ABORT_PENALTY,CC_ALG,DEBUG_PROFILING,MAX_TXN_PER_PART,NUM_WH,SPINLOCK,THREAD_CNT,WORKLOAD,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug2,debug3,debug4,debug5,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,wait_portion,abort_ratio,txn_cnt,CLV_RETIRED_ON,total_cnt
1,WOUND\_WAIT,pf,100000,1,true,16,TPCC,18110,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000109,173.888775,147073.599472,1.646917,1.636754,1.514617,10.725098,0.393960,0.315455,154.064591,0.885995033319431,0.01131875,1598403,,1.616513e6
1,WOUND\_WAIT,pf,100000,1,true,8,TPCC,10471,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000055,43.882725,145567.442039,0.373732,0.739866,0.797603,5.014229,0.200336,0.161631,34.703916,0.790833203726523,0.01308875,798487,,8.08958e5
1,WOUND\_WAIT,pf,100000,1,true,4,TPCC,5636,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000027,10.789026,147402.741673,0.061716,0.337232,0.422547,2.192879,0.086089,0.067330,6.581793,0.61004515143443,0.01409,397583,,4.03219e5
1,WOUND\_WAIT,pf,100000,1,true,2,TPCC,891,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,2.901932,136353.991754,0.005456,0.145629,0.198454,1.077727,0.042289,0.032846,0.900328,0.310251239519052,0.004455,197845,,1.98736e5
1,WOUND\_WAIT,pf,100000,1,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000005,0.530197,188609.254880,0.000000,0.032677,0.066728,0.161701,0.006834,0.003199,0.000000,0,0,100000,,1e5
1,WAIT\_DIE,pf,100000,16,true,16,TPCC,416,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,18.573940,1110573.630223,0.001439,0.802098,2.846104,9.029096,0.295837,0.231217,0.000359,1.93281554694373e-5,0.00026,1289233,,1.289649e6
1,WAIT\_DIE,pf,100000,16,true,8,TPCC,64,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,9.233573,593275.877688,0.000284,0.368519,1.397429,4.453877,0.131927,0.098995,0.000025,2.70751094944503e-6,8e-5,684757,,6.84821e5
1,WAIT\_DIE,pf,100000,16,true,4,TPCC,11,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,4.305128,333285.340024,0.000082,0.174974,0.577857,2.003231,0.065094,0.049574,0.000000,0,2.75e-5,358709,,3.5872e5
1,WAIT\_DIE,pf,100000,16,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,1.963201,191310.031889,0.000000,0.084911,0.354687,0.931269,0.030354,0.022879,0.000000,0,0,187790,,1.8779e5
1,WAIT\_DIE,pf,100000,16,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,0.933101,107169.501165,0.000000,0.045187,0.187630,0.396375,0.007648,0.003541,0.000000,0,0,100000,,1e5
1,WAIT\_DIE,pf,100000,8,true,16,TPCC,30683176,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,29.767088,772194.573548,8.866632,2.038717,2.170863,10.232059,1.584310,0.329415,0.623289,0.0209388637544929,19.176985,1436624,,3.21198e7
1,WAIT\_DIE,pf,100000,8,true,8,TPCC,169,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,7.655939,771185.879673,0.000665,0.378304,0.792509,3.520498,0.128503,0.096597,0.000105,1.37148428167988e-5,0.00021125,738019,,7.38188e5
1,WAIT\_DIE,pf,100000,8,true,4,TPCC,28,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,3.385446,436651.458517,0.000117,0.167353,0.357238,1.550257,0.066870,0.052093,0.000007,2.06767439208896e-6,7e-5,369565,,3.69593e5
1,WAIT\_DIE,pf,100000,8,true,2,TPCC,8,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,1.773801,221190.589791,0.000067,0.087023,0.202346,0.813793,0.030251,0.022599,0.000000,0,4e-5,196174,,1.96182e5
1,WAIT\_DIE,pf,100000,8,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,0.892274,112073.162077,0.000000,0.046412,0.127220,0.396967,0.007940,0.003639,0.000000,0,0,100000,,1e5
1,WAIT\_DIE,pf,100000,4,true,16,TPCC,29054889,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000035,48.584553,451644.123838,17.396426,3.353864,1.758937,12.069178,1.572285,0.422027,9.880945,0.203376266526523,18.159305625,1371433,,3.0426322e7
1,WAIT\_DIE,pf,100000,4,true,8,TPCC,14438493,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000018,13.260628,450048.653425,4.130561,0.914813,0.970504,4.642107,0.756117,0.148864,0.103040,0.00777037105633308,18.04811625,745991,,1.5184484e7
1,WAIT\_DIE,pf,100000,4,true,4,TPCC,59,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,3.652674,426664.923286,0.000224,0.195613,0.366060,1.764044,0.062027,0.046302,0.000075,2.05329027446742e-5,0.0001475,389617,,3.89676e5
1,WAIT\_DIE,pf,100000,4,true,2,TPCC,12,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,1.707338,233579.956360,0.000090,0.106315,0.174324,0.843205,0.037886,0.030115,0.000000,0,6e-5,199400,,1.99412e5
1,WAIT\_DIE,pf,100000,4,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,0.890018,112357.273623,0.000000,0.047335,0.111811,0.450766,0.007139,0.003262,0.000000,0,0,100000,,1e5
1,WAIT\_DIE,pf,100000,2,true,16,TPCC,20911728,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000064,98.776884,249855.704620,39.453467,6.637684,1.519966,22.791540,1.438345,0.608264,28.831528,0.291885376744624,13.06983,1542498,,2.2454226e7
1,WAIT\_DIE,pf,100000,2,true,8,TPCC,15771540,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000024,18.184134,330862.939079,6.512793,1.152772,0.705400,4.629410,0.793625,0.167802,3.728728,0.205053922281919,19.714425,752057,,1.6523597e7
1,WAIT\_DIE,pf,100000,2,true,4,TPCC,6232615,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,4.839094,300487.632403,1.499359,0.340663,0.361110,1.789586,0.290442,0.054992,0.027419,0.00566614329045892,15.5815375,363522,,6.596137e6
1,WAIT\_DIE,pf,100000,2,true,2,TPCC,55,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,1.549775,239679.941169,0.000095,0.082164,0.162378,0.804893,0.027189,0.019939,0.000017,1.09693342581988e-5,0.000275,185725,,1.8578e5
1,WAIT\_DIE,pf,100000,2,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.734128,136216.061121,0.000000,0.042625,0.075910,0.362822,0.007394,0.003469,0.000000,0,0,100000,,1e5
1,WAIT\_DIE,pf,100000,1,true,16,TPCC,17382497,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000162,258.516455,98554.345595,114.527845,15.549225,1.402168,49.359189,1.494212,0.838859,87.026509,0.336638180343298,10.864060625,1592370,,1.8974867e7
1,WAIT\_DIE,pf,100000,1,true,8,TPCC,10083579,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000064,50.821666,125131.197961,20.672683,3.617895,0.761495,11.859609,0.713011,0.312153,14.512034,0.285548175457294,12.60447375,794922,,1.0878501e7
1,WAIT\_DIE,pf,100000,1,true,4,TPCC,6538254,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,11.156085,138416.300259,4.025551,0.896462,0.381776,3.119319,0.364549,0.116186,2.166494,0.194198412794453,16.345635,386046,,6.9243e6
1,WAIT\_DIE,pf,100000,1,true,2,TPCC,3683178,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,2.967788,133215.729592,0.931055,0.253450,0.184056,1.156682,0.176671,0.043829,0.010742,0.00361953077510927,18.41589,197678,,3.880856e6
1,WAIT\_DIE,pf,100000,1,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.612933,163149.932883,0.000000,0.040120,0.066270,0.300717,0.006726,0.002989,0.000000,0,0,100000,,1e5
1,NO\_WAIT,pf,100000,16,true,16,TPCC,483,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,18.943335,1167366.128779,0.003888,0.835900,3.309771,9.067113,0.045147,0.000000,0.000000,0,0.000301875,1382113,,1.382596e6
1,NO\_WAIT,pf,100000,16,true,8,TPCC,67,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,8.672698,671194.129117,0.000259,0.394657,1.595883,4.056490,0.022176,0.000000,0.000000,0,8.375e-5,727633,,7.277e5
1,NO\_WAIT,pf,100000,16,true,4,TPCC,29,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,4.259923,333541.218768,0.000110,0.182470,0.752558,2.021455,0.010841,0.000000,0.000000,0,7.25e-5,355215,,3.55244e5
1,NO\_WAIT,pf,100000,16,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,1.840823,193993.633596,0.000000,0.081328,0.285679,0.874461,0.004910,0.000000,0.000000,0,0,178554,,1.78554e5
1,NO\_WAIT,pf,100000,16,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,1.035654,96557.322811,0.000000,0.042916,0.263083,0.414457,0.002506,0.000000,0.000000,0,0,100000,,1e5
1,NO\_WAIT,pf,100000,8,true,16,TPCC,27899710,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000019,24.663639,826400.688663,7.859798,1.595872,1.956878,8.616244,1.147865,0.000000,0.000000,0,17.43731875,1273878,,2.9173588e7
1,NO\_WAIT,pf,100000,8,true,8,TPCC,204,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,7.494053,790987.762161,0.000772,0.375367,0.852557,3.590012,0.021463,0.000000,0.000000,0,0.000255,740963,,7.41167e5
1,NO\_WAIT,pf,100000,8,true,4,TPCC,78,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,4.160435,368546.086018,0.000222,0.187326,0.528745,2.006474,0.011236,0.000000,0.000000,0,0.000195,383328,,3.83406e5
1,NO\_WAIT,pf,100000,8,true,2,TPCC,3,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,1.774396,223151.937048,0.000051,0.087457,0.203541,0.812176,0.005293,0.000000,0.000000,0,1.5e-5,197980,,1.97983e5
1,NO\_WAIT,pf,100000,8,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,0.880301,113597.522578,0.000000,0.047659,0.132280,0.388305,0.002983,0.000000,0.000000,0,0,100000,,1e5
1,NO\_WAIT,pf,100000,4,true,16,TPCC,40243406,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000037,42.296922,433658.037225,25.515270,2.811203,1.389877,9.331988,1.496155,0.000000,0.000000,0,25.15212875,1146400,,4.1389806e7
1,NO\_WAIT,pf,100000,4,true,8,TPCC,12870017,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,10.295528,557530.591211,3.250383,0.677074,0.701918,3.559736,0.467396,0.000000,0.000000,0,16.08752125,717509,,1.3587526e7
1,NO\_WAIT,pf,100000,4,true,4,TPCC,143,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,3.192245,479448.138626,0.000457,0.192193,0.322824,1.551049,0.010185,0.000000,0.000000,0,0.0003575,382629,,3.82772e5
1,NO\_WAIT,pf,100000,4,true,2,TPCC,7,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,1.397404,275145.940988,0.000080,0.083720,0.153986,0.659341,0.005145,0.000000,0.000000,0,3.5e-5,192245,,1.92252e5
1,NO\_WAIT,pf,100000,4,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.747681,133746.895139,0.000000,0.042270,0.092972,0.364550,0.002646,0.000000,0.000000,0,0,100000,,1e5
1,NO\_WAIT,pf,100000,2,true,16,TPCC,21014583,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000077,106.616580,207448.710018,81.100564,7.340360,1.235198,19.170620,0.748833,0.000000,0.000000,0,13.134114375,1382342,,2.2396925e7
1,NO\_WAIT,pf,100000,2,true,8,TPCC,19302772,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,16.948929,266935.567605,10.258007,1.199515,0.538156,4.137640,0.709902,0.000000,0.000000,0,24.128465,565534,,1.9868306e7
1,NO\_WAIT,pf,100000,2,true,4,TPCC,7235074,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,5.541990,270766.294489,1.735381,0.405581,0.365650,2.169126,0.263453,0.000000,0.000000,0,18.087685,375146,,7.61022e6
1,NO\_WAIT,pf,100000,2,true,2,TPCC,27,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,1.599600,249327.334950,0.000199,0.088569,0.175375,0.808748,0.005382,0.000000,0.000000,0,0.000135,199412,,1.99439e5
1,NO\_WAIT,pf,100000,2,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.666751,149980.961717,0.000000,0.041334,0.074387,0.307348,0.002504,0.000000,0.000000,0,0,100000,,1e5
1,NO\_WAIT,pf,100000,1,true,16,TPCC,27468906,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000282,432.631949,56771.729573,371.636712,24.865467,1.422008,53.827280,0.937819,0.000000,0.000000,0,17.16806625,1535079,,2.9003985e7
1,NO\_WAIT,pf,100000,1,true,8,TPCC,10857800,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000081,60.821103,98829.512735,46.318447,4.582500,0.645134,11.283394,0.394565,0.000000,0.000000,0,13.57225,751365,,1.1609165e7
1,NO\_WAIT,pf,100000,1,true,4,TPCC,8021152,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,11.638016,127627.943631,6.973243,0.962082,0.329714,3.051814,0.297563,0.000000,0.000000,0,20.05288,371334,,8.392486e6
1,NO\_WAIT,pf,100000,1,true,2,TPCC,3726246,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,2.860722,136628.457009,0.903875,0.211700,0.173418,1.164350,0.129992,0.000000,0.000000,0,18.63123,195428,,3.921674e6
1,NO\_WAIT,pf,100000,1,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.601203,166333.052463,0.000000,0.041036,0.070033,0.292791,0.002854,0.000000,0.000000,0,0,100000,,1e5
1,CLV,pf,100000,16,true,16,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,20.525340,983035.393396,0.000000,0.966030,3.378587,10.386069,0.043557,0.000000,0.001126,5.48590181697356e-5,0,1261071,,1.261071e6
1,CLV,pf,100000,16,true,8,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,8.825131,639782.002049,0.000000,0.405962,1.320111,4.340617,0.021487,0.000000,0.000349,3.95461551788863e-5,0,705770,,7.0577e5
1,CLV,pf,100000,16,true,4,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,4.217062,328257.931059,0.000000,0.185668,0.616443,2.066293,0.009950,0.000000,0.000052,1.23308597312537e-5,0,346071,,3.46071e5
1,CLV,pf,100000,16,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,2.162579,174139.287014,0.000000,0.099151,0.420189,1.074971,0.005389,0.000000,0.000001,4.62410852967683e-7,0,188295,,1.88295e5
1,CLV,pf,100000,16,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,0.999325,100067.584045,0.000000,0.046850,0.226804,0.304194,0.002931,0.000000,0.000000,0,0,100000,,1e5
1,CLV,pf,100000,8,true,16,TPCC,10811,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000018,26.212839,866743.523143,0.065558,6.931512,1.455408,16.014746,0.045666,0.000000,0.054491,0.00207879047363012,0.006756875,1419988,,1.430799e6
1,CLV,pf,100000,8,true,8,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,8.252946,689544.835549,0.000000,0.415451,0.955967,4.272923,0.021351,0.000000,0.000395,4.78616969019305e-5,0,711347,,7.11347e5
1,CLV,pf,100000,8,true,4,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,4.700845,324672.697626,0.000000,0.212583,0.604011,2.474771,0.011378,0.000000,0.000172,3.65891664158252e-5,0,381559,,3.81559e5
1,CLV,pf,100000,8,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,2.005290,192578.672933,0.000000,0.098129,0.233599,0.993960,0.005432,0.000000,0.000029,1.44617486747553e-5,0,193088,,1.93088e5
1,CLV,pf,100000,8,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,0.839443,119126.546057,0.000000,0.038708,0.109805,0.293930,0.003121,0.000000,0.000000,0,0,100000,,1e5
1,CLV,pf,100000,4,true,16,TPCC,32123,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000026,35.998517,626118.238429,0.362147,14.050856,1.101662,24.305702,0.046763,0.000000,0.207144,0.00575423704259817,0.020076875,1408708,,1.440831e6
1,CLV,pf,100000,4,true,8,TPCC,5447,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000017,12.626080,469771.151383,0.033090,3.225717,0.517582,7.697481,0.022308,0.000000,0.027535,0.00218080354314245,0.00680875,741421,,7.46868e5
1,CLV,pf,100000,4,true,4,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,3.818211,387422.304681,0.000000,0.207543,0.393473,2.014756,0.010536,0.000000,0.000173,4.53091775179528e-5,0,369815,,3.69815e5
1,CLV,pf,100000,4,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,1.856058,208351.208131,0.000000,0.097735,0.201238,0.970460,0.005440,0.000000,0.000028,1.50857354673184e-5,0,193356,,1.93356e5
1,CLV,pf,100000,4,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.745217,134189.116372,0.000000,0.036030,0.101931,0.264886,0.002728,0.000000,0.000000,0,0,100000,,1e5
1,CLV,pf,100000,2,true,16,TPCC,84353,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,46.015411,523980.632974,1.351587,22.760346,0.947575,33.823756,0.050090,0.000000,0.855447,0.0185904457095906,0.052720625,1506949,,1.591302e6
1,CLV,pf,100000,2,true,8,TPCC,14414,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000023,18.314729,346852.195970,0.149862,7.162605,0.471919,12.719482,0.025330,0.000000,0.117700,0.0064265215171898,0.0180175,794063,,8.08477e5
1,CLV,pf,100000,2,true,4,TPCC,2587,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,6.036209,258803.512967,0.017311,1.597893,0.243304,3.773401,0.011496,0.000000,0.012684,0.00210131889071435,0.0064675,390548,,3.93135e5
1,CLV,pf,100000,2,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,1.701480,219598.209412,0.000000,0.092395,0.173269,0.918240,0.005067,0.000000,0.000256,0.000150457248983238,0,186821,,1.86821e5
1,CLV,pf,100000,2,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.681620,146709.368717,0.000000,0.035996,0.074382,0.241029,0.002710,0.000000,0.000000,0,0,100000,,1e5
1,CLV,pf,100000,1,true,16,TPCC,194015,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000072,114.579946,222429.429061,7.808680,57.015919,0.955231,73.960191,0.055441,0.000000,17.911527,0.156323402351752,0.121259375,1592872,,1.786887e6
1,CLV,pf,100000,1,true,8,TPCC,41505,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,23.759268,267558.407122,0.755395,11.284558,0.390882,17.030143,0.025347,0.000000,0.580117,0.0244164508771903,0.05188125,794624,,8.36129e5
1,CLV,pf,100000,1,true,4,TPCC,6296,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,8.943942,177793.642560,0.066248,3.505969,0.223896,6.134727,0.012324,0.000000,0.065533,0.00732708239834292,0.01574,397544,,4.0384e5
1,CLV,pf,100000,1,true,2,TPCC,1023,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,2.860690,138305.807281,0.006838,0.766687,0.099229,1.806709,0.005504,0.000000,0.005293,0.00185025291101098,0.005115,197825,,1.98848e5
1,CLV,pf,100000,1,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.559916,178598.365032,0.000000,0.033764,0.065147,0.185220,0.002655,0.000000,0.000000,0,0,100000,,1e5
1,WOUND\_WAIT,pf,100000,16,true,16,TPCC,31,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,20.312570,1046132.133369,0.000413,0.848505,3.423678,10.046944,0.301589,0.234070,0.000688,3.38706525072898e-5,1.9375e-5,1328102,,1.328133e6
1,WOUND\_WAIT,pf,100000,16,true,8,TPCC,12,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,8.353523,692312.428881,0.000202,0.378896,1.412178,3.814763,0.125964,0.094220,0.000209,2.50193840371302e-5,1.5e-5,722906,,7.22918e5
1,WOUND\_WAIT,pf,100000,16,true,4,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,4.597773,307155.682639,0.000000,0.183456,0.761740,2.053907,0.062205,0.046668,0.000063,1.37022858675276e-5,0,353058,,3.53058e5
1,WOUND\_WAIT,pf,100000,16,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,2.222406,175538.616765,0.000000,0.090759,0.405133,0.954093,0.032156,0.024413,0.000000,0,0,195059,,1.95059e5
1,WOUND\_WAIT,pf,100000,16,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,0.986254,101393.712137,0.000000,0.034285,0.180485,0.278386,0.006884,0.003236,0.000000,0,0,100000,,1e5
1,WOUND\_WAIT,pf,100000,8,true,16,TPCC,6640,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000019,27.462418,821228.784410,0.041895,1.159804,2.075088,9.300341,0.327674,0.252801,8.809970,0.320800957876324,0.00415,1409558,,1.416198e6
1,WOUND\_WAIT,pf,100000,8,true,8,TPCC,18,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,7.807024,765692.068486,0.000245,0.396149,0.897510,3.625420,0.145071,0.113745,0.000338,4.32943462195069e-5,2.25e-5,747222,,7.4724e5
1,WOUND\_WAIT,pf,100000,8,true,4,TPCC,2,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,3.811436,397536.306323,0.000034,0.182481,0.426801,1.760704,0.061868,0.046512,0.000019,4.98499778036415e-6,5e-6,378796,,3.78798e5
1,WOUND\_WAIT,pf,100000,8,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,2.051867,193003.734185,0.000000,0.093920,0.243170,0.996151,0.030931,0.022958,0.000011,5.36097125203534e-6,0,198009,,1.98009e5
1,WOUND\_WAIT,pf,100000,8,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,0.898129,111342.559632,0.000000,0.036082,0.140259,0.294580,0.006935,0.003164,0.000000,0,0,100000,,1e5
1,WOUND\_WAIT,pf,100000,4,true,16,TPCC,23344,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000033,50.215715,487035.104720,0.297492,1.513798,1.926218,9.693273,0.339753,0.254765,30.875004,0.614847443673758,0.01459,1528551,,1.551895e6
1,WOUND\_WAIT,pf,100000,4,true,8,TPCC,4174,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000017,12.557743,483026.927635,0.021828,0.553593,0.954354,4.375062,0.148611,0.109717,3.996247,0.318229716916487,0.0052175,758216,,7.6239e5
1,WOUND\_WAIT,pf,100000,4,true,4,TPCC,3,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,3.288560,465948.605453,0.000045,0.197546,0.325739,1.536409,0.060312,0.045425,0.000125,3.8010557812538e-5,7.5e-6,383075,,3.83078e5
1,WOUND\_WAIT,pf,100000,4,true,2,TPCC,5,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,1.549623,248379.094321,0.000056,0.089106,0.164179,0.728921,0.027724,0.020205,0.000025,1.6132956209349e-5,2.5e-5,192447,,1.92452e5
1,WOUND\_WAIT,pf,100000,4,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.680807,146884.606290,0.000000,0.033444,0.103219,0.208303,0.006979,0.003270,0.000000,0,0,100000,,1e5
1,WOUND\_WAIT,pf,100000,2,true,16,TPCC,21698,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000061,95.320660,263178.707677,0.844232,1.562057,1.696156,10.522328,0.401144,0.319246,75.502434,0.792088871394722,0.01356125,1567898,,1.589596e6
1,WOUND\_WAIT,pf,100000,2,true,8,TPCC,11526,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,22.288875,277621.543835,0.126699,0.643841,0.876171,4.650560,0.157893,0.120180,13.628902,0.61146657244926,0.0144075,773484,,7.8501e5
