ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LAST_RETIRE,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,BAMBOO,false,true,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.7,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 106649, 0, 0, 26008,0,0,0,0, 27593, 0, 42.4865,579963, 2.43303, 6.4209, 2.64936, 1.00508, 8.91438, 2.46728, 22.4822, 8.29436, 0.532607, 2.0164, 0.200899, 0.510026, 0, 0.0349169, 1540036, 0, 43889
50000,0,true,BAMBOO,false,true,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.7,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 178375, 0, 0, 23716,0,0,0,0, 26843, 0, 41.2936,596281, 4.79525, 4.21496, 0.651016, 1.03045, 8.20756, 1.71427, 16.9292, 13.8488, 0.486197, 1.85058, 0.158384, 0.526216, 0, 0.022424, 1538912, 0, 30410
50000,0,true,BAMBOO,false,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.7,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 105068, 0, 0, 24120,0,0,0,0, 25610, 0, 39.1611,624899, 2.26878, 5.75948, 1.99595, 0.986856, 8.63692, 2.20361, 19.8091, 8.18448, 0.525775, 2.00819, 0.152026, 0.44486, 0, 0.278232, 1529484, 0, 68298
50000,0,true,BAMBOO,false,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.7,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 183357, 0, 0, 24945,0,0,0,0, 28293, 0, 43.8576,565700, 5.17627, 4.51341, 0.992177, 1.03136, 8.50621, 2.29379, 18.0546, 14.225, 0.511352, 1.76918, 0.13685, 0.476358, 0, 0.0955372, 1550638, 0, 36097
50000,0,true,BAMBOO,false,true,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 24036, 0, 0, 23377,0,0,0,0, 23719, 0, 34.9912,674636, 0.500614, 5.16283, 1.14887, 0.837277, 9.27412, 3.26593, 22.755, 1.91624, 0.509263, 2.20223, 0.114096, 0.183402, 0, 0.0232695, 1475393, 0, 21000
50000,0,true,BAMBOO,false,true,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 67506, 0, 0, 21030,0,0,0,0, 21864, 0, 33.339,731966, 1.26413, 4.1524, 0.619054, 0.870599, 8.77402, 2.38291, 18.6602, 5.27693, 0.433569, 1.85544, 0.0675046, 0.182774, 0, 0.0108697, 1525188, 0, 11707
50000,0,true,BAMBOO,false,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 24065, 0, 0, 18133,0,0,0,0, 18385, 0, 28.2822,870342, 0.385422, 4.14912, 0.65943, 0.696495, 8.06405, 2.14079, 17.4372, 1.91406, 0.446469, 1.8354, 0.064632, 0.141643, 0, 0.0568813, 1538447, 0, 24964
50000,0,true,BAMBOO,false,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 66101, 0, 0, 23438,0,0,0,0, 24359, 0, 36.3433,657018, 1.36469, 4.40286, 0.498917, 0.994163, 9.19416, 2.85286, 20.5045, 5.18915, 0.517413, 2.04389, 0.0792505, 0.189651, 0, 0.0389615, 1492388, 0, 15027
50000,0,true,WOUND_WAIT,false,true,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.1,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 327750, 0, 0, 49212,0,0,0,0, 59065, 0, 91.7914,270946, 15.2951, 3.45137, 0, 0.7631, 8.69201, 2.96316, 17.406, 25.3999, 0.398076, 1.80814, 0, 0, 214188885, 30.3553, 1554405, 0, 1289927
50000,0,true,WOUND_WAIT,false,true,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.3,16,true,WR,0,false,10000000,16,true,YCSB,false,0.9, 312236, 0, 0, 50589,0,0,0,0, 60119, 0, 93.3639,266196, 14.7822, 3.59637, 0, 0.845657, 9.23893, 3.24328, 18.9021, 24.2699, 0.436964, 1.87574, 0, 0, 225261167, 31.1577, 1553317, 0, 1243075
