ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LAST_RETIRE,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt,mthroughput
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.9,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,88078.0,0.0,0.0,21370.0,0.0,0.0,0.0,0.0,22580.0,0.0,34.8362,708728.0,1.8599700000000001,2.25997,0.0,0.0,0.0,2.22505,14.2572,6.864839999999999,0.0,0.0,0.0,0.0,173028956.0,4.62793,1543089.0,0.0,377047.0,0.708728
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.1,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,606078.0,0.0,0.0,33715.0,0.0,0.0,0.0,0.0,43575.0,0.0,67.9797,367391.0,15.3511,2.89926,0.0,0.0,0.0,1.57911,5.21779,46.8802,0.0,0.0,0.0,0.0,0.0,0.0,1560946.0,0.0,0.0,0.367391
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.3,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,513298.0,0.0,0.0,33210.0,0.0,0.0,0.0,0.0,42558.0,0.0,62.0802,376217.0,13.6015,2.4304200000000002,0.0,0.0,0.0,1.4164,6.56164,39.8352,0.0,0.0,0.0,0.0,0.0,0.0,1459729.0,0.0,0.0,0.376217
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,412958.0,0.0,0.0,27148.0,0.0,0.0,0.0,0.0,32947.0,0.0,50.2391,485872.0,8.82119,1.74816,0.0,0.0,0.0,1.33227,5.9050199999999995,31.9905,0.0,0.0,0.0,0.0,0.0,0.0,1525611.0,0.0,0.0,0.485872
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.7,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,333288.0,0.0,0.0,26767.0,0.0,0.0,0.0,0.0,31560.0,0.0,49.1186,507223.0,7.43761,1.40425,0.0,0.0,0.0,2.22132,7.100639999999999,25.8621,0.0,0.0,0.0,0.0,0.0,0.0,1557128.0,0.0,0.0,0.507223
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.9,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,154287.0,0.0,0.0,18162.0,0.0,0.0,0.0,0.0,19806.0,0.0,30.4583,808144.0,2.51703,0.652838,0.0,0.0,0.0,1.8912099999999998,4.38698,11.9746,0.0,0.0,0.0,0.0,0.0,0.0,1538421.0,0.0,0.0,0.808144
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.1,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,856475.0,0.0,0.0,45327.0,0.0,0.0,0.0,0.0,62516.0,0.0,98.9921,256029.0,27.1906,1.78095,0.0,0.0,0.0,2.08787,12.6834,66.2542,0.0,0.0,0.0,0.0,137021646.0,5.7879,1584051.0,0.0,471138.0,0.256029
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.3,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,860403.0,0.0,0.0,47904.0,0.0,0.0,0.0,0.0,65354.0,0.0,103.324,244942.0,27.5497,2.26595,0.0,0.0,0.0,2.05994,14.6501,67.1135,0.0,0.0,0.0,0.0,241354980.0,5.89419,1581766.0,0.0,472189.0,0.244942
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,676663.0,0.0,0.0,41084.0,0.0,0.0,0.0,0.0,52696.0,0.0,83.0429,303761.0,18.2697,1.9690299999999998,0.0,0.0,0.0,1.88559,13.4775,52.6029,0.0,0.0,0.0,0.0,179583205.0,4.37629,1576577.0,0.0,368594.0,0.303761
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.7,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,524520.0,0.0,0.0,37300.0,0.0,0.0,0.0,0.0,45294.0,0.0,71.5712,353378.0,12.6097,1.94345,0.0,0.0,0.0,2.47143,14.7952,40.8167,0.0,0.0,0.0,0.0,186489393.0,3.60681,1580730.0,0.0,274543.0,0.353378
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.9,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,253074.0,0.0,0.0,28477.0,0.0,0.0,0.0,0.0,31366.0,0.0,49.095,510285.0,4.50508,2.00683,0.0,0.0,0.0,2.83816,16.0166,19.8788,0.0,0.0,0.0,0.0,175582424.0,1.89621,1565777.0,0.0,117919.0,0.510285
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.1,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,1038571.0,0.0,0.0,33861.0,0.0,0.0,0.0,0.0,65123.0,0.0,102.523,245793.0,49.1922,1.63226,0.0,0.0,0.0,1.7016799999999999,10.3588,80.1504,0.0,0.0,0.0,0.0,0.0,0.0,1574965.0,0.0,0.0,0.245793
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.3,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,1171357.0,0.0,0.0,38692.0,0.0,0.0,0.0,0.0,76772.0,0.0,120.994,208517.0,59.9832,1.9350900000000002,0.0,0.0,0.0,2.78071,14.5447,90.7058,0.0,0.0,0.0,0.0,0.0,0.0,1576841.0,0.0,0.0,0.208517
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,947940.0,0.0,0.0,35007.0,0.0,0.0,0.0,0.0,63805.0,0.0,100.195,250877.0,45.196999999999996,1.7853599999999998,0.0,0.0,0.0,2.3881099999999997,13.3762,73.2966,0.0,0.0,0.0,0.0,0.0,0.0,1571040.0,0.0,0.0,0.250877
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.7,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,715845.0,0.0,0.0,30834.0,0.0,0.0,0.0,0.0,51110.0,0.0,80.335,313209.0,31.8449,1.8057599999999998,0.0,0.0,0.0,2.2639,13.1308,55.5139,0.0,0.0,0.0,0.0,0.0,0.0,1572603.0,0.0,0.0,0.313209
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.9,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,371462.0,0.0,0.0,23937.0,0.0,0.0,0.0,0.0,34084.0,0.0,52.89,469612.0,15.7305,1.81844,0.0,0.0,0.0,2.30327,14.1268,28.8074,0.0,0.0,0.0,0.0,0.0,0.0,1552361.0,0.0,0.0,0.469612
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.1,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,329432.0,0.0,0.0,47542.0,0.0,0.0,0.0,0.0,57202.0,0.0,88.8317,279783.0,14.9816,2.64395,0.0,0.0,0.0,3.1242099999999997,16.2195,25.554000000000002,0.0,0.0,0.0,0.0,211421094.0,28.6091,1553350.0,0.0,1273978.0,0.279783
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.3,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,309542.0,0.0,0.0,47718.0,0.0,0.0,0.0,0.0,56691.0,0.0,87.8643,282302.0,13.8884,2.68132,0.0,0.0,0.0,3.3374699999999997,17.1726,24.0264,0.0,0.0,0.0,0.0,222744199.0,28.5036,1550267.0,0.0,1213287.0,0.282302
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,260197.0,0.0,0.0,39012.0,0.0,0.0,0.0,0.0,45307.0,0.0,70.32600000000001,353236.0,9.75533,2.5240400000000003,0.0,0.0,0.0,2.70037,15.4078,20.1896,0.0,0.0,0.0,0.0,202324577.0,20.4923,1552604.0,0.0,1051578.0,0.353236
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.7,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,193015.0,0.0,0.0,33501.0,0.0,0.0,0.0,0.0,37508.0,0.0,57.8755,426684.0,6.16946,2.56468,0.0,0.0,0.0,2.6712,16.1458,15.0344,0.0,0.0,0.0,0.0,219918703.0,14.2208,1543407.0,0.0,811772.0,0.426684
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.9,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,88409.0,0.0,0.0,21400.0,0.0,0.0,0.0,0.0,22615.0,0.0,34.9484,707632.0,1.87087,2.21263,0.0,0.0,0.0,2.34383,14.1986,6.889760000000001,0.0,0.0,0.0,0.0,162137671.0,4.75206,1545663.0,0.0,376390.0,0.707632
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.1,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,583963.0,0.0,0.0,32044.0,0.0,0.0,0.0,0.0,41466.0,0.0,64.2482,386095.0,14.567,2.84776,0.0,0.0,0.0,1.38232,4.65952,45.1764,0.0,0.0,0.0,0.0,0.0,0.0,1550372.0,0.0,0.0,0.386095
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.3,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,503601.0,0.0,0.0,30317.0,0.0,0.0,0.0,0.0,38023.0,0.0,58.0424,421014.0,11.7392,2.2380299999999997,0.0,0.0,0.0,1.27518,5.62493,38.9162,0.0,0.0,0.0,0.0,0.0,0.0,1527293.0,0.0,0.0,0.421014
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,425254.0,0.0,0.0,27372.0,0.0,0.0,0.0,0.0,33119.0,0.0,52.172,483354.0,9.02965,1.7681099999999998,0.0,0.0,0.0,1.5634700000000001,6.28631,32.8889,0.0,0.0,0.0,0.0,0.0,0.0,1576097.0,0.0,0.0,0.483354
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.7,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,313970.0,0.0,0.0,24774.0,0.0,0.0,0.0,0.0,29078.0,0.0,44.4652,550573.0,6.558389999999999,1.25553,0.0,0.0,0.0,1.79287,6.21893,24.3741,0.0,0.0,0.0,0.0,0.0,0.0,1530085.0,0.0,0.0,0.550573
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.9,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,152206.0,0.0,0.0,17432.0,0.0,0.0,0.0,0.0,18955.0,0.0,29.0737,844428.0,2.32559,0.636288,0.0,0.0,0.0,1.7883900000000001,3.8237900000000002,11.8156,0.0,0.0,0.0,0.0,0.0,0.0,1534416.0,0.0,0.0,0.844428
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.1,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,817067.0,0.0,0.0,43275.0,0.0,0.0,0.0,0.0,58037.0,0.0,91.8701,275800.0,23.3386,1.76721,0.0,0.0,0.0,1.74125,11.6231,63.2007,0.0,0.0,0.0,0.0,137564154.0,4.48576,1583612.0,0.0,465443.0,0.2758
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.3,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,746497.0,0.0,0.0,41024.0,0.0,0.0,0.0,0.0,53869.0,0.0,85.6211,297122.0,20.3917,1.75416,0.0,0.0,0.0,1.7935299999999998,11.4249,57.7656,0.0,0.0,0.0,0.0,131629058.0,4.1593800000000005,1589993.0,0.0,419387.0,0.297122
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,634481.0,0.0,0.0,37900.0,0.0,0.0,0.0,0.0,47618.0,0.0,75.5385,336132.0,15.3926,1.72145,0.0,0.0,0.0,1.8159999999999998,11.5629,49.1415,0.0,0.0,0.0,0.0,137237320.0,3.5024599999999997,1586934.0,0.0,351976.0,0.336132
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.7,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,502223.0,0.0,0.0,35089.0,0.0,0.0,0.0,0.0,42265.0,0.0,66.9431,378735.0,11.3403,1.80857,0.0,0.0,0.0,2.20874,13.4429,39.1157,0.0,0.0,0.0,0.0,152147263.0,3.1255900000000003,1584606.0,0.0,265593.0,0.378735
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.9,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,235158.0,0.0,0.0,24684.0,0.0,0.0,0.0,0.0,26911.0,0.0,41.9721,594807.0,3.45687,1.84434,0.0,0.0,0.0,2.2803,12.8975,18.4845,0.0,0.0,0.0,0.0,164621477.0,1.34796,1560329.0,0.0,111089.0,0.594807
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.1,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,1136731.0,0.0,0.0,36521.0,0.0,0.0,0.0,0.0,72452.0,0.0,113.305,220935.0,56.1649,1.7708400000000002,0.0,0.0,0.0,1.93488,11.8708,87.7666,0.0,0.0,0.0,0.0,0.0,0.0,1564567.0,0.0,0.0,0.220935
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.3,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,1060834.0,0.0,0.0,35508.0,0.0,0.0,0.0,0.0,67801.0,0.0,107.579,236090.0,51.2123,1.68603,0.0,0.0,0.0,2.20436,12.3521,81.7299,0.0,0.0,0.0,0.0,0.0,0.0,1587389.0,0.0,0.0,0.23609
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,871116.0,0.0,0.0,32878.0,0.0,0.0,0.0,0.0,58292.0,0.0,91.3171,274638.0,39.7826,1.7886400000000002,0.0,0.0,0.0,1.8605900000000002,11.6856,67.6308,0.0,0.0,0.0,0.0,0.0,0.0,1567444.0,0.0,0.0,0.274638
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.7,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,644275.0,0.0,0.0,27700.0,0.0,0.0,0.0,0.0,44684.0,0.0,70.6144,358225.0,26.8196,1.61747,0.0,0.0,0.0,1.8611900000000001,10.8662,49.7574,0.0,0.0,0.0,0.0,0.0,0.0,1580989.0,0.0,0.0,0.358225
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.9,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,332366.0,0.0,0.0,20423.0,0.0,0.0,0.0,0.0,28804.0,0.0,44.625,555702.0,12.9702,1.63485,0.0,0.0,0.0,1.62216,10.7321,25.7443,0.0,0.0,0.0,0.0,0.0,0.0,1549889.0,0.0,0.0,0.555702
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.1,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,322279.0,0.0,0.0,44062.0,0.0,0.0,0.0,0.0,52858.0,0.0,83.0381,302769.0,13.8006,2.4790200000000002,0.0,0.0,0.0,2.43637,15.4764,24.9355,0.0,0.0,0.0,0.0,187419781.0,25.8993,1571335.0,0.0,1247382.0,0.302769
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.3,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,306861.0,0.0,0.0,46494.0,0.0,0.0,0.0,0.0,55281.0,0.0,85.6011,289508.0,13.5858,2.61882,0.0,0.0,0.0,3.04925,16.5903,23.8396,0.0,0.0,0.0,0.0,226570302.0,27.505,1548886.0,0.0,1202869.0,0.289508
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,256956.0,0.0,0.0,36895.0,0.0,0.0,0.0,0.0,42881.0,0.0,65.8353,373247.0,9.17173,2.50517,0.0,0.0,0.0,2.12169,14.3624,19.9914,0.0,0.0,0.0,0.0,221470307.0,18.0484,1535803.0,0.0,1036768.0,0.373247
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.7,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,196538.0,0.0,0.0,33751.0,0.0,0.0,0.0,0.0,37858.0,0.0,59.5915,422752.0,6.4483,2.7357,0.0,0.0,0.0,2.4302799999999998,17.1896,15.3005,0.0,0.0,0.0,0.0,243168660.0,14.5193,1574526.0,0.0,832804.0,0.422752
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.9,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,89911.0,0.0,0.0,22982.0,0.0,0.0,0.0,0.0,24287.0,0.0,37.8101,658927.0,2.02275,2.37505,0.0,0.0,0.0,2.63437,15.5713,7.01713,0.0,0.0,0.0,0.0,187694498.0,5.33441,1557131.0,0.0,385187.0,0.658927
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.1,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,606110.0,0.0,0.0,35531.0,0.0,0.0,0.0,0.0,46355.0,0.0,69.8753,345372.0,16.2832,2.92803,0.0,0.0,0.0,1.61178,5.759869999999999,47.004,0.0,0.0,0.0,0.0,0.0,0.0,1508309.0,0.0,0.0,0.345372
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.3,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,522176.0,0.0,0.0,33126.0,0.0,0.0,0.0,0.0,42237.0,0.0,63.542,379090.0,13.6692,2.37901,0.0,0.0,0.0,1.79282,6.795669999999999,40.486,0.0,0.0,0.0,0.0,0.0,0.0,1505511.0,0.0,0.0,0.37909
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,432598.0,0.0,0.0,28242.0,0.0,0.0,0.0,0.0,34143.0,0.0,53.4651,468834.0,9.21877,1.75987,0.0,0.0,0.0,1.4067399999999999,6.59103,33.4192,0.0,0.0,0.0,0.0,0.0,0.0,1566640.0,0.0,0.0,0.468834
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.7,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,295800.0,0.0,0.0,23011.0,0.0,0.0,0.0,0.0,26757.0,0.0,40.0557,598281.0,5.5899,1.16505,0.0,0.0,0.0,1.4117899999999999,4.91317,22.8768,0.0,0.0,0.0,0.0,0.0,0.0,1497785.0,0.0,0.0,0.598281
50000,0,True,SILO,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.9,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,159323.0,0.0,0.0,20272.0,0.0,0.0,0.0,0.0,22301.0,0.0,34.133,717718.0,3.09271,0.6922050000000001,0.0,0.0,0.0,2.46807,6.07215,12.3902,0.0,0.0,0.0,0.0,0.0,0.0,1531117.0,0.0,0.0,0.717718
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.1,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,836615.0,0.0,0.0,44243.0,0.0,0.0,0.0,0.0,59797.0,0.0,94.2615,267675.0,24.4918,1.8417,0.0,0.0,0.0,1.97512,11.6574,64.7819,0.0,0.0,0.0,0.0,153719855.0,4.60299,1576964.0,0.0,472224.0,0.267675
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.3,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,784253.0,0.0,0.0,43371.0,0.0,0.0,0.0,0.0,57671.0,0.0,91.1901,277545.0,22.5831,1.8053700000000001,0.0,0.0,0.0,2.31638,12.4226,60.748000000000005,0.0,0.0,0.0,0.0,138912891.0,4.787780000000001,1581835.0,0.0,439756.0,0.277545
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,712372.0,0.0,0.0,42775.0,0.0,0.0,0.0,0.0,55631.0,0.0,88.3719,287732.0,20.3924,1.86408,0.0,0.0,0.0,2.25545,14.4542,55.2346,0.0,0.0,0.0,0.0,159745679.0,4.89274,1589216.0,0.0,385400.0,0.287732
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.7,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,484914.0,0.0,0.0,33325.0,0.0,0.0,0.0,0.0,39670.0,0.0,62.7281,403469.0,10.0145,1.69904,0.0,0.0,0.0,1.70743,12.2653,37.6306,0.0,0.0,0.0,0.0,144506245.0,2.6395299999999997,1581802.0,0.0,259934.0,0.403469
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.9,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,236990.0,0.0,0.0,24777.0,0.0,0.0,0.0,0.0,27067.0,0.0,42.3915,591327.0,3.5719199999999995,1.8065799999999999,0.0,0.0,0.0,2.20066,13.0681,18.5729,0.0,0.0,0.0,0.0,155363723.0,1.42086,1566703.0,0.0,112674.0,0.591327
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.1,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,1060183.0,0.0,0.0,34281.0,0.0,0.0,0.0,0.0,66131.0,0.0,104.28,242036.0,50.2018,1.63609,0.0,0.0,0.0,1.5571700000000002,10.716,81.5491,0.0,0.0,0.0,0.0,0.0,0.0,1577469.0,0.0,0.0,0.242036
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.3,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,988786.0,0.0,0.0,33424.0,0.0,0.0,0.0,0.0,62486.0,0.0,98.7957,256165.0,45.9264,1.64333,0.0,0.0,0.0,1.86153,10.8126,76.2564,0.0,0.0,0.0,0.0,0.0,0.0,1581751.0,0.0,0.0,0.256165
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,933474.0,0.0,0.0,34310.0,0.0,0.0,0.0,0.0,62246.0,0.0,97.9985,257164.0,43.9556,1.7445,0.0,0.0,0.0,2.27216,12.8166,72.1667,0.0,0.0,0.0,0.0,0.0,0.0,1575105.0,0.0,0.0,0.257164
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.7,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,801050.0,0.0,0.0,34560.0,0.0,0.0,0.0,0.0,58750.0,0.0,92.5704,272470.0,38.0882,2.0245599999999997,0.0,0.0,0.0,2.86412,16.0234,62.177,0.0,0.0,0.0,0.0,0.0,0.0,1576418.0,0.0,0.0,0.27247
50000,0,True,NO_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.9,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,379437.0,0.0,0.0,24995.0,0.0,0.0,0.0,0.0,35591.0,0.0,55.0166,449745.0,16.3624,1.8683,0.0,0.0,0.0,2.51065,14.8517,29.4753,0.0,0.0,0.0,0.0,0.0,0.0,1546464.0,0.0,0.0,0.449745
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.1,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,330700.0,0.0,0.0,45636.0,0.0,0.0,0.0,0.0,54850.0,0.0,86.0707,291779.0,14.4394,2.60583,0.0,0.0,0.0,2.56454,15.6495,25.6467,0.0,0.0,0.0,0.0,207934981.0,27.1485,1569603.0,0.0,1279503.0,0.291779
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.3,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,302998.0,0.0,0.0,43703.0,0.0,0.0,0.0,0.0,52046.0,0.0,80.3591,307502.0,12.8635,2.5728,0.0,0.0,0.0,2.44811,15.6801,23.5138,0.0,0.0,0.0,0.0,211446854.0,24.9298,1544410.0,0.0,1188894.0,0.307502
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,0.0,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,False,10000000,16,True,YCSB,False,0.9,263710.0,0.0,0.0,38340.0,0.0,0.0,0.0,0.0,44548.0,0.0,69.4598,359259.0,9.662239999999999,2.5739900000000002,0.0,0.0,0.0,2.1926099999999997,15.6136,20.4696,0.0,0.0,0.0,0.0,208001084.0,19.4483,1559630.0,0.0,1061129.0,0.359259
