ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,16,true,YCSB,false,0, 0, 0, 42899,0,0,0,0, 42899, 68.1815,372963, 0, 37.4232, 34.089, 0, 0, 2.56208, 48.1523, 0.0433534, 0, 0, 0, 0, 0, 12.8498, 1589325, 0, 1078606
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,16,true,YCSB,false,0, 0, 0, 40216,0,0,0,0, 40216, 64.2443,397848, 0, 32.3649, 29.2279, 0, 0, 3.55498, 49.491, 0.0426998, 0, 0, 0, 0, 0, 0.947726, 1597467, 0, 303915
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,16,true,YCSB,false,0, 0, 0, 69313,0,0,0,0, 69313, 110.696,230835, 0, 14.3254, 11.1536, 0, 0, 4.62335, 67.254, 0.0401, 0, 0, 0, 0, 0, 0.0131814, 1597037, 0, 11561
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,32,true,YCSB,false,0, 0, 0, 80275,0,0,0,0, 80275, 256.423,398630, 0, 184.318, 176.95, 0, 0, 2.88962, 203.698, 0.102673, 0, 0, 0, 0, 0, 40.2467, 3194310, 0, 2247884
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,32,true,YCSB,false,0, 0, 0, 85859,0,0,0,0, 85859, 273.799,372701, 0, 210.017, 202.196, 0, 0, 6.69763, 242.878, 0.0893399, 0, 0, 0, 0, 0, 1.40882, 3188912, 0, 509134
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,32,true,YCSB,false,0, 0, 0, 100425,0,0,0,0, 100425, 318.486,318643, 0, 104.258, 95.5626, 0, 0, 15.6722, 217.277, 0.0871132, 0, 0, 0, 0, 0, 0.211927, 3171356, 0, 140009
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,1,true,YCSB,false,0, 0, 0, 5854,0,0,0,0, 5854, 0.585435,170813, 0, 0.00904783, 0, 0, 0, 0.209705, 0.305889, 0.00306667, 0, 0, 0, 0, 2230906, 0, 100000, 0, 0
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,1,true,YCSB,false,0, 0, 0, 17384,0,0,0,0, 17384, 1.73842,57523.5, 0, 0.0257935, 0, 0, 0, 0.325444, 1.01039, 0.00306612, 0, 0, 0, 0, 2279370, 0, 100000, 0, 0
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,1,true,YCSB,false,0, 0, 0, 56423,0,0,0,0, 56423, 5.64237,17723, 0, 0.10271, 0, 0, 0, 0.593614, 3.29451, 0.00304858, 0, 0, 0, 0, 2471451, 0, 100000, 0, 0
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,2,true,YCSB,false,0, 0, 0, 26403,0,0,0,0, 26403, 5.28066,75748.2, 0, 0.0729077, 0, 0, 0, 1.0822, 1.35184, 0.00692002, 0, 0, 0, 0, 30990971, 2.58241, 200000, 0, 199999
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,2,true,YCSB,false,0, 0, 0, 83975,0,0,0,0, 83975, 16.7951,23816.4, 0, 0.118462, 0, 0, 0, 2.7526, 4.47372, 0.00760198, 0, 0, 0, 0, 33220834, 8.39008, 200000, 0, 199999
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,2,true,YCSB,false,0, 2, 0, 167553,0,0,0,0, 167553, 33.5107,11936.5, 3.7167e-05, 0.259466, 0, 0, 0, 2.52565, 9.3663, 0.00717325, 0, 0, 0, 0, 34337493, 16.6914, 200000, 0, 199996
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,4,true,YCSB,false,0, 1, 0, 43195,0,0,0,0, 43195, 17.2704,92602.5, 3.3497e-05, 0.131774, 0, 0, 0, 1.71155, 2.18918, 0.014557, 0, 0, 0, 0, 64825212, 12.8682, 399820, 0, 399819
50000,0,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_SPINLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,4,true,YCSB,false,0, 0, 0, 96829,0,0,0,0, 96829, 38.732,41309.5, 0, 0.212627, 0, 0, 0, 2.18005, 5.10744, 0.0135953, 0, 0, 0, 0, 73153261, 28.9908, 400000, 0, 399999
