ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.75,True,10000000,16,YCSB,False,0,697755,0,104563,0,0,0,0,137061,215.071,116740.0,50.9888,3.36579,0.019022499999999998,0,0,2.54439,14.5331,53.7837,0,0,0,0,0,102.152,1569213,0,2571705
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,1.0,True,10000000,16,YCSB,False,0,732901,1,144716,0,0,0,0,189332,299.30400000000003,84509.7,70.5249,2.95511,0.0,0,0,2.68129,15.0381,56.4571,0,0,0,0,279346793,165.31099999999998,1580879,0,2642914
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,1.0,True,10000000,16,YCSB,False,0,731596,0,147405,0,0,0,0,195084,308.502,82017.7,75.393,3.4777699999999996,0.018572099999999998,0,0,2.775,15.5444,56.3801,0,0,0,0,0,168.96599999999998,1581413,0,2689211
50000,0,False,BAMBOO,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,1.0,True,10000000,16,YCSB,False,0,1559201,16,48869,0,0,0,0,105763,167.37900000000002,151295.0,90.0316,15.1115,10.7552,0,0,1.73416,18.8608,120.065,0,0,0,0,0,0.11976400000000001,1582733,0,345307
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,1.0,True,10000000,16,YCSB,False,0,731286,0,145598,0,0,0,0,192503,304.47900000000004,83117.2,74.1836,3.3845699999999996,0.018298599999999998,0,0,2.92068,15.2255,56.2638,0,0,0,0,0,166.597,1581715,0,2685379
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.0,True,10000000,16,YCSB,False,0,203507,1,21498,0,0,0,0,25043,38.8661,638913.0,5.5010699999999995,1.5212700000000001,0.0,0,0,1.818,11.5568,15.7004,0,0,0,0,142357884,0.177861,1552004,0,315368
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.0,True,10000000,16,YCSB,False,0,166102,0,24896,0,0,0,0,28233,44.6143,566725.0,5.27139,2.6716,0.0170746,0,0,2.45227,17.1533,12.8298,0,0,0,0,0,1.43765,1580253,0,919933
50000,0,False,BAMBOO,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,True,WR,0.0,True,10000000,16,YCSB,False,0,296483,10,24740,0,0,0,0,31673,49.4625,505184.0,10.8253,2.1699,0.0791492,0,0,1.76215,13.1893,22.8461,0,0,0,0,0,0.10130399999999999,1561726,0,199827
50000,0,True,BAMBOO,True,False,True,True,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.0,True,10000000,16,YCSB,False,0,160330,0,22813,0,0,0,0,25921,40.3838,617265.0,4.84168,2.46055,0.0157803,0,0,1.80395,14.8347,12.3531,0,0,0,0,0,1.30023,1557969,0,895184
50000,0,False,WOUND_WAIT,True,False,True,False,WR,1,0.5,False,LH_MCSLOCK,100000,2,SPECIFIED,1,16,False,WR,0.25,True,10000000,16,YCSB,False,0,534941,1,32265,0,0,0,0,48267,74.3462,331512.0,24.6436,2.2692799999999997,0.0,0,0,1.9399400000000002,13.128,41.2992,0,0,0,0,208288115,3.71748,1540417,0,1093375
