ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_PROFILING,DYNAMIC_TS,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,REORDER_WH,RETIRE_ON,RETIRE_READ,SPINLOCK,THREAD_CNT,WORKLOAD,WW_STARV_FREE,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,4,TPCC,false,1911,0,0,1.134051,3.000000,2.000000,3.000000,0.243025,0.188428,0.062011,0.337677,0.252532,2.053912,2.000000,0.000000,0.000000,0.000017,6.637333,239678.799095,0.019510,2.879887,0.286086,4.872317,0.154075,0.000000,0.017389,397707
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,4,TPCC,false,1465,0,0,0.875922,2.000000,1.000000,0.000000,0.109508,0.102466,0.038310,0.200179,0.138057,0.680084,-nan,0.000000,0.000000,0.000011,3.927207,364297.550114,0.005247,1.176394,0.204840,2.504774,0.117486,0.000000,0.004514,357668
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.898058,0.000000,0.000000,0.000000,0.000038,0.000337,0.000195,0.149048,0.066676,0.004239,-nan,0.000000,0.000000,0.000008,2.964225,527673.866174,0.000000,0.405840,0.203595,1.568679,0.003634,0.000000,0.000103,391036
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.831468,0.000000,0.000000,0.000000,0.000028,0.000221,0.000130,0.137806,0.066044,0.004170,-nan,0.000000,0.000000,0.000007,2.831312,547424.041711,0.000000,0.381446,0.195098,1.464981,0.003622,0.000000,0.000096,387482
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.943221,0.000000,0.000000,0.000000,0.000008,0.000046,0.000024,0.123080,0.060447,0.003706,-nan,0.000000,0.000000,0.000011,3.679452,368080.925613,0.000000,0.360151,0.324910,1.803242,0.003331,0.000000,0.000020,338584
50000,CLV,0,false,true,true,100000,1,0.5,false,true,false,true,8,TPCC,false,7756,0,0,2.557663,7.000000,4.000000,115.000000,0.673435,0.438144,0.131736,0.757007,0.605504,7.605220,2.095652,0.000000,0.000000,0.000023,18.225736,349550.995079,0.099568,9.490059,0.545675,14.179239,0.611937,0.000000,0.077748,796353
50000,CLV,0,false,true,true,100000,2,0.5,false,true,false,true,8,TPCC,false,5906,0,0,2.334543,4.000000,2.000000,18.000000,0.436816,0.326923,0.117365,0.612315,0.457326,4.003522,2.000000,0.000000,0.000000,0.000017,13.366052,466715.517690,0.048594,5.500820,0.524937,9.579441,0.467037,0.000000,0.032437,779768
50000,CLV,0,false,true,true,100000,4,0.5,false,true,false,true,8,TPCC,false,4055,0,0,2.260254,2.000000,1.000000,0.000000,0.228209,0.206422,0.081517,0.409981,0.264169,1.727257,-nan,0.000000,0.000000,0.000013,9.758665,620968.543347,0.017357,2.734457,0.490373,6.114676,0.325074,0.000000,0.007392,757478
50000,CLV,0,false,true,true,100000,8,0.5,false,true,false,true,8,TPCC,false,0,0,0,1.682708,0.000000,0.000000,0.000000,0.000054,0.000463,0.000263,0.279481,0.127622,0.008013,-nan,0.000000,0.000000,0.000008,5.798449,1029188.262609,0.000000,0.753377,0.390565,2.944850,0.006944,0.000000,0.000183,745962
50000,CLV,0,false,true,true,100000,16,0.5,false,true,false,true,8,TPCC,false,0,0,0,2.163146,0.000000,0.000000,0.000000,0.000042,0.000246,0.000141,0.269199,0.131353,0.008066,-nan,0.000000,0.000000,0.000011,7.988744,718544.993075,0.000000,0.777982,0.774155,4.017227,0.007152,0.000000,0.000195,717534
