ABORT_PENALTY,CC_ALG,CLV_RETIRE_OFF,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_PROFILING,DYNAMIC_TS,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,REORDER_WH,RETIRE_ON,RETIRE_READ,SPINLOCK,THREAD_CNT,WORKLOAD,WW_STARV_FREE,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,CLV,true,0,false,true,true,100000,8,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001094,-nan,0.000000,0.000000,0.000006,0.560920,178278.664125,0.000000,0.028449,0.071478,0.170398,0.001076,0.000000,0.000000,100000
50000,CLV,true,0,false,true,true,100000,16,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001095,-nan,0.000000,0.000000,0.000006,0.626690,159568.602836,0.000000,0.028697,0.102168,0.165601,0.001054,0.000000,0.000000,100000
50000,CLV,true,0,false,true,true,100000,1,0.5,false,true,false,true,2,TPCC,false,889,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002163,-nan,0.000000,0.000000,0.000009,1.846138,215482.216967,0.002459,0.105319,0.149017,0.701435,0.071383,0.000000,0.527176,198905
50000,CLV,true,0,false,true,true,100000,2,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002106,-nan,0.000000,0.000000,0.000006,1.233687,320496.290685,0.000000,0.070652,0.151720,0.641462,0.002131,0.000000,0.000018,197696
50000,CLV,true,0,false,true,true,100000,4,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002122,-nan,0.000000,0.000000,0.000006,1.172857,340757.635869,0.000000,0.069857,0.150457,0.581626,0.002145,0.000000,0.000000,199830
50000,CLV,true,0,false,true,true,100000,8,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002086,-nan,0.000000,0.000000,0.000006,1.250621,313284.317744,0.000000,0.068828,0.144721,0.573218,0.002080,0.000000,0.000000,195900
50000,CLV,true,0,false,true,true,100000,16,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002140,-nan,0.000000,0.000000,0.000009,1.701883,233474.399043,0.000000,0.072109,0.235816,0.754547,0.002173,0.000000,0.000000,198673
50000,CLV,true,0,false,true,true,100000,1,0.5,false,true,false,true,4,TPCC,false,2304,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.106333,-nan,0.000000,0.000000,0.000012,4.881558,322764.977237,0.012770,1.563853,0.292229,3.002482,0.182639,0.000000,0.479065,393899
50000,CLV,true,0,false,true,true,100000,2,0.5,false,true,false,true,4,TPCC,false,2123,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004386,-nan,0.000000,0.000000,0.000011,4.399752,361968.581792,0.007308,0.239805,0.331497,1.619244,0.169248,0.000000,1.266763,398143
50000,CLV,true,0,false,true,true,100000,4,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004249,-nan,0.000000,0.000000,0.000006,2.544081,626877.948346,0.000000,0.151349,0.296881,1.178333,0.004311,0.000000,0.000015,398707
50000,CLV,true,0,false,true,true,100000,8,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004061,-nan,0.000000,0.000000,0.000007,2.702884,562439.239276,0.000000,0.137070,0.327126,1.206415,0.004086,0.000000,0.000007,380052
50000,CLV,true,0,false,true,true,100000,16,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004014,-nan,0.000000,0.000000,0.000009,3.294469,438655.155334,0.000000,0.134422,0.460449,1.525046,0.004057,0.000000,0.000001,361284
50000,CLV,true,0,false,true,true,100000,1,0.5,false,true,false,true,8,TPCC,false,5555,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.906186,-nan,0.000000,0.000000,0.000024,18.808142,338424.072736,0.066867,7.202737,0.615998,11.272853,0.438282,0.000000,4.191958,795641
50000,CLV,true,0,false,true,true,100000,2,0.5,false,true,false,true,8,TPCC,false,6093,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.535051,-nan,0.000000,0.000000,0.000014,10.725122,564025.270324,0.030595,3.279787,0.612271,6.413001,0.479214,0.000000,1.115737,756155
50000,CLV,true,0,false,true,true,100000,4,0.5,false,true,false,true,8,TPCC,false,3605,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008415,-nan,0.000000,0.000000,0.000012,8.774961,687882.697738,0.011920,0.424424,0.654848,3.172223,0.288429,0.000000,2.545034,754518
50000,CLV,true,0,false,true,true,100000,8,0.5,false,true,false,true,8,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008064,-nan,0.000000,0.000000,0.000008,5.960094,1020389.290121,0.000000,0.283960,0.688471,2.867230,0.008164,0.000000,0.000035,760202
50000,CLV,true,0,false,true,true,100000,16,0.5,false,true,false,true,8,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007704,-nan,0.000000,0.000000,0.000007,5.032785,1147383.882364,0.000000,0.263015,0.741729,2.220326,0.007705,0.000000,0.000008,721817
50000,CLV,true,0,false,true,true,100000,1,0.5,false,true,false,true,16,TPCC,false,18234,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.089516,-nan,0.000000,0.000000,0.000047,74.878008,340354.137717,0.532722,27.452380,1.102524,36.328049,1.432925,0.000000,30.899856,1592815
50000,CLV,true,0,false,true,true,100000,2,0.5,false,true,false,true,16,TPCC,false,13199,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.985398,-nan,0.000000,0.000000,0.000020,29.501290,790231.484871,0.143358,10.806427,1.077191,16.558663,1.041707,0.000000,6.577379,1457053
50000,CLV,true,0,false,true,true,100000,4,0.5,false,true,false,true,16,TPCC,false,16401,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.851110,-nan,0.000000,0.000000,0.000014,21.587361,1131114.438599,0.081778,6.268735,1.129927,11.836159,1.289722,0.000000,2.164087,1526111
50000,CLV,true,0,false,true,true,100000,8,0.5,false,true,false,true,16,TPCC,false,7177,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.016585,-nan,0.000000,0.000000,0.000012,17.669764,1351731.890466,0.024523,0.793762,1.349521,5.621551,0.573596,0.000000,5.290477,1492799
50000,CLV,true,0,false,true,true,100000,16,0.5,false,true,false,true,16,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.014837,-nan,0.000000,0.000000,0.000008,10.515354,2103286.397664,0.000000,0.528799,1.492103,4.577366,0.014793,0.000000,0.000059,1382300
50000,CLV,true,0,false,true,true,100000,1,0.5,false,true,false,true,32,TPCC,false,196265,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,100.614116,-nan,0.000000,0.000000,0.000110,363.209430,280680.730239,11.733890,111.890469,2.152590,130.834213,15.287036,0.000000,193.440005,3185809
50000,CLV,true,0,false,true,true,100000,2,0.5,false,true,false,true,32,TPCC,false,46672,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.639513,-nan,0.000000,0.000000,0.000052,158.558853,607705.103408,1.477562,62.611278,2.249064,80.622604,3.753816,0.000000,59.641882,3011157
50000,CLV,true,0,false,true,true,100000,4,0.5,false,true,false,true,32,TPCC,false,23391,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.042794,-nan,0.000000,0.000000,0.000031,93.488814,1038346.598698,0.339945,35.791681,2.712615,52.427617,1.884085,0.000000,23.024293,3033556
50000,CLV,true,0,false,true,true,100000,8,0.5,false,true,false,true,32,TPCC,false,28013,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.517809,-nan,0.000000,0.000000,0.000021,61.866550,1513300.086759,0.254525,19.475169,3.845684,36.071529,2.260326,0.000000,6.630973,2925708
50000,CLV,true,0,false,true,true,100000,16,0.5,false,true,false,true,32,TPCC,false,12311,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111356,-nan,0.000000,0.000000,0.000023,49.492592,1404430.298065,0.074117,1.948207,4.852709,17.868256,1.014325,0.000000,14.950672,2172153
50000,CLV,true,0,false,true,true,100000,1,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001081,-nan,0.000000,0.000000,0.000004,0.428280,233492.276974,0.000000,0.027335,0.059274,0.140696,0.001051,0.000000,0.000000,100000
50000,CLV,true,0,false,true,true,100000,2,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001082,-nan,0.000000,0.000000,0.000004,0.439923,227312.582918,0.000000,0.028033,0.058811,0.148408,0.001060,0.000000,0.000000,100000
50000,CLV,true,0,false,true,true,100000,4,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001085,-nan,0.000000,0.000000,0.000005,0.473427,211225.597920,0.000000,0.027298,0.066348,0.140426,0.001061,0.000000,0.000000,100000
50000,CLV,true,0,false,true,true,100000,8,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001090,-nan,0.000000,0.000000,0.000008,0.777860,128557.781979,0.000000,0.029142,0.115295,0.274081,0.001075,0.000000,0.000000,100000
50000,CLV,true,0,false,true,true,100000,16,0.5,false,true,false,true,1,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001074,-nan,0.000000,0.000000,0.000006,0.640322,156171.387716,0.000000,0.027902,0.104937,0.163623,0.001044,0.000000,0.000000,100000
50000,CLV,true,0,false,true,true,100000,1,0.5,false,true,false,true,2,TPCC,false,933,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002226,-nan,0.000000,0.000000,0.000009,1.855068,213925.368485,0.002799,0.107158,0.147582,0.709074,0.074975,0.000000,0.528420,198423
50000,CLV,true,0,false,true,true,100000,2,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002114,-nan,0.000000,0.000000,0.000006,1.177431,338088.661383,0.000000,0.070094,0.137895,0.604673,0.002141,0.000000,0.000015,199038
50000,CLV,true,0,false,true,true,100000,4,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002090,-nan,0.000000,0.000000,0.000006,1.141536,345783.139382,0.000000,0.069270,0.139146,0.544465,0.002122,0.000000,0.000000,197362
50000,CLV,true,0,false,true,true,100000,8,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001986,-nan,0.000000,0.000000,0.000007,1.228481,301614.709776,0.000000,0.065535,0.152500,0.589398,0.001988,0.000000,0.000000,185264
50000,CLV,true,0,false,true,true,100000,16,0.5,false,true,false,true,2,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002089,-nan,0.000000,0.000000,0.000007,1.319527,296106.006848,0.000000,0.069098,0.185180,0.585015,0.002093,0.000000,0.000004,195360
50000,CLV,true,0,false,true,true,100000,1,0.5,false,true,false,true,4,TPCC,false,2334,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.278940,-nan,0.000000,0.000000,0.000014,5.576312,282070.325519,0.015301,1.779268,0.314688,3.462498,0.185985,0.000000,0.553667,393228
50000,CLV,true,0,false,true,true,100000,2,0.5,false,true,false,true,4,TPCC,false,1862,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004233,-nan,0.000000,0.000000,0.000010,3.611011,419473.707614,0.005223,0.204385,0.296583,1.254319,0.149556,0.000000,1.037216,378681
50000,CLV,true,0,false,true,true,100000,4,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004163,-nan,0.000000,0.000000,0.000007,2.664594,592499.970388,0.000000,0.150496,0.319655,1.260449,0.004237,0.000000,0.000016,394693
50000,CLV,true,0,false,true,true,100000,8,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004111,-nan,0.000000,0.000000,0.000007,2.538850,612263.073713,0.000000,0.139818,0.328481,1.099328,0.004153,0.000000,0.000024,388611
50000,CLV,true,0,false,true,true,100000,16,0.5,false,true,false,true,4,TPCC,false,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004005,-nan,0.000000,0.000000,0.000009,3.352935,426131.685324,0.000000,0.135789,0.472634,1.660286,0.004053,0.000000,0.000000,357198
50000,CLV,true,0,false,true,true,100000,1,0.5,false,true,false,true,8,TPCC,false,5592,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.959975,-nan,0.000000,0.000000,0.000024,19.086405,334576.571832,0.076210,7.286828,0.620197,11.472340,0.443193,0.000000,4.214874,798233
