ABORT_PENALTY,BB_ALWAYS_RETIRE_READ,BB_AUTORETIRE,BB_DYNAMIC_TS,BB_LAST_RETIRE,BB_OPT_RAW,BB_PRECOMMIT,CC_ALG,COMPILE_ONLY,CPU_FREQ,LATCH,MAX_RUNTIME,MAX_TXN_PER_PART,NDEBUG,NUM_WH,OUTPUT_TO_FILE,PF_ABORT,PF_BASIC,PF_CS,TERMINATE_BY_COUNT,THREAD_CNT,TPCC_USER_ABORT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,abort_cnt,abort_cnt_long,abort_length,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,user_abort_cnt,wait_cnt
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,64,true,false,TPCC,false, 143959, 0, 0, 0, 355708,0,0,0,0, 356277, 0, 2279.39,179552, 4.69832, 2119.49, 2070.22, 0, 0, 0, 3.49182, 2206.52, 9.23201, 0, 0, 0, 0, 0, 0, 16.4443, 6394825, 0, 32353, 3261658
50000,true,false,true,0,true,false,NO_WAIT,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,64,true,false,TPCC,false, 62543234, 0, 0, 0, 72969,0,0,0,0, 909309, 0, 5481.11,70507.2, 5040.49, 16.047, 0, 0, 0, 0, 7.28785, 66.633, 5183.37, 0, 0, 0, 0, 0, 0, 0, 6038396, 0, 30274, 0
50000,true,false,true,0,true,false,WAIT_DIE,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,32,true,false,TPCC,false, 5878864, 0, 0, 0, 163696,0,0,0,0, 249184, 0, 792.669,128194, 272.856, 5.36013, 0, 0, 0, 0, 2.52626, 26.3623, 465, 0, 0, 0, 0, 0, 826282912, 268.865, 3175476, 0, 16049, 1954489
50000,true,false,true,0,true,false,SILO,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,32,true,false,TPCC,false, 4650166, 0, 0, 0, 60513,0,0,0,0, 164771, 0, 449.094,194455, 283.952, 9.99997, 0, 0, 0, 0, 1.25355, 9.6515, 375.717, 0, 0, 0, 0, 0, 0, 0, 2729020, 0, 13659, 0
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,32,true,false,TPCC,false, 24351, 0, 0, 0, 195313,0,0,0,0, 195773, 0, 629.225,162627, 4.65288, 4.17301, 0, 0, 0, 0, 1.77178, 20.403, 0.715917, 0, 0, 0, 0, 0, 565786416, 589.335, 3197788, 0, 16262, 3376000
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,32,true,false,TPCC,false, 83441, 0, 0, 0, 119734,0,0,0,0, 120240, 0, 384.755,265819, 2.07275, 316.256, 299.717, 0, 0, 0, 1.71925, 349.347, 5.41214, 0, 0, 0, 0, 0, 0, 8.08853, 3196104, 0, 16370, 1740738
50000,true,false,true,0,true,false,NO_WAIT,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,32,true,false,TPCC,false, 15693598, 0, 0, 0, 51661,0,0,0,0, 452857, 0, 1371.11,70758.1, 1214.48, 5.14262, 0, 0, 0, 0, 3.37467, 26.8221, 1283.25, 0, 0, 0, 0, 0, 0, 0, 3031786, 0, 15379, 0
50000,true,false,true,0,true,false,WAIT_DIE,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,16,true,false,TPCC,false, 2139784, 0, 0, 0, 103225,0,0,0,0, 155181, 0, 245.163,102909, 82.3927, 2.43099, 0, 0, 0, 0, 1.46465, 12.9028, 171.216, 0, 0, 0, 0, 0, 442170142, 44.7433, 1576834, 0, 7952, 866122
50000,true,false,true,0,true,false,SILO,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,16,true,false,TPCC,false, 1266652, 0, 0, 0, 48509,0,0,0,0, 98104, 0, 128.031,163273, 64.6536, 3.73364, 0, 0, 0, 0, 0.596507, 4.50312, 101.843, 0, 0, 0, 0, 0, 0, 0, 1306499, 0, 6520, 0
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,16,true,false,TPCC,false, 11992, 0, 0, 0, 95573,0,0,0,0, 95781, 0, 153.801,166215, 1.09737, 1.96747, 0, 0, 0, 0, 0.887827, 9.2544, 0.351158, 0, 0, 0, 0, 0, 273720556, 136.195, 1597750, 0, 8026, 1686716
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,16,true,false,TPCC,false, 48725, 0, 0, 0, 46819,0,0,0,0, 47379, 0, 75.77,336729, 1.1108, 43.4542, 37.031, 0, 0, 0, 0.85595, 57.818, 3.27952, 0, 0, 0, 0, 0, 0, 3.94899, 1594622, 0, 8023, 949350
50000,true,false,true,0,true,false,NO_WAIT,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,16,true,false,TPCC,false, 4207263, 0, 0, 0, 37733,0,0,0,0, 242995, 0, 379.237,65911, 320.288, 2.30804, 0, 0, 0, 0, 1.71093, 13.109, 343.486, 0, 0, 0, 0, 0, 0, 0, 1562244, 0, 7937, 0
50000,true,false,true,0,true,false,WAIT_DIE,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,8,true,false,TPCC,false, 647065, 0, 0, 0, 71790,0,0,0,0, 93587, 0, 73.7712,85266.8, 17.3239, 1.02033, 0, 0, 0, 0, 0.788946, 6.15196, 52.332, 0, 0, 0, 0, 0, 221158580, 7.35843, 786279, 0, 3963, 323581
50000,true,false,true,0,true,false,SILO,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,8,true,false,TPCC,false, 413246, 0, 0, 0, 38277,0,0,0,0, 63586, 0, 46.0804,125900, 18.3218, 1.69894, 0, 0, 0, 0, 0.376689, 2.65326, 33.2766, 0, 0, 0, 0, 0, 0, 0, 725188, 0, 3635, 0
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,8,true,false,TPCC,false, 6389, 0, 0, 0, 46806,0,0,0,0, 46901, 0, 37.6215,169717, 0.263728, 0.963402, 0, 0, 0, 0, 0.416532, 4.28346, 0.207644, 0, 0, 0, 0, 0, 137505794, 29.4406, 798124, 0, 4000, 838664
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,8,true,false,TPCC,false, 15824, 0, 0, 0, 22686,0,0,0,0, 22904, 0, 18.2995,347754, 0.253262, 6.34186, 4.41812, 0, 0, 0, 0.432883, 12.1842, 0.959807, 0, 0, 0, 0, 0, 0, 0.541141, 795467, 0, 4014, 319957
50000,true,false,true,0,true,false,NO_WAIT,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,8,true,false,TPCC,false, 877105, 0, 0, 0, 24178,0,0,0,0, 109409, 0, 83.1655,73123.8, 64.7859, 0.797139, 0, 0, 0, 0, 0.745436, 5.21255, 70.4784, 0, 0, 0, 0, 0, 0, 0, 760172, 0, 3798, 0
50000,true,false,true,0,true,false,WAIT_DIE,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,4,true,false,TPCC,false, 138542, 0, 0, 0, 40097,0,0,0,0, 44116, 0, 17.1881,90358.2, 1.61927, 0.325104, 0, 0, 0, 0, 0.352868, 2.21786, 11.0709, 0, 0, 0, 0, 0, 79600802, 0.87691, 388272, 0, 1964, 85576
50000,true,false,true,0,true,false,SILO,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,4,true,false,TPCC,false, 98487, 0, 0, 0, 23728,0,0,0,0, 32909, 0, 12.4745,121476, 3.48531, 0.603823, 0, 0, 0, 0, 0.177364, 1.1839, 7.77362, 0, 0, 0, 0, 0, 0, 0, 378837, 0, 1941, 0
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,LH_MCSLOCK,10,100000,true,1,true,false,true,false,true,4,true,false,TPCC,false, 4295, 0, 0, 0, 23194,0,0,0,0, 23259, 0, 9.33674,171159, 0.0701911, 0.427368, 0, 0, 0, 0, 0.227741, 1.86295, 0.195776, 0, 0, 0, 0, 0, 71628516, 5.43318, 399516, 0, 1937, 390134
