ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt,RETIRE_READ
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,0.75,True,True,1024*1024*20,16,YCSB,False,0,3,0,0,10.335385,1.0,1.0,0.0,0.0,0.0,0.0,1.1409559999999999,0.0,0.0,,0.0,0.0,0.000258,412.55244700000003,62051.901917999996,0.004053,1.934248,6.02091,20.689383,0.0141,0.16396,376.44262000000003,1599979,
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,0.75,True,True,1024*1024*20,32,YCSB,False,0,8,0,0,20.467142000000003,1.0,1.0,0.0,0.0,0.0,0.0,2.360423,0.0,0.0,,0.0,0.0,0.000499,1596.350973,64144.530683000005,0.005587,4.040479,10.558684,42.442725,0.027859,0.36596799999999996,1524.297669,3199912,
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,1.0,True,True,1024*1024*20,16,YCSB,False,0,1,0,0,10.595352,1.0,1.0,0.0,0.0,0.0,0.0,0.790157,0.0,0.0,,0.0,0.0,0.000393,628.073281,40759.549523,1.3000000000000001e-05,1.6635369999999998,7.946275999999999,22.327720000000003,0.018136000000000003,0.1924,588.276275,1599999,
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,0.0,True,True,1024*1024*20,16,YCSB,False,0,257156,0,0,10.18219,1.0,1.0,0.0,0.0,0.0,0.0,1.117474,0.0,0.0,,0.0,0.0,2.8000000000000003e-05,51.085173,475778.915804,7.9836979999999995,1.932164,2.702896,15.49862,19.840838,0.153911,0.715464,1519078,
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,0.0,True,True,1024*1024*20,32,YCSB,False,0,30145,0,0,29.696984999999998,1.0,1.0,0.0,0.0,0.0,0.0,7.063308999999999,0.0,0.0,,0.0,0.0,9.2e-05,297.282302,343103.370828,2.720191,9.199778,8.402074,55.521492,2.418455,0.382058,209.311483,3187455,
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,0.25,True,True,1024*1024*20,16,YCSB,False,0,452,0,0,10.548623,1.0,1.0,0.0,0.0,0.0,0.0,1.6715080000000002,0.0,0.0,,0.0,0.0,7e-05,112.09931999999999,228275.854036,0.052112,2.574935,4.873366000000001,20.869259,0.052506,0.17032,76.836083,1599348,
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,0.25,True,True,1024*1024*20,32,YCSB,False,0,83,0,0,21.429854000000002,1.0,1.0,0.0,0.0,0.0,0.0,4.0837769999999995,0.0,0.0,,0.0,0.0,0.000152,486.905003,210271.817603,0.030614999999999996,6.056369999999999,9.449189,45.626037,0.036718,0.376992,412.406271,3199450,
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,0.5,True,True,1024*1024*20,16,YCSB,False,0,13,0,0,10.743886999999999,1.0,1.0,0.0,0.0,0.0,0.0,1.380132,0.0,0.0,,0.0,0.0,0.000177,282.47621000000004,90616.169043,0.002478,2.284719,6.179556,22.827737,0.016422,0.213471,243.59784199999999,1599807,
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,0.5,True,True,1024*1024*20,32,YCSB,False,0,18,0,0,20.794512,1.0,1.0,0.0,0.0,0.0,0.0,2.8075490000000003,0.0,0.0,,0.0,0.0,0.00033,1056.9593949999999,96872.474481,0.033586000000000005,4.650195,10.633767,44.324273,0.029398,0.38398499999999997,982.6895890000001,3199696,
50000,WOUND_WAIT,1,True,False,True,WR,1,0,False,100000,2,SPECIFIED,1,16,0.75,True,True,1024*1024*20,16,YCSB,False,0,7,0,0,10.526972,1.0,1.0,0.0,0.0,0.0,0.0,1.202238,0.0,0.0,,0.0,0.0,0.000277,443.884,57669.985811,0.001465,2.031382,6.98458,22.056226000000002,0.014497999999999999,0.202401,405.210382,1599924,
