ABORT_PENALTY,CC_ALG,CLV_RETIRE_OFF,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,NUM_WH,PERC_PAYMENT,POS_HS,READ_PERC,REORDER_WH,REQ_PER_QUERY,RETIRE_ON,RETIRE_READ,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,CLV,true,0,false,true,,true,,,,,100000,,8,0.5,,,false,,true,false,,true,,,1,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001071,-nan,0.000000,0.000000,0.000006,0.574864,173954.164125,0.000000,0.027479,0.068632,0.162107,0.001109,0.000000,0.000000,100000
50000,CLV,true,0,false,true,,true,,,,,100000,,16,0.5,,,false,,true,false,,true,,,1,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001072,-nan,0.000000,0.000000,0.000009,0.889139,112468.413035,0.000000,0.028111,0.135583,0.289644,0.001109,0.000000,0.000000,100000
50000,CLV,true,0,false,true,,true,,,,,100000,,1,0.5,,,false,,true,false,,true,,,2,TPCC,false,,973,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002379,-nan,0.000000,0.000000,0.000010,1.972217,200536.785025,0.003136,0.114734,0.126026,0.782524,0.077793,0.000000,0.558941,197751
50000,CLV,true,0,false,true,,true,,,,,100000,,2,0.5,,,false,,true,false,,true,,,2,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001984,-nan,0.000000,0.000000,0.000006,1.047077,354172.448673,0.000000,0.065251,0.099450,0.526795,0.002022,0.000000,0.000002,185423
50000,CLV,true,0,false,true,,true,,,,,100000,,4,0.5,,,false,,true,false,,true,,,2,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002144,-nan,0.000000,0.000000,0.000006,1.212680,329302.056151,0.000000,0.071859,0.116227,0.599826,0.002185,0.000000,0.000000,199669
50000,CLV,true,0,false,true,,true,,,,,100000,,8,0.5,,,false,,true,false,,true,,,2,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002098,-nan,0.000000,0.000000,0.000006,1.097913,357895.305346,0.000000,0.068664,0.111051,0.493903,0.002108,0.000000,0.000000,196469
50000,CLV,true,0,false,true,,true,,,,,100000,,16,0.5,,,false,,true,false,,true,,,2,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002101,-nan,0.000000,0.000000,0.000008,1.646356,235398.624368,0.000000,0.070079,0.208299,0.741556,0.002099,0.000000,0.000000,193775
50000,CLV,true,0,false,true,,true,,,,,100000,,2,0.5,,,false,,true,false,,true,,,4,TPCC,false,,1818,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004549,-nan,0.000000,0.000000,0.000011,4.104345,372262.077996,0.006077,0.232071,0.264860,1.563763,0.146410,0.000000,1.179576,381973
50000,CLV,true,0,false,true,,true,,,,,100000,,4,0.5,,,false,,true,false,,true,,,4,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004149,-nan,0.000000,0.000000,0.000006,2.501912,623689.498071,0.000000,0.148568,0.227946,1.169209,0.004222,0.000000,0.000005,390104
50000,CLV,true,0,false,true,,true,,,,,100000,,8,0.5,,,false,,true,false,,true,,,4,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004184,-nan,0.000000,0.000000,0.000007,2.611898,595092.251855,0.000000,0.140350,0.247839,1.210784,0.004177,0.000000,0.000002,388580
50000,CLV,true,0,false,true,,true,,,,,100000,,16,0.5,,,false,,true,false,,true,,,4,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003723,-nan,0.000000,0.000000,0.000007,2.432629,571625.085654,0.000000,0.124213,0.269210,1.002210,0.003727,0.000000,0.000000,347638
50000,CLV,true,0,false,true,,true,,,,,100000,,1,0.5,,,false,,true,false,,true,,,8,TPCC,false,,6824,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.143020,-nan,0.000000,0.000000,0.000024,19.134096,333225.879777,0.084027,7.363114,0.561272,11.369886,0.539513,0.000000,4.229882,796997
50000,CLV,true,0,false,true,,true,,,,,100000,,2,0.5,,,false,,true,false,,true,,,8,TPCC,false,,6202,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.852083,-nan,0.000000,0.000000,0.000016,11.885705,512808.938521,0.039036,3.791532,0.550147,7.364266,0.488353,0.000000,1.182820,761887
50000,CLV,true,0,false,true,,true,,,,,100000,,4,0.5,,,false,,true,false,,true,,,8,TPCC,false,,3940,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009008,-nan,0.000000,0.000000,0.000011,8.313755,737390.997382,0.012126,0.415641,0.515998,2.824549,0.315251,0.000000,2.435889,766311
50000,CLV,true,0,false,true,,true,,,,,100000,,8,0.5,,,false,,true,false,,true,,,8,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007896,-nan,0.000000,0.000000,0.000007,5.315465,1100366.597757,0.000000,0.288375,0.552714,2.600488,0.008027,0.000000,0.000097,731120
50000,CLV,true,0,false,true,,true,,,,,100000,,16,0.5,,,false,,true,false,,true,,,8,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008361,-nan,0.000000,0.000000,0.000010,7.150245,808506.044984,0.000000,0.290105,0.961811,3.665168,0.008748,0.000000,0.000046,722627
50000,CLV,true,0,false,true,,true,,,,,100000,,1,0.5,,,false,,true,false,,true,,,16,TPCC,false,,25987,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.723550,-nan,0.000000,0.000000,0.000045,72.762363,350474.601226,0.681476,29.095694,1.002611,37.722432,2.033445,0.000000,26.620933,1593835
50000,CLV,true,0,false,true,,true,,,,,100000,,2,0.5,,,false,,true,false,,true,,,16,TPCC,false,,15716,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.223600,-nan,0.000000,0.000000,0.000030,38.413796,521003.240242,0.365520,7.762474,0.895185,13.587067,1.228598,0.000000,18.758315,1250857
50000,CLV,true,0,false,true,,true,,,,,100000,,8,0.5,,,false,,true,false,,true,,,16,TPCC,false,,6668,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018039,-nan,0.000000,0.000000,0.000012,18.282563,1294264.890724,0.023779,0.781673,1.167514,6.162321,0.536467,0.000000,5.383684,1478905
50000,CLV,true,0,false,true,,true,,,,,100000,,16,0.5,,,false,,true,false,,true,,,16,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015793,-nan,0.000000,0.000000,0.000010,13.931134,1610904.581725,0.000000,0.572106,1.697585,6.518306,0.015848,0.000000,0.000105,1402608
50000,CLV,true,0,false,true,,true,,,,,100000,,1,0.5,,,false,,true,false,,true,,,32,TPCC,false,,353870,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,124.217671,-nan,0.000000,0.000000,0.000102,341.137015,298125.091978,18.015472,136.381639,1.943045,150.999776,27.635841,0.000000,133.833212,3178172
50000,CLV,true,0,false,true,,true,,,,,100000,,2,0.5,,,false,,true,false,,true,,,32,TPCC,false,,53416,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.479712,-nan,0.000000,0.000000,0.000053,167.215259,595430.636938,1.647336,66.674165,2.235339,85.283167,4.227772,0.000000,62.549871,3111409
50000,CLV,true,0,false,true,,true,,,,,100000,,4,0.5,,,false,,true,false,,true,,,32,TPCC,false,,27395,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.294076,-nan,0.000000,0.000000,0.000032,93.809363,991606.259154,0.425332,36.359614,2.704029,53.410127,2.265637,0.000000,21.825001,2906936
50000,CLV,true,0,false,true,,true,,,,,100000,,8,0.5,,,false,,true,false,,true,,,32,TPCC,false,,35190,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.242416,-nan,0.000000,0.000000,0.000022,63.493841,1429184.038136,0.243068,21.826737,3.505843,37.222957,2.794113,0.000000,7.378977,2835762
50000,CLV,true,0,false,true,,true,,,,,100000,,16,0.5,,,false,,true,false,,true,,,32,TPCC,false,,16781,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134865,-nan,0.000000,0.000000,0.000023,61.719183,1396545.772745,0.105660,2.303402,5.683009,21.890177,1.351054,0.000000,18.860251,2693552
50000,CLV,true,0,false,true,,true,,,,,100000,,1,0.5,,,false,,true,false,,true,,,1,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001081,-nan,0.000000,0.000000,0.000004,0.424310,235676.700785,0.000000,0.027358,0.045951,0.138587,0.001116,0.000000,0.000000,100000
50000,CLV,true,0,false,true,,true,,,,,100000,,2,0.5,,,false,,true,false,,true,,,1,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001072,-nan,0.000000,0.000000,0.000005,0.455676,219454.406193,0.000000,0.031025,0.046596,0.154242,0.001110,0.000000,0.000000,100000
50000,CLV,true,0,false,true,,true,,,,,100000,,4,0.5,,,false,,true,false,,true,,,1,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001073,-nan,0.000000,0.000000,0.000005,0.484874,206239.155172,0.000000,0.026904,0.054786,0.143588,0.001077,0.000000,0.000000,100000
50000,CLV,true,0,false,true,,true,,,,,100000,,8,0.5,,,false,,true,false,,true,,,1,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001077,-nan,0.000000,0.000000,0.000006,0.587342,170258.647693,0.000000,0.029586,0.060596,0.177078,0.001112,0.000000,0.000000,100000
50000,CLV,true,0,false,true,,true,,,,,100000,,16,0.5,,,false,,true,false,,true,,,1,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001079,-nan,0.000000,0.000000,0.000009,0.869519,115006.132018,0.000000,0.033120,0.122988,0.293083,0.001106,0.000000,0.000000,100000
50000,CLV,true,0,false,true,,true,,,,,100000,,1,0.5,,,false,,true,false,,true,,,2,TPCC,false,,994,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002382,-nan,0.000000,0.000000,0.000010,1.998506,198795.509887,0.003252,0.115946,0.124383,0.790136,0.079449,0.000000,0.567523,198647
50000,CLV,true,0,false,true,,true,,,,,100000,,2,0.5,,,false,,true,false,,true,,,2,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002095,-nan,0.000000,0.000000,0.000006,1.190758,329113.063967,0.000000,0.068903,0.117322,0.636872,0.002104,0.000000,0.000011,195947
50000,CLV,true,0,false,true,,true,,,,,100000,,4,0.5,,,false,,true,false,,true,,,2,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002098,-nan,0.000000,0.000000,0.000006,1.133331,346172.335687,0.000000,0.068628,0.117368,0.569043,0.002092,0.000000,0.000000,196164
50000,CLV,true,0,false,true,,true,,,,,100000,,8,0.5,,,false,,true,false,,true,,,2,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002050,-nan,0.000000,0.000000,0.000006,1.253836,312146.076382,0.000000,0.070156,0.137239,0.594486,0.002106,0.000000,0.000000,195690
50000,CLV,true,0,false,true,,true,,,,,100000,,16,0.5,,,false,,true,false,,true,,,2,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002034,-nan,0.000000,0.000000,0.000009,1.688458,220941.285400,0.000000,0.067757,0.227116,0.760761,0.002047,0.000000,0.000000,186525
50000,CLV,true,0,false,true,,true,,,,,100000,,1,0.5,,,false,,true,false,,true,,,4,TPCC,false,,2575,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.222697,-nan,0.000000,0.000000,0.000013,5.269020,300126.383951,0.017525,1.729145,0.248529,3.303150,0.205690,0.000000,0.495108,395343
50000,CLV,true,0,false,true,,true,,,,,100000,,2,0.5,,,false,,true,false,,true,,,4,TPCC,false,,1801,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004540,-nan,0.000000,0.000000,0.000010,3.716325,413301.859960,0.005208,0.201915,0.244321,1.376644,0.145347,0.000000,1.056892,383991
50000,CLV,true,0,false,true,,true,,,,,100000,,4,0.5,,,false,,true,false,,true,,,4,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004207,-nan,0.000000,0.000000,0.000006,2.507258,623549.632389,0.000000,0.148998,0.238248,1.260041,0.004233,0.000000,0.000014,390850
50000,CLV,true,0,false,true,,true,,,,,100000,,8,0.5,,,false,,true,false,,true,,,4,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003996,-nan,0.000000,0.000000,0.000006,2.318220,644149.512463,0.000000,0.132448,0.219850,1.046092,0.004048,0.000000,0.000000,373320
50000,CLV,true,0,false,true,,true,,,,,100000,,16,0.5,,,false,,true,false,,true,,,4,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003770,-nan,0.000000,0.000000,0.000009,3.005725,456479.517504,0.000000,0.128073,0.429349,1.362078,0.003863,0.000000,0.000000,343013
50000,CLV,true,0,false,true,,true,,,,,100000,,1,0.5,,,false,,true,false,,true,,,8,TPCC,false,,6396,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.250823,-nan,0.000000,0.000000,0.000024,19.524679,325487.961458,0.084204,7.608322,0.563458,11.784528,0.504666,0.000000,4.244349,794381
50000,CLV,true,0,false,true,,true,,,,,100000,,4,0.5,,,false,,true,false,,true,,,8,TPCC,false,,4027,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009111,-nan,0.000000,0.000000,0.000011,8.407323,730558.371921,0.012361,0.416571,0.511869,2.842635,0.319546,0.000000,2.451370,767755
50000,CLV,true,0,false,true,,true,,,,,100000,,8,0.5,,,false,,true,false,,true,,,8,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008056,-nan,0.000000,0.000000,0.000007,5.338064,1130078.548285,0.000000,0.287253,0.527581,2.428953,0.008103,0.000000,0.000031,754054
50000,CLV,true,0,false,true,,true,,,,,100000,,16,0.5,,,false,,true,false,,true,,,8,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007780,-nan,0.000000,0.000000,0.000009,6.330673,883092.267091,0.000000,0.267637,0.772559,2.950533,0.007753,0.000000,0.000000,698821
50000,CLV,true,0,false,true,,true,,,,,100000,,2,0.5,,,false,,true,false,,true,,,16,TPCC,false,,14679,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.045728,-nan,0.000000,0.000000,0.000021,31.717386,756660.587273,0.148744,11.960218,0.939339,18.174076,1.151805,0.000000,7.027932,1499956
50000,CLV,true,0,false,true,,true,,,,,100000,,4,0.5,,,false,,true,false,,true,,,16,TPCC,false,,12161,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.732482,-nan,0.000000,0.000000,0.000015,22.720489,1061616.567240,0.067197,7.206060,1.059850,13.222365,0.959166,0.000000,2.423500,1507528
50000,CLV,true,0,false,true,,true,,,,,100000,,8,0.5,,,false,,true,false,,true,,,16,TPCC,false,,7697,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017431,-nan,0.000000,0.000000,0.000013,18.925358,1186221.344323,0.029556,0.882125,1.144841,6.766870,0.613149,0.000000,5.553270,1403104
50000,CLV,true,0,false,true,,true,,,,,100000,,16,0.5,,,false,,true,false,,true,,,16,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015711,-nan,0.000000,0.000000,0.000010,14.259947,1547525.515657,0.000000,0.579579,1.681090,6.783466,0.015849,0.000000,0.000096,1379227
50000,CLV,true,0,false,true,,true,,,,,100000,,1,0.5,,,false,,true,false,,true,,,32,TPCC,false,,296544,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,118.589448,-nan,0.000000,0.000000,0.000110,367.315788,277638.030603,16.746887,131.617721,2.005671,149.880305,23.030122,0.000000,166.326755,3186901
50000,CLV,true,0,false,true,,true,,,,,100000,,2,0.5,,,false,,true,false,,true,,,32,TPCC,false,,46061,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.912490,-nan,0.000000,0.000000,0.000053,165.870892,596140.763362,1.643545,63.800911,2.094673,81.364995,3.714207,0.000000,65.972993,3090075
50000,CLV,true,0,false,true,,true,,,,,100000,,4,0.5,,,false,,true,false,,true,,,32,TPCC,false,,37786,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.497307,-nan,0.000000,0.000000,0.000029,86.930507,1105830.794840,0.578167,32.987024,2.567198,47.503714,3.051669,0.000000,20.121390,3004076
50000,CLV,true,0,false,true,,true,,,,,100000,,8,0.5,,,false,,true,false,,true,,,32,TPCC,false,,28509,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.931646,-nan,0.000000,0.000000,0.000023,66.330589,1378694.216842,0.271764,21.084075,3.605036,38.936342,2.254723,0.000000,6.871592,2857800
50000,CLV,true,0,false,true,,true,,,,,100000,,16,0.5,,,false,,true,false,,true,,,32,TPCC,false,,16574,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.170812,-nan,0.000000,0.000000,0.000023,63.891956,1359718.953658,0.106580,2.459011,5.995037,22.853386,1.389377,0.000000,19.779233,2714847
50000,CLV,true,0,false,true,,true,,,,,100000,,1,0.5,,,false,,true,false,,true,,,1,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001068,-nan,0.000000,0.000000,0.000004,0.427401,233972.397663,0.000000,0.027341,0.046183,0.140433,0.001113,0.000000,0.000000,100000
50000,CLV,true,0,false,true,,true,,,,,100000,,2,0.5,,,false,,true,false,,true,,,1,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001082,-nan,0.000000,0.000000,0.000005,0.456541,219038.262567,0.000000,0.027301,0.047859,0.153786,0.001121,0.000000,0.000000,100000
50000,CLV,true,0,false,true,,true,,,,,100000,,4,0.5,,,false,,true,false,,true,,,1,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001082,-nan,0.000000,0.000000,0.000005,0.489595,204250.486113,0.000000,0.027130,0.056690,0.139958,0.001113,0.000000,0.000000,100000
50000,CLV,true,0,false,true,,true,,,,,100000,,8,0.5,,,false,,true,false,,true,,,1,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001078,-nan,0.000000,0.000000,0.000005,0.512549,195103.109018,0.000000,0.027553,0.062916,0.151751,0.001110,0.000000,0.000000,100000
50000,CLV,true,0,false,true,,true,,,,,100000,,16,0.5,,,false,,true,false,,true,,,1,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001071,-nan,0.000000,0.000000,0.000007,0.654653,152752.702531,0.000000,0.030308,0.097082,0.178896,0.001097,0.000000,0.000000,100000
50000,CLV,true,0,false,true,,true,,,,,100000,,1,0.5,,,false,,true,false,,true,,,2,TPCC,false,,810,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002273,-nan,0.000000,0.000000,0.000008,1.570343,253846.438590,0.002045,0.092819,0.110577,0.575092,0.064903,0.000000,0.443872,199313
50000,CLV,true,0,false,true,,true,,,,,100000,,2,0.5,,,false,,true,false,,true,,,2,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002079,-nan,0.000000,0.000000,0.000006,1.103448,353653.312130,0.000000,0.069005,0.104130,0.540165,0.002115,0.000000,0.000002,195119
50000,CLV,true,0,false,true,,true,,,,,100000,,4,0.5,,,false,,true,false,,true,,,2,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002092,-nan,0.000000,0.000000,0.000006,1.138564,345190.972877,0.000000,0.068607,0.117960,0.572809,0.002099,0.000000,0.000009,196511
50000,CLV,true,0,false,true,,true,,,,,100000,,8,0.5,,,false,,true,false,,true,,,2,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001959,-nan,0.000000,0.000000,0.000006,1.052033,346728.756243,0.000000,0.065156,0.107164,0.499934,0.001956,0.000000,0.000001,182385
50000,CLV,true,0,false,true,,true,,,,,100000,,16,0.5,,,false,,true,false,,true,,,2,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001940,-nan,0.000000,0.000000,0.000008,1.523397,236093.469776,0.000000,0.065165,0.176678,0.704938,0.001972,0.000000,0.000000,179832
50000,CLV,true,0,false,true,,true,,,,,100000,,1,0.5,,,false,,true,false,,true,,,4,TPCC,false,,2589,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.153807,-nan,0.000000,0.000000,0.000012,4.928466,319728.674959,0.016173,1.603291,0.240806,3.039969,0.205693,0.000000,0.479571,393943
50000,CLV,true,0,false,true,,true,,,,,100000,,2,0.5,,,false,,true,false,,true,,,4,TPCC,false,,1954,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004539,-nan,0.000000,0.000000,0.000010,3.915407,384768.160259,0.006167,0.207108,0.254645,1.460316,0.155662,0.000000,1.118123,376631
50000,CLV,true,0,false,true,,true,,,,,100000,,4,0.5,,,false,,true,false,,true,,,4,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004224,-nan,0.000000,0.000000,0.000006,2.564793,617425.310915,0.000000,0.150794,0.242186,1.259205,0.004280,0.000000,0.000004,395892
50000,CLV,true,0,false,true,,true,,,,,100000,,8,0.5,,,false,,true,false,,true,,,4,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004121,-nan,0.000000,0.000000,0.000007,2.477984,604604.399307,0.000000,0.132612,0.227462,1.124163,0.003973,0.000000,0.000008,374550
50000,CLV,true,0,false,true,,true,,,,,100000,,16,0.5,,,false,,true,false,,true,,,4,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003996,-nan,0.000000,0.000000,0.000009,3.224261,449886.668756,0.000000,0.134528,0.417013,1.527809,0.004113,0.000000,0.000016,362638
50000,CLV,true,0,false,true,,true,,,,,100000,,1,0.5,,,false,,true,false,,true,,,8,TPCC,false,,6127,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.431993,-nan,0.000000,0.000000,0.000025,20.072385,318104.703037,0.084698,7.843687,0.585113,12.184360,0.484645,0.000000,4.348598,798140
50000,CLV,true,0,false,true,,true,,,,,100000,,2,0.5,,,false,,true,false,,true,,,8,TPCC,false,,7106,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.407909,-nan,0.000000,0.000000,0.000014,10.303295,585945.370472,0.037072,3.187580,0.484123,6.146373,0.558588,0.000000,1.003107,754646
50000,CLV,true,0,false,true,,true,,,,,100000,,4,0.5,,,false,,true,false,,true,,,8,TPCC,false,,3844,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.008808,-nan,0.000000,0.000000,0.000011,8.251791,718884.910762,0.012737,0.414978,0.503439,2.781896,0.306145,0.000000,2.430564,741511
50000,CLV,true,0,false,true,,true,,,,,100000,,8,0.5,,,false,,true,false,,true,,,8,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007933,-nan,0.000000,0.000000,0.000007,5.382486,1105438.672591,0.000000,0.282802,0.505123,2.642990,0.007992,0.000000,0.000046,743751
50000,CLV,true,0,false,true,,true,,,,,100000,,16,0.5,,,false,,true,false,,true,,,8,TPCC,false,,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007484,-nan,0.000000,0.000000,0.000007,4.983990,1121852.984700,0.000000,0.253542,0.679280,2.175025,0.007458,0.000000,0.000002,698913
50000,CLV,true,0,false,true,,true,,,,,100000,,1,0.5,,,false,,true,false,,true,,,16,TPCC,false,,32917,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.301164,-nan,0.000000,0.000000,0.000040,64.774926,393894.638281,0.768630,29.848533,0.899962,37.953729,2.568046,0.000000,18.066938,1594656
