ABORT_PENALTY,CC_ALG,CLV_RETIRE_OFF,CLV_RETIRE_ON,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_READ,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,CLV,true,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,0.5,true,true,1024*1024*20,16,YCSB,false,0,1497323,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.017407,-nan,0.000000,0.000000,0.000040,153.543192,162657.136373,90.538071,4.931450,1.724630,12.460991,114.959395,0.000000,0.112919,1560931
50000,CLV,true,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,0.75,true,true,1024*1024*20,16,YCSB,false,0,2434159,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.682155,-nan,0.000000,0.000000,0.000048,255.805315,98193.800160,179.938919,11.294698,2.521898,15.862433,187.201302,0.000000,2.216472,1569906
50000,CLV,true,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,1,true,true,1024*1024*20,16,YCSB,false,0,3863075,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.857833,-nan,0.000000,0.000000,0.000045,432.548287,44913.256092,378.272310,24.671126,4.495507,20.158314,297.524889,0.000000,2.927062,1214197
50000,CLV,true,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,0,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020611,-nan,0.000000,0.000000,0.000035,51.255169,460943.947552,0.000000,2.228134,3.940689,25.131730,0.016804,0.000000,13.244261,1476610
50000,CLV,true,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,0.25,true,true,1024*1024*20,16,YCSB,false,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015128,-nan,0.000000,0.000000,0.000085,134.402075,188476.018993,0.000510,1.933174,6.254275,29.963138,0.018939,0.000000,87.751225,1583223
50000,CLV,true,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,0.5,true,true,1024*1024*20,16,YCSB,false,0,2,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022804,-nan,0.000000,0.000000,0.000205,326.182902,77940.713249,0.000735,1.610174,6.442159,29.009759,0.016930,0.000000,280.678365,1588933
50000,CLV,true,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,0.75,true,true,1024*1024*20,16,YCSB,false,0,2396691,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.579878,-nan,0.000000,0.000000,0.000045,244.970151,101454.842069,175.686568,9.606048,2.529872,14.206659,184.502810,0.000000,0.441357,1553338
50000,CLV,true,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,1,true,true,1024*1024*20,16,YCSB,false,0,3070841,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.387073,-nan,0.000000,0.000000,0.000038,318.218356,53387.492132,278.260296,17.178869,2.978226,14.364366,236.222518,0.000000,1.317945,1061805
50000,CLV,true,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,0,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019939,-nan,0.000000,0.000000,0.000034,51.108891,475538.399174,0.000000,2.270783,4.369970,25.611950,0.021163,0.000000,11.852815,1519015
50000,CLV,true,0,true,false,true,WR,1,0,false,100000,2,SPECIFIED,1,16,false,0.25,true,true,1024*1024*20,16,YCSB,false,0,523838,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.622371,-nan,0.000000,0.000000,0.000029,72.879418,342656.082316,27.504816,2.829998,1.923316,13.636087,40.238354,0.000000,0.652509,1560786
