ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_CLV,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,REORDER_WH,RETIRE_ON,SPINLOCK,THREAD_CNT,WORKLOAD,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
0,CLV,1,False,False,True,False,True,100000,1,0.0,False,True,True,1,TPCC,0.0,0.0,0.0,0.27473200000000003,0.0,0.0,0.0,0.0,0.0,0.044441666666666664,0.03569866666666666,0.001111,0.0,0.0,0.0,1.2e-05,1.2232966666666665,81748.27493933334,0.0,0.175682,0.06675033333333333,0.655352,0.0024270000000000003,0.0,0.0,100000.0
0,CLV,1,False,False,True,False,True,100000,1,0.0,False,True,True,2,TPCC,90.66666666666667,0.0,0.0,1.0872006666666667,0.0,0.0,0.033279333333333334,0.21302100000000002,0.06269466666666666,0.21330633333333335,0.12937733333333332,0.038183666666666664,0.0,0.0,0.0,2.0666666666666666e-05,4.001361333333333,98493.29026266666,0.0014600000000000001,0.6526643333333334,0.15147200000000002,2.2625126666666664,0.005112666666666667,0.0,0.0003673333333333334,195797.0
0,CLV,1,False,False,True,False,True,100000,1,0.0,False,True,True,4,TPCC,2277.0,0.0,0.0,2.5344116666666667,0.0,0.0,0.1520756666666667,0.5537096666666667,0.145575,0.5222106666666667,0.3348343333333334,0.23194833333333334,0.0,0.0,0.0,2.4e-05,9.109197333333334,167598.59720266666,0.043268,1.6735303333333331,0.30722099999999997,5.259230333333334,0.010459999999999999,0.0,0.0009956666666666666,381055.0
0,CLV,1,False,False,True,False,True,100000,1,0.0,False,True,True,8,TPCC,19725.666666666668,0.0,0.0,4.662498,0.0,0.0,0.4598386666666667,1.3860623333333333,0.326125,1.2473976666666668,0.7913173333333333,0.84194,0.0,0.0,0.0,2.4333333333333333e-05,18.796091666666666,334603.3749353333,0.3330386666666667,3.8983260000000004,0.5947303333333332,11.126987,0.023017333333333334,0.0,0.003067333333333333,781660.6666666666
0,CLV,1,False,False,True,False,True,100000,1,0.0,False,True,True,16,TPCC,142850.0,0.0,0.0,23.905053,0.0,0.0,1.4314049999999998,7.691171000000001,0.740428,15.889024,2.2534810000000003,3.0508740000000003,0.0,0.0,0.0,5.3e-05,75.371533,300875.82071,6.038702,23.137621,1.132578,50.665729,0.054126,0.0,0.037845,1417342.0
0,CLV,1,False,False,True,False,True,100000,1,0.5,False,True,True,1,TPCC,0.0,0.0,0.0,0.15691866666666668,0.0,0.0,0.0,0.0,0.0,0.025553000000000003,0.02046566666666667,0.0011633333333333333,0.0,0.0,0.0,7.000000000000001e-06,0.7293156666666666,137143.547353,0.0,0.10896433333333333,0.03529266666666667,0.3740493333333334,0.0024463333333333333,0.0,0.0,100000.0
0,CLV,1,False,False,True,False,True,100000,1,0.5,False,True,True,2,TPCC,733.0,0.0,0.0,0.750325,0.0,0.0,0.11199566666666667,0.23491933333333334,0.049009,0.18076699999999998,0.14162666666666668,0.785463,0.0,0.0,0.0,2e-05,3.9316899999999997,99935.00289566665,0.006745999999999999,1.2504846666666667,0.11980233333333334,2.6012296666666668,0.005755333333333334,0.0,0.0021956666666666665,196446.0
0,CLV,1,False,False,True,False,True,100000,1,0.5,False,True,True,4,TPCC,4231.0,0.0,0.0,1.478535,0.0,0.0,0.2991403333333333,0.5588806666666666,0.13554599999999997,0.44932466666666665,0.3429506666666667,3.0628096666666664,0.0,0.0,0.0,2.3666666666666665e-05,9.377384000000001,169897.256756,0.045169666666666664,4.157058,0.2090443333333333,6.727448333333332,0.012336,0.0,0.026862333333333332,396184.3333333333
0,CLV,1,False,False,True,False,True,100000,1,0.5,False,True,True,8,TPCC,27979.666666666668,0.0,0.0,3.518795666666667,0.0,0.0,0.9245526666666667,1.4058416666666667,0.3146906666666667,1.2602136666666668,0.8721113333333333,10.852869999999998,0.0,0.0,0.0,3.233333333333333e-05,25.986829,246281.8828253333,0.45341500000000007,13.636745666666664,0.4152216666666666,19.824434999999998,0.02631633333333333,0.0,0.21954200000000001,795622.6666666666
0,CLV,1,False,False,True,False,True,100000,1,0.5,False,True,True,16,TPCC,133511.0,0.0,0.0,10.655741333333333,0.0,0.0,3.3216403333333333,5.166581666666667,0.9018070000000001,6.083662666666666,2.4260433333333333,52.407261000000005,0.0,0.0,0.0,6.366666666666666e-05,101.61292900000001,250605.11400766662,4.2811433333333335,62.30795633333333,0.8838093333333333,78.17398633333333,0.06295166666666667,0.0,5.624475666666666,1591454.3333333333
0,CLV,1,False,False,True,False,True,100000,1,1.0,False,True,True,1,TPCC,0.0,0.0,0.0,0.013245333333333333,0.0,0.0,0.0,0.0,0.0,0.0047740000000000005,0.004627,0.001149,0.0,0.0,0.0,1e-06,0.13802000000000003,724575.2152243332,0.0,0.02664933333333333,0.008008,0.060284,0.0027896666666666664,0.0,0.0,100000.0
