ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_PROFILING,DEBUG_TMP,DELAY_ACQUIRE,DELAY_THRESHOLD,DYNAMIC_TS,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,REORDER_WH,RETIRE_ON,SPINLOCK,THREAD_CNT,WORKLOAD,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,CLV,1,false,true,false,0,4,true,100000,2,0.5,false,true,true,1,TPCC,0,0,0,0.116406,0.000000,0.000000,0.000000,0.000000,0.000000,0.020510,0.017424,0.001108,0.000000,0.000000,0.000000,0.000006,0.552842,180883.482537,0.000000,0.080443,0.025880,0.281714,0.000992,0.000000,0.000000,100000
50000,CLV,1,false,true,false,0,4,true,100000,4,0.5,false,true,true,1,TPCC,0,0,0,0.139599,0.000000,0.000000,0.000000,0.000000,0.000000,0.021238,0.017981,0.001144,0.000000,0.000000,0.000000,0.000006,0.600434,166546.158308,0.000000,0.083833,0.025545,0.288582,0.001021,0.000000,0.000000,100000
50000,CLV,1,false,true,false,0,4,true,100000,8,0.5,false,true,true,1,TPCC,0,0,0,0.125252,0.000000,0.000000,0.000000,0.000000,0.000000,0.020281,0.017125,0.001089,0.000000,0.000000,0.000000,0.000007,0.734967,136060.477108,0.000000,0.080180,0.049766,0.343039,0.000978,0.000000,0.000000,100000
50000,CLV,1,false,true,false,0,4,true,100000,16,0.5,false,true,true,1,TPCC,0,0,0,0.118781,0.000000,0.000000,0.000000,0.000000,0.000000,0.022612,0.019064,0.001216,0.000000,0.000000,0.000000,0.000008,0.781094,128025.604465,0.000000,0.087812,0.070987,0.315649,0.003497,0.000000,0.000000,100000
50000,CLV,1,false,true,false,0,4,true,100000,1,0.5,false,true,true,2,TPCC,695,0,0,0.518953,0.000000,0.000000,0.070609,0.166236,0.041890,0.124145,0.086626,0.490959,0.000000,0.000000,0.000000,0.000013,2.637072,151120.640151,0.004159,0.802604,0.088846,1.685529,0.056484,0.000000,0.002049,199258
50000,CLV,1,false,true,false,0,4,true,100000,2,0.5,false,true,true,2,TPCC,0,0,0,0.449304,0.000000,0.000000,0.000013,0.000505,0.000193,0.069772,0.034737,0.002146,0.000000,0.000000,0.000000,0.000007,1.462384,272864.018732,0.000000,0.195915,0.057719,0.814571,0.001894,0.000000,0.000049,199516
50000,CLV,1,false,true,false,0,4,true,100000,4,0.5,false,true,true,2,TPCC,0,0,0,0.401694,0.000000,0.000000,0.000008,0.000174,0.000067,0.068168,0.034171,0.002120,0.000000,0.000000,0.000000,0.000007,1.351168,291285.720045,0.000000,0.191191,0.059026,0.718200,0.001863,0.000000,0.000026,196788
50000,CLV,1,false,true,false,0,4,true,100000,8,0.5,false,true,true,2,TPCC,0,0,0,0.414191,0.000000,0.000000,0.000003,0.000061,0.000030,0.070602,0.034466,0.002135,0.000000,0.000000,0.000000,0.000008,1.509580,262136.470930,0.000000,0.195953,0.102704,0.745881,0.001901,0.000000,0.000004,197858
50000,CLV,1,false,true,false,0,4,true,100000,16,0.5,false,true,true,2,TPCC,0,0,0,0.375793,0.000000,0.000000,0.000000,0.000000,0.000000,0.067003,0.033255,0.002060,0.000000,0.000000,0.000000,0.000009,1.501648,231187.357222,0.000000,0.185624,0.101447,0.752671,0.001842,0.000000,0.000000,173581
50000,CLV,1,false,true,false,0,4,true,100000,1,0.5,false,true,true,4,TPCC,3755,0,0,1.158714,0.000000,0.000000,0.207594,0.433996,0.116949,0.343470,0.251030,2.258989,0.000000,0.000000,0.000000,0.000018,7.368745,216564.408120,0.035593,3.079609,0.214471,5.058403,0.297100,0.000000,0.025822,398952
50000,CLV,1,false,true,false,0,4,true,100000,2,0.5,false,true,true,4,TPCC,1818,0,0,1.089997,0.000000,0.000000,0.129149,0.297153,0.078707,0.222649,0.154443,0.928450,0.000000,0.000000,0.000000,0.000014,5.108240,295103.572426,0.009096,1.491099,0.162226,3.140623,0.144803,0.000000,0.004264,376865
