ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_PROFILING,DEBUG_TMP,DELAY_ACQUIRE,DELAY_THRESHOLD,DYNAMIC_TS,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,REORDER_WH,RETIRE_ON,SPINLOCK,THREAD_CNT,WORKLOAD,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,1,0.5,FALSE,TRUE,TRUE,1,TPCC,0,0,0,0.111523,0,0,0,0,0,0.019936,0.016901,0.001079,0,0,0,0.000005,0.520532,192110.9762,0,0.079501,0.024371,0.269551,0.000969,0,0,100000
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,2,0.5,FALSE,TRUE,TRUE,1,TPCC,0,0,0,0.142844,0,0,0,0,0,0.020081,0.016947,0.001085,0,0,0,0.000006,0.609674,164022.0869,0,0.079134,0.027136,0.313767,0.000968,0,0,100000
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,4,0.5,FALSE,TRUE,TRUE,1,TPCC,0,0,0,0.125482,0,0,0,0,0,0.021634,0.018203,0.001158,0,0,0,0.000007,0.678294,147428.7228,0,0.088671,0.037797,0.326273,0.001036,0,0,100000
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,8,0.5,FALSE,TRUE,TRUE,1,TPCC,0,0,0,0.125943,0,0,0,0,0,0.020523,0.022345,0.001097,0,0,0,0.000007,0.726637,137620.3536,0,0.085745,0.048331,0.329228,0.000975,0,0,100000
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,16,0.5,FALSE,TRUE,TRUE,1,TPCC,0,0,0,0.122031,0,0,0,0,0,0.021923,0.018546,0.001193,0,0,0,0.000008,0.789222,126707.0273,0,0.089036,0.069543,0.315212,0.001066,0,0,100000
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,1,0.5,FALSE,TRUE,TRUE,2,TPCC,1265,0,0,0.391211,0,0,0.052807,0.133272,0.041123,0.107617,0.070818,0.390533,0,0,0,0.000011,2.251485,177311.3817,0.020596,0.655626,0.088603,1.331405,0.132446,0,0.002085,199607
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,2,0.5,FALSE,TRUE,TRUE,2,TPCC,0,0,0,0.473344,0,0,0.000027,0.001064,0.000398,0.068885,0.034738,0.002144,0,0,0,0.000008,1.517159,262097.8392,0,0.197094,0.056626,0.849189,0.001869,0,0.000103,198822
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,4,0.5,FALSE,TRUE,TRUE,2,TPCC,0,0,0,0.407359,0,0,0.000005,0.000155,0.000059,0.067385,0.034311,0.002127,0,0,0,0.000007,1.408389,281041.5761,0,0.193778,0.059031,0.726284,0.001875,0,0.000025,197908
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,8,0.5,FALSE,TRUE,TRUE,2,TPCC,0,0,0,0.467663,0,0,0.000004,0.000152,0.000057,0.075214,0.038244,0.002364,0,0,0,0.000008,1.638796,243757.0457,0,0.214685,0.071833,0.836682,0.002099,0,0.000015,199734
100000,CLV,1,FALSE,TRUE,FALSE,10,4,TRUE,100000,16,0.5,FALSE,TRUE,TRUE,2,TPCC,0,0,0,0.381093,0,0,0,0,0,0.066124,0.033263,0.002059,0,0,0,0.000009,1.588177,230173.3465,0,0.186585,0.127507,0.748251,0.001832,0,0,182778
