IC3_EAGER_EXEC,cycle_detect,cascading_abort_times,IC3_FIELD_LOCKING,time_abort,time_get_cs,MAX_TXN_PER_PART,DEBUG_CS_PROFILING,user_abort_cnt,PERC_PAYMENT,max_abort_length,time_index,BB_OPT_MAX_WAITER,LATCH,ABORT_PENALTY,CC_ALG,NUM_WH,latency,time_cleanup,WORKLOAD,txn_cnt,time_man,WW_STARV_FREE,time_wait,IC3_RENDEZVOUS,dl_detect_time,COMMUTATIVE_OPS,DEBUG_PROFILING,TPCC_USER_ABORT,THREAD_CNT,BB_OPT_RAW,dl_wait_time,time_release_cs,time_get_latch,run_time,deadlock_cnt,time_release_latch,time_query,wait_cnt,time_retire_latch,commit_latency,abort_cnt,time_commit,abort_length,RETIRE_ON,DYNAMIC_TS,throughput,time_retire_cs,time_ts_alloc
true,0, 0,false, 1.6554e-05, 0,100000,false, 0,1, 0, 0.0372913,0,LH_MCSLOCK,50000,IC3,8, 2941, 0.106811,TPCC, 381837, 0.211111,false, 0.0261148,true,0,false,true,true,4,true,0, 0, 0, 1.12307,0, 0, 0.00750226, 0, 0, 2941, 0, 0.00405844, 0,true,true,1.35997e+06, 0, 0
true,0, 0,false, 0, 0,100000,false, 0,1, 0, 0.058945,0,LH_MCSLOCK,50000,IC3,16, 2859, 0.104113,TPCC, 383472, 0.166208,false, 0.0242468,true,0,false,true,true,4,true,0, 0, 0, 1.09669,0, 0, 0.00749057, 0, 0, 2859, 0, 0.00389922, 0,true,true,1.39866e+06, 0, 0
true,0, 0,false, 0.235682, 0,100000,false, 0,1, 0, 0.0589381,0,LH_MCSLOCK,50000,IC3,1, 8686, 3.87202,TPCC, 798801, 4.04072,false, 0.283121,true,0,false,true,true,8,true,0, 0, 0, 6.93916,0, 0, 0.0249459, 0, 0, 8686, 0, 3.07435, 0,true,true,920919, 0, 0
true,0, 0,false, 0.143394, 0,100000,false, 0,1, 0, 0.043024,0,LH_MCSLOCK,50000,IC3,2, 5206, 1.04024,TPCC, 691794, 1.15413,false, 0.20935,true,0,false,true,true,8,true,0, 0, 0, 3.60178,0, 0, 0.0231241, 0, 0, 5206, 0, 0.471137, 0,true,true,1.53656e+06, 0, 0
true,0, 0,false, 0.0579276, 0,100000,false, 0,1, 0, 0.0462658,0,LH_MCSLOCK,50000,IC3,4, 5140, 0.765934,TPCC, 655052, 0.822914,false, 0.214613,true,0,false,true,true,8,true,0, 0, 0, 3.367,0, 0, 0.0250274, 0, 0, 5140, 0, 0.172518, 0,true,true,1.5564e+06, 0, 0
true,0, 0,false, 4.4221e-05, 0,100000,false, 0,1, 0, 0.0811739,0,LH_MCSLOCK,50000,IC3,8, 4606, 0.471818,TPCC, 732900, 0.862823,false, 0.0847269,true,0,false,true,true,8,true,0, 0, 0, 3.37646,0, 0, 0.0289442, 0, 0, 4606, 0, 0.00795944, 0,true,true,1.73649e+06, 0, 0
true,0, 0,false, 3.8727e-05, 0,100000,false, 0,1, 0, 0.139822,0,LH_MCSLOCK,50000,IC3,16, 4117, 0.391344,TPCC, 752551, 0.688819,false, 0.0672542,true,0,false,true,true,8,true,0, 0, 0, 3.09853,0, 0, 0.0236347, 0, 0, 4117, 0, 0.00795286, 0,true,true,1.94299e+06, 0, 0
true,0, 0,false, 0.368582, 0,100000,false, 0,1, 0, 0.107657,0,LH_MCSLOCK,50000,IC3,1, 14898, 18.2395,TPCC, 1596798, 18.4303,false, 0.565534,true,0,false,true,true,16,true,0, 0, 0, 23.7898,0, 0, 0.0306872, 0, 0, 14898, 0, 16.8867, 0,true,true,1.07394e+06, 0, 0
true,0, 0,false, 0.551951, 0,100000,false, 0,1, 0, 0.116166,0,LH_MCSLOCK,50000,IC3,2, 8254, 6.29484,TPCC, 1519578, 6.41464,false, 0.682611,true,0,false,true,true,16,true,0, 0, 0, 12.544,0, 0, 0.0298098, 0, 0, 8254, 0, 4.94914, 0,true,true,1.93824e+06, 0, 0
true,0, 0,false, 0.372921, 0,100000,false, 0,1, 0, 0.122416,0,LH_MCSLOCK,50000,IC3,4, 6418, 2.96021,TPCC, 1539783, 3.19261,false, 0.577174,true,0,false,true,true,16,true,0, 0, 0, 9.88243,0, 0, 0.0292371, 0, 0, 6418, 0, 1.39898, 0,true,true,2.49296e+06, 0, 0
true,0, 0,false, 0.0456646, 0,100000,false, 0,1, 0, 0.150111,0,LH_MCSLOCK,50000,IC3,8, 5086, 1.26242,TPCC, 1402090, 1.47291,false, 0.429453,true,0,false,true,true,16,true,0, 0, 0, 7.13187,0, 0, 0.0267378, 0, 0, 5086, 0, 0.362047, 0,true,true,3.14552e+06, 0, 0
true,0, 0,false, 0.000140691, 0,100000,false, 0,1, 0, 0.262899,0,LH_MCSLOCK,50000,IC3,16, 4183, 0.572182,TPCC, 1485115, 1.04902,false, 0.0790346,true,0,false,true,true,16,true,0, 0, 0, 6.21284,0, 0, 0.0285951, 0, 0, 4183, 0, 0.0158142, 0,true,true,3.82463e+06, 0, 0
true,0, 0,false, 1.06152, 0,100000,false, 0,1, 0, 0.244051,0,LH_MCSLOCK,50000,IC3,1, 32628, 90.2907,TPCC, 3181171, 89.8188,false, 2.08361,true,0,false,true,true,32,true,0, 0, 0, 103.796,0, 0, 0.063438, 0, 0, 32628, 0, 87.358, 0,true,true,980750, 0, 0
true,0, 0,false, 1.10576, 0,100000,false, 0,1, 0, 0.270146,0,LH_MCSLOCK,50000,IC3,2, 17398, 36.7181,TPCC, 2932494, 36.039,false, 2.50141,true,0,false,true,true,32,true,0, 0, 0, 51.0208,0, 0, 0.0598206, 0, 0, 17398, 0, 33.8681, 0,true,true,1.83925e+06, 0, 0
true,0, 0,false, 1.08534, 0,100000,false, 0,1, 0, 0.29504,0,LH_MCSLOCK,50000,IC3,4, 10287, 12.1385,TPCC, 3028148, 11.5257,false, 2.61212,true,0,false,true,true,32,true,0, 0, 0, 31.1517,0, 0, 0.0634263, 0, 0, 10287, 0, 9.01685, 0,true,true,3.1106e+06, 0, 0
true,0, 0,false, 0.595392, 0,100000,false, 0,1, 0, 0.371419,0,LH_MCSLOCK,50000,IC3,8, 8414, 5.72381,TPCC, 2598082, 5.52753,false, 1.72487,true,0,false,true,true,32,true,0, 0, 0, 21.8604,0, 0, 0.0582112, 0, 0, 8414, 0, 3.26073, 0,true,true,3.80317e+06, 0, 0
true,0, 0,false, 0.0750858, 0,100000,false, 0,1, 0, 0.509711,0,LH_MCSLOCK,50000,IC3,16, 6731, 3.27453,TPCC, 2743177, 3.79009,false, 0.7114,true,0,false,true,true,32,true,0, 0, 0, 18.4659,0, 0, 0.0536586, 0, 0, 6731, 0, 1.33546, 0,true,true,4.75372e+06, 0, 0
true,0, 0,false, 0, 0,100000,false, 0,1, 0, 0.0095543,0,LH_MCSLOCK,50000,BAMBOO,1, 1664, 0.00752593,TPCC, 100000, 0.0298493,false, 0,true,0,false,true,true,1,true,0, 0, 0, 0.16645,0, 0, 0.00209087, 0, 0, 1664, 0, 0.000767813, 0,true,true,600782, 0, 0
true,0, 0,false, 0, 0,100000,false, 0,1, 0, 0.00983444,0,LH_MCSLOCK,50000,BAMBOO,2, 1788, 0.0073193,TPCC, 100000, 0.0329109,false, 0,true,0,false,true,true,1,true,0, 0, 0, 0.178852,0, 0, 0.00213934, 0, 0, 1788, 0, 0.000770997, 0,true,true,559122, 0, 0
true,0, 0,false, 0, 0,100000,false, 0,1, 0, 0.0110381,0,LH_MCSLOCK,50000,BAMBOO,4, 1860, 0.00750606,TPCC, 100000, 0.0338247,false, 0,true,0,false,true,true,1,true,0, 0, 0, 0.186062,0, 0, 0.00212387, 0, 0, 1860, 0, 0.000804524, 0,true,true,537456, 0, 0
true,0, 0,false, 0, 0,100000,false, 0,1, 0, 0.0150967,0,LH_MCSLOCK,50000,BAMBOO,8, 2316, 0.00751862,TPCC, 100000, 0.059495,false, 0,true,0,false,true,true,1,true,0, 0, 0, 0.23167,0, 0, 0.00222125, 0, 0, 2316, 0, 0.000770536, 0,true,true,431649, 0, 0
