ABORT_PENALTY,CC_ALG,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,BAMBOO,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,1,YCSB,false,0.9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001505,-nan,0.000000,0.000000,0.000018,1.823399,54842.644683,0.000000,0.057379,0.402636,1.032682,0.001569,0.000000,0.000000,100000
50000,BAMBOO,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,2,YCSB,false,0.9,368,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.067165,-nan,0.000000,0.000000,0.000035,6.752907,57173.601169,0.010619,0.252963,1.338954,4.361113,0.031709,0.000000,0.000017,193044
50000,BAMBOO,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,4,YCSB,false,0.9,5824,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.252522,-nan,0.000000,0.000000,0.000027,9.962342,147690.568846,0.131203,0.622393,1.724425,5.887352,0.457760,0.000000,0.000191,367836
50000,BAMBOO,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,8,YCSB,false,0.9,39712,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.150751,-nan,0.000000,0.000000,0.000030,23.114973,251962.047922,1.027497,2.095335,2.809997,12.661794,3.095329,0.000000,0.001874,728012
50000,BAMBOO,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,0.9,197351,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.731821,-nan,0.000000,0.000000,0.000030,52.632965,471124.359588,5.667745,6.105050,3.804210,22.878076,15.335807,0.000000,0.019838,1549792
50000,BAMBOO,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,32,YCSB,false,0.9,726286,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.492759,-nan,0.000000,0.000000,0.000029,113.164262,895865.869494,22.091162,11.698372,3.357493,31.566474,56.628676,0.000000,0.100107,3168125
50000,BAMBOO,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,1,YCSB,false,0.9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001507,-nan,0.000000,0.000000,0.000018,1.809830,55253.820092,0.000000,0.055931,0.401077,1.021947,0.001574,0.000000,0.000000,100000
50000,BAMBOO,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,2,YCSB,false,0.9,365,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.057132,-nan,0.000000,0.000000,0.000031,5.707993,64976.956865,0.009157,0.259888,1.121833,3.539759,0.031999,0.000000,0.000067,185444
50000,BAMBOO,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,4,YCSB,false,0.9,6120,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.358769,-nan,0.000000,0.000000,0.000036,13.919955,108535.118301,0.184851,0.818126,2.424979,8.778141,0.487728,0.000000,0.000326,377701
50000,BAMBOO,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,8,YCSB,false,0.9,38562,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.903100,-nan,0.000000,0.000000,0.000026,20.219132,289371.082856,0.873024,1.766437,2.352647,10.585740,3.010282,0.000000,0.001631,731354
