ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,COMMUTATIVE_LATCH,COMMUTATIVE_OPS,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,abort_cnt,abort_length,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,16,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,1,true,true,TPCC,false, 514, 0, 5783,0,0,0,0, 5783, 0.582921,171550, 0, 0.0629511, 0.00113546, 0.0200999, 0.13769, 0.0736418, 0.303072, 0.00208316, 0.0176593, 0.016547, 0, 0, 0, 0, 100000, 514, 0
50000,16,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,2,true,true,TPCC,false, 1010, 1, 8079,0,0,0,0, 8079, 1.62819,245518, 0, 0.221689, 0.00213327, 0.0399938, 0.497724, 0.15011, 0.946316, 0.00395742, 0.0258149, 0.10622, 0.021019, 0.0607687, 0, 0, 199875, 1010, 0
50000,16,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,4,true,true,TPCC,false, 1947, 2, 8797,0,0,0,0, 8798, 3.49085,451053, 1.9922e-05, 0.454243, 0.004252, 0.0788721, 1.08304, 0.310838, 2.00076, 0.00786529, 0.0505671, 0.223361, 0.0410039, 0.120096, 0, 6.95e-07, 393639, 1946, 1
50000,16,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,8,true,true,TPCC,false, 6284, 2, 10308,0,0,0,0, 10331, 7.79928,768596, 0.0169254, 1.25577, 0.216143, 0.23913, 2.03089, 0.595826, 4.39789, 0.210395, 0.131541, 0.501715, 0.090135, 0.265289, 0, 0.00959707, 749312, 3789, 19983
50000,0,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,16,true,true,TPCC,false, 22704, 4, 12300,0,0,0,0, 12393, 18.7227,1.28242e+06, 0.140508, 4.06711, 1.6084, 0.595414, 4.4271, 0.924379, 10.9703, 1.20873, 0.36111, 1.20631, 0.227792, 0.637475, 0, 0.0798159, 1500647, 7491, 141142
50000,4,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,16,true,true,TPCC,false, 21081, 4, 13443,0,0,0,0, 13547, 20.2912,1.17329e+06, 0.154789, 4.51126, 1.90329, 0.626905, 4.98375, 1.23504, 12.1202, 1.10048, 0.384602, 1.30473, 0.238308, 0.656574, 0, 0.0919741, 1487972, 7301, 146730
50000,12,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,16,true,true,TPCC,false, 25262, 4, 12880,0,0,0,0, 12984, 19.7416,1.22402e+06, 0.157913, 4.12891, 1.61482, 0.612209, 4.48571, 1.18683, 11.1222, 1.39124, 0.37848, 1.2274, 0.231457, 0.648245, 0, 0.0871433, 1510255, 7655, 146748
50000,0,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,32,true,true,TPCC,false, 93119, 8, 21109,0,0,0,0, 21565, 65.2645,1.47589e+06, 1.37436, 19.987, 12.403, 1.80605, 10.0708, 2.72809, 38.7496, 6.36198, 1.33432, 4.06824, 0.932271, 1.93994, 0, 0.948805, 3010095, 15024, 694077
50000,4,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,32,true,true,TPCC,false, 89953, 8, 24110,0,0,0,0, 24573, 73.9748,1.29516e+06, 1.39215, 24.3916, 16.0987, 1.99922, 11.8185, 3.04394, 46.1937, 6.01338, 1.4458, 4.56903, 0.949321, 2.13249, 0, 1.11268, 2994027, 14908, 727116
50000,16,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,32,true,true,TPCC,false, 87327, 8, 23306,0,0,0,0, 23747, 70.717,1.34012e+06, 1.31027, 22.3164, 14.3499, 1.88793, 11.2498, 3.00587, 43.5244, 5.84354, 1.40909, 4.34221, 0.946616, 1.99858, 0, 1.21178, 2961549, 14862, 683806
50000,16,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,8,0.5,true,1,true,true,TPCC,false, 524, 0, 6646,0,0,0,0, 6646, 0.669577,149348, 0, 0.0646215, 0.00108094, 0.0198002, 0.122581, 0.0850585, 0.330664, 0.00199465, 0.0183652, 0.0158304, 0, 0, 0, 0, 100000, 524, 0
50000,16,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,8,0.5,true,2,true,true,TPCC,false, 979, 1, 8471,0,0,0,0, 8471, 1.65893,234252, 0, 0.220276, 0.00214241, 0.0402732, 0.46937, 0.143364, 0.951101, 0.0039574, 0.0259123, 0.104462, 0.0218918, 0.0593223, 0, 0, 194303, 979, 0
50000,16,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,8,0.5,true,4,true,true,TPCC,false, 1926, 1, 9210,0,0,0,0, 9210, 3.52779,430764, 0, 0.433961, 0.00409658, 0.0768762, 1.06094, 0.341295, 1.94951, 0.00760472, 0.0488158, 0.20998, 0.040598, 0.114681, 0, 0, 379911, 1926, 0
50000,16,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,8,0.5,true,8,true,true,TPCC,false, 3907, 2, 10380,0,0,0,0, 10380, 8.05165,764518, 3.902e-05, 0.918329, 0.00832267, 0.155279, 2.50894, 0.692628, 4.48328, 0.0155905, 0.10125, 0.45819, 0.0850686, 0.246229, 0, 1.306e-06, 769454, 3905, 2
50000,0,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,8,0.5,true,16,true,true,TPCC,false, 12451, 2, 10136,0,0,0,0, 10158, 15.3633,1.56352e+06, 0.0319616, 2.42996, 0.446636, 0.439264, 3.98584, 0.939328, 8.51335, 0.42286, 0.245877, 0.947806, 0.176779, 0.496885, 0, 0.0161105, 1501309, 7410, 39430
50000,4,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,8,0.5,true,16,true,true,TPCC,false, 12710, 2, 13032,0,0,0,0, 13066, 19.5806,1.21549e+06, 0.0500352, 2.8766, 0.655568, 0.481453, 5.25508, 1.58139, 11.2473, 0.448036, 0.288387, 1.09343, 0.213811, 0.540893, 0, 0.0175444, 1487506, 7387, 36660
50000,12,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,8,0.5,true,16,true,true,TPCC,false, 12602, 2, 11093,0,0,0,0, 11117, 17.0244,1.42831e+06, 0.0355077, 2.62049, 0.53492, 0.456194, 4.82218, 1.30322, 9.69409, 0.409629, 0.260133, 1.01905, 0.179136, 0.510007, 0, 0.0171507, 1519754, 7727, 39016
50000,0,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,8,0.5,true,32,true,true,TPCC,false, 50319, 4, 19958,0,0,0,0, 20164, 57.5207,1.57649e+06, 0.5841, 12.8129, 6.39241, 1.60592, 10.3793, 4.00184, 33.8084, 2.89191, 1.07704, 3.24598, 0.776208, 1.54777, 0, 0.344608, 2833781, 14536, 255195
50000,4,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,8,0.5,true,32,true,true,TPCC,false, 50402, 4, 19897,0,0,0,0, 20096, 58.04,1.58202e+06, 0.571655, 12.5536, 6.01784, 1.60382, 10.2489, 4.48387, 33.9815, 3.08716, 1.14738, 3.23409, 0.823377, 1.51975, 0, 0.322954, 2869381, 14350, 249765
50000,16,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,8,0.5,true,32,true,true,TPCC,false, 44943, 4, 19935,0,0,0,0, 20117, 56.536,1.58053e+06, 0.509986, 12.4009, 5.7954, 1.78729, 11.1808, 3.82109, 33.1218, 2.51253, 1.06719, 3.39724, 0.705039, 1.64751, 0, 0.287242, 2792392, 13822, 266113
50000,16,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,16,0.5,true,1,true,true,TPCC,false, 522, 0, 7541,0,0,0,0, 7541, 0.759977,131583, 0, 0.0611697, 0.00110372, 0.0195935, 0.121299, 0.10963, 0.320077, 0.00202815, 0.0171886, 0.0163056, 0, 0, 0, 0, 100000, 522, 0
50000,16,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,16,0.5,true,2,true,true,TPCC,false, 988, 1, 11547,0,0,0,0, 11547, 2.21524,171815, 0, 0.23107, 0.00213934, 0.0413443, 0.521015, 0.244257, 1.15469, 0.00402079, 0.0309674, 0.110335, 0.0254576, 0.0594007, 0, 0, 190306, 988, 0
50000,16,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,16,0.5,true,4,true,true,TPCC,false, 1841, 1, 11611,0,0,0,0, 11611, 4.2547,341729, 0, 0.451587, 0.00420677, 0.0812377, 1.08562, 0.487973, 2.36276, 0.0079115, 0.0526535, 0.223106, 0.0522941, 0.116281, 0, 8.06e-07, 363489, 1841, 1
50000,16,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,16,0.5,true,8,true,true,TPCC,false, 3752, 1, 10177,0,0,0,0, 10177, 7.62755,779861, 0, 0.852919, 0.00817081, 0.152151, 1.96705, 0.769814, 3.81655, 0.0151098, 0.097056, 0.409352, 0.0794605, 0.229422, 0, 1.098e-06, 743554, 3752, 1
50000,0,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,16,0.5,true,16,true,true,TPCC,false, 6825, 2, 14322,0,0,0,0, 14322, 19.4166,1.10822e+06, 9.3766e-05, 1.90588, 0.0171156, 0.328466, 4.71297, 2.11117, 10.8709, 0.0324343, 0.226027, 0.952837, 0.226149, 0.489101, 0, 6.697e-06, 1344865, 6822, 7
50000,4,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,16,0.5,true,16,true,true,TPCC,false, 6748, 2, 14427,0,0,0,0, 14427, 19.3044,1.10029e+06, 0.000101883, 1.87738, 0.0172337, 0.3324, 4.74281, 2.18952, 10.7986, 0.0331363, 0.231408, 0.930507, 0.225364, 0.466763, 0, 6.95e-06, 1327531, 6745, 5
50000,12,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,16,0.5,true,16,true,true,TPCC,false, 7254, 1, 10070,0,0,0,0, 10070, 14.6911,1.5762e+06, 0, 1.67438, 0.0161937, 0.293965, 3.91712, 1.55539, 7.62239, 0.0291211, 0.189876, 0.808279, 0.154746, 0.439016, 0, 2.467e-06, 1447254, 7254, 4
50000,0,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,16,0.5,true,32,true,true,TPCC,false, 26436, 2, 19863,0,0,0,0, 19929, 57.4217,1.59429e+06, 0.190225, 8.34374, 2.43626, 1.25556, 11.0057, 6.43499, 33.0387, 1.12741, 0.925366, 2.9488, 0.816742, 1.3223, 0, 0.0829033, 2860835, 14224, 61135
50000,4,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,16,0.5,true,32,true,true,TPCC,false, 25553, 2, 20415,0,0,0,0, 20476, 58.8155,1.55145e+06, 0.172509, 8.41066, 2.68651, 1.2353, 10.822, 6.57291, 34.1296, 0.989912, 0.902064, 2.82746, 0.762166, 1.26443, 0, 0.0816555, 2851542, 14295, 60449
50000,16,true,BAMBOO,false,false,true,true,true,true,LH_MCSLOCK,100000,16,0.5,true,32,true,true,TPCC,false, 26752, 2, 19481,0,0,0,0, 19539, 58.363,1.62572e+06, 0.174201, 8.41981, 2.44444, 1.335, 11.7827, 6.21565, 33.553, 1.08244, 0.884137, 3.01221, 0.724282, 1.35493, 0, 0.0724868, 2965050, 15035, 65068
50000,16,true,WOUND_WAIT,false,false,true,true,true,true,LH_MCSLOCK,100000,1,0.5,true,1,true,true,TPCC,false, 503, 0, 5593,0,0,0,0, 5593, 0.563744,177386, 0, 0.0971354, 0, 0.0104707, 0.151499, 0.0593849, 0.335321, 0.00195023, 0.0102417, 0.0464264, 0, 0, 2167622, 0, 100000, 503, 0
50000,16,true,WOUND_WAIT,false,false,true,true,true,true,LH_MCSLOCK,100000,1,0.5,true,2,true,true,TPCC,false, 1709, 1, 12825,0,0,0,0, 12850, 2.56576,154676, 0.00485698, 0.307088, 0, 0.0308047, 0.536719, 0.169618, 1.12591, 0.056677, 0.0242541, 0.156689, 0, 0, 24410282, 0.730522, 198431, 1047, 147922
50000,16,true,WOUND_WAIT,false,false,true,true,true,true,LH_MCSLOCK,100000,1,0.5,true,4,true,true,TPCC,false, 7001, 3, 23350,0,0,0,0, 23500, 9.38629,169237, 0.0599413, 0.686904, 0, 0.0825749, 1.19534, 0.351269, 2.35678, 0.388274, 0.0876427, 0.346127, 0, 0, 43539975, 5.19795, 397128, 2080, 385925
50000,16,true,WOUND_WAIT,false,false,true,true,true,true,LH_MCSLOCK,100000,1,0.5,true,8,true,true,TPCC,false, 15534, 3, 47442,0,0,0,0, 47937, 38.3997,165989, 0.398648, 1.43086, 0, 0.303926, 2.49294, 0.664683, 5.23661, 0.897716, 0.19876, 0.702172, 0, 0, 83546029, 29.0359, 796739, 4116, 838274
50000,16,true,WOUND_WAIT,false,false,true,true,true,true,LH_MCSLOCK,100000,1,0.5,true,16,true,true,TPCC,false, 24623, 1, 96096,0,0,0,0, 96993, 155.589,164124, 1.44514, 2.98799, 0, 1.04442, 5.10895, 1.30505, 11.296, 1.32627, 0.447559, 1.5222, 0, 0, 180737261, 135.611, 1595993, 7895, 1687210
50000,16,true,WOUND_WAIT,false,false,true,true,true,true,LH_MCSLOCK,100000,1,0.5,true,32,true,true,TPCC,false, 47732, 1, 196325,0,0,0,0, 198183, 636.786,160649, 5.99452, 6.48885, 0, 4.1548, 10.538, 2.63322, 24.8211, 2.51405, 0.952158, 3.48599, 0, 0, 386318280, 589.921, 3196842, 16088, 3379963
50000,16,true,WOUND_WAIT,false,false,true,true,true,true,LH_MCSLOCK,100000,2,0.5,true,1,true,true,TPCC,false, 468, 0, 6024,0,0,0,0, 6024, 0.60677,164807, 0, 0.0970987, 0, 0.0105396, 0.162555, 0.0616104, 0.353213, 0.00195119, 0.0101964, 0.0464796, 0, 0, 2212518, 0, 100000, 468, 0
50000,16,true,WOUND_WAIT,false,false,true,true,true,true,LH_MCSLOCK,100000,2,0.5,true,2,true,true,TPCC,false, 1069, 1, 7270,0,0,0,0, 7270, 1.46049,272768, 4.793e-05, 0.198373, 0, 0.0209115, 0.483636, 0.15229, 0.863454, 0.00423741, 0.0203898, 0.0967083, 0, 0, 16954683, 5.8778e-05, 199187, 1065, 12
50000,16,true,WOUND_WAIT,false,false,true,true,true,true,LH_MCSLOCK,100000,2,0.5,true,4,true,true,TPCC,false, 3599, 1, 12570,0,0,0,0, 12593, 5.01638,315816, 0.00932613, 0.591894, 0, 0.058617, 1.13736, 0.333508, 2.07921, 0.137612, 0.0472586, 0.301477, 0, 0, 45549343, 1.43175, 396064, 1943, 292084
50000,16,true,WOUND_WAIT,false,false,true,true,true,true,LH_MCSLOCK,100000,2,0.5,true,8,true,true,TPCC,false, 14627, 3, 26435,0,0,0,0, 26621, 20.2628,298783, 0.141984, 1.27449, 0, 0.156902, 2.40785, 0.770515, 4.93141, 0.852832, 0.161759, 0.612716, 0, 0, 84040364, 11.2643, 756773, 3838, 734154
50000,16,true,WOUND_WAIT,false,false,true,true,true,true,LH_MCSLOCK,100000,2,0.5,true,16,true,true,TPCC,false, 33070, 5, 48623,0,0,0,0, 49181, 77.4921,323610, 0.881764, 2.71102, 0, 0.563523, 4.85027, 1.34993, 10.1101, 1.98976, 0.354965, 1.35657, 0, 0, 172290397, 58.6176, 1567327, 7832, 1649352
50000,16,true,WOUND_WAIT,false,false,true,true,true,true,LH_MCSLOCK,100000,2,0.5,true,32,true,true,TPCC,false, 54217, 2, 101430,0,0,0,0, 102507, 324.311,310580, 3.42431, 5.97083, 0, 2.18852, 10.1864, 2.62208, 22.5616, 3.05697, 0.906517, 2.97363, 0, 0, 356510133, 282.254, 3147650, 15784, 3329113
50000,16,true,WOUND_WAIT,false,false,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,1,true,true,TPCC,false, 485, 0, 7221,0,0,0,0, 7221, 0.727216,137511, 0, 0.0997208, 0, 0.0112573, 0.185994, 0.074484, 0.41036, 0.00195829, 0.0102222, 0.0468489, 0, 0, 2219847, 0, 100000, 485, 0
50000,16,true,WOUND_WAIT,false,false,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,2,true,true,TPCC,false, 1048, 1, 6834,0,0,0,0, 6834, 1.36076,290234, 2.5674e-05, 0.195653, 0, 0.0208727, 0.444034, 0.144829, 0.765186, 0.00403646, 0.0201843, 0.0948071, 0, 0, 16130850, 2.2665e-05, 197469, 1046, 5
50000,16,true,WOUND_WAIT,false,false,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,4,true,true,TPCC,false, 2067, 1, 7661,0,0,0,0, 7662, 3.07286,517853, 4.7886e-05, 0.419258, 0, 0.0424163, 1.03849, 0.335766, 1.73211, 0.00843722, 0.0416656, 0.207118, 0, 0, 32778146, 5.9644e-05, 397823, 2061, 17
50000,16,true,WOUND_WAIT,false,false,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,8,true,true,TPCC,false, 6472, 1, 14408,0,0,0,0, 14432, 10.6663,551006, 0.0178044, 1.14148, 0, 0.117067, 2.31385, 0.753253, 4.35186, 0.227486, 0.0945494, 0.545954, 0, 0, 79060845, 3.02452, 734648, 3773, 547925
50000,16,true,WOUND_WAIT,false,false,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,16,true,true,TPCC,false, 30439, 3, 27881,0,0,0,0, 28087, 42.7867,566548, 0.31461, 2.5589, 0, 0.317051, 4.83247, 1.48854, 9.77687, 1.8012, 0.32161, 1.23913, 0, 0, 147045796, 23.9263, 1515046, 7604, 1467479
50000,16,true,WOUND_WAIT,false,false,true,true,true,true,LH_MCSLOCK,100000,4,0.5,true,32,true,true,TPCC,false, 67941, 5, 57583,0,0,0,0, 58297, 174.068,546066, 2.1424, 5.65867, 0, 1.20461, 9.60524, 2.91464, 20.8471, 4.32574, 0.841536, 2.66806, 0, 0, 317419652, 131.821, 2970390, 14974, 3124720
