ABORT_PENALTY,CC_ALG,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,WOUND_WAIT,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,1,YCSB,false,0.9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000018,1.776271,56297.724612,0.000000,0.049682,0.414318,0.996731,0.001475,0.002730,0.000000,100000
50000,WOUND_WAIT,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,2,YCSB,false,0.9,4425,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000032,6.507383,61287.002599,0.085554,0.151208,1.424132,3.428050,0.346376,0.021172,0.189682,199409
50000,WOUND_WAIT,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,4,YCSB,false,0.9,21772,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000030,12.197668,126841.623345,0.508264,0.335245,1.843662,5.709708,1.691216,0.042643,0.799732,386793
50000,WOUND_WAIT,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,8,YCSB,false,0.9,82408,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000041,34.822662,178855.023034,2.745007,0.946883,3.768078,13.734787,6.431649,0.125484,5.100635,778526
50000,WOUND_WAIT,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,0.9,237733,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000048,84.263044,295773.410668,9.983616,1.963331,4.349348,20.754804,18.489645,0.252426,26.884782,1557673
50000,WOUND_WAIT,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,32,YCSB,false,0.9,749589,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000084,322.005635,311112.369085,59.479104,5.275133,7.530790,39.742205,58.695711,0.527507,157.764493,3130623
50000,WOUND_WAIT,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,1,YCSB,false,0.9,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000018,1.802114,55490.377945,0.000000,0.049627,0.417829,1.015290,0.001472,0.002731,0.000000,100000
50000,WOUND_WAIT,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,2,YCSB,false,0.9,4281,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000038,7.385808,52540.766601,0.099191,0.175170,1.648609,4.035366,0.338010,0.025642,0.159430,194028
50000,WOUND_WAIT,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,4,YCSB,false,0.9,22078,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000030,12.133106,127457.881035,0.561656,0.328514,1.871469,5.585586,1.709191,0.038698,0.705794,386615
50000,WOUND_WAIT,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,8,YCSB,false,0.9,83206,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000044,36.932235,167542.962727,2.901186,0.969227,4.026801,14.431720,6.480948,0.112242,5.600008,773467
