ABORT_PENALTY,CC_ALG,CLV_RETIRE_OFF,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_CLV,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,MAX_TXN_PER_PART,MERGE_HS,NUM_WH,PERC_PAYMENT,PRIORITIZE_HS,REORDER_WH,SPINLOCK,THREAD_CNT,WORKLOAD,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
1,CLV,17,2,True,False,True,False,True,100000,False,1,1,False,True,True,1,TPCC,0.0,0.0,0.0,0.00807,0.0,0.0,0.0,0.0,0.0,0.0038503333333333336,0.006068666666666667,0.00118,0.0,0.0,0.0,1e-06,0.13314099999999998,751094.365871,0.0,0.024927,0.0076939999999999995,0.056662333333333335,0.0023693333333333335,0.0,0.0,100000.0
1,CLV,17,2,True,False,True,False,True,100000,False,1,1,False,True,True,2,TPCC,0.0,0.0,0.0,0.08326333333333333,0.0,0.0,0.004047,0.0,0.0,0.04378200000000001,0.015125333333333333,0.0024593333333333333,125.0,0.0,0.0,2e-06,0.451968,882582.6379973333,0.0,0.09853733333333332,0.02342533333333333,0.236313,0.005286,0.0,0.011012666666666665,199439.0
1,CLV,17,2,True,False,True,False,True,100000,False,1,1,False,True,True,4,TPCC,205.33333333333334,0.0,0.0,0.6736943333333333,0.0,182.66666666666666,0.12910599999999997,0.36446633333333334,0.06015966666666667,0.3923223333333333,0.07976566666666667,0.10726533333333332,290908.0,0.0,0.0,8e-06,3.104305,510634.76264666667,0.0016566666666666667,0.741082,0.04295266666666667,1.6880629999999999,0.010924333333333333,0.0,0.4524543333333333,396111.0
1,CLV,17,2,True,False,True,False,True,100000,False,1,1,False,True,True,8,TPCC,1853.3333333333333,0.0,0.0,2.6269569999999995,0.0,1534.3333333333333,0.527187,1.440943,0.228787,1.6399666666666664,0.332632,2.3187753333333334,1370519.0,0.0,0.0,2.3e-05,18.187478666666667,348487.9260293334,0.04219966666666667,4.647942666666666,0.093984,8.198115333333334,0.025672,0.0,7.021926333333333,791782.6666666666
1,CLV,17,2,True,False,True,False,True,100000,False,1,1,False,True,True,16,TPCC,7195.333333333333,0.0,0.0,6.699049333333332,0.0,6213.0,1.9945433333333333,3.9989606666666666,0.5442156666666667,4.3759163333333335,0.7657893333333333,12.237282666666667,4391623.333333333,0.0,0.0,5.8333333333333326e-05,92.70400333333333,275183.3309906667,0.401186,18.151698666666665,0.19177433333333335,27.565983666666668,0.058188,0.0,57.537225666666664,1593911.3333333333
1,CLV,17,2,True,False,True,False,True,100000,False,1,1,True,True,True,1,TPCC,0.0,0.0,0.0,0.008068333333333332,0.0,0.0,0.0,0.0,0.0,0.003913333333333334,0.0060223333333333335,0.001178,0.0,0.0,0.0,1e-06,0.1336206666666667,748390.392847,0.0,0.02492633333333333,0.009207333333333333,0.05678266666666667,0.0023713333333333334,0.0,0.0,100000.0
1,CLV,17,2,True,False,True,False,True,100000,False,1,1,True,True,True,2,TPCC,0.0,0.0,0.0,0.08435533333333334,0.0,0.0,0.007459333333333333,0.0,0.0,0.04625866666666667,0.017305333333333332,0.002454666666666666,62.333333333333336,0.0,0.0,2e-06,0.46997333333333335,850704.2265140001,0.0,0.10669266666666667,0.015755666666666668,0.25001633333333334,0.005274666666666666,0.0,0.021989666666666668,199888.66666666666
1,CLV,17,2,True,False,True,False,True,100000,False,1,1,True,True,True,4,TPCC,320.3333333333333,0.0,0.0,0.724498,0.0,237.0,0.176208,0.4791243333333333,0.130823,0.583719,0.2017523333333333,0.524816,384857.0,0.0,0.0,1.0333333333333333e-05,4.161932,383784.4288523334,0.003453,1.4698486666666666,0.03333833333333333,2.5300860000000003,0.011769,0.0,0.43224533333333337,397547.6666666667
1,CLV,17,2,True,False,True,False,True,100000,False,1,1,True,True,True,8,TPCC,3721.0,0.0,0.0,2.062751,0.0,3001.6666666666665,0.6220363333333333,1.4619326666666665,0.30956,1.6450819999999997,0.5418003333333333,7.637602333333334,2936016.6666666665,0.0,0.0,2.5666666666666666e-05,20.291511333333336,313987.48449866666,0.08119633333333333,10.153243333333334,0.07460800000000001,13.211590666666666,0.026264333333333334,0.0,4.020761,796056.6666666666
1,CLV,17,2,True,False,True,False,True,100000,False,1,1,True,True,True,16,TPCC,27233.0,0.0,0.0,5.643704333333333,0.0,23640.0,2.4221563333333336,4.3945136666666675,0.6986906666666667,4.947156333333333,1.2750653333333333,49.01713833333333,13466210.333333334,0.0,0.0,6.6e-05,105.17683533333333,242637.3614786667,1.3235253333333334,55.91586433333333,0.149325,63.96439433333333,0.051106000000000006,0.0,32.37505733333333,1594194.6666666667
1,NO_WAIT,17,2,True,False,True,False,True,100000,False,1,1,False,True,True,1,TPCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.10779966666666667,927754.3447406668,0.0,0.009973333333333334,0.0074270000000000004,0.03452266666666667,0.0025873333333333334,0.0,0.0,100000.0
1,NO_WAIT,17,2,True,False,True,False,True,100000,False,1,1,False,True,True,2,TPCC,9087.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.31800333333333336,1253784.494066,0.014204,0.041390666666666666,0.016780666666666666,0.13429833333333333,0.0062180000000000004,0.0,0.0,199337.33333333334
