ABORT_PENALTY,CC_ALG,CLV_RETIRE_OFF,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_CLV,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,MAX_TXN_PER_PART,MERGE_HS,NUM_WH,PERC_PAYMENT,PRIORITIZE_HS,REORDER_WH,SPINLOCK,THREAD_CNT,WORKLOAD,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
1,CLV,17,17,true,false,true,false,false,100000,false,1,1,false,true,true,8,TPCC,638,0,0,1.241496,0.000000,0.000000,0.639235,0.000000,0.000000,1.056695,0.176721,0.010199,0.000000,0.000000,0.000000,0.000016,12.422600,514831.993775,0.009593,1.660133,0.141386,3.886661,0.146086,0.113737,7.374817,799444
1,CLV,17,17,true,false,true,false,false,100000,false,1,1,false,true,true,4,TPCC,1132,0,0,0.440522,0.000000,0.000000,0.165341,0.000000,0.000000,0.344891,0.068429,0.004823,0.000000,0.000000,0.000000,0.000006,2.236607,708026.023504,0.006068,0.561301,0.036937,1.301803,0.065486,0.049938,0.423261,395894
1,CLV,17,17,true,false,true,false,false,100000,false,1,1,false,true,true,2,TPCC,0,0,0,0.084162,0.000000,0.000000,0.038559,0.000000,0.000000,0.045394,0.014730,0.002435,0.000000,0.000000,0.000000,0.000003,0.499848,795386.427420,0.000000,0.100279,0.016011,0.268138,0.025777,0.018017,0.011924,198786
1,CLV,17,17,true,false,true,false,false,100000,false,1,1,false,true,true,1,TPCC,0,0,0,0.008119,0.000000,0.000000,0.015530,0.000000,0.000000,0.003659,0.005810,0.001155,0.000000,0.000000,0.000000,0.000002,0.151431,660368.145732,0.000000,0.024941,0.007597,0.066131,0.006305,0.002756,0.000000,100000
1,CLV,17,17,true,false,true,false,false,100000,false,1,1,false,true,true,16,TPCC,502,0,0,3.151699,0.000000,0.000000,2.187444,0.000000,0.000000,2.893610,0.509515,0.043207,0.000000,0.000000,0.000000,0.000041,64.979277,393736.606574,0.017402,4.305518,0.321980,10.585936,0.305527,0.229868,51.640366,1599045
1,CLV,17,17,true,false,true,false,false,100000,false,1,1,false,true,true,8,TPCC,577,0,0,1.238125,0.000000,0.000000,0.625372,0.000000,0.000000,1.064634,0.183649,0.010419,0.000000,0.000000,0.000000,0.000015,12.384624,516438.429510,0.009223,1.659981,0.142528,3.864580,0.146165,0.114247,7.371400,799487
1,CLV,17,17,true,false,true,false,false,100000,false,1,1,false,true,true,4,TPCC,1282,0,0,0.463003,0.000000,0.000000,0.168703,0.000000,0.000000,0.358907,0.070062,0.004803,0.000000,0.000000,0.000000,0.000006,2.310035,684493.400538,0.007368,0.579901,0.038326,1.346559,0.066796,0.051265,0.446789,395301
1,CLV,17,17,true,false,true,false,false,100000,false,1,1,false,true,true,2,TPCC,0,0,0,0.084952,0.000000,0.000000,0.038535,0.000000,0.000000,0.046095,0.014664,0.002438,0.000000,0.000000,0.000000,0.000003,0.501459,790544.520707,0.000000,0.101055,0.015902,0.270161,0.024343,0.016599,0.012055,198213
1,CLV,17,17,true,false,true,false,false,100000,false,1,1,false,true,true,1,TPCC,0,0,0,0.008070,0.000000,0.000000,0.015499,0.000000,0.000000,0.003657,0.005804,0.001157,0.000000,0.000000,0.000000,0.000002,0.150949,662473.562336,0.000000,0.024786,0.007608,0.065992,0.006325,0.002763,0.000000,100000
1,CLV,17,17,true,false,true,false,false,100000,false,1,1,false,true,true,16,TPCC,414,0,0,3.416803,0.000000,0.000000,2.290738,0.000000,0.000000,3.187253,0.501531,0.047933,0.000000,0.000000,0.000000,0.000044,69.681324,367052.724562,0.015787,4.694033,0.374166,11.337635,0.324425,0.253371,55.549183,1598545
1,CLV,17,17,true,false,true,false,false,100000,false,1,1,false,true,true,8,TPCC,916,0,0,1.261966,0.000000,0.000000,0.636025,0.000000,0.000000,1.041759,0.175378,0.010548,0.000000,0.000000,0.000000,0.000015,12.230478,522794.948750,0.015152,1.629783,0.145447,3.865828,0.146778,0.114911,7.164270,799254
1,CLV,17,17,true,false,true,false,false,100000,false,1,1,false,true,true,4,TPCC,937,0,0,0.444972,0.000000,0.000000,0.166646,0.000000,0.000000,0.362513,0.069387,0.004833,0.000000,0.000000,0.000000,0.000006,2.296775,690216.633853,0.005353,0.586134,0.038857,1.333876,0.067573,0.052035,0.470183,396318
1,CLV,17,17,true,false,true,false,false,100000,false,1,1,false,true,true,2,TPCC,1,0,0,0.083250,0.000000,0.000000,0.038167,0.000000,0.000000,0.045155,0.014757,0.002442,0.000000,0.000000,0.000000,0.000002,0.494529,805817.460947,0.000010,0.099755,0.015848,0.266109,0.025189,0.017492,0.011775,199250
1,CLV,17,17,true,false,true,false,false,100000,false,1,1,false,true,true,1,TPCC,0,0,0,0.008127,0.000000,0.000000,0.015426,0.000000,0.000000,0.003647,0.005811,0.001156,0.000000,0.000000,0.000000,0.000001,0.149990,666710.473990,0.000000,0.024854,0.007628,0.065640,0.006308,0.002756,0.000000,100000
