ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,COMMUTATIVE_LATCH,COMMUTATIVE_OPS,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,abort_cnt,abort_length,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,4,0.5,true,4,true,true,TPCC,false, 1893, 0, 7716,0,0,0,0, 7716, 3.01617,514522, 0, 0.304123, 0.00416362, 0, 0, 0.223544, 1.61331, 0.00758283, 0, 0, 0, 0, 0, 7.79e-07, 387972, 1893, 1
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,4,0.5,true,8,true,true,TPCC,false, 6107, 0, 9609,0,0,0,0, 9629, 7.22006,824742, 0.0149834, 0.977298, 0.214291, 0, 0, 0.515601, 4.02242, 0.201359, 0, 0, 0, 0, 0, 0.0081202, 744336, 3707, 18374
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,4,0.5,true,16,true,true,TPCC,false, 26880, 0, 11535,0,0,0,0, 11632, 17.8328,1.36658e+06, 0.148386, 3.27288, 1.32827, 0, 0, 0.977218, 9.76876, 1.52059, 0, 0, 0, 0, 0, 0.0838728, 1523124, 7586, 150749
50000,4,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,4,0.5,true,16,true,true,TPCC,false, 23530, 0, 11396,0,0,0,0, 11499, 17.0823,1.38245e+06, 0.15107, 3.24054, 1.3349, 0, 0, 0.953076, 9.23091, 1.28148, 0, 0, 0, 0, 0, 0.0901079, 1475966, 7330, 154944
50000,12,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,4,0.5,true,16,true,true,TPCC,false, 22443, 0, 11863,0,0,0,0, 11951, 18.1668,1.32986e+06, 0.13408, 3.55292, 1.60283, 0, 0, 1.05363, 10.4423, 1.1775, 0, 0, 0, 0, 0, 0.0875395, 1509954, 7616, 155632
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,4,0.5,true,32,true,true,TPCC,false, 100553, 0, 22715,0,0,0,0, 23245, 71.4144,1.36917e+06, 1.62175, 21.1404, 14.4886, 0, 0, 3.19162, 42.5502, 7.02037, 0, 0, 0, 0, 0, 1.07422, 3055569, 15188, 703169
50000,4,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,4,0.5,true,32,true,true,TPCC,false, 93120, 0, 22457,0,0,0,0, 22894, 69.9778,1.39012e+06, 1.33134, 21.4653, 14.4387, 0, 0, 3.0835, 42.3301, 6.30011, 0, 0, 0, 0, 0, 1.24865, 3039925, 15281, 750258
50000,16,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,4,0.5,true,32,true,true,TPCC,false, 101696, 0, 22048,0,0,0,0, 22571, 67.2221,1.40999e+06, 1.55552, 19.4615, 12.6461, 0, 0, 3.0555, 38.4403, 6.93316, 0, 0, 0, 0, 0, 1.20358, 2961951, 14957, 741357
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,8,0.5,true,1,true,true,TPCC,false, 499, 0, 5056,0,0,0,0, 5056, 0.509287,196353, 0, 0.0305638, 0.00107805, 0, 0, 0.0503849, 0.155405, 0.00202865, 0, 0, 0, 0, 0, 0, 100000, 499, 0
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,8,0.5,true,2,true,true,TPCC,false, 971, 0, 7584,0,0,0,0, 7584, 1.48654,261694, 0, 0.14547, 0.00209323, 0, 0, 0.120288, 0.758366, 0.00384261, 0, 0, 0, 0, 0, 0, 194510, 971, 0
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,8,0.5,true,4,true,true,TPCC,false, 1938, 0, 8462,0,0,0,0, 8462, 3.30313,468962, 0, 0.305866, 0.0042202, 0, 0, 0.311306, 1.71486, 0.00769442, 0, 0, 0, 0, 0, 1.079e-06, 387261, 1938, 1
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,8,0.5,true,8,true,true,TPCC,false, 3815, 0, 8895,0,0,0,0, 8895, 6.79163,892152, 3.1419e-05, 0.624073, 0.00818693, 0, 0, 0.637983, 3.68735, 0.0150675, 0, 0, 0, 0, 0, 2.028e-06, 757395, 3814, 3
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,8,0.5,true,16,true,true,TPCC,false, 13480, 0, 10744,0,0,0,0, 10768, 16.4263,1.47502e+06, 0.0366528, 2.04568, 0.484819, 0, 0, 1.19081, 9.04357, 0.489465, 0, 0, 0, 0, 0, 0.0147939, 1514324, 7589, 37156
50000,4,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,8,0.5,true,16,true,true,TPCC,false, 13268, 0, 10719,0,0,0,0, 10744, 16.2863,1.47835e+06, 0.0368457, 2.00875, 0.474318, 0, 0, 1.09034, 8.90923, 0.479237, 0, 0, 0, 0, 0, 0.0146584, 1504802, 7480, 35505
50000,12,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,8,0.5,true,16,true,true,TPCC,false, 13799, 0, 10069,0,0,0,0, 10094, 15.3324,1.57369e+06, 0.0376129, 1.9808, 0.434663, 0, 0, 1.14013, 8.24326, 0.51634, 0, 0, 0, 0, 0, 0.0157616, 1508022, 7566, 38139
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,8,0.5,true,32,true,true,TPCC,false, 54946, 0, 17231,0,0,0,0, 17415, 52.3996,1.82551e+06, 0.551566, 10.0307, 4.87715, 0, 0, 4.49627, 29.6874, 3.23486, 0, 0, 0, 0, 0, 0.277747, 2989245, 14917, 278805
50000,4,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,8,0.5,true,32,true,true,TPCC,false, 55839, 0, 19243,0,0,0,0, 19439, 58.149,1.63565e+06, 0.582665, 11.3958, 5.84086, 0, 0, 4.485, 33.3138, 3.30554, 0, 0, 0, 0, 0, 0.329803, 2972235, 14895, 279080
50000,16,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,8,0.5,true,32,true,true,TPCC,false, 56350, 0, 16919,0,0,0,0, 17110, 51.8978,1.85784e+06, 0.575728, 10.1037, 5.06585, 0, 0, 3.83367, 29.3672, 3.73453, 0, 0, 0, 0, 0, 0.254869, 3013063, 15291, 278470
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,16,0.5,true,1,true,true,TPCC,false, 477, 0, 5869,0,0,0,0, 5869, 0.591234,169138, 0, 0.0277954, 0.00111205, 0, 0, 0.0745543, 0.162894, 0.00212732, 0, 0, 0, 0, 0, 0, 100000, 477, 0
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,16,0.5,true,2,true,true,TPCC,false, 922, 0, 8444,0,0,0,0, 8444, 1.64684,235080, 0, 0.147683, 0.00213536, 0, 0, 0.1461, 0.800855, 0.00394006, 0, 0, 0, 0, 0, 0, 193570, 922, 0
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,16,0.5,true,4,true,true,TPCC,false, 1804, 0, 11789,0,0,0,0, 11789, 4.24408,336607, 0, 0.323314, 0.0042843, 0, 0, 0.496574, 2.28087, 0.00821116, 0, 0, 0, 0, 0, 6.73e-07, 357147, 1804, 1
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,16,0.5,true,8,true,true,TPCC,false, 3451, 0, 8891,0,0,0,0, 8891, 6.37593,892826, 0, 0.564712, 0.00791878, 0, 0, 0.658695, 3.16582, 0.0145293, 0, 0, 0, 0, 0, 8.15e-07, 711575, 3451, 1
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,16,0.5,true,16,true,true,TPCC,false, 7123, 0, 9211,0,0,0,0, 9211, 13.2956,1.72343e+06, 3.2285e-05, 1.17608, 0.015856, 0, 0, 1.31751, 6.83299, 0.0291934, 0, 0, 0, 0, 0, 5.01e-06, 1432132, 7122, 7
50000,4,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,16,0.5,true,16,true,true,TPCC,false, 6995, 0, 9685,0,0,0,0, 9685, 13.7171,1.63912e+06, 0, 1.19775, 0.0161146, 0, 0, 1.24298, 6.86628, 0.0298721, 0, 0, 0, 0, 0, 4.955e-06, 1405241, 6995, 6
50000,12,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,16,0.5,true,16,true,true,TPCC,false, 6657, 0, 12708,0,0,0,0, 12708, 17.0316,1.2491e+06, 2.4121e-05, 1.31238, 0.0166717, 0, 0, 1.92943, 8.92409, 0.0317811, 0, 0, 0, 0, 0, 3.632e-06, 1329633, 6656, 5
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,16,0.5,true,32,true,true,TPCC,false, 23790, 0, 21253,0,0,0,0, 21321, 54.5248,1.48979e+06, 0.17177, 6.71612, 2.22414, 0, 0, 6.84188, 30.2332, 0.967197, 0, 0, 0, 0, 0, 0.100174, 2538454, 12671, 55585
50000,4,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,16,0.5,true,32,true,true,TPCC,false, 23955, 0, 20483,0,0,0,0, 20552, 53.2416,1.54575e+06, 0.176324, 6.83573, 2.53492, 0, 0, 6.48052, 30.0625, 0.953925, 0, 0, 0, 0, 0, 0.0910322, 2571811, 12962, 57634
50000,16,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,16,0.5,true,32,true,true,TPCC,false, 25415, 0, 16595,0,0,0,0, 16657, 46.1011,1.90724e+06, 0.170969, 5.95057, 1.75128, 0, 0, 5.4577, 24.2148, 1.20984, 0, 0, 0, 0, 0, 0.0767569, 2747679, 13765, 63081
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,1,0.5,true,1,false,true,TPCC,false, 0, 0, 3946,0,0,0,0, 3946, 0.39467,253376, 0, 0.02648, 0.00108266, 0, 0, 0.0388219, 0.14209, 0.00206252, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,1,0.5,true,2,false,true,TPCC,false, 341, 0, 8331,0,0,0,0, 8341, 1.65076,239775, 0.00182462, 0.261153, 0.0520467, 0, 0, 0.116004, 1.00972, 0.0308767, 0, 0, 0, 0, 0, 0.00293995, 197905, 0, 5475
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,1,0.5,true,4,false,true,TPCC,false, 2089, 0, 10033,0,0,0,0, 10076, 3.87787,396977, 0.0165899, 0.875298, 0.335474, 0, 0, 0.277858, 2.37256, 0.169984, 0, 0, 0, 0, 0, 0.0317887, 384856, 0, 46326
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,1,0.5,true,8,false,true,TPCC,false, 9934, 0, 13993,0,0,0,0, 14130, 11.134,566156, 0.108196, 3.40464, 1.87869, 0, 0, 0.503826, 7.08625, 0.787938, 0, 0, 0, 0, 0, 0.296128, 787948, 0, 253371
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,1,0.5,true,16,false,true,TPCC,false, 46065, 0, 29059,0,0,0,0, 29658, 47.2369,539478, 0.953803, 18.5787, 12.5956, 0, 0, 0.991024, 29.5746, 3.60601, 0, 0, 0, 0, 0, 5.39392, 1592706, 0, 1124116
50000,4,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,1,0.5,true,16,false,true,TPCC,false, 88541, 0, 26865,0,0,0,0, 27632, 43.8265,579039, 1.21574, 15.6532, 10.3761, 0, 0, 0.913004, 25.6938, 6.89325, 0, 0, 0, 0, 0, 3.26274, 1586078, 0, 1017417
50000,12,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,1,0.5,true,16,false,true,TPCC,false, 47725, 0, 25369,0,0,0,0, 25913, 41.208,617458, 0.863193, 16.153, 11.1124, 0, 0, 0.886775, 25.7093, 3.73925, 0, 0, 0, 0, 0, 3.79081, 1590262, 0, 1052097
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,1,0.5,true,32,false,true,TPCC,false, 147153, 0, 60807,0,0,0,0, 62335, 197.972,513359, 4.85043, 110.149, 95.366, 0, 0, 2.06046, 134.845, 11.6137, 0, 0, 0, 0, 0, 30.5048, 3175953, 0, 2859888
50000,4,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,1,0.5,true,32,false,true,TPCC,false, 659065, 0, 59537,0,0,0,0, 65870, 208.965,485819, 20.0831, 93.7895, 78.3288, 0, 0, 1.96796, 119.477, 51.2859, 0, 0, 0, 0, 0, 15.1973, 3172471, 0, 2743829
50000,16,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,1,0.5,true,32,false,true,TPCC,false, 167792, 0, 64622,0,0,0,0, 66224, 211.06,483211, 5.1029, 120.063, 104.41, 0, 0, 1.96426, 145.931, 13.2081, 0, 0, 0, 0, 0, 30.9681, 3187085, 0, 2878643
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,2,0.5,true,1,false,true,TPCC,false, 0, 0, 4708,0,0,0,0, 4708, 0.470892,212363, 0, 0.0266495, 0.00108242, 0, 0, 0.050526, 0.172669, 0.00216237, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,2,0.5,true,2,false,true,TPCC,false, 0, 0, 7176,0,0,0,0, 7176, 1.40774,278686, 0, 0.1453, 0.00206558, 0, 0, 0.11217, 0.79435, 0.00378636, 0, 0, 0, 0, 0, 0, 196159, 0, 0
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,2,0.5,true,4,false,true,TPCC,false, 779, 0, 8550,0,0,0,0, 8562, 3.0468,467153, 0.00414296, 0.453913, 0.0912964, 0, 0, 0.266282, 1.7508, 0.0680876, 0, 0, 0, 0, 0, 0.00470191, 355831, 0, 9890
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,2,0.5,true,8,false,true,TPCC,false, 6312, 0, 10733,0,0,0,0, 10788, 8.34662,741569, 0.0423568, 1.67149, 0.705176, 0, 0, 0.584877, 4.9448, 0.504123, 0, 0, 0, 0, 0, 0.0482961, 773700, 0, 83255
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,2,0.5,true,16,false,true,TPCC,false, 25098, 0, 13889,0,0,0,0, 14051, 21.5149,1.13872e+06, 0.247905, 6.16888, 3.55238, 0, 0, 1.07673, 13.0149, 1.97361, 0, 0, 0, 0, 0, 0.418986, 1531208, 0, 440634
50000,4,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,2,0.5,true,16,false,true,TPCC,false, 27935, 0, 14713,0,0,0,0, 14898, 22.9203,1.07397e+06, 0.283257, 6.43791, 3.67919, 0, 0, 0.962827, 13.8288, 2.19087, 0, 0, 0, 0, 0, 0.438761, 1538484, 0, 435156
50000,12,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,2,0.5,true,16,false,true,TPCC,false, 20495, 0, 15028,0,0,0,0, 15185, 22.6505,1.05367e+06, 0.233324, 6.8627, 4.17325, 0, 0, 0.990521, 14.4665, 1.61645, 0, 0, 0, 0, 0, 0.432083, 1491632, 0, 420758
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,2,0.5,true,32,false,true,TPCC,false, 121062, 0, 29540,0,0,0,0, 30405, 93.953,1.05248e+06, 2.66898, 37.739, 27.9872, 0, 0, 2.46402, 59.6803, 9.68779, 0, 0, 0, 0, 0, 5.58096, 3090112, 0, 1766498
50000,4,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,2,0.5,true,32,false,true,TPCC,false, 175257, 0, 32098,0,0,0,0, 33090, 99.3997,967079, 2.9776, 38.141, 27.0739, 0, 0, 2.17666, 60.9964, 13.7664, 0, 0, 0, 0, 0, 6.18436, 3003982, 0, 1832032
50000,16,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,2,0.5,true,32,false,true,TPCC,false, 121278, 0, 29284,0,0,0,0, 30140, 89.1331,1.06173e+06, 2.52854, 35.1483, 26.0196, 0, 0, 2.38643, 56.0925, 9.64959, 0, 0, 0, 0, 0, 5.04396, 2957352, 0, 1630332
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,4,0.5,true,1,false,true,TPCC,false, 0, 0, 4551,0,0,0,0, 4551, 0.455181,219693, 0, 0.0264397, 0.0010637, 0, 0, 0.0497933, 0.146244, 0.00207065, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,4,0.5,true,2,false,true,TPCC,false, 0, 0, 7096,0,0,0,0, 7096, 1.40705,281829, 0, 0.149426, 0.00208464, 0, 0, 0.125022, 0.785215, 0.00392623, 0, 0, 0, 0, 0, 0, 198274, 0, 0
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,4,0.5,true,4,false,true,TPCC,false, 0, 0, 7883,0,0,0,0, 7883, 3.10134,507370, 0, 0.310025, 0.00413208, 0, 0, 0.319428, 1.69501, 0.00768828, 0, 0, 0, 0, 0, 7.36e-07, 393382, 0, 1
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,4,0.5,true,8,false,true,TPCC,false, 2125, 0, 8993,0,0,0,0, 9005, 6.90174,888303, 0.00980086, 0.943384, 0.193264, 0, 0, 0.598006, 3.72009, 0.180852, 0, 0, 0, 0, 0, 0.00834834, 766355, 0, 19996
50000,0,true,BAMBOO,false,false,false,false,true,true,LH_MCSLOCK,100000,4,0.5,true,16,false,true,TPCC,false, 15995, 0, 11720,0,0,0,0, 11792, 17.9054,1.35679e+06, 0.108727, 3.33246, 1.35391, 0, 0, 1.20525, 9.81142, 1.26713, 0, 0, 0, 0, 0, 0.0906599, 1518364, 0, 154680
