ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_READ,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,WOUND_WAIT,1,true,false,true,WR,1,0,false,100000,1,TOP,1,4,false,0,true,true,1024*1024*20,32,YCSB,false,0,1,0,0,4.658413,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.977207,0.000000,0.000000,-nan,0.000000,0.000000,0.000264,845.932290,121049.310017,0.000064,1.834319,8.282902,17.895953,0.028279,0.390932,815.260643,3199985
50000,WOUND_WAIT,1,true,false,true,WR,1,0,false,100000,1,TOP,1,16,false,0,true,true,1024*1024*20,32,YCSB,false,0,1,0,0,21.368551,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.776282,0.000000,0.000000,-nan,0.000000,0.000000,0.000746,2388.127523,42878.594636,0.000023,3.326560,13.398563,44.604895,0.029054,0.337519,2309.892069,3199986
50000,WOUND_WAIT,1,true,false,true,WR,1,0,false,100000,1,TOP,1,4,false,0,true,true,1024*1024*20,32,YCSB,false,0,0,0,0,4.506705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.840256,0.000000,0.000000,-nan,0.000000,0.000000,0.000223,713.408564,143536.219214,0.000000,1.606692,6.277010,15.724875,0.028048,0.321063,686.836793,3199999
50000,WOUND_WAIT,1,true,false,true,WR,1,0,false,100000,1,TOP,1,16,false,0,true,true,1024*1024*20,32,YCSB,false,0,0,0,0,21.208344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.806728,0.000000,0.000000,-nan,0.000000,0.000000,0.000737,2359.416855,43400.513904,0.000000,3.395734,13.113198,44.144253,0.029293,0.344696,2281.904719,3199997
50000,WOUND_WAIT,1,true,false,true,WR,1,0,false,100000,1,TOP,1,4,false,0,true,true,1024*1024*20,32,YCSB,false,0,1,0,0,4.518396,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.858413,0.000000,0.000000,-nan,0.000000,0.000000,0.000230,734.736407,139366.182291,0.000038,1.639187,6.510389,16.001630,0.028121,0.367891,707.673738,3199919
50000,WOUND_WAIT,1,true,false,true,WR,1,0,false,100000,1,TOP,1,16,false,0,true,true,1024*1024*20,32,YCSB,false,0,1,0,0,21.106106,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.906099,0.000000,0.000000,-nan,0.000000,0.000000,0.000774,2475.463937,41365.259443,0.000465,3.600900,14.352935,46.631488,0.029744,0.379036,2394.287818,3199944
50000,WOUND_WAIT,1,true,false,true,WR,1,0,false,100000,1,TOP,1,4,false,0,true,true,1024*1024*20,32,YCSB,false,0,1,0,0,4.486498,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.751949,0.000000,0.000000,-nan,0.000000,0.000000,0.000230,737.286864,138883.255599,0.000040,1.409478,6.690376,15.944840,0.028203,0.275815,710.300030,3199900
50000,WOUND_WAIT,1,true,false,true,WR,1,0,false,100000,1,TOP,1,16,false,0,true,true,1024*1024*20,32,YCSB,false,0,1,0,0,21.419459,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.811998,0.000000,0.000000,-nan,0.000000,0.000000,0.000780,2496.877649,41011.194938,0.000042,3.358045,14.912767,46.432088,0.029142,0.345062,2415.492075,3199998
50000,WOUND_WAIT,1,true,false,true,WR,1,0,false,100000,1,TOP,1,4,false,0,true,true,1024*1024*20,32,YCSB,false,0,4,0,0,4.596148,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.906056,0.000000,0.000000,-nan,0.000000,0.000000,0.000258,824.259052,124231.545663,0.000504,1.757402,7.966141,17.524934,0.028359,0.361640,794.271697,3199968
50000,WOUND_WAIT,1,true,false,true,WR,1,0,false,100000,1,TOP,1,16,false,0,true,true,1024*1024*20,32,YCSB,false,0,1,0,0,21.409669,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.786342,0.000000,0.000000,-nan,0.000000,0.000000,0.000764,2443.764557,41902.249430,0.000027,3.357568,14.074835,45.568591,0.028939,0.336552,2363.946549,3199976
