ABORT_PENALTY,BB_OPT_RAW,CC_ALG,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,WORKLOAD,WW_STARV_FREE,abort_cnt,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,false,BAMBOO,false,true,true,LH_MCSLOCK,100000,16,0.5,true,4,true,TPCC,false, 1877, 8813,0,0,0,0, 8813, 3.31636,450360, 0, 0.282614, 0.00410075, 0, 0, 0.32372, 1.63341, 0.00765511, 0, 0, 0, 0, 0, 0, 373389, 1877, 0
50000,false,BAMBOO,false,true,true,LH_MCSLOCK,100000,32,0.5,true,4,true,TPCC,false, 1791, 13130,0,0,0,0, 13130, 4.74171,302349, 0, 0.313398, 0.00440949, 0, 0, 0.915428, 2.16816, 0.00835838, 0, 0, 0, 0, 0, 0, 358413, 1791, 0
50000,false,BAMBOO,false,true,true,LH_MCSLOCK,100000,1,0.5,true,8,true,TPCC,false, 21864, 16617,0,0,0,0, 16911, 13.3241,470394, 0.230674, 3.72123, 2.109, 0, 0, 0.57626, 8.04728, 1.39579, 0, 0, 0, 0, 0, 0.353548, 783449, 3992, 245633
50000,false,BAMBOO,false,true,true,LH_MCSLOCK,100000,2,0.5,true,8,true,TPCC,false, 12656, 11293,0,0,0,0, 11389, 8.7155,697769, 0.0734295, 1.68257, 0.689173, 0, 0, 0.575904, 5.04095, 0.693991, 0, 0, 0, 0, 0, 0.052418, 760176, 3868, 78554
50000,false,BAMBOO,false,true,true,LH_MCSLOCK,100000,4,0.5,true,8,true,TPCC,false, 9362, 9860,0,0,0,0, 9932, 7.64765,799743, 0.0557113, 0.970504, 0.195368, 0, 0, 0.598678, 3.99529, 0.447241, 0, 0, 0, 0, 0, 0.0067238, 764520, 3775, 16067
50000,false,BAMBOO,false,true,true,LH_MCSLOCK,100000,8,0.5,true,8,true,TPCC,false, 3691, 9069,0,0,0,0, 9069, 6.71064,875098, 5.8015e-05, 0.590588, 0.00797685, 0, 0, 0.65756, 3.52237, 0.0149877, 0, 0, 0, 0, 0, 4.64e-07, 734058, 3687, 1
50000,false,BAMBOO,false,true,true,LH_MCSLOCK,100000,16,0.5,true,8,true,TPCC,false, 3445, 9665,0,0,0,0, 9665, 6.77983,821390, 4.3784e-05, 0.567379, 0.00811387, 0, 0, 0.69738, 3.21861, 0.0152203, 0, 0, 0, 0, 0, 1.395e-06, 696110, 3443, 1
50000,false,BAMBOO,false,true,true,LH_MCSLOCK,100000,32,0.5,true,8,true,TPCC,false, 3351, 13978,0,0,0,0, 13979, 9.17165,567609, 2.9587e-05, 0.621307, 0.00848352, 0, 0, 1.66779, 4.61142, 0.01654, 0, 0, 0, 0, 0, 0, 650739, 3350, 0
50000,false,BAMBOO,false,true,true,LH_MCSLOCK,100000,1,0.5,true,16,true,TPCC,false, 62867, 36213,0,0,0,0, 37154, 59.4562,428613, 1.50535, 18.9151, 11.4079, 0, 0, 0.977794, 31.7527, 4.27985, 0, 0, 0, 0, 0, 13.4961, 1592732, 8132, 1385237
50000,false,BAMBOO,false,true,true,LH_MCSLOCK,100000,2,0.5,true,16,true,TPCC,false, 40824, 15769,0,0,0,0, 16033, 24.2513,992388, 0.39886, 6.6853, 3.75141, 0, 0, 1.0641, 14.3849, 2.60874, 0, 0, 0, 0, 0, 0.61868, 1504165, 7466, 443752
