ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LAST_RETIRE,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 15031, 0, 17203,0,0,0,0, 17349, 25.9847,922289, 0.216749, 2.07158, 0.362873, 0, 0, 1.85357, 14.4455, 1.20066, 0, 0, 0, 0, 0, 0.0141557, 1497835, 0, 13038
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9, 174816, 0, 27231,0,0,0,0, 30146, 46.7816,530911, 4.50963, 5.35723, 2.55302, 0, 0, 2.38075, 19.8896, 13.5415, 0, 0, 0, 0, 0, 0.219713, 1552304, 0, 71579
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9, 168868, 0, 25416,0,0,0,0, 28072, 42.5984,570161, 4.01638, 5.29136, 2.48512, 0, 0, 2.26562, 17.3861, 13.1188, 0, 0, 0, 0, 0, 0.199102, 1517997, 0, 77488
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 516929, 0, 33407,0,0,0,0, 44044, 69.5283,363450, 16.766, 6.91761, 3.36845, 0, 0, 1.8181, 15.7012, 39.9657, 0, 0, 0, 0, 0, 0.478669, 1579377, 0, 160686
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 496166, 0, 31877,0,0,0,0, 41533, 65.3517,385419, 15.1696, 6.39557, 3.05142, 0, 0, 1.65276, 14.6391, 38.402, 0, 0, 0, 0, 0, 0.282299, 1574237, 0, 154710
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 0, 0, 21208,0,0,0,0, 21208, 32.0872,754408, 0, 0.573813, 0.0192203, 0, 0, 3.0133, 18.2487, 0.0384838, 0, 0, 0, 0, 0, 7.9066e-05, 1512927, 0, 21
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 1, 0, 18403,0,0,0,0, 18403, 28.0789,869412, 1.0981e-05, 0.637486, 0.0835168, 0, 0, 2.52095, 15.0788, 0.0378255, 0, 0, 0, 0, 0, 2.1949e-05, 1525759, 0, 26
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 5, 0, 17661,0,0,0,0, 17661, 26.09,905948, 6.2011e-05, 0.576537, 0.0830635, 0, 0, 1.69988, 14.3288, 0.0346216, 0, 0, 0, 0, 0, 9.8856e-05, 1477264, 0, 87
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 5, 0, 20194,0,0,0,0, 20194, 30.8421,792307, 6.9829e-05, 0.592963, 0.0272968, 0, 0, 2.7977, 17.3903, 0.0385808, 0, 0, 0, 0, 0, 0.000119277, 1527275, 0, 79
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7, 366, 0, 15774,0,0,0,0, 15777, 23.7135,1.01411e+06, 0.00438175, 0.634917, 0.0832834, 0, 0, 2.02864, 12.7281, 0.0641124, 0, 0, 0, 0, 0, 0.000530585, 1503009, 0, 512
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7, 369, 0, 14865,0,0,0,0, 14868, 22.2767,1.07611e+06, 0.00403783, 0.609734, 0.0665914, 0, 0, 1.89913, 11.8286, 0.0628518, 0, 0, 0, 0, 0, 0.00264263, 1498258, 0, 414
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 14914, 0, 16561,0,0,0,0, 16693, 25.5175,958518, 0.200567, 1.35907, 0.551974, 0, 0, 2.16548, 13.6085, 1.19939, 0, 0, 0, 0, 0, 0.0100157, 1528689, 0, 5048
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 14820, 0, 17087,0,0,0,0, 17221, 26.5835,929157, 0.204574, 1.73406, 0.924427, 0, 0, 2.19912, 14.5384, 1.19221, 0, 0, 0, 0, 0, 0.0149306, 1543766, 0, 4672
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9, 163580, 0, 23311,0,0,0,0, 25709, 39.8147,622568, 3.70082, 3.63236, 2.04278, 0, 0, 2.2263, 15.3266, 12.7158, 0, 0, 0, 0, 0, 0.225841, 1549208, 0, 36737
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9, 152985, 0, 19469,0,0,0,0, 21316, 33.2787,750903, 2.87106, 2.4505, 1.15475, 0, 0, 1.6883, 11.7722, 11.8503, 0, 0, 0, 0, 0, 0.0608133, 1561817, 0, 28458
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 480519, 0, 30709,0,0,0,0, 40111, 62.7521,399115, 14.6808, 5.45381, 3.1181, 0, 0, 1.82742, 13.218, 37.2308, 0, 0, 0, 0, 0, 0.329381, 1565332, 0, 87679
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 476140, 0, 30598,0,0,0,0, 40071, 62.3004,399511, 14.7013, 5.54761, 3.21955, 0, 0, 1.53941, 13.326, 36.8728, 0, 0, 0, 0, 0, 0.320501, 1555605, 0, 84724
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 0, 0, 18461,0,0,0,0, 18461, 27.9213,866675, 0, 0.536836, 0.0181549, 0, 0, 2.51159, 15.2833, 0.035019, 0, 0, 0, 0, 0, 1.8924e-05, 1512417, 0, 22
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 0, 0, 18328,0,0,0,0, 18328, 28.2584,872951, 0, 0.567966, 0.020019, 0, 0, 2.78116, 14.9686, 0.0360426, 0, 0, 0, 0, 0, 2.3063e-05, 1541760, 0, 18
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 11, 0, 20705,0,0,0,0, 20706, 31.6479,772722, 0.000136547, 0.598517, 0.0251664, 0, 0, 3.08667, 18.1312, 0.0386324, 0, 0, 0, 0, 0, 7.116e-05, 1528439, 0, 59
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 9, 0, 16161,0,0,0,0, 16161, 24.6087,990025, 9.3532e-05, 0.540173, 0.0230695, 0, 0, 1.79048, 13.257, 0.037011, 0, 0, 0, 0, 0, 0.000107298, 1522700, 0, 95
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7, 392, 0, 15727,0,0,0,0, 15730, 24.1182,1.01716e+06, 0.00446491, 0.61331, 0.0557948, 0, 0, 1.8188, 13.0748, 0.0655161, 0, 0, 0, 0, 0, 0.000510548, 1533257, 0, 468
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7, 348, 0, 17523,0,0,0,0, 17526, 27.1594,912903, 0.00457055, 0.656334, 0.0644933, 0, 0, 2.51198, 15.0399, 0.0641538, 0, 0, 0, 0, 0, 0.000593601, 1549619, 0, 505
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 14336, 0, 21357,0,0,0,0, 21526, 32.7692,743335, 0.255134, 2.16932, 1.25388, 0, 0, 3.26652, 18.7313, 1.16611, 0, 0, 0, 0, 0, 0.0328562, 1522404, 0, 4633
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 15089, 0, 17528,0,0,0,0, 17671, 27.0471,905480, 0.217347, 1.2399, 0.38146, 0, 0, 2.06721, 15.0114, 1.20914, 0, 0, 0, 0, 0, 0.0114208, 1530664, 0, 5418
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9, 162798, 0, 23515,0,0,0,0, 25791, 40.0003,620569, 3.51732, 4.05805, 2.47778, 0, 0, 2.26876, 15.7809, 12.6767, 0, 0, 0, 0, 0, 0.170342, 1551433, 0, 35576
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9, 163076, 0, 22694,0,0,0,0, 24906, 38.734,642602, 3.42964, 3.22366, 1.76718, 0, 0, 1.88401, 14.8239, 12.66, 0, 0, 0, 0, 0, 0.17139, 1555661, 0, 31496
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 484722, 0, 31716,0,0,0,0, 42090, 66.1783,380319, 16.2864, 6.08687, 4.03882, 0, 0, 1.98039, 14.6597, 37.4823, 0, 0, 0, 0, 0, 0.506823, 1573054, 0, 74386
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 497762, 0, 32983,0,0,0,0, 43704, 68.2686,366332, 16.7127, 6.93867, 4.56679, 0, 0, 2.19395, 15.4295, 38.5332, 0, 0, 0, 0, 0, 0.615941, 1563059, 0, 88102
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 0, 0, 17138,0,0,0,0, 17138, 26.2864,933563, 0, 0.544693, 0.0200843, 0, 0, 2.12086, 13.9803, 0.0376005, 0, 0, 0, 0, 0, 1.8325e-05, 1533748, 0, 18
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 1, 0, 17138,0,0,0,0, 17138, 26.1582,933585, 9.629e-06, 0.552275, 0.0349406, 0, 0, 2.08942, 13.9083, 0.0346317, 0, 0, 0, 0, 0, 1.5599e-05, 1526306, 0, 19
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 5, 0, 17903,0,0,0,0, 17903, 27.1121,893671, 5.7824e-05, 0.565672, 0.0234662, 0, 0, 2.44309, 14.8083, 0.038111, 0, 0, 0, 0, 0, 8.1872e-05, 1514331, 0, 67
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 7, 0, 15760,0,0,0,0, 15760, 23.9006,1.01517e+06, 8.3745e-05, 0.530783, 0.0203264, 0, 0, 1.80689, 12.8621, 0.0342014, 0, 0, 0, 0, 0, 6.1498e-05, 1516455, 0, 77
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7, 370, 0, 17719,0,0,0,0, 17723, 27.0115,902778, 0.00555713, 0.701364, 0.0903668, 0, 0, 2.4775, 15.0699, 0.0701359, 0, 0, 0, 0, 0, 0.00214624, 1524088, 0, 493
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7, 394, 0, 21051,0,0,0,0, 21056, 31.4639,759877, 0.00669046, 0.727767, 0.097363, 0, 0, 3.57341, 18.0249, 0.0683655, 0, 0, 0, 0, 0, 0.00753485, 1494294, 0, 551
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 14265, 0, 18679,0,0,0,0, 18828, 28.6772,849840, 0.224712, 1.3943, 0.595492, 0, 0, 2.5353, 16.1933, 1.15648, 0, 0, 0, 0, 0, 0.0227437, 1523191, 0, 4098
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 14405, 0, 21504,0,0,0,0, 21680, 33.2023,738050, 0.266928, 1.6657, 0.793942, 0, 0, 3.96372, 19.3823, 1.1689, 0, 0, 0, 0, 0, 0.0194071, 1531559, 0, 3932
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9, 162041, 0, 23090,0,0,0,0, 25410, 39.1771,629905, 3.56322, 3.73514, 2.12473, 0, 0, 2.15019, 15.1468, 12.5989, 0, 0, 0, 0, 0, 0.132596, 1542367, 0, 37320
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9, 165589, 0, 24794,0,0,0,0, 27297, 42.1123,586350, 3.84769, 4.14259, 2.51299, 0, 0, 2.69517, 16.9072, 12.8959, 0, 0, 0, 0, 0, 0.214249, 1543284, 0, 35388
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 488944, 0, 31959,0,0,0,0, 42415, 66.4753,377418, 16.3604, 6.29207, 4.05238, 0, 0, 1.96197, 14.7482, 37.8064, 0, 0, 0, 0, 0, 0.435698, 1568063, 0, 82346
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 464509, 0, 29226,0,0,0,0, 38165, 59.9124,419433, 14.0105, 4.79577, 2.75326, 0, 0, 1.63388, 12.1131, 35.8968, 0, 0, 0, 0, 0, 0.314644, 1570577, 0, 72923
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 0, 0, 24014,0,0,0,0, 24014, 35.7813,666277, 0, 0.639365, 0.0356012, 0, 0, 4.26449, 20.6244, 0.0391415, 0, 0, 0, 0, 0, 5.9141e-05, 1490018, 0, 26
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 0, 0, 19318,0,0,0,0, 19318, 29.9671,828205, 0, 0.556698, 0.0216084, 0, 0, 2.43611, 16.8504, 0.0355552, 0, 0, 0, 0, 0, 3.7302e-05, 1551181, 0, 26
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 6, 0, 17579,0,0,0,0, 17579, 26.9578,910158, 4.3916e-05, 0.630021, 0.0809336, 0, 0, 2.20084, 14.9199, 0.0388425, 0, 0, 0, 0, 0, 0.00424393, 1533489, 0, 76
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 3, 0, 19209,0,0,0,0, 19209, 29.7,832900, 4.2155e-05, 0.592677, 0.0243705, 0, 0, 2.68115, 16.641, 0.037403, 0, 0, 0, 0, 0, 6.4994e-05, 1546070, 0, 64
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7, 364, 0, 16676,0,0,0,0, 16679, 25.3391,959241, 0.00490641, 0.649566, 0.0807131, 0, 0, 2.18911, 13.9066, 0.0641082, 0, 0, 0, 0, 0, 0.00887894, 1519143, 0, 474
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7, 342, 0, 17705,0,0,0,0, 17708, 26.7232,903514, 0.00456212, 0.67651, 0.0959429, 0, 0, 2.55024, 14.8942, 0.0626926, 0, 0, 0, 0, 0, 0.000789444, 1509050, 0, 556
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 14476, 0, 15591,0,0,0,0, 15719, 23.795,1.01796e+06, 0.191213, 1.07732, 0.334617, 0, 0, 1.86579, 12.9645, 1.16454, 0, 0, 0, 0, 0, 0.00756918, 1513896, 0, 4380
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 14347, 0, 20989,0,0,0,0, 21155, 31.8758,756374, 0.247909, 2.41551, 1.556, 0, 0, 3.11336, 18.5486, 1.15937, 0, 0, 0, 0, 0, 0.130965, 1506877, 0, 4376
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9, 158712, 0, 22366,0,0,0,0, 24644, 38.0221,649509, 3.49961, 3.46298, 1.98781, 0, 0, 2.304, 14.015, 12.3403, 0, 0, 0, 0, 0, 0.1885, 1543482, 0, 33787
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9, 157260, 0, 20750,0,0,0,0, 22740, 36.0247,703789, 3.14256, 2.79151, 1.58051, 0, 0, 2.26716, 13.1244, 12.21, 0, 0, 0, 0, 0, 0.121986, 1584613, 0, 25103
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 477732, 0, 30652,0,0,0,0, 40566, 63.6004,394603, 15.5207, 5.99806, 3.68283, 0, 0, 1.86025, 13.4697, 36.9551, 0, 0, 0, 0, 0, 0.339877, 1568555, 0, 86040
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 469881, 0, 30338,0,0,0,0, 39728, 62.3273,402948, 14.7065, 5.87116, 3.7671, 0, 0, 1.73097, 13.3677, 36.3413, 0, 0, 0, 0, 0, 0.421246, 1569664, 0, 75183
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 1, 0, 17320,0,0,0,0, 17320, 25.9868,923780, 1.6723e-05, 0.528284, 0.0260016, 0, 0, 2.45513, 13.6486, 0.0352142, 0, 0, 0, 0, 0, 3.0377e-05, 1500381, 0, 28
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.5, 0, 0, 15770,0,0,0,0, 15770, 24.4064,1.01452e+06, 0, 0.51898, 0.0208665, 0, 0, 1.72359, 12.7723, 0.0338755, 0, 0, 0, 0, 0, 2.1135e-05, 1547554, 0, 24
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 8, 0, 18355,0,0,0,0, 18355, 27.7666,871680, 0.000108694, 0.573764, 0.0394674, 0, 0, 2.36289, 15.3211, 0.0380049, 0, 0, 0, 0, 0, 6.2466e-05, 1512727, 0, 63
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 6, 0, 19252,0,0,0,0, 19252, 29.104,831053, 7.2501e-05, 0.592468, 0.0231047, 0, 0, 2.34473, 16.5282, 0.0378032, 0, 0, 0, 0, 0, 6.6753e-05, 1511684, 0, 57
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7, 348, 0, 16715,0,0,0,0, 16718, 25.3699,957006, 0.00469575, 0.639678, 0.0640907, 0, 0, 2.0727, 13.8836, 0.0656347, 0, 0, 0, 0, 0, 0.000612628, 1517448, 0, 470
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.7, 379, 0, 18128,0,0,0,0, 18132, 28.44,882419, 0.00507546, 0.678637, 0.0605653, 0, 0, 2.19584, 16.2372, 0.0672153, 0, 0, 0, 0, 0, 0.000571541, 1568502, 0, 534
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 14496, 0, 16184,0,0,0,0, 16315, 24.5636,980751, 0.195635, 1.10262, 0.316225, 0, 0, 1.92, 13.1628, 1.16059, 0, 0, 0, 0, 0, 0.00832305, 1505672, 0, 5004
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 14623, 0, 16439,0,0,0,0, 16572, 25.3784,965552, 0.201204, 1.17923, 0.367725, 0, 0, 2.21873, 13.3687, 1.17608, 0, 0, 0, 0, 0, 0.00889404, 1531508, 0, 4740
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9, 164691, 0, 24178,0,0,0,0, 26599, 41.5272,601722, 3.76593, 3.56067, 2.10521, 0, 0, 2.42806, 16.6248, 12.7856, 0, 0, 0, 0, 0, 0.169879, 1561739, 0, 31045
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.9, 158637, 0, 21330,0,0,0,0, 23419, 36.1825,683445, 3.21574, 3.05662, 1.63155, 0, 0, 1.82637, 13.3818, 12.2951, 0, 0, 0, 0, 0, 0.0940502, 1545547, 0, 31306
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 505256, 0, 33157,0,0,0,0, 44499, 69.9794,359749, 17.8078, 6.74582, 4.39196, 0, 0, 2.1034, 15.8495, 39.0874, 0, 0, 0, 0, 0, 0.486228, 1573440, 0, 87156
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_SPINLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 469343, 0, 29972,0,0,0,0, 38892, 60.8083,411628, 13.9196, 5.35946, 3.16775, 0, 0, 1.67213, 12.7246, 36.3113, 0, 0, 0, 0, 0, 0.299941, 1564399, 0, 79482
