ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,4,true,SILO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 138755, 0, 20673,0,0,0,0, 22479, 34.781,712005, 2.78286, 1.65826, 0, 0, 0, 2.3087, 9.55824, 10.7771, 0, 0, 0, 0, 0, 0, 1547765, 0, 0
50000,4,true,SILO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 766240, 0, 37234,0,0,0,0, 49709, 77.4092,322065, 19.3908, 2.06864, 0, 0, 0, 1.09892, 4.88448, 59.1739, 0, 0, 0, 0, 0, 0, 1558174, 0, 0
50000,4,true,WAIT_DIE,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 3217, 0, 17112,0,0,0,0, 17127, 26.023,934168, 0.0223625, 0.998216, 0, 0, 0, 2.09458, 14.0195, 0.466383, 0, 0, 0, 0, 165334971, 0.0121863, 1519366, 0, 1509
50000,4,true,WAIT_DIE,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 170150, 0, 23041,0,0,0,0, 24535, 38.0001,652320, 2.30326, 1.32107, 0, 0, 0, 1.91064, 13.2267, 13.3415, 0, 0, 0, 0, 163065408, 0.796498, 1549265, 0, 92285
50000,4,true,WAIT_DIE,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 1225078, 0, 52380,0,0,0,0, 77151, 122.856,207475, 39.4089, 2.08105, 0, 0, 0, 1.53028, 9.87104, 94.622, 0, 0, 0, 0, 122611191, 6.04623, 1593095, 0, 725308
50000,4,true,NO_WAIT,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 4544, 0, 17276,0,0,0,0, 17310, 25.5912,924321, 0.0491299, 0.965388, 0, 0, 0, 2.10141, 14.0676, 0.387469, 0, 0, 0, 0, 0, 0, 1478407, 0, 0
50000,4,true,NO_WAIT,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 254834, 0, 23388,0,0,0,0, 28962, 44.8689,552629, 8.62243, 1.3436, 0, 0, 0, 2.53484, 13.5335, 19.779, 0, 0, 0, 0, 0, 0, 1549741, 0, 0
50000,4,true,NO_WAIT,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.99, 1754042, 0, 42022,0,0,0,0, 102550, 161.054,156114, 95.0194, 2.19724, 0, 0, 0, 1.93401, 11.5887, 135.937, 0, 0, 0, 0, 0, 0, 1571433, 0, 0
50000,4,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.6, 1503, 0, 20027,0,0,0,0, 20039, 30.8072,798445, 0.0180556, 1.3611, 0, 0, 0, 2.56763, 17.7315, 0.155053, 0, 0, 0, 0, 160582995, 0.113799, 1537367, 0, 3285
50000,4,true,WOUND_WAIT,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,,false,10000000,16,true,YCSB,false,0.8, 68468, 0, 20927,0,0,0,0, 21897, 33.8362,730771, 1.49508, 1.61762, 0, 0, 0, 2.27525, 14.6632, 5.32008, 0, 0, 0, 0, 170520454, 2.806, 1545409, 0, 227182
