ABORT_PENALTY,BB_OPT_RAW,CC_ALG,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,WORKLOAD,WW_STARV_FREE,abort_cnt,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,true,BAMBOO,true,true,true,LH_SPINLOCK,100000,4,0.5,true,8,false,TPCC,false, 2173, 9119,0,0,0,0, 9132, 7.01523,875950, 0.0102476, 0.929336, 0.193254, 0.232832, 1.99126, 0.465014, 3.8758, 0.186562, 0.132321, 0.38952, 0.0932529, 0.177983, 0, 0.00484384, 768124, 0, 9351
50000,true,BAMBOO,true,true,true,LH_SPINLOCK,100000,1,0.5,true,16,false,TPCC,false, 39421, 41868,0,0,0,0, 42724, 63.5241,374491, 1.27363, 21.1558, 12.3437, 1.90862, 10.5628, 0.884267, 35.5796, 3.09897, 0.842273, 7.47119, 0.465446, 2.69835, 0, 15.7343, 1486826, 0, 1216466
50000,true,BAMBOO,true,true,true,LH_SPINLOCK,100000,2,0.5,true,16,false,TPCC,false, 28225, 16090,0,0,0,0, 16282, 24.7589,982666, 0.292018, 7.0797, 4.05589, 0.929928, 5.38749, 1.00272, 15.4883, 2.22286, 0.580182, 1.96504, 0.298232, 0.76362, 0, 0.679628, 1520608, 0, 324006
50000,true,BAMBOO,true,true,true,LH_SPINLOCK,100000,4,0.5,true,16,false,TPCC,false, 12046, 11476,0,0,0,0, 11536, 17.1872,1.38689e+06, 0.0890165, 3.34053, 1.52671, 0.566648, 4.58199, 1.02238, 10.072, 0.97158, 0.362289, 1.02084, 0.214983, 0.439062, 0, 0.0692942, 1489800, 0, 84706
50000,true,BAMBOO,true,true,true,LH_SPINLOCK,100000,1,0.5,true,32,false,TPCC,false, 97579, 110897,0,0,0,0, 113569, 346.17,281771, 8.13644, 92.6782, 66.7159, 6.66511, 28.3896, 2.0308, 132.217, 7.8242, 2.13225, 22.7313, 1.35272, 7.82526, 0, 178.332, 3048148, 0, 3165048
50000,true,BAMBOO,true,true,true,LH_SPINLOCK,100000,2,0.5,true,32,false,TPCC,false, 89318, 34000,0,0,0,0, 34776, 98.4761,920209, 2.19172, 34.4251, 22.7922, 3.66727, 14.2723, 2.10615, 57.5956, 7.18846, 1.5781, 8.97143, 1.0112, 3.17154, 0, 16.8392, 2831831, 0, 2038413
50000,true,BAMBOO,true,true,true,LH_SPINLOCK,100000,4,0.5,true,32,false,TPCC,false, 53174, 22292,0,0,0,0, 22540, 68.1909,1.4197e+06, 0.748982, 22.1172, 15.4069, 2.77167, 10.9346, 3.17973, 43.7587, 4.47308, 1.4389, 4.05432, 0.922556, 1.5588, 0, 1.40122, 3025322, 0, 621133
50000,true,BAMBOO,true,true,false,LH_SPINLOCK,100000,1,0.5,true,8,true,TPCC,false, 19553, 18358,0,0,0,0, 18640, 14.8386,426751, 0.224436, 4.33363, 2.12678, 0.609148, 3.13356, 0.640885, 9.08019, 1.2208, 0.36836, 1.5239, 0.191545, 0.678495, 0, 0.742144, 791546, 4056, 251977
50000,true,BAMBOO,true,true,false,LH_SPINLOCK,100000,2,0.5,true,8,true,TPCC,false, 11963, 11862,0,0,0,0, 11954, 8.74673,664605, 0.0672466, 1.79153, 0.750775, 0.282161, 2.08844, 0.667472, 5.0437, 0.65407, 0.189467, 0.58107, 0.11011, 0.218526, 0, 0.0386854, 726640, 3733, 46125
50000,true,BAMBOO,true,true,false,LH_SPINLOCK,100000,4,0.5,true,8,true,TPCC,false, 6618, 9986,0,0,0,0, 10011, 7.73385,793020, 0.0193824, 1.11647, 0.229274, 0.248105, 2.15986, 0.706314, 4.24959, 0.235674, 0.135169, 0.489783, 0.0940731, 0.18688, 0, 0.0065451, 766637, 3813, 12501
50000,true,BAMBOO,true,true,false,LH_SPINLOCK,100000,1,0.5,true,16,true,TPCC,false, 60054, 43257,0,0,0,0, 44399, 68.1986,358690, 1.75602, 21.617, 12.2469, 2.08665, 10.9712, 1.04271, 36.057, 4.12176, 0.890409, 7.82752, 0.508615, 2.9546, 0, 17.3966, 1528884, 7518, 1281762
