ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,COMMUTATIVE_LATCH,COMMUTATIVE_OPS,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LAST_RETIRE,LATCH,MAX_TXN_PER_PART,NUM_HS,NUM_WH,PERC_PAYMENT,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,TPCC_USER_ABORT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.5,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16906,0,0,0,0, 16906, 0, 1.69068,59147.8, 0, 0.0841177, 0.0015431, 0.047398, 0.275275, 0.311991, 0.988725, 0.00305919, 0.0192939, 0.024685, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.5,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16777,0,0,0,0, 16777, 0, 1.67774,59603.8, 0, 0.0837188, 0.001522, 0.0360328, 0.277259, 0.309277, 0.978906, 0.00305683, 0.0187783, 0.0242426, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.5,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 17059,0,0,0,0, 17059, 0, 1.70596,58617.9, 0, 0.0863242, 0.00154108, 0.0473554, 0.279904, 0.316256, 0.996355, 0.00305411, 0.0215553, 0.0246507, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.75,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 19341,0,0,0,0, 19341, 0, 1.93418,51701.6, 0, 0.152208, 0, 0.0142264, 0.515979, 0.337474, 1.21282, 0.00307556, 0.0141962, 0.0692834, 0, 0, 2061815, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.75,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16927,0,0,0,0, 16927, 0, 1.69276,59075, 0, 0.0845048, 0.00153099, 0.0474685, 0.278575, 0.311185, 0.991448, 0.00305476, 0.0198015, 0.0239627, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.75,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16811,0,0,0,0, 16811, 0, 1.6812,59481.4, 0, 0.0847654, 0.00152204, 0.0360307, 0.279054, 0.311363, 0.978743, 0.00306486, 0.0187623, 0.0242244, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.75,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16817,0,0,0,0, 16817, 0, 1.68174,59462.2, 0, 0.0841616, 0.00154176, 0.0473807, 0.276421, 0.306398, 0.99063, 0.00305853, 0.0193463, 0.0246844, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,1,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 19049,0,0,0,0, 19049, 0, 1.90491,52496, 0, 0.152715, 0, 0.0142102, 0.508356, 0.324839, 1.20458, 0.00308617, 0.014214, 0.0682344, 0, 0, 2258681, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,1,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16737,0,0,0,0, 16737, 0, 1.67373,59746.8, 0, 0.0833433, 0.00121432, 0.0460865, 0.277033, 0.308171, 0.980509, 0.00306503, 0.0202734, 0.0240575, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,1,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16754,0,0,0,0, 16754, 0, 1.67549,59684.1, 0, 0.0820276, 0.00121772, 0.0371397, 0.278981, 0.309286, 0.980022, 0.0030652, 0.0187198, 0.0234384, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,1,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16923,0,0,0,0, 16923, 0, 1.69236,59089, 0, 0.0854404, 0.00121417, 0.0460632, 0.277077, 0.311822, 0.990929, 0.00306091, 0.0207187, 0.024035, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 19256,0,0,0,0, 19256, 0, 1.92565,51930.4, 0, 0.150873, 0, 0.0142525, 0.515625, 0.336947, 1.20924, 0.00306701, 0.0141617, 0.0678339, 0, 0, 2036814, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16913,0,0,0,0, 16913, 0, 1.69136,59124.2, 0, 0.0838804, 0.00100457, 0.046717, 0.27814, 0.309348, 0.990579, 0.00305353, 0.0184684, 0.0241225, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16859,0,0,0,0, 16859, 0, 1.68593,59314.5, 0, 0.0837997, 0.000966697, 0.0354061, 0.28036, 0.307965, 0.983831, 0.00306007, 0.0181161, 0.0236461, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16895,0,0,0,0, 16895, 0, 1.68956,59186.9, 0, 0.083898, 0.000989724, 0.0467603, 0.27666, 0.315527, 0.987621, 0.00306795, 0.0184577, 0.0240825, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.25,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 19322,0,0,0,0, 19322, 0, 1.9323,51751.8, 0, 0.15063, 0, 0.0142107, 0.518314, 0.333039, 1.2146, 0.00307921, 0.0141433, 0.0677844, 0, 0, 2066599, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.25,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16776,0,0,0,0, 16776, 0, 1.67762,59608.4, 0, 0.082587, 0.00154433, 0.0474285, 0.275313, 0.306706, 0.984063, 0.00305893, 0.0180108, 0.0235807, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.25,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16651,0,0,0,0, 16651, 0, 1.66519,60053.3, 0, 0.0821306, 0.00152295, 0.0360328, 0.276026, 0.307911, 0.972308, 0.00305848, 0.0173772, 0.0229918, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.25,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16802,0,0,0,0, 16802, 0, 1.68025,59515, 0, 0.0825316, 0.00154385, 0.0474642, 0.275523, 0.3142, 0.979896, 0.00305845, 0.0180145, 0.0235551, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.5,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 19362,0,0,0,0, 19362, 0, 1.9363,51644.9, 0, 0.152801, 0, 0.0142228, 0.518399, 0.336478, 1.21565, 0.0030778, 0.0142207, 0.069873, 0, 0, 2254347, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.5,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16947,0,0,0,0, 16947, 0, 1.69474,59005.9, 0, 0.084067, 0.00154314, 0.0473721, 0.278375, 0.312325, 0.991046, 0.00305818, 0.0192711, 0.0246704, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.5,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16785,0,0,0,0, 16785, 0, 1.67857,59574.5, 0, 0.0837604, 0.00152133, 0.0359771, 0.280772, 0.311351, 0.979254, 0.00306367, 0.018797, 0.0242697, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.5,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16940,0,0,0,0, 16940, 0, 1.69409,59028.7, 0, 0.0840657, 0.00154306, 0.047321, 0.278435, 0.31384, 0.990274, 0.00306138, 0.0193038, 0.0246466, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.75,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 19182,0,0,0,0, 19182, 0, 1.91828,52129.9, 0, 0.152483, 0, 0.014223, 0.512413, 0.328699, 1.20866, 0.00307516, 0.0155355, 0.0682092, 0, 0, 2237077, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.75,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16831,0,0,0,0, 16831, 0, 1.68313,59413.2, 0, 0.0841191, 0.00154427, 0.0474979, 0.276261, 0.309345, 0.9858, 0.00305685, 0.0193811, 0.0246635, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.75,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16637,0,0,0,0, 16637, 0, 1.66376,60104.8, 0, 0.0837188, 0.00152579, 0.0360174, 0.276509, 0.307053, 0.967152, 0.00306062, 0.0187781, 0.0242426, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.75,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16936,0,0,0,0, 16936, 0, 1.6936,59045.8, 0, 0.084029, 0.00154765, 0.0474805, 0.276526, 0.310687, 0.992614, 0.00305836, 0.0193499, 0.024658, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,1,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 19202,0,0,0,0, 19202, 0, 1.92027,52076.1, 0, 0.1508, 0, 0.0142183, 0.519173, 0.3278, 1.2125, 0.00308333, 0.0142083, 0.0677952, 0, 0, 2227650, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,1,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16785,0,0,0,0, 16785, 0, 1.67856,59574.9, 0, 0.0823261, 0.00121518, 0.0460968, 0.274297, 0.315682, 0.981161, 0.00305122, 0.0192656, 0.0240315, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,1,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16748,0,0,0,0, 16748, 0, 1.67486,59706.3, 0, 0.0820662, 0.00121539, 0.0347425, 0.276756, 0.310436, 0.975819, 0.00305454, 0.0187295, 0.0234373, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,1,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16914,0,0,0,0, 16914, 0, 1.69148,59119.8, 0, 0.0824046, 0.00121628, 0.0459627, 0.277192, 0.316831, 0.986787, 0.00305725, 0.0192688, 0.0240732, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 19179,0,0,0,0, 19179, 0, 1.91798,52138.3, 0, 0.151418, 0, 0.0142262, 0.51184, 0.336245, 1.20335, 0.00308088, 0.0141706, 0.0683582, 0, 0, 2210855, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16789,0,0,0,0, 16789, 0, 1.67896,59560.8, 0, 0.0884748, 0.000996805, 0.0466888, 0.275222, 0.304859, 0.990483, 0.00305689, 0.018479, 0.0264009, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16683,0,0,0,0, 16683, 0, 1.66831,59940.8, 0, 0.083567, 0.000963038, 0.0353862, 0.276469, 0.307184, 0.972026, 0.00307214, 0.0179452, 0.0235849, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 17016,0,0,0,0, 17016, 0, 1.7017,58764.8, 0, 0.0862083, 0.000982947, 0.0467229, 0.278839, 0.312488, 0.995149, 0.00307729, 0.0185156, 0.0241531, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.25,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 19168,0,0,0,0, 19168, 0, 1.91682,52169.7, 0, 0.15069, 0, 0.0157924, 0.511056, 0.328386, 1.20839, 0.0030818, 0.014176, 0.0677822, 0, 0, 2248780, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.25,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16775,0,0,0,0, 16775, 0, 1.67757,59610, 0, 0.0848917, 0.00154386, 0.0475085, 0.274821, 0.30924, 0.980902, 0.00305666, 0.0180215, 0.02356, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.25,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16883,0,0,0,0, 16883, 0, 1.68833,59230.2, 0, 0.0821802, 0.00152384, 0.0359818, 0.280475, 0.313641, 0.982309, 0.00306094, 0.0173721, 0.0229699, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.25,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16823,0,0,0,0, 16823, 0, 1.68236,59440.3, 0, 0.0826472, 0.00153023, 0.0474071, 0.272531, 0.309415, 0.985924, 0.0030601, 0.0180632, 0.0236454, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.5,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 19430,0,0,0,0, 19430, 0, 1.94309,51464.3, 0, 0.151306, 0, 0.0142244, 0.520081, 0.342856, 1.21473, 0.00308364, 0.0142262, 0.0683679, 0, 0, 2240388, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.5,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16976,0,0,0,0, 16976, 0, 1.69765,58905, 0, 0.084206, 0.00154651, 0.0473682, 0.277707, 0.311125, 0.991925, 0.00305645, 0.0192799, 0.024757, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.5,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16726,0,0,0,0, 16726, 0, 1.67261,59786.7, 0, 0.0837399, 0.00151615, 0.036037, 0.276813, 0.310085, 0.97376, 0.00306144, 0.0187633, 0.0242472, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.5,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16894,0,0,0,0, 16894, 0, 1.68945,59190.7, 0, 0.0863378, 0.00154705, 0.047427, 0.276317, 0.311437, 0.987307, 0.00305877, 0.0192881, 0.0269381, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.75,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 19203,0,0,0,0, 19203, 0, 1.92032,52074.7, 0, 0.151254, 0, 0.014248, 0.512457, 0.331756, 1.20895, 0.00307675, 0.014166, 0.06828, 0, 0, 2239106, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.75,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16783,0,0,0,0, 16783, 0, 1.67832,59583.5, 0, 0.0866211, 0.00154669, 0.047458, 0.274717, 0.306243, 0.985082, 0.00305441, 0.0218729, 0.0246888, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.75,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16676,0,0,0,0, 16676, 0, 1.66769,59963.3, 0, 0.0836673, 0.00153148, 0.0359998, 0.277029, 0.306784, 0.976852, 0.0030595, 0.0187589, 0.0242611, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.75,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16756,0,0,0,0, 16756, 0, 1.67562,59679.4, 0, 0.0840555, 0.00154166, 0.0474384, 0.273782, 0.307987, 0.986023, 0.00305684, 0.0193457, 0.0246587, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,1,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 19194,0,0,0,0, 19194, 0, 1.91947,52097.8, 0, 0.151214, 0, 0.0142113, 0.51419, 0.332348, 1.20686, 0.00307732, 0.0142121, 0.0682158, 0, 0, 2284609, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,1,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16805,0,0,0,0, 16805, 0, 1.68054,59504.7, 0, 0.0848572, 0.00121609, 0.0460264, 0.275757, 0.304249, 0.985486, 0.00305955, 0.0217406, 0.024053, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,1,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16633,0,0,0,0, 16633, 0, 1.66332,60120.8, 0, 0.0819284, 0.0012247, 0.0347681, 0.275956, 0.308609, 0.972727, 0.00306925, 0.0186814, 0.0233967, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0.5,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,1,true,10000000,1,,true,YCSB,false,0, 0, 0, 0, 16742,0,0,0,0, 16742, 0, 1.67422,59729.4, 0, 0.08236, 0.00121707, 0.0460274, 0.274035, 0.312014, 0.979309, 0.00305716, 0.0192441, 0.02404, 0, 0, 0, 0, 100000, 0, 0
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0,true,10000000,2,,true,YCSB,false,0, 1398, 90, 90, 31806,0,0,0,0, 32021, 1, 5.99568,62459.3, 0.040073, 0.279754, 0, 0.080119, 1.36582, 1.36783, 3.44775, 0.114804, 0.0292155, 0.134845, 0, 0, 16925356, 0.00457296, 187243, 0, 2618
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0,true,10000000,2,,true,YCSB,false,0, 0, 0, 0, 38994,0,0,0,0, 38994, 0, 7.593,51288.8, 0, 0.335878, 0.00219775, 0.127128, 1.45937, 1.85112, 4.63267, 0.00547804, 0.0373931, 0.167974, 0, 0, 0, 0.00376082, 194718, 0, 4660
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0,true,10000000,2,,true,YCSB,false,0, 1810, 0, 0, 38338,0,0,0,0, 38654, 0, 7.48909,51742.7, 0.0608374, 0.36362, 0.002388, 0.135431, 1.44452, 1.6548, 4.52792, 0.148496, 0.0402991, 0.175036, 0, 0, 0, 0.00214771, 193753, 0, 2922
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0,true,10000000,2,,true,YCSB,false,0, 0, 0, 0, 29171,0,0,0,0, 29171, 0, 5.72681,68560, 0, 0.325782, 0.00185911, 0.115251, 1.37756, 1.07752, 3.5527, 0.00513205, 0.038694, 0.157164, 0, 0, 0, 0.00473284, 196315, 0, 6138
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.25,true,10000000,2,,true,YCSB,false,0, 8654, 7472, 7472, 31934,0,0,0,0, 33309, 1, 6.50174,60051.9, 0.267446, 0.354156, 0, 0.0674327, 1.46372, 1.13081, 3.28462, 0.681269, 0.033928, 0.164509, 0, 0, 24354000, 0.0758005, 195221, 0, 18716
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.25,true,10000000,2,,true,YCSB,false,0, 0, 0, 0, 33977,0,0,0,0, 33977, 0, 6.56398,58863, 0, 0.343397, 0.00224431, 0.130348, 1.40046, 1.35176, 3.99983, 0.00503576, 0.041025, 0.169405, 0, 0, 0, 0.111493, 193188, 0, 28819
50000,0,false,BAMBOO,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.25,true,10000000,2,,true,YCSB,false,0, 12901, 4609, 4608, 36740,0,0,0,0, 39729, 2, 7.73346,50355.7, 0.57963, 0.44558, 0.045843, 0.140911, 1.42903, 1.31506, 3.85481, 1.0123, 0.049294, 0.190205, 0.00835302, 0.017778, 0, 0.00123192, 194712, 0, 2095
50000,0,true,BAMBOO,,,true,true,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,true,WR,0.25,true,10000000,2,,true,YCSB,false,0, 5309, 5309, 5309, 31196,0,0,0,0, 32587, 1, 6.49159,61380.4, 0.276407, 0.403297, 0.0433476, 0.125998, 1.383, 1.09681, 3.59852, 0.419836, 0.046349, 0.169576, 0.00494675, 0.0138225, 0, 0.001155, 199228, 0, 2761
50000,0,false,WOUND_WAIT,,,true,true,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,2,,,SPECIFIED,1,16,false,WR,0.5,true,10000000,2,,true,YCSB,false,0, 3465, 3328, 3328, 30925,0,0,0,0, 31733, 1, 6.30209,63029, 0.160125, 0.364031, 0, 0.0682203, 1.4726, 1.10867, 3.31058, 0.276364, 0.0327968, 0.187328, 0, 0, 28500202, 0.377258, 198607, 0, 74259
