IC3_EAGER_EXEC,cycle_detect,cascading_abort_times,IC3_FIELD_LOCKING,time_abort,time_get_cs,MAX_TXN_PER_PART,DEBUG_CS_PROFILING,user_abort_cnt,PERC_PAYMENT,max_abort_length,time_index,BB_OPT_MAX_WAITER,LATCH,ABORT_PENALTY,CC_ALG,NUM_WH,latency,time_cleanup,WORKLOAD,txn_cnt,time_man,WW_STARV_FREE,time_wait,IC3_RENDEZVOUS,dl_detect_time,COMMUTATIVE_OPS,DEBUG_PROFILING,TPCC_USER_ABORT,THREAD_CNT,BB_OPT_RAW,dl_wait_time,time_release_cs,time_get_latch,run_time,deadlock_cnt,time_release_latch,time_query,wait_cnt,time_retire_latch,commit_latency,abort_cnt,time_commit,abort_length,RETIRE_ON,DYNAMIC_TS,throughput,time_retire_cs,time_ts_alloc
true,0, 0,false, 0.128097, 0,100000,false, 6602,0.5, 0, 1.05134,0,LH_MCSLOCK,50000,BAMBOO,8, 11798, 2.07403,TPCC, 1323849, 8.64237,false, 0.000550842,true,0,true,true,true,16,true,0, 0, 0, 15.7316,0, 0, 0.121921, 725, 0, 11786, 7828, 0.459465, 0,true,true,1.34644e+06, 0, 0
true,0, 0,false, 0.11989, 0,100000,false, 6628,0.5, 0, 1.62823,0,LH_MCSLOCK,50000,BAMBOO,16, 12080, 1.22911,TPCC, 1298104, 8.09435,false, 3.634e-06,true,0,true,true,true,16,true,0, 0, 0, 15.8022,0, 0, 0.0271855, 4, 0, 12080, 6628, 0.0133563, 0,true,true,1.31436e+06, 0, 0
true,0, 0,false, 4.16973, 0,100000,false, 15811,0.5, 0, 2.02527,0,LH_MCSLOCK,50000,BAMBOO,1, 30381, 35.5704,TPCC, 3143433, 68.8309,false, 0.0889194,true,0,true,true,true,32,true,0, 0, 0, 96.003,0, 0, 9.57513, 112778, 0, 29214, 138568, 11.0043, 0,true,true,1.04778e+06, 0, 0
true,0, 0,false, 1.96593, 0,100000,false, 15347,0.5, 0, 2.19223,0,LH_MCSLOCK,50000,BAMBOO,2, 20625, 18.7702,TPCC, 3019258, 39.4642,false, 0.0492914,true,0,true,true,true,32,true,0, 0, 0, 62.6236,0, 0, 6.32876, 64754, 0, 20090, 95946, 9.13766, 0,true,true,1.54281e+06, 0, 0
true,0, 0,false, 1.0014, 0,100000,false, 14995,0.5, 0, 2.39857,0,LH_MCSLOCK,50000,BAMBOO,4, 17014, 12.3691,TPCC, 2967648, 31.095,false, 0.0189787,true,0,true,true,true,32,true,0, 0, 0, 50.8071,0, 0, 2.94105, 25618, 0, 16782, 51932, 5.87696, 0,true,true,1.86912e+06, 0, 0
true,0, 0,false, 0.520018, 0,100000,false, 14295,0.5, 0, 2.71384,0,LH_MCSLOCK,50000,BAMBOO,8, 15164, 7.81043,TPCC, 2808551, 23.7499,false, 0.00601099,true,0,true,true,true,32,true,0, 0, 0, 42.8857,0, 0, 1.05885, 8578, 0, 15084, 26989, 3.09956, 0,true,true,2.09565e+06, 0, 0
true,0, 0,false, 0.333182, 0,100000,false, 14078,0.5, 0, 3.8041,0,LH_MCSLOCK,50000,BAMBOO,16, 14267, 5.10274,TPCC, 2784490, 21.1602,false, 0.00136801,true,0,true,true,true,32,true,0, 0, 0, 40.0193,0, 0, 0.259147, 1668, 0, 14252, 16630, 1.14642, 0,true,true,2.22652e+06, 0, 0
true,0, 0,false, 0.00176594, 0,100000,false, 503,0.5, 0, 0.0189659,0,LH_MCSLOCK,50000,IC3,1, 5142, 0.0465716,TPCC, 100000, 0.122287,false, 0.00298904,true,0,true,true,true,1,true,0, 0, 0, 0.516062,0, 0, 0.00169215, 0, 0, 5142, 503, 0.000766214, 0,true,true,193775, 0, 0
true,0, 0,false, 0.00192726, 0,100000,false, 524,0.5, 0, 0.0191667,0,LH_MCSLOCK,50000,IC3,2, 5413, 0.049599,TPCC, 100000, 0.129565,false, 0.00310293,true,0,true,true,true,1,true,0, 0, 0, 0.543253,0, 0, 0.001688, 0, 0, 5413, 524, 0.000761422, 0,true,true,184076, 0, 0
true,0, 0,false, 0.00174951, 0,100000,false, 485,0.5, 0, 0.024652,0,LH_MCSLOCK,50000,IC3,4, 5607, 0.0479225,TPCC, 100000, 0.138928,false, 0.00315099,true,0,true,true,true,1,true,0, 0, 0, 0.562483,0, 0, 0.00168162, 0, 0, 5607, 485, 0.000737488, 0,true,true,177783, 0, 0
true,0, 0,false, 0.00244394, 0,100000,false, 499,0.5, 0, 0.0457152,0,LH_MCSLOCK,50000,IC3,8, 7594, 0.05053,TPCC, 100000, 0.20656,false, 0.00316002,true,0,true,true,true,1,true,0, 0, 0, 0.761909,0, 0, 0.00168933, 0, 0, 7594, 499, 0.000748588, 0,true,true,131249, 0, 0
true,0, 0,false, 0.00238693, 0,100000,false, 477,0.5, 0, 0.0691454,0,LH_MCSLOCK,50000,IC3,16, 8525, 0.050703,TPCC, 100000, 0.206102,false, 0.00505655,true,0,true,true,true,1,true,0, 0, 0, 0.854952,0, 0, 0.0017059, 0, 0, 8525, 477, 0.000773104, 0,true,true,116966, 0, 0
true,0, 0,false, 0.0323166, 0,100000,false, 976,0.5, 0, 0.0345035,0,LH_MCSLOCK,50000,IC3,1, 6878, 0.12943,TPCC, 194314, 0.270784,false, 0.0145111,true,0,true,true,true,2,true,0, 0, 0, 1.34126,0, 0, 0.00535624, 0, 0, 6877, 1001, 0.00156357, 0,true,true,289749, 0, 0
true,0, 0,false, 0.00426637, 0,100000,false, 924,0.5, 0, 0.0323138,0,LH_MCSLOCK,50000,IC3,2, 5911, 0.0946562,TPCC, 190675, 0.232276,false, 0.00645663,true,0,true,true,true,2,true,0, 0, 0, 1.13084,0, 0, 0.00321348, 0, 0, 5911, 924, 0.00139337, 0,true,true,337227, 0, 0
true,0, 0,false, 0.00436267, 0,100000,false, 926,0.5, 0, 0.0343446,0,LH_MCSLOCK,50000,IC3,4, 6340, 0.0937837,TPCC, 191668, 0.236384,false, 0.00621513,true,0,true,true,true,2,true,0, 0, 0, 1.21935,0, 0, 0.00321527, 0, 0, 6340, 926, 0.00143325, 0,true,true,314376, 0, 0
true,0, 0,false, 0.00455703, 0,100000,false, 945,0.5, 0, 0.0534303,0,LH_MCSLOCK,50000,IC3,8, 7053, 0.0958509,TPCC, 188662, 0.228757,false, 0.0065051,true,0,true,true,true,2,true,0, 0, 0, 1.33501,0, 0, 0.00323869, 0, 0, 7053, 945, 0.00143667, 0,true,true,282638, 0, 0
true,0, 0,false, 0.00473351, 0,100000,false, 943,0.5, 0, 0.140611,0,LH_MCSLOCK,50000,IC3,16, 7680, 0.105345,TPCC, 199736, 0.315509,false, 0.00706733,true,0,true,true,true,2,true,0, 0, 0, 1.53878,0, 0, 0.0035676, 0, 0, 7680, 943, 0.00157522, 0,true,true,259603, 0, 0
true,0, 0,false, 0.155633, 0,100000,false, 1889,0.5, 0, 0.0681049,0,LH_MCSLOCK,50000,IC3,1, 6691, 0.312429,TPCC, 379769, 0.450722,false, 0.0541927,true,0,true,true,true,4,true,0, 0, 0, 2.54961,0, 0, 0.0233438, 0, 0, 6685, 2098, 0.00411767, 0,true,true,595807, 0, 0
true,0, 0,false, 0.0614188, 0,100000,false, 1966,0.5, 0, 0.0697894,0,LH_MCSLOCK,50000,IC3,2, 6760, 0.262142,TPCC, 396824, 0.445146,false, 0.027147,true,0,true,true,true,4,true,0, 0, 0, 2.69136,0, 0, 0.0121144, 0, 0, 6758, 2028, 0.00319468, 0,true,true,589776, 0, 0
