ABORT_PENALTY,BB_OPT_RAW,CC_ALG,COMMUTATIVE_OPS,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,WORKLOAD,WW_STARV_FREE,abort_cnt,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,1,0.5,true,1,true,TPCC,false, 503, 5014,0,0,0,0, 5014, 0.505311,197898, 0, 0.0582514, 0.00107534, 0.0191579, 0.116675, 0.0577859, 0.28093, 0.00195769, 0.0160878, 0.0143923, 0, 0, 0, 0, 100000, 503, 0
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,2,0.5,true,1,true,TPCC,false, 485, 5858,0,0,0,0, 5858, 0.590211,169431, 0, 0.0579303, 0.00106673, 0.0192578, 0.146025, 0.0694263, 0.332821, 0.00196775, 0.0161986, 0.0140214, 0, 0, 0, 0, 100000, 485, 0
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,4,0.5,true,1,true,TPCC,false, 514, 6430,0,0,0,0, 6430, 0.647988,154324, 0, 0.0664605, 0.00121591, 0.0218757, 0.151573, 0.0795926, 0.347793, 0.00220602, 0.0193429, 0.0158233, 0, 0, 0, 0, 100000, 514, 0
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,8,0.5,true,1,true,TPCC,false, 524, 7867,0,0,0,0, 7867, 0.792598,126167, 0, 0.0613314, 0.00108256, 0.0212984, 0.155966, 0.10976, 0.40405, 0.00197938, 0.0184079, 0.0146702, 0, 0, 0, 0, 100000, 524, 0
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,1,0.5,true,2,true,TPCC,false, 1024, 7420,0,0,0,0, 7421, 1.46959,267220, 0.000153631, 0.190408, 0.00333261, 0.0421318, 0.461428, 0.105705, 0.893274, 0.00528264, 0.0287588, 0.0974196, 0.0200818, 0.0304093, 0, 9.44e-07, 196351, 1013, 1
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,2,0.5,true,2,true,TPCC,false, 966, 6839,0,0,0,0, 6839, 1.32339,290024, 0, 0.143036, 0.00206187, 0.0375923, 0.413869, 0.104692, 0.766586, 0.00376456, 0.023723, 0.0645494, 0.0181448, 0.0276587, 0, 0, 191907, 966, 0
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,4,0.5,true,2,true,TPCC,false, 1061, 7509,0,0,0,0, 7509, 1.50435,264108, 0, 0.159309, 0.00218405, 0.0396088, 0.472195, 0.124576, 0.848606, 0.00401128, 0.0255064, 0.0753716, 0.0201762, 0.0293429, 0, 1.177e-06, 198655, 1061, 1
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,8,0.5,true,2,true,TPCC,false, 1011, 7781,0,0,0,0, 7781, 1.54866,254910, 0, 0.149256, 0.00214652, 0.0384002, 0.476018, 0.132253, 0.81281, 0.0039146, 0.0248347, 0.0674187, 0.0192331, 0.0287406, 0, 0, 197384, 1011, 0
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,1,0.5,true,4,true,TPCC,false, 2009, 7271,0,0,0,0, 7274, 2.82324,545531, 0.00138175, 0.419447, 0.0100141, 0.0774471, 0.929611, 0.197893, 1.7188, 0.0168708, 0.0565682, 0.233597, 0.0369104, 0.0553112, 0, 1.9913e-05, 385041, 1907, 34
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,2,0.5,true,4,true,TPCC,false, 1909, 7419,0,0,0,0, 7420, 2.73479,534572, 0.000572859, 0.344561, 0.00619423, 0.0753121, 0.871609, 0.202013, 1.56421, 0.0109464, 0.0529838, 0.175605, 0.0369358, 0.0550496, 0, 5.633e-06, 365486, 1876, 9
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,4,0.5,true,4,true,TPCC,false, 1951, 7493,0,0,0,0, 7493, 2.96947,529668, 0, 0.304968, 0.00421969, 0.0754124, 0.969214, 0.226059, 1.63363, 0.00771589, 0.0489548, 0.143741, 0.0370812, 0.0565463, 0, 6.19e-07, 393208, 1951, 1
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,8,0.5,true,4,true,TPCC,false, 2042, 7755,0,0,0,0, 7755, 3.05562,511559, 0, 0.295518, 0.00422923, 0.0755282, 0.950906, 0.263916, 1.61031, 0.00771822, 0.0489776, 0.134114, 0.0372535, 0.056513, 0, 2.436e-06, 390782, 2042, 3
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,1,0.5,true,8,true,TPCC,false, 4648, 8621,0,0,0,0, 8636, 6.7179,919312, 0.0115363, 1.20973, 0.0357046, 0.175483, 2.16195, 0.383189, 4.4079, 0.082426, 0.128808, 0.774148, 0.0785437, 0.115003, 0, 0.00010367, 771981, 3823, 164
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,2,0.5,true,8,true,TPCC,false, 4332, 7988,0,0,0,0, 7995, 6.20975,992564, 0.00489494, 0.806537, 0.0215453, 0.159238, 1.99113, 0.415441, 3.72833, 0.0485497, 0.114457, 0.43253, 0.0744193, 0.11055, 0, 4.8164e-05, 770447, 3952, 92
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,4,0.5,true,8,true,TPCC,false, 3884, 8550,0,0,0,0, 8553, 6.54852,928135, 0.00173548, 0.75601, 0.0134157, 0.159104, 2.11691, 0.443373, 3.71235, 0.0275859, 0.113895, 0.396356, 0.0781472, 0.115123, 0, 2.5905e-05, 759739, 3757, 33
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,8,0.5,true,8,true,TPCC,false, 3774, 8124,0,0,0,0, 8124, 6.13555,976983, 4.99e-05, 0.582563, 0.00803823, 0.144587, 1.90642, 0.521565, 3.22918, 0.0150607, 0.0935025, 0.273938, 0.0710632, 0.107674, 0, 2.638e-06, 749291, 3770, 3
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,1,0.5,true,16,true,TPCC,false, 8373, 21230,0,0,0,0, 21273, 27.5142,747441, 0.056298, 9.29617, 0.0803919, 0.337408, 10.529, 0.675535, 22.2162, 0.191919, 0.267917, 8.43034, 0.154012, 0.213951, 0, 0.000275777, 1285326, 6382, 407
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,2,0.5,true,16,true,TPCC,false, 10557, 8948,0,0,0,0, 8975, 13.4053,1.76856e+06, 0.0414009, 2.08403, 0.0748916, 0.331772, 4.22228, 0.824611, 8.29299, 0.265219, 0.249647, 1.25103, 0.152363, 0.221331, 0, 0.000227664, 1481752, 7628, 397
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,4,0.5,true,16,true,TPCC,false, 8935, 8880,0,0,0,0, 8893, 13.6493,1.78517e+06, 0.0197793, 1.60839, 0.0459699, 0.311536, 4.48231, 0.96661, 7.76085, 0.146208, 0.229437, 0.870649, 0.14664, 0.219142, 0, 0.000106114, 1522894, 7520, 195
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,8,0.5,true,16,true,TPCC,false, 7966, 9574,0,0,0,0, 9579, 14.2808,1.657e+06, 0.00749053, 1.48811, 0.028276, 0.316267, 4.61729, 1.04418, 7.889, 0.0747156, 0.228176, 0.761783, 0.159761, 0.229527, 0, 5.5805e-05, 1478952, 7460, 94
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,1,0.5,true,32,true,TPCC,false, 7683, 67157,0,0,0,0, 67342, 85.4976,472550, 0.233215, 38.9184, 0.478144, 0.343143, 34.7106, 1.35279, 77.127, 0.521619, 0.290554, 37.5434, 0.215083, 0.258437, 0, 0.00119077, 1262559, 6253, 583
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,2,0.5,true,32,true,TPCC,false, 26919, 17526,0,0,0,0, 17662, 48.3349,1.79941e+06, 0.372597, 11.2753, 0.869377, 0.836805, 14.2024, 2.59962, 33.2305, 1.27361, 0.804894, 8.29413, 0.540991, 0.497154, 0, 0.00250035, 2717945, 13327, 2323
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,4,0.5,true,32,true,TPCC,false, 25712, 13836,0,0,0,0, 14014, 40.2376,2.26526e+06, 0.509405, 5.66764, 0.548563, 0.790952, 10.4156, 2.7565, 22.2949, 1.02643, 0.786392, 3.08243, 0.5432, 0.496425, 0, 0.00112387, 2848395, 14482, 1640
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,8,0.5,true,32,true,TPCC,false, 19571, 14510,0,0,0,0, 14574, 42.1412,2.17762e+06, 0.185005, 4.85498, 0.3627, 0.789162, 9.47277, 4.37086, 23.2992, 0.604253, 0.859462, 2.29943, 0.621328, 0.513656, 0, 0.0303379, 2867730, 14432, 686
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,1,0.5,true,1,true,TPCC,false, 503, 5059,0,0,0,0, 5059, 0.509923,196108, 0, 0.0590246, 0.00107191, 0.0191229, 0.115246, 0.057809, 0.284441, 0.0022084, 0.0182016, 0.0145025, 0, 0, 0, 0, 100000, 503, 0
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,2,0.5,true,1,true,TPCC,false, 524, 5539,0,0,0,0, 5539, 0.558385,179088, 0, 0.061934, 0.00111699, 0.0202029, 0.120465, 0.0637249, 0.306653, 0.00206417, 0.0183934, 0.0152142, 0, 0, 0, 0, 100000, 524, 0
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,4,0.5,true,1,true,TPCC,false, 485, 5852,0,0,0,0, 5852, 0.589466,169645, 0, 0.062014, 0.00112553, 0.0202492, 0.148415, 0.0716336, 0.311876, 0.00207225, 0.0185151, 0.0150356, 0, 0, 0, 0, 100000, 485, 0
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,8,0.5,true,1,true,TPCC,false, 524, 7629,0,0,0,0, 7629, 0.768389,130142, 0, 0.0677104, 0.00108591, 0.0229633, 0.141729, 0.0888096, 0.387851, 0.00198589, 0.0252437, 0.0151969, 0, 0, 0, 0, 100000, 524, 0
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,1,0.5,true,2,true,TPCC,false, 1446, 8242,0,0,0,0, 8257, 1.63714,240390, 0.00296911, 0.245088, 0.0522639, 0.0627348, 0.474895, 0.10759, 0.989647, 0.0392265, 0.0368833, 0.100187, 0.0242284, 0.0466231, 0, 0.00253194, 196776, 999, 3635
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,2,0.5,true,2,true,TPCC,false, 953, 6990,0,0,0,0, 6990, 1.34729,283840, 0, 0.142645, 0.00206713, 0.0373692, 0.414611, 0.103597, 0.769155, 0.00422417, 0.0263255, 0.0646513, 0.0218356, 0.0376532, 0, 0, 191208, 953, 0
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,4,0.5,true,2,true,TPCC,false, 1021, 7048,0,0,0,0, 7048, 1.41845,281456, 0, 0.149467, 0.00214681, 0.0383453, 0.444979, 0.109823, 0.77633, 0.00442526, 0.0276405, 0.0677841, 0.0230545, 0.0393376, 0, 0, 199616, 1021, 0
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,8,0.5,true,2,true,TPCC,false, 872, 7710,0,0,0,0, 7710, 1.47797,257500, 0, 0.14398, 0.00205234, 0.0368998, 0.453859, 0.132056, 0.785434, 0.00423395, 0.0265946, 0.0654601, 0.0227695, 0.0376309, 0, 0, 190289, 872, 0
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,1,0.5,true,4,true,TPCC,false, 5345, 10143,0,0,0,0, 10215, 4.01412,388835, 0.0284058, 0.875974, 0.338513, 0.16954, 1.01652, 0.222437, 2.40764, 0.266179, 0.110841, 0.304251, 0.0625856, 0.140918, 0, 0.0270477, 390208, 2024, 29235
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,2,0.5,true,4,true,TPCC,false, 3564, 8800,0,0,0,0, 8835, 3.50173,449477, 0.0139126, 0.499125, 0.100885, 0.125512, 1.03441, 0.226352, 1.98089, 0.135627, 0.0750118, 0.211577, 0.0488651, 0.0919363, 0, 0.00463707, 393487, 1934, 6886
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,4,0.5,true,4,true,TPCC,false, 1993, 7774,0,0,0,0, 7774, 3.10263,510473, 3.4235e-05, 0.309206, 0.00427752, 0.0756865, 0.971809, 0.221665, 1.65307, 0.00892388, 0.054525, 0.147908, 0.045326, 0.0795715, 0, 1.066e-06, 395952, 1991, 1
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,8,0.5,true,4,true,TPCC,false, 1902, 8184,0,0,0,0, 8184, 3.20206,484962, 1.6757e-05, 0.294302, 0.00417716, 0.0749956, 1.03575, 0.250088, 1.71068, 0.00871997, 0.0542009, 0.134437, 0.0451601, 0.0765677, 0, 0, 388219, 1901, 0
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,1,0.5,true,8,true,TPCC,false, 20611, 18335,0,0,0,0, 18630, 14.7606,426950, 0.23377, 4.25474, 2.15127, 0.613316, 3.22275, 0.514074, 9.15178, 1.30372, 0.380717, 1.45392, 0.192006, 0.65038, 0, 0.695153, 787757, 4016, 238927
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,2,0.5,true,8,true,TPCC,false, 13314, 11004,0,0,0,0, 11103, 8.58192,715700, 0.0762605, 1.66987, 0.684437, 0.321713, 2.11411, 0.461093, 4.97394, 0.74895, 0.209195, 0.535699, 0.119349, 0.229958, 0, 0.0379624, 767760, 3895, 47310
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,4,0.5,true,8,true,TPCC,false, 9724, 9329,0,0,0,0, 9397, 7.32781,844979, 0.0527238, 0.927907, 0.187971, 0.222709, 1.93318, 0.461747, 3.7665, 0.470912, 0.1414, 0.378645, 0.0966829, 0.173174, 0, 0.00396089, 773981, 3890, 8329
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,8,0.5,true,8,true,TPCC,false, 3505, 9348,0,0,0,0, 9348, 6.56388,849019, 1.1406e-05, 0.540598, 0.0075035, 0.133673, 2.17191, 0.512531, 3.4468, 0.0153862, 0.0962924, 0.25605, 0.0800814, 0.139155, 0, 6.1e-07, 696607, 3504, 1
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,1,0.5,true,16,true,TPCC,false, 60591, 40076,0,0,0,0, 41163, 61.5397,386906, 1.62494, 20.2974, 11.9343, 1.87687, 10.0616, 0.857803, 33.7762, 4.15752, 0.857488, 6.98763, 0.454936, 2.52842, 0, 14.0875, 1488132, 7535, 1185738
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,2,0.5,true,16,true,TPCC,false, 45864, 15809,0,0,0,0, 16088, 24.6067,988603, 0.429544, 6.78424, 3.82202, 0.915498, 5.05938, 0.941113, 14.5769, 2.98156, 0.599409, 1.86202, 0.303827, 0.728078, 0, 0.595164, 1520393, 7792, 318016
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,4,0.5,true,16,true,TPCC,false, 29115, 12616,0,0,0,0, 12766, 19.3807,1.24476e+06, 0.226319, 3.68231, 1.65857, 0.622067, 5.00787, 1.05384, 10.948, 1.69938, 0.41713, 1.13341, 0.233697, 0.476425, 0, 0.0834335, 1507769, 7637, 91798
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,8,0.5,true,16,true,TPCC,false, 26302, 10855,0,0,0,0, 11016, 16.6778,1.44126e+06, 0.243595, 1.99487, 0.463013, 0.454913, 4.66074, 1.09, 8.45148, 1.49169, 0.287289, 0.802046, 0.195332, 0.35859, 0, 0.00918638, 1502321, 7542, 17174
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,1,0.5,true,32,true,TPCC,false, 140312, 120131,0,0,0,0, 123901, 388.932,257163, 11.8496, 102.286, 73.49, 7.19316, 32.4276, 2.2565, 145.204, 9.86172, 2.36811, 25.2522, 1.49609, 8.96526, 0, 199.921, 3125590, 15717, 3286427
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,2,0.5,true,32,true,TPCC,false, 128156, 38825,0,0,0,0, 40021, 108.961,795845, 3.25414, 36.4286, 23.4057, 3.85351, 16.0693, 2.00218, 60.8724, 9.18, 1.68522, 10.2477, 1.01683, 3.59327, 0, 20.0354, 2709874, 13660, 1989361
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,4,0.5,true,32,true,TPCC,false, 98567, 22548,0,0,0,0, 22977, 70.9084,1.38486e+06, 1.31782, 21.1293, 14.2737, 2.8091, 11.2375, 3.17097, 43.018, 6.73076, 1.54036, 4.03029, 0.95993, 1.53423, 0, 1.4181, 3068687, 15516, 584711
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,8,0.5,true,32,true,TPCC,false, 76685, 18312,0,0,0,0, 18665, 54.2337,1.70267e+06, 1.02207, 9.95021, 4.98513, 1.88742, 10.1617, 3.83989, 29.9532, 4.95927, 1.15404, 2.64497, 0.77391, 1.01822, 0, 0.278365, 2885684, 14806, 185402
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,1,0.5,true,1,false,TPCC,false, 0, 5126,0,0,0,0, 5126, 0.512682,195053, 0, 0.0618509, 0.00113738, 0.0200999, 0.117699, 0.0483546, 0.291393, 0.00206794, 0.0169658, 0.0151306, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,2,0.5,true,1,false,TPCC,false, 0, 5418,0,0,0,0, 5418, 0.541818,184564, 0, 0.0603621, 0.00110035, 0.019662, 0.120972, 0.0496895, 0.30484, 0.00200651, 0.0166986, 0.014722, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,4,0.5,true,1,false,TPCC,false, 0, 5899,0,0,0,0, 5899, 0.589931,169511, 0, 0.0650514, 0.00120252, 0.0212498, 0.14934, 0.0611274, 0.319894, 0.00216896, 0.0179656, 0.015742, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,8,0.5,true,1,false,TPCC,false, 0, 6565,0,0,0,0, 6565, 0.656506,152322, 0, 0.0596804, 0.00107114, 0.0195469, 0.148463, 0.074891, 0.342922, 0.00194116, 0.0167142, 0.0144468, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,1,0.5,true,2,false,TPCC,false, 1, 7748,0,0,0,0, 7748, 1.52916,258124, 1.8126e-05, 0.192837, 0.00347983, 0.0431003, 0.47641, 0.142158, 0.928258, 0.00450331, 0.0287607, 0.0999309, 0.0204138, 0.0313397, 0, 4.641e-06, 197357, 0, 5
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,2,0.5,true,2,false,TPCC,false, 0, 6978,0,0,0,0, 6978, 1.35222,286614, 0, 0.143526, 0.00202864, 0.0381441, 0.416349, 0.138994, 0.776173, 0.00371474, 0.0235252, 0.0646775, 0.0181909, 0.0278034, 0, 0, 193783, 0, 0
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,4,0.5,true,2,false,TPCC,false, 0, 7396,0,0,0,0, 7396, 1.45632,270410, 0, 0.149902, 0.00211324, 0.0389008, 0.46302, 0.157509, 0.815812, 0.00388237, 0.024749, 0.0675173, 0.0200787, 0.0289654, 0, 0, 196902, 0, 0
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,8,0.5,true,2,false,TPCC,false, 0, 7797,0,0,0,0, 7797, 1.52805,256497, 0, 0.149604, 0.00210069, 0.0388098, 0.46545, 0.164701, 0.830726, 0.00387137, 0.0247288, 0.0674531, 0.0197337, 0.0289799, 0, 0, 195970, 0, 0
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,1,0.5,true,4,false,TPCC,false, 91, 8417,0,0,0,0, 8420, 3.29843,475007, 0.0011804, 0.454119, 0.0110523, 0.0788714, 1.17642, 0.262391, 2.05065, 0.0158841, 0.0571431, 0.261584, 0.0369228, 0.0560654, 0, 4.7826e-05, 391695, 0, 74
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,2,0.5,true,4,false,TPCC,false, 19, 8115,0,0,0,0, 8116, 3.05813,492823, 0.000261699, 0.356681, 0.00645684, 0.0784882, 1.01336, 0.315074, 1.75703, 0.0100582, 0.0542542, 0.18063, 0.0386977, 0.0573015, 0, 7.477e-06, 376779, 0, 12
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,4,0.5,true,4,false,TPCC,false, 1, 7777,0,0,0,0, 7777, 3.06624,514305, 2.5068e-05, 0.304447, 0.00416965, 0.075529, 0.953584, 0.298769, 1.6266, 0.00763064, 0.0479357, 0.144002, 0.0371967, 0.0562609, 0, 0, 394245, 0, 0
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,8,0.5,true,4,false,TPCC,false, 0, 8055,0,0,0,0, 8055, 3.13678,496533, 0, 0.294465, 0.00410396, 0.0754505, 1.0221, 0.338668, 1.69574, 0.00757302, 0.0490373, 0.13329, 0.0374676, 0.0558582, 0, 2.031e-06, 389379, 0, 2
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,1,0.5,true,8,false,TPCC,false, 777, 8939,0,0,0,0, 8953, 6.8471,893556, 0.0105106, 1.24084, 0.0365544, 0.170511, 2.23695, 0.495882, 4.53017, 0.0776918, 0.126387, 0.811604, 0.0749172, 0.110937, 0, 0.000154337, 764783, 0, 223
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,2,0.5,true,8,false,TPCC,false, 354, 8668,0,0,0,0, 8674, 6.83571,922224, 0.00485294, 0.80778, 0.023915, 0.161123, 2.25823, 0.631193, 4.12132, 0.0457866, 0.112695, 0.431105, 0.0745933, 0.111127, 0, 5.6464e-05, 788007, 0, 106
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,4,0.5,true,8,false,TPCC,false, 111, 8927,0,0,0,0, 8929, 6.85108,895893, 0.00159566, 0.767924, 0.0134207, 0.159798, 2.13317, 0.60278, 3.78713, 0.0262874, 0.112182, 0.407511, 0.0802084, 0.115582, 0, 2.7025e-05, 767229, 0, 42
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,8,0.5,true,8,false,TPCC,false, 1, 9106,0,0,0,0, 9106, 6.68942,878471, 1.8697e-05, 0.580771, 0.00797753, 0.145806, 2.17168, 0.667273, 3.58361, 0.0147326, 0.094148, 0.269556, 0.0739788, 0.107224, 0, 1.384e-06, 734558, 0, 2
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,1,0.5,true,16,false,TPCC,false, 2258, 20348,0,0,0,0, 20391, 26.2768,784641, 0.0551649, 8.0848, 0.111584, 0.347302, 9.58463, 0.969861, 20.6588, 0.210758, 0.268751, 7.18867, 0.162755, 0.212414, 0, 0.00046155, 1288614, 0, 456
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,2,0.5,true,16,false,TPCC,false, 2791, 9510,0,0,0,0, 9538, 14.1771,1.67749e+06, 0.0409068, 2.04847, 0.0807117, 0.327472, 4.60599, 1.18948, 8.76986, 0.253686, 0.237912, 1.23603, 0.146155, 0.217326, 0, 0.000251474, 1486379, 0, 437
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,4,0.5,true,16,false,TPCC,false, 1410, 8852,0,0,0,0, 8865, 13.722,1.80476e+06, 0.0193599, 1.58762, 0.0463188, 0.313708, 4.46396, 1.26152, 7.76427, 0.145982, 0.224517, 0.854531, 0.146932, 0.220242, 0, 0.000103037, 1547805, 0, 197
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,8,0.5,true,16,false,TPCC,false, 510, 9706,0,0,0,0, 9712, 14.5516,1.64745e+06, 0.00793305, 1.47844, 0.0288553, 0.314627, 4.75332, 1.33693, 7.98249, 0.0745273, 0.218911, 0.76716, 0.154613, 0.227671, 0, 4.9745e-05, 1498312, 0, 90
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,1,0.5,true,32,false,TPCC,false, 649, 85124,0,0,0,0, 85161, 132.965,375757, 0.0574651, 61.3819, 0.110997, 0.38962, 58.5566, 1.16494, 124.109, 0.371818, 0.307751, 60.2295, 0.212777, 0.299746, 0, 0.000387599, 1561326, 0, 504
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,2,0.5,true,32,false,TPCC,false, 11838, 18435,0,0,0,0, 18588, 46.268,1.72157e+06, 0.379072, 11.1202, 1.60895, 0.760926, 13.3843, 2.49838, 32.0465, 1.15619, 0.75361, 7.54155, 0.512777, 0.466482, 0, 0.0174646, 2489176, 0, 2105
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,4,0.5,true,32,false,TPCC,false, 10679, 13326,0,0,0,0, 13411, 40.6985,2.38604e+06, 0.257609, 5.53761, 0.489982, 0.82826, 9.4375, 3.04521, 22.7651, 0.954742, 0.845551, 2.8468, 0.633407, 0.527596, 0, 0.00152823, 3034631, 0, 1522
50000,false,BAMBOO,true,true,true,true,LH_SPINLOCK,100000,8,0.5,true,32,false,TPCC,false, 4848, 14708,0,0,0,0, 14749, 40.2587,2.1695e+06, 0.11407, 4.36691, 0.185999, 0.719661, 10.0482, 3.79383, 23.106, 0.481871, 0.685813, 2.351, 0.502786, 0.471397, 0, 0.000570763, 2729416, 0, 644
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,1,0.5,true,1,false,TPCC,false, 0, 5011,0,0,0,0, 5011, 0.501153,199540, 0, 0.0587457, 0.0010546, 0.0190554, 0.116055, 0.0480343, 0.285033, 0.00194373, 0.0175535, 0.0145445, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,2,0.5,true,1,false,TPCC,false, 0, 5351,0,0,0,0, 5351, 0.535187,186851, 0, 0.058702, 0.00106767, 0.0192016, 0.120398, 0.0525146, 0.299138, 0.00194347, 0.0176304, 0.014425, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,4,0.5,true,1,false,TPCC,false, 0, 5918,0,0,0,0, 5918, 0.591807,168974, 0, 0.0647759, 0.00111877, 0.0203813, 0.136327, 0.0569313, 0.309647, 0.00204368, 0.0191294, 0.015185, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,8,0.5,true,1,false,TPCC,false, 0, 7017,0,0,0,0, 7017, 0.701708,142509, 0, 0.06153, 0.00108865, 0.0203447, 0.15491, 0.082863, 0.369646, 0.00198345, 0.0189907, 0.0150979, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,false,true,true,true,LH_SPINLOCK,100000,1,0.5,true,2,false,TPCC,false, 264, 8159,0,0,0,0, 8167, 1.60636,244859, 0.00164177, 0.2454, 0.0520813, 0.0632582, 0.466087, 0.106025, 0.992043, 0.0251792, 0.036586, 0.100851, 0.0247508, 0.0459287, 0, 0.00230503, 196666, 0, 3460
