ABORT_PENALTY,ASYNC_RETIRE,CC_ALG,CLV_RETIRE_ON,CPU_FREQ,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,MAX_SERVER_THDS,MAX_TXN_PER_PART,MODE,NUM_HS,POS_HS,PRIORITIZE_HS,READ_PERC,REQ_PER_QUERY,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THINKING_TIME,THREAD_CNT,WORKLOAD,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,finish_server,finish_t,getrow_cnt,getrow_server,getrow_t,latency,run_time,setrow_cnt,setrow_server,setrow_t,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,true,NO_WAIT,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,16,YCSB,0,322254,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.067514,128.484588,366766,0.244495,144.095357,0.107199,298.227105,2782,0.000674,0.971259,149.255380,278.487935,0.000000,0.000000,0.000000,24.653853,0.000000,0.000000,2782
50000,true,CLV,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,16,YCSB,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010781,-nan,0.000000,0.000000,0.040034,1.156000,51168,0.566156,26.188408,0.008910,28.493686,3198,0.002989,1.147301,1795.766250,0.000000,0.000000,0.000000,-0.419595,0.000043,0.000000,0.419595,3198
50000,true,SILO,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,16,YCSB,0,31954,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.142729,12.871686,546112,0.865457,277.194600,0.134325,292.559542,0,0.000000,0.000000,119.114214,274.074065,0.000000,0.000000,0.000000,2.475522,0.000000,0.000000,2178
50000,true,WOUND_WAIT,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,16,YCSB,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.012283,0.433674,51200,116.797865,123.592458,0.039159,125.309106,3200,0.000556,1.281633,408.589619,0.000000,0.000000,0.000000,-116.749353,0.000039,0.000000,116.749353,3200
50000,true,WAIT_DIE,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,16,YCSB,0,236477,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.042821,85.178513,285725,80.256458,183.724707,0.093677,288.336571,3078,0.000760,1.273371,170.800394,185.371196,0.000000,0.000000,-79.863034,18.140783,0.000000,79.863034,3078
50000,true,NO_WAIT,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,32,YCSB,0,1354581,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.277381,778.723512,1442485,1.156557,857.454548,0.316998,1741.584983,5494,0.001565,2.320258,100.947127,1683.803093,0.000000,0.000000,0.000000,102.996682,0.000000,0.000000,5494
50000,true,CLV,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,32,YCSB,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.144142,-nan,0.000000,0.000000,0.205137,2.632979,102384,2.360982,106.122030,0.017376,111.190900,6399,0.006235,2.431883,1841.589553,0.000000,0.000000,0.000000,-2.089599,0.000081,0.000000,2.089599,6399
50000,true,SILO,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,32,YCSB,0,129341,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.573668,51.460724,2138160,5.454620,2202.512397,0.527256,2264.035935,0,0.000000,0.000000,60.691616,2191.823455,0.000000,0.000000,0.000000,9.999001,0.000000,0.000000,4294
50000,true,WOUND_WAIT,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,32,YCSB,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.024327,0.875302,102400,654.080306,669.516533,0.105964,678.170627,6400,0.001135,7.776162,301.988898,0.000000,0.000000,0.000000,-653.972533,0.000067,0.000000,653.972533,6400
50000,true,WAIT_DIE,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,32,YCSB,0,988812,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.166029,487.138983,1086796,458.195340,1026.576703,0.259938,1591.863121,6124,0.001738,2.758873,123.106062,1056.345641,0.000000,0.000000,-455.734261,75.319557,0.000000,455.734261,6124
50000,true,NO_WAIT,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,1,YCSB,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000263,0.025276,3200,0.001055,0.384178,0.002164,0.432892,200,0.000015,0.023330,462.008613,0.000000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,200
50000,true,CLV,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,1,YCSB,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,-nan,0.000000,0.000000,0.000355,0.025199,3200,0.001160,0.385343,0.002172,0.434359,200,0.000020,0.023701,460.448377,0.000000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,200
50000,true,SILO,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,1,YCSB,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000377,0.026604,3200,0.000868,0.405921,0.002163,0.432660,0,0.000000,0.000000,462.256578,0.000000,0.000000,0.000000,0.000000,0.000002,0.000000,0.000000,200
50000,true,WOUND_WAIT,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,1,YCSB,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000284,0.025153,3200,0.001270,0.384489,0.002166,0.433123,200,0.000020,0.023334,461.762870,0.000000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,200
50000,true,WAIT_DIE,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,1,YCSB,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000278,0.024925,3200,0.001133,0.381233,0.002148,0.429558,200,0.000013,0.023280,465.595056,0.000000,0.000000,0.000000,0.000000,0.000003,0.000000,0.000000,200
50000,true,NO_WAIT,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,2,YCSB,0,2948,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.001258,0.621049,9188,0.008154,1.716660,0.006773,2.641419,390,0.000067,0.074749,295.295787,1.294706,0.000000,0.000000,0.000000,0.228358,0.000000,0.000000,390
50000,true,CLV,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,2,YCSB,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000028,-nan,0.000000,0.000000,0.001592,0.081303,6400,0.007438,1.266590,0.003558,1.423292,400,0.000180,0.075076,562.077213,0.000000,0.000000,0.000000,-0.000965,0.000006,0.000000,0.000965,400
50000,true,SILO,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,2,YCSB,0,319,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.001473,0.139520,10352,0.007235,2.077179,0.006835,2.241948,0,0.000000,0.000000,292.602697,1.119758,0.000000,0.000000,0.000000,0.024836,0.000000,0.000000,328
50000,true,WOUND_WAIT,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,2,YCSB,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.001017,0.052849,6400,0.809581,1.637196,0.004414,1.765666,400,0.000076,0.075425,453.086875,0.000000,0.000000,0.000000,-0.804953,0.000005,0.000000,0.804953,400
50000,true,WAIT_DIE,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,2,YCSB,0,1960,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.001111,0.441018,8328,0.283910,1.714565,0.005984,2.381778,398,0.000078,0.075450,334.204172,0.862119,0.000000,0.000000,-0.276583,0.150268,0.000000,0.276583,398
50000,true,NO_WAIT,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,4,YCSB,0,17465,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.004276,4.412019,29641,0.035963,6.921580,0.016913,12.870864,761,0.000170,0.183825,236.503155,9.529095,0.000000,0.000000,0.000000,1.351235,0.000000,0.000000,761
50000,true,CLV,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,4,YCSB,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007404,-nan,0.000000,0.000000,0.012215,0.207628,12768,0.044317,3.251667,0.004587,3.660049,798,0.000556,0.199911,872.119442,0.000000,0.000000,0.000000,-0.021559,0.000010,0.000000,0.021559,798
50000,true,SILO,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,4,YCSB,0,1817,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.007355,0.655071,38944,0.054571,9.671183,0.016965,10.467318,0,0.000000,0.000000,235.781504,7.857745,0.000000,0.000000,0.000000,0.139663,0.000000,0.000000,617
50000,true,WOUND_WAIT,1,2.6,true,false,true,WR,0,200,CLIENT,1,TOP,false,1.0,16,true,true,1024*5,0,4,YCSB,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.002865,0.108124,12800,5.402923,7.046272,0.009230,7.384170,800,0.000140,0.229450,433.359459,0.000000,0.000000,0.000000,-5.391184,0.000010,0.000000,5.391184,800
