ABORT_PENALTY,BB_OPT_RAW,CC_ALG,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,WORKLOAD,WW_STARV_FREE,abort_cnt,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,false,BAMBOO,false,true,true,LH_SPINLOCK,100000,32,0.5,true,32,false,TPCC,false, 37,0,0,0,0, 18434, 44.4963,1.73584e+06, 0.00109161, 1.47568, 0.0349847, 0, 0, 10.2463, 23.2172, 0.0408528, 0, 0, 0, 0, 0, 9.417e-06, 2413705, 0, 8
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,1,0.5,true,1,false,TPCC,false, 0,0,0,0,0, 4575, 0.457517,218571, 0, 0.055696, 0, 0, 0, 0.0285235, 0.156297, 0.00113957, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,2,0.5,true,1,false,TPCC,false, 0,0,0,0,0, 4847, 0.484785,206277, 0, 0.0568911, 0, 0, 0, 0.0331091, 0.166812, 0.00119171, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,4,0.5,true,1,false,TPCC,false, 0,0,0,0,0, 5481, 0.54814,182435, 0, 0.061527, 0, 0, 0, 0.030754, 0.170306, 0.00118556, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,8,0.5,true,1,false,TPCC,false, 0,0,0,0,0, 6266, 0.626667,159574, 0, 0.0606904, 0, 0, 0, 0.0474786, 0.197165, 0.0011973, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,16,0.5,true,1,false,TPCC,false, 0,0,0,0,0, 6681, 0.668101,149678, 0, 0.058624, 0, 0, 0, 0.0590302, 0.181977, 0.00116971, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,32,0.5,true,1,false,TPCC,false, 0,0,0,0,0, 10543, 1.05439,94841.9, 0, 0.0639989, 0, 0, 0, 0.175967, 0.25145, 0.00118381, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,1,0.5,true,2,false,TPCC,false, 10454,0,0,0,0, 7683, 1.79292,222806, 0.258334, 0.129336, 0, 0, 0, 0.0625525, 0.314305, 0.806528, 0, 0, 0, 0, 0, 0, 199737, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,2,0.5,true,2,false,TPCC,false, 15,0,0,0,0, 5442, 1.08751,367389, 0.000179965, 0.112781, 0, 0, 0, 0.0640818, 0.363671, 0.00358299, 0, 0, 0, 0, 0, 0, 199769, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,4,0.5,true,2,false,TPCC,false, 2,0,0,0,0, 5447, 1.07743,367145, 3.5534e-05, 0.111458, 0, 0, 0, 0.0650538, 0.311463, 0.00250678, 0, 0, 0, 0, 0, 0, 197787, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,8,0.5,true,2,false,TPCC,false, 0,0,0,0,0, 5909, 1.16989,338448, 0, 0.114747, 0, 0, 0, 0.0755314, 0.324992, 0.00237239, 0, 0, 0, 0, 0, 0, 197973, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,16,0.5,true,2,false,TPCC,false, 1,0,0,0,0, 8432, 1.61613,237173, 1.5859e-05, 0.113048, 0, 0, 0, 0.141905, 0.421784, 0.0022984, 0, 0, 0, 0, 0, 0, 191651, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,32,0.5,true,2,false,TPCC,false, 1,0,0,0,0, 8999, 1.51719,222233, 2.6547e-05, 0.108461, 0, 0, 0, 0.278518, 0.432992, 0.00221045, 0, 0, 0, 0, 0, 0, 168585, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,1,0.5,true,4,false,TPCC,false, 55268,0,0,0,0, 12156, 6.30979,250894, 1.49861, 0.291619, 0, 0, 0, 0.103744, 0.544979, 4.26521, 0, 0, 0, 0, 0, 0, 395772, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,2,0.5,true,4,false,TPCC,false, 21021,0,0,0,0, 8440, 3.62086,410075, 0.487798, 0.237296, 0, 0, 0, 0.121023, 0.59217, 1.62, 0, 0, 0, 0, 0, 0, 371206, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,4,0.5,true,4,false,TPCC,false, 38,0,0,0,0, 5839, 2.27029,684901, 0.000438325, 0.205649, 0, 0, 0, 0.132577, 0.667302, 0.00749866, 0, 0, 0, 0, 0, 0, 388731, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,8,0.5,true,4,false,TPCC,false, 9,0,0,0,0, 6102, 2.39877,655466, 0.000173867, 0.215873, 0, 0, 0, 0.158536, 0.71623, 0.0052197, 0, 0, 0, 0, 0, 0, 393078, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,16,0.5,true,4,false,TPCC,false, 4,0,0,0,0, 9367, 3.60754,427014, 7.6898e-05, 0.247759, 0, 0, 0, 0.455444, 1.1069, 0.00522343, 0, 0, 0, 0, 0, 0, 385117, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,32,0.5,true,4,false,TPCC,false, 0,0,0,0,0, 9162, 3.29821,436583, 0, 0.220824, 0, 0, 0, 0.628251, 0.894357, 0.00441998, 0, 0, 0, 0, 0, 0, 359986, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,1,0.5,true,8,false,TPCC,false, 222522,0,0,0,0, 20289, 21.8348,272788, 6.72855, 0.669293, 0, 0, 0, 0.213813, 1.1634, 17.1786, 0, 0, 0, 0, 0, 0, 744534, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,2,0.5,true,8,false,TPCC,false, 119516,0,0,0,0, 14129, 13.7385,441671, 3.02179, 0.569551, 0, 0, 0, 0.241612, 1.29808, 9.20613, 0, 0, 0, 0, 0, 0, 758488, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,4,0.5,true,8,false,TPCC,false, 48402,0,0,0,0, 10048, 8.52871,693126, 1.10375, 0.481616, 0, 0, 0, 0.242683, 1.38323, 3.73087, 0, 0, 0, 0, 0, 0, 738934, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,8,0.5,true,8,false,TPCC,false, 67,0,0,0,0, 6636, 4.98509,1.20533e+06, 0.000858075, 0.422237, 0, 0, 0, 0.331568, 1.55331, 0.0140713, 0, 0, 0, 0, 0, 0, 751082, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,16,0.5,true,8,false,TPCC,false, 24,0,0,0,0, 8832, 6.02775,905717, 0.000353126, 0.458266, 0, 0, 0, 0.721697, 2.11964, 0.0110972, 0, 0, 0, 0, 0, 0, 682429, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,32,0.5,true,8,false,TPCC,false, 16,0,0,0,0, 9533, 6.34245,839120, 0.000381859, 0.451935, 0, 0, 0, 1.26473, 2.20709, 0.0100549, 0, 0, 0, 0, 0, 0, 665259, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,1,0.5,true,16,false,TPCC,false, 799988,0,0,0,0, 28627, 72.8482,334900, 29.1973, 1.55164, 0, 0, 0, 0.399689, 2.17039, 61.9177, 0, 0, 0, 0, 0, 0, 1524804, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,2,0.5,true,16,false,TPCC,false, 513780,0,0,0,0, 23196, 51.4379,478421, 15.76, 1.38529, 0, 0, 0, 0.478385, 2.58429, 39.738, 0, 0, 0, 0, 0, 0, 1538059, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,4,0.5,true,16,false,TPCC,false, 254093,0,0,0,0, 15760, 29.775,785315, 6.74183, 1.16025, 0, 0, 0, 0.509787, 2.7069, 19.6111, 0, 0, 0, 0, 0, 0, 1461425, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,8,0.5,true,16,false,TPCC,false, 101342,0,0,0,0, 10507, 18.0032,1.32007e+06, 2.39614, 0.990174, 0, 0, 0, 0.601854, 2.90437, 7.82807, 0, 0, 0, 0, 0, 0, 1485344, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,16,0.5,true,16,false,TPCC,false, 103,0,0,0,0, 9573, 12.6049,1.67107e+06, 0.00184882, 0.861504, 0, 0, 0, 1.51148, 4.32041, 0.0251107, 0, 0, 0, 0, 0, 0, 1316479, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,32,0.5,true,16,false,TPCC,false, 42,0,0,0,0, 9981, 13.1462,1.60288e+06, 0.000840726, 0.89448, 0, 0, 0, 2.95037, 4.40909, 0.0209195, 0, 0, 0, 0, 0, 0, 1316987, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,1,0.5,true,32,false,TPCC,false, 2880730,0,0,0,0, 36250, 243.336,388512, 136.239, 4.15541, 0, 0, 0, 0.870584, 4.37525, 212.724, 0, 0, 0, 0, 0, 0, 2954337, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,2,0.5,true,32,false,TPCC,false, 1852160,0,0,0,0, 30373, 166.305,576715, 75.2706, 3.58644, 0, 0, 0, 0.960328, 5.06775, 137.938, 0, 0, 0, 0, 0, 0, 2997207, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,4,0.5,true,32,false,TPCC,false, 1138453,0,0,0,0, 24774, 116.442,839183, 40.7896, 3.26914, 0, 0, 0, 1.17015, 6.05391, 87.1217, 0, 0, 0, 0, 0, 0, 3053625, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,8,0.5,true,32,false,TPCC,false, 561102,0,0,0,0, 17628, 69.8226,1.32022e+06, 19.0406, 2.7027, 0, 0, 0, 1.62804, 6.76701, 43.4781, 0, 0, 0, 0, 0, 0, 2880658, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,16,0.5,true,32,false,TPCC,false, 237682,0,0,0,0, 13731, 45.5243,1.96616e+06, 7.11539, 2.57589, 0, 0, 0, 3.12134, 7.99166, 18.6837, 0, 0, 0, 0, 0, 0, 2797129, 0, 0
50000,false,SILO,false,true,true,LH_SPINLOCK,100000,32,0.5,true,32,false,TPCC,false, 173,0,0,0,0, 17177, 40.6823,1.86263e+06, 0.00682577, 2.29045, 0, 0, 0, 9.77806, 17.2977, 0.0566675, 0, 0, 0, 0, 0, 0, 2367998, 0, 0
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,1,0.5,true,1,false,TPCC,false, 0,0,0,0,0, 4102, 0.410205,243780, 0, 0.0252006, 0, 0, 0, 0.0478032, 0.196387, 0.000926019, 0, 0, 0, 0, 2127686, 0, 100000, 0, 0
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,2,0.5,true,1,false,TPCC,false, 0,0,0,0,0, 4853, 0.48539,206020, 0, 0.0255228, 0, 0, 0, 0.0567142, 0.24029, 0.000933651, 0, 0, 0, 0, 2139510, 0, 100000, 0, 0
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,4,0.5,true,1,false,TPCC,false, 0,0,0,0,0, 4757, 0.475754,210193, 0, 0.0271255, 0, 0, 0, 0.0597579, 0.214274, 0.000982216, 0, 0, 0, 0, 2329707, 0, 100000, 0, 0
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,8,0.5,true,1,false,TPCC,false, 0,0,0,0,0, 7419, 0.741922,134785, 0, 0.0315899, 0, 0, 0, 0.105366, 0.342562, 0.000985112, 0, 0, 0, 0, 2371607, 0, 100000, 0, 0
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,16,0.5,true,1,false,TPCC,false, 0,0,0,0,0, 8688, 0.868842,115096, 0, 0.0314215, 0, 0, 0, 0.141735, 0.353203, 0.00093831, 0, 0, 0, 0, 2246978, 0, 100000, 0, 0
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,32,0.5,true,1,false,TPCC,false, 0,0,0,0,0, 9626, 0.962655,103879, 0, 0.0287211, 0, 0, 0, 0.150605, 0.287498, 0.000930027, 0, 0, 0, 0, 2209901, 0, 100000, 0, 0
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,1,0.5,true,2,false,TPCC,false, 728,0,0,0,0, 7901, 1.57984,252747, 0.00238015, 0.0802666, 0, 0, 0, 0.119767, 0.551474, 0.0593361, 0, 0, 0, 0, 17847523, 0.445107, 199650, 0, 144153
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,2,0.5,true,2,false,TPCC,false, 5,0,0,0,0, 5020, 0.950371,398322, 3.6479e-05, 0.0493151, 0, 0, 0, 0.102866, 0.449846, 0.00213796, 0, 0, 0, 0, 12670661, 2.2806e-05, 189277, 0, 9
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,4,0.5,true,2,false,TPCC,false, 1,0,0,0,0, 5276, 1.03901,379007, 1.3489e-05, 0.0557951, 0, 0, 0, 0.124066, 0.483872, 0.00191568, 0, 0, 0, 0, 11394090, 4.904e-06, 196896, 0, 3
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,8,0.5,true,2,false,TPCC,false, 0,0,0,0,0, 5944, 1.18214,336429, 0, 0.0527923, 0, 0, 0, 0.136147, 0.486841, 0.00183784, 0, 0, 0, 0, 13028151, 4.022e-06, 198854, 0, 1
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,16,0.5,true,2,false,TPCC,false, 0,0,0,0,0, 7761, 1.34712,257667, 0, 0.0563774, 0, 0, 0, 0.183544, 0.620683, 0.00182059, 0, 0, 0, 0, 14893650, 0, 173554, 0, 0
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,32,0.5,true,2,false,TPCC,false, 0,0,0,0,0, 10624, 2.03105,188247, 0, 0.0651885, 0, 0, 0, 0.435854, 0.773694, 0.00201336, 0, 0, 0, 0, 21213121, 0, 191169, 0, 0
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,1,0.5,true,4,false,TPCC,false, 5105,0,0,0,0, 15589, 6.25509,254754, 0.0444632, 0.208512, 0, 0, 0, 0.258951, 1.27248, 0.399974, 0, 0, 0, 0, 42739228, 3.42928, 398377, 0, 381911
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,2,0.5,true,4,false,TPCC,false, 1802,0,0,0,0, 8676, 3.3562,460236, 0.00571401, 0.166484, 0, 0, 0, 0.248228, 1.11365, 0.144935, 0, 0, 0, 0, 35305718, 0.949602, 386161, 0, 276031
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,4,0.5,true,4,false,TPCC,false, 10,0,0,0,0, 5823, 2.2907,686854, 6.9222e-05, 0.115166, 0, 0, 0, 0.265461, 1.01167, 0.00435573, 0, 0, 0, 0, 28825415, 8.2356e-05, 393345, 0, 20
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,8,0.5,true,4,false,TPCC,false, 0,0,0,0,0, 6153, 2.33566,649986, 0, 0.101964, 0, 0, 0, 0.297667, 0.984792, 0.00346792, 0, 0, 0, 0, 27628083, 2.7812e-05, 379537, 0, 11
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,16,0.5,true,4,false,TPCC,false, 1,0,0,0,0, 9472, 3.67058,422266, 2.0041e-05, 0.13094, 0, 0, 0, 0.530458, 1.52285, 0.004102, 0, 0, 0, 0, 38081755, 1.7685e-05, 387491, 0, 5
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,32,0.5,true,4,false,TPCC,false, 0,0,0,0,0, 11372, 3.5858,351725, 0, 0.116237, 0, 0, 0, 0.950631, 1.44569, 0.00348283, 0, 0, 0, 0, 33646906, 1.6098e-05, 315304, 0, 3
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,1,0.5,true,8,false,TPCC,false, 10270,0,0,0,0, 38100, 30.6858,207986, 0.289958, 0.524942, 0, 0, 0, 0.590145, 3.61607, 0.803383, 0, 0, 0, 0, 119106467, 23.4204, 797775, 0, 834409
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,2,0.5,true,8,false,TPCC,false, 11397,0,0,0,0, 20447, 16.1623,388419, 0.116923, 0.487824, 0, 0, 0, 0.665749, 3.33992, 0.893351, 0, 0, 0, 0, 86833915, 9.02454, 784719, 0, 753423
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,4,0.5,true,8,false,TPCC,false, 4334,0,0,0,0, 11039, 8.30628,723173, 0.0174769, 0.383962, 0, 0, 0, 0.635436, 2.66719, 0.344019, 0, 0, 0, 0, 90833171, 2.33891, 750860, 0, 536937
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,8,0.5,true,8,false,TPCC,false, 17,0,0,0,0, 6840, 5.02923,1.16949e+06, 0.000130805, 0.237469, 0, 0, 0, 0.659339, 2.22997, 0.00827952, 0, 0, 0, 0, 62018069, 0.00013791, 735206, 0, 36
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,16,0.5,true,8,false,TPCC,false, 8,0,0,0,0, 9078, 6.63422,881151, 8.2632e-05, 0.287878, 0, 0, 0, 1.03668, 3.09606, 0.00911935, 0, 0, 0, 0, 68033491, 8.3139e-05, 730718, 0, 15
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,32,0.5,true,8,false,TPCC,false, 7,0,0,0,0, 10546, 6.78177,758543, 0.00013453, 0.260089, 0, 0, 0, 1.50063, 2.93406, 0.00824466, 0, 0, 0, 0, 64446695, 4.1936e-05, 643033, 0, 6
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,1,0.5,true,16,false,TPCC,false, 17472,0,0,0,0, 74629, 120.372,212342, 1.15155, 1.15935, 0, 0, 0, 1.06204, 7.59197, 1.3723, 0, 0, 0, 0, 220716476, 105.114, 1597504, 0, 1680573
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,2,0.5,true,16,false,TPCC,false, 24758,0,0,0,0, 38364, 59.8555,412160, 0.702421, 0.992342, 0, 0, 0, 1.1815, 6.69473, 1.93544, 0, 0, 0, 0, 220151085, 45.354, 1541878, 0, 1613360
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,4,0.5,true,16,false,TPCC,false, 22197,0,0,0,0, 22411, 34.1861,708791, 0.245764, 0.984321, 0, 0, 0, 1.46076, 6.59203, 1.73722, 0, 0, 0, 0, 199553214, 19.1937, 1514425, 0, 1455517
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,8,0.5,true,16,false,TPCC,false, 7022,0,0,0,0, 10365, 15.1028,1.54071e+06, 0.0281174, 0.712049, 0, 0, 0, 1.2054, 4.51363, 0.562025, 0, 0, 0, 0, 131992556, 4.36148, 1454311, 0, 1050104
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,16,0.5,true,16,false,TPCC,false, 33,0,0,0,0, 9313, 12.8873,1.71796e+06, 0.000415453, 0.543782, 0, 0, 0, 1.93848, 5.58404, 0.0179928, 0, 0, 0, 0, 121142163, 0.000385425, 1383746, 0, 82
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,32,0.5,true,16,false,TPCC,false, 10,0,0,0,0, 11177, 14.0184,1.43137e+06, 0.000151601, 0.525849, 0, 0, 0, 3.39966, 5.88714, 0.0161247, 0, 0, 0, 0, 127456482, 0.000144807, 1254099, 0, 31
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,1,0.5,true,32,false,TPCC,false, 30735,0,0,0,0, 158276, 510.68,200318, 4.69987, 3.2138, 0, 0, 0, 2.25764, 18.7651, 2.43872, 0, 0, 0, 0, 515389181, 474.902, 3196818, 0, 3362606
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,2,0.5,true,32,false,TPCC,false, 43040,0,0,0,0, 86321, 274.429,366244, 3.30291, 2.61819, 0, 0, 0, 2.30932, 16.2825, 3.49141, 0, 0, 0, 0, 408232259, 239.061, 3140871, 0, 3305210
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,4,0.5,true,32,false,TPCC,false, 52711,0,0,0,0, 50183, 154.849,630024, 1.85517, 2.38546, 0, 0, 0, 2.96786, 15.3855, 4.19283, 0, 0, 0, 0, 463021491, 118.6, 3048708, 0, 3188859
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,8,0.5,true,32,false,TPCC,false, 45974,0,0,0,0, 27700, 81.0242,1.1465e+06, 0.609962, 2.19741, 0, 0, 0, 3.80407, 15.0994, 3.68145, 0, 0, 0, 0, 422953490, 46.0288, 2902950, 0, 2791616
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,16,0.5,true,32,false,TPCC,false, 32022,0,0,0,0, 18724, 46.9533,1.69811e+06, 0.298776, 1.93386, 0, 0, 0, 4.88162, 13.5104, 2.59002, 0, 0, 0, 0, 344381455, 12.8707, 2491615, 0, 1651272
50000,false,WOUND_WAIT,false,true,true,LH_SPINLOCK,100000,32,0.5,true,32,false,TPCC,false, 41,0,0,0,0, 19060, 39.6934,1.67881e+06, 0.000769215, 1.6228, 0, 0, 0, 10.0715, 16.7268, 0.037576, 0, 0, 0, 0, 402793396, 0.0017485, 2082431, 0, 122
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,1,0.5,true,1,false,TPCC,false, 0,0,0,0,0, 4009, 0.400982,249388, 0, 0.0190239, 0, 0, 0, 0.048153, 0.189466, 0.00384806, 0, 0, 0, 0, 2133994, 0, 100000, 0, 0
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,2,0.5,true,1,false,TPCC,false, 0,0,0,0,0, 4936, 0.493633,202580, 0, 0.0190618, 0, 0, 0, 0.05862, 0.236746, 0.00386769, 0, 0, 0, 0, 2137304, 0, 100000, 0, 0
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,4,0.5,true,1,false,TPCC,false, 0,0,0,0,0, 4745, 0.474584,210711, 0, 0.0207203, 0, 0, 0, 0.0647819, 0.205397, 0.00414342, 0, 0, 0, 0, 2260716, 0, 100000, 0, 0
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,8,0.5,true,1,false,TPCC,false, 0,0,0,0,0, 5478, 0.547866,182526, 0, 0.020004, 0, 0, 0, 0.0747756, 0.23301, 0.00402857, 0, 0, 0, 0, 2235585, 0, 100000, 0, 0
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,16,0.5,true,1,false,TPCC,false, 0,0,0,0,0, 6394, 0.639413,156393, 0, 0.0212803, 0, 0, 0, 0.0961686, 0.220607, 0.00436758, 0, 0, 0, 0, 2457856, 0, 100000, 0, 0
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,32,0.5,true,1,false,TPCC,false, 0,0,0,0,0, 9419, 0.941922,106166, 0, 0.0211888, 0, 0, 0, 0.167677, 0.284855, 0.0042887, 0, 0, 0, 0, 2399595, 0, 100000, 0, 0
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,1,0.5,true,2,false,TPCC,false, 10676,0,0,0,0, 8720, 1.74415,228728, 0.00467984, 0.045522, 0, 0, 0, 0.108388, 0.430887, 0.829092, 0, 0, 0, 0, 5845597, 0.0265417, 199468, 0, 7150
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,2,0.5,true,2,false,TPCC,false, 13,0,0,0,0, 5169, 1.02617,386880, 5.5953e-05, 0.0384516, 0, 0, 0, 0.110779, 0.48736, 0.0186508, 0, 0, 0, 0, 14221226, 1.525e-05, 198503, 0, 4
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,4,0.5,true,2,false,TPCC,false, 5,0,0,0,0, 5744, 1.14555,348125, 3.8429e-05, 0.0509293, 0, 0, 0, 0.13136, 0.544348, 0.0191109, 0, 0, 0, 0, 15062875, 1.1234e-05, 199397, 0, 3
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,8,0.5,true,2,false,TPCC,false, 3,0,0,0,0, 5175, 1.01707,386411, 2.0411e-05, 0.0390153, 0, 0, 0, 0.11933, 0.430021, 0.0179179, 0, 0, 0, 0, 14227110, 1.2776e-05, 196504, 0, 2
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,16,0.5,true,2,false,TPCC,false, 0,0,0,0,0, 7977, 1.40243,250698, 0, 0.0390844, 0, 0, 0, 0.20372, 0.639855, 0.0183048, 0, 0, 0, 0, 14747726, 0, 175793, 0, 0
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,32,0.5,true,2,false,TPCC,false, 0,0,0,0,0, 11246, 2.12138,177840, 0, 0.043516, 0, 0, 0, 0.488683, 0.792248, 0.0223515, 0, 0, 0, 0, 18475761, 3.107e-06, 188633, 0, 1
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,1,0.5,true,4,false,TPCC,false, 60620,0,0,0,0, 16292, 6.67694,238407, 0.193298, 0.10108, 0, 0, 0, 0.209684, 0.828485, 4.69629, 0, 0, 0, 0, 14606281, 0.166233, 397958, 0, 39916
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,2,0.5,true,4,false,TPCC,false, 23654,0,0,0,0, 10439, 3.92115,382138, 0.0103572, 0.0880058, 0, 0, 0, 0.250228, 0.903675, 1.84889, 0, 0, 0, 0, 20063162, 0.0703332, 374605, 0, 16069
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,4,0.5,true,4,false,TPCC,false, 20,0,0,0,0, 5574, 2.18599,717573, 0.000117702, 0.0887561, 0, 0, 0, 0.25641, 0.996013, 0.0384719, 0, 0, 0, 0, 30051644, 3.8879e-05, 392151, 0, 7
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,8,0.5,true,4,false,TPCC,false, 9,0,0,0,0, 5974, 2.2259,669471, 5.7496e-05, 0.0774317, 0, 0, 0, 0.255488, 0.94079, 0.034878, 0, 0, 0, 0, 27219399, 3.6245e-05, 372544, 0, 7
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,16,0.5,true,4,false,TPCC,false, 3,0,0,0,0, 6758, 2.38037,591821, 2.4171e-05, 0.075443, 0, 0, 0, 0.317041, 0.902034, 0.0336577, 0, 0, 0, 0, 26793388, 0, 352188, 0, 0
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,32,0.5,true,4,false,TPCC,false, 0,0,0,0,0, 9882, 3.3357,404749, 0, 0.0774001, 0, 0, 0, 0.842184, 1.29849, 0.0446796, 0, 0, 0, 0, 37593751, 0, 337530, 0, 0
50000,false,WAIT_DIE,false,true,true,LH_SPINLOCK,100000,1,0.5,true,8,false,TPCC,false, 263690,0,0,0,0, 29148, 24.9483,250751, 2.15483, 0.214589, 0, 0, 0, 0.415206, 1.92199, 20.312, 0, 0, 0, 0, 35046356, 0.857251, 781976, 0, 163699
