ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,2,true,YCSB,false,0, 0, 0, 0, 98897,0,0,0,0, 98897, 0, 19.7638,20222.9, 0, 2.66357, 1.26076, 0, 0, 2.23122, 12.5429, 0.00579875, 0, 0, 0, 0, 0, 3.5654e-05, 199841, 0, 40
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,4,true,YCSB,false,0, 0, 0, 0, 18901,0,0,0,0, 18901, 0, 7.55597,211625, 0, 2.57141, 1.94405, 0, 0, 1.23856, 5.26637, 0.00933257, 0, 0, 0, 0, 0, 0.0848476, 399759, 0, 85789
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,4,true,YCSB,false,0, 0, 0, 0, 29536,0,0,0,0, 29536, 0, 11.7664,135426, 0, 2.12007, 1.48938, 0, 0, 1.73739, 7.52417, 0.00909266, 0, 0, 0, 0, 0, 0.00153658, 398368, 0, 1989
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,4,true,YCSB,false,0, 0, 0, 0, 87321,0,0,0,0, 87321, 0, 34.9255,45807.7, 0, 4.93304, 2.11228, 0, 0, 3.49335, 21.4914, 0.00878755, 0, 0, 0, 0, 0, 6.59e-05, 399964, 0, 56
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,8,true,YCSB,false,0, 0, 0, 0, 20818,0,0,0,0, 20818, 0, 16.6176,384281, 0, 7.57244, 6.30052, 0, 0, 1.54878, 11.6278, 0.0183141, 0, 0, 0, 0, 0, 1.17463, 798227, 0, 669062
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,8,true,YCSB,false,0, 0, 0, 0, 27190,0,0,0,0, 27190, 0, 21.7264,294219, 0, 5.63689, 4.30381, 0, 0, 2.16641, 14.6138, 0.0168354, 0, 0, 0, 0, 0, 0.00758296, 799040, 0, 9521
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,8,true,YCSB,false,0, 0, 0, 0, 82526,0,0,0,0, 82526, 0, 65.9482,96938.3, 0, 11.877, 6.3881, 0, 0, 4.01491, 42.1968, 0.0168363, 0, 0, 0, 0, 0, 0.00397957, 799114, 0, 5849
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,1,TOP,1,4,true,WR,0,true,10000000,16,true,YCSB,false,0, 0, 0, 0, 37610,0,0,0,0, 37610, 0, 60.1438,425409, 0, 36.7386, 33.5737, 0, 0, 3.01052, 45.2021, 0.0358325, 0, 0, 0, 0, 0, 6.92357, 1599107, 0, 1485469
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,1,TOP,1,16,true,WR,0,true,10000000,16,true,YCSB,false,0, 0, 0, 0, 38042,0,0,0,0, 38042, 0, 60.8563,420586, 0, 29.5772, 26.5311, 0, 0, 3.2321, 47.7471, 0.0398091, 0, 0, 0, 0, 0, 0.06179, 1599709, 0, 62753
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,1,TOP,1,64,true,WR,0,true,10000000,16,true,YCSB,false,0, 0, 0, 0, 120761,0,0,0,0, 120761, 0, 192.6,132493, 0, 88.091, 76.7694, 0, 0, 6.68903, 145.632, 0.0338031, 0, 0, 0, 0, 0, 0.00706061, 1594885, 0, 8976
