ABORT_PENALTY,CC_ALG,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,TOP,1,4,true,WR,0,true,true,1024*1024*20,1,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001499,-nan,0.000000,0.000000,0.000008,0.781777,127913.793553,0.000000,0.014514,0.323922,0.355676,0.001693,0.000000,0.000000,100000
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,TOP,1,16,true,WR,0,true,true,1024*1024*20,1,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001517,-nan,0.000000,0.000000,0.000021,2.145674,46605.396447,0.000000,0.055756,0.531112,0.935404,0.001660,0.000000,0.000000,100000
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,TOP,1,64,true,WR,0,true,true,1024*1024*20,1,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001515,-nan,0.000000,0.000000,0.000058,5.803836,17229.984726,0.000000,0.220907,0.778038,1.987858,0.001618,0.000000,0.000000,100000
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,TOP,1,4,true,WR,0,true,true,1024*1024*20,2,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.828637,-nan,0.000000,0.000000,0.000028,5.588943,71507.980840,0.000000,0.981669,1.592376,3.760830,0.003479,0.000000,0.006309,199827
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,TOP,1,16,true,WR,0,true,true,1024*1024*20,2,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.412407,-nan,0.000000,0.000000,0.000064,12.680136,31301.241890,0.000000,1.650976,3.112459,8.292027,0.003080,0.000000,0.000589,198452
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,TOP,1,64,true,WR,0,true,true,1024*1024*20,2,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.772212,-nan,0.000000,0.000000,0.000123,24.369227,16248.853828,0.000000,2.292154,3.822804,15.019838,0.002913,0.000000,0.000017,197986
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,TOP,1,4,true,WR,0,true,true,1024*1024*20,4,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.952941,-nan,0.000000,0.000000,0.000029,11.410148,138239.051989,0.000000,3.495599,2.314820,8.288961,0.006745,0.000000,0.060558,394332
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,TOP,1,16,true,WR,0,true,true,1024*1024*20,4,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.925892,-nan,0.000000,0.000000,0.000051,20.547107,77682.565812,0.000000,3.421007,4.264995,13.556220,0.006780,0.000000,0.003589,399038
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,TOP,1,64,true,WR,0,true,true,1024*1024*20,4,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.137370,-nan,0.000000,0.000000,0.000113,44.822082,35526.506696,0.000000,6.195789,5.945301,27.663460,0.005851,0.000000,0.000519,398093
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,TOP,1,4,true,WR,0,true,true,1024*1024*20,8,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.899302,-nan,0.000000,0.000000,0.000030,24.097050,263236.534172,0.000000,10.586987,2.736238,18.331088,0.012301,0.000000,0.959046,792903
