ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,COMMUTATIVE_LATCH,COMMUTATIVE_OPS,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,WORKLOAD,WW_STARV_FREE,abort_cnt,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,1,false,TPCC,false, 0, 3955,0,0,0,0, 3955, 0.39559,252787, 0, 0.0248221, 0.0010686, 0, 0, 0.0401713, 0.140239, 0.00217491, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,1,false,TPCC,false, 0, 3969,0,0,0,0, 3969, 0.396911,251946, 0, 0.0250571, 0.00108231, 0, 0, 0.0428239, 0.140015, 0.00222065, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,1,false,TPCC,false, 0, 4609,0,0,0,0, 4609, 0.46096,216938, 0, 0.0270119, 0.00113085, 0, 0, 0.0504535, 0.154699, 0.00245236, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,1,false,TPCC,false, 0, 4690,0,0,0,0, 4690, 0.469031,213206, 0, 0.026769, 0.00112895, 0, 0, 0.057937, 0.148535, 0.00232759, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,1,false,TPCC,false, 0, 5802,0,0,0,0, 5802, 0.580271,172333, 0, 0.0275755, 0.00107122, 0, 0, 0.0737119, 0.194885, 0.00220732, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,1,false,TPCC,false, 0, 6121,0,0,0,0, 6121, 0.612108,163370, 0, 0.0329327, 0.00120575, 0, 0, 0.0709332, 0.214056, 0.00245933, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,1,false,TPCC,false, 0, 5846,0,0,0,0, 5846, 0.584608,171055, 0, 0.0275613, 0.00115129, 0, 0, 0.0760688, 0.163379, 0.0023925, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,1,false,TPCC,false, 0, 6508,0,0,0,0, 6508, 0.650863,153642, 0, 0.0279242, 0.00117734, 0, 0, 0.0964357, 0.174775, 0.00241096, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,1,0.5,true,2,false,TPCC,false, 668, 7209,0,0,0,0, 7249, 1.42844,275891, 0.00779707, 0.1518, 0.00211652, 0, 0, 0.138146, 0.801132, 0.0560915, 0, 0, 0, 0, 0, 4.878e-06, 197047, 0, 7
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,1,0.5,true,2,false,TPCC,false, 670, 7200,0,0,0,0, 7242, 1.42117,276164, 0.00818879, 0.153075, 0.00207507, 0, 0, 0.108487, 0.808408, 0.0561723, 0, 0, 0, 0, 0, 1.726e-06, 196238, 0, 2
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,2,false,TPCC,false, 18, 6968,0,0,0,0, 6970, 1.36503,286944, 0.000203331, 0.133886, 0.00208534, 0, 0, 0.145827, 0.741557, 0.00530093, 0, 0, 0, 0, 0, 0, 195844, 0, 0
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,2,false,TPCC,false, 10, 6784,0,0,0,0, 6785, 1.31731,294750, 0.000134539, 0.130407, 0.00205219, 0, 0, 0.111888, 0.722787, 0.00463024, 0, 0, 0, 0, 0, 0, 194138, 0, 0
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,2,false,TPCC,false, 4, 7181,0,0,0,0, 7181, 1.41716,278494, 5.6853e-05, 0.139464, 0.00205961, 0, 0, 0.159186, 0.778023, 0.00417276, 0, 0, 0, 0, 0, 0, 197336, 0, 0
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,2,false,TPCC,false, 2, 6879,0,0,0,0, 6879, 1.34759,290708, 2.5495e-05, 0.135078, 0.00205444, 0, 0, 0.126567, 0.740169, 0.00396388, 0, 0, 0, 0, 0, 0, 195877, 0, 0
50000,0,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,2,false,TPCC,false, 2, 7444,0,0,0,0, 7444, 1.44704,268651, 4.0593e-05, 0.136953, 0.00206222, 0, 0, 0.163648, 0.758525, 0.00401373, 0, 0, 0, 0, 0, 0, 194375, 0, 0
50000,4,true,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,2,false,TPCC,false, 3, 7963,0,0,0,0, 7964, 1.58724,251130, 5.692e-05, 0.146929, 0.00219012, 0, 0, 0.134017, 0.811536, 0.00428341, 0, 0, 0, 0, 0, 0, 199302, 0, 0
