ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0,true,true,1024*1024*20,16,YCSB,false,0,2898,0,0,11.085106,9.000000,7.000000,139.000000,4.634096,1.393289,0.572725,1.811894,2.070555,53.785715,2.208633,0.000000,0.000000,0.000065,104.002725,245537.258693,0.042150,59.346568,5.482025,85.491108,0.244896,0.000000,0.046072,1596034
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0,true,true,1024*1024*20,32,YCSB,false,0,14681,0,0,21.693825,14.000000,8.000000,1014.000000,12.029059,3.368508,1.273860,4.809472,4.427640,318.872004,2.337278,0.000000,0.000000,0.000132,422.965840,241824.464890,0.362731,331.395910,9.223148,385.907596,1.186473,0.000000,0.308895,3196359
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.25,true,true,1024*1024*20,16,YCSB,false,0,944528,0,0,10.956431,16.000000,15.000000,53155.000000,2.805296,1.714973,0.679210,2.235993,1.431187,6.286912,2.271357,0.000000,0.000000,0.000047,121.438460,204699.829798,49.107425,10.889309,2.668985,27.199267,72.552545,0.000000,0.152595,1553652
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.25,true,true,1024*1024*20,32,YCSB,false,0,1926454,0,0,38.249444,32.000000,30.000000,202070.000000,12.808935,13.337032,2.498338,22.885921,6.211469,209.768788,2.496590,0.000000,0.000000,0.000134,588.114117,168479.030102,173.821177,241.237289,4.918082,271.790131,148.956967,0.000000,41.601641,3096403
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.5,true,true,1024*1024*20,16,YCSB,false,0,1833343,0,0,10.985190,16.000000,15.000000,130999.000000,2.789776,1.869847,0.844782,2.753575,1.667070,5.996842,2.325888,0.000000,0.000000,0.000052,192.620690,130154.989937,111.899671,11.706022,2.394677,20.798976,140.651876,0.000000,0.078883,1566909
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.5,true,true,1024*1024*20,32,YCSB,false,0,6135495,0,0,26.475084,32.000000,29.000000,551704.000000,7.352518,8.712174,2.595693,15.702769,5.150455,12.114691,2.376811,0.000000,0.000000,0.000066,614.516001,163907.491271,406.907803,36.298686,2.786368,41.287663,473.552432,0.000000,3.718311,3147618
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.75,true,true,1024*1024*20,16,YCSB,false,0,1597784,0,0,6.947494,16.000000,15.000000,236959.000000,2.081893,1.527488,0.654850,3.645951,1.273945,14.994929,2.781747,0.000000,0.000000,0.000058,175.314383,67212.739710,132.300977,21.216791,2.267689,11.941115,122.843000,0.000000,0.074808,736460
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.75,true,true,1024*1024*20,32,YCSB,false,0,9398111,0,0,32.225950,32.000000,31.000000,1087576.000000,9.283431,10.650908,3.602911,22.661262,7.008784,25.794370,2.575613,0.000000,0.000000,0.000065,920.462193,109677.213051,715.782877,61.100623,3.441495,35.764118,724.726079,0.000000,2.498825,3154804
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,1,true,true,1024*1024*20,16,YCSB,false,0,3927038,0,0,13.132375,16.000000,15.000000,603407.000000,3.588520,3.579018,1.411113,8.781812,2.396263,33.812184,2.559750,0.000000,0.000000,0.000040,402.034897,60849.842100,340.481905,48.044961,3.221074,18.401273,301.554427,0.000000,0.116669,1528985
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,1,true,true,1024*1024*20,32,YCSB,false,0,12012243,0,0,37.990272,32.000000,31.000000,1433043.000000,10.993376,14.972732,4.526709,39.427267,8.380936,60.313358,2.762554,0.000000,0.000000,0.000060,1197.303151,81094.168952,1013.839738,115.623100,3.470152,33.700021,923.870523,0.000000,3.020961,3034197
50000,WOUND_WAIT,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0,true,true,1024*1024*20,16,YCSB,false,0,2,0,0,10.467820,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.938970,0.000000,0.000000,-nan,0.000000,0.000000,0.000366,585.119016,43751.782613,0.000027,1.704766,6.662036,20.929465,0.018221,0.196856,547.851399,1600000
50000,WOUND_WAIT,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.25,true,true,1024*1024*20,16,YCSB,false,0,1,0,0,10.470266,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.783872,0.000000,0.000000,-nan,0.000000,0.000000,0.000384,614.005002,41693.471446,0.000026,1.598873,7.410602,21.893641,0.018175,0.210064,575.004129,1600000
50000,WOUND_WAIT,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.5,true,true,1024*1024*20,16,YCSB,false,0,1,0,0,10.426499,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.813752,0.000000,0.000000,-nan,0.000000,0.000000,0.000388,620.541284,41254.305945,0.000036,1.671408,7.736949,21.923630,0.018146,0.212832,581.193431,1600000
50000,WOUND_WAIT,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.75,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,10.257290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.771484,0.000000,0.000000,-nan,0.000000,0.000000,0.000374,598.748556,42755.844231,0.000000,1.538862,7.410762,21.185696,0.017932,0.192957,560.675524,1600000
50000,WOUND_WAIT,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,1,true,true,1024*1024*20,16,YCSB,false,0,1,0,0,10.250694,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.786666,0.000000,0.000000,-nan,0.000000,0.000000,0.000372,595.685441,42975.675161,0.000026,1.620531,6.701737,21.504320,0.017688,0.200398,557.692985,1599999
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0,true,true,1024*1024*20,16,YCSB,false,0,2000,0,0,11.049214,10.000000,7.000000,105.000000,4.731903,1.406014,0.573837,1.905215,2.101507,56.638746,2.247619,0.000000,0.000000,0.000067,106.456390,240380.272901,0.027480,62.273909,5.534155,88.466671,0.176453,0.000000,0.032541,1599376
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0,true,true,1024*1024*20,32,YCSB,false,0,15203,0,0,22.346032,14.000000,11.000000,1333.000000,11.954220,3.300272,1.245398,4.870838,4.324894,323.278006,2.482371,0.000000,0.000000,0.000135,433.186835,236286.183312,0.576372,335.705246,12.037077,393.829067,1.220767,0.000000,0.325470,3198627
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.25,true,true,1024*1024*20,16,YCSB,false,0,848261,0,0,9.629345,16.000000,15.000000,49620.000000,2.565342,1.601152,0.631654,2.125183,1.374104,7.147129,2.287989,0.000000,0.000000,0.000048,110.827740,202541.205224,43.446807,11.518239,2.555934,25.616926,65.268220,0.000000,0.158284,1402949
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.25,true,true,1024*1024*20,32,YCSB,false,0,2659418,0,0,35.874228,32.000000,28.000000,268257.000000,10.873190,12.800549,2.374073,22.053080,5.772394,127.192867,2.440100,0.000000,0.000000,0.000116,537.752966,170318.264660,206.102854,157.125709,4.777433,181.393662,205.496561,0.000000,32.891758,2862161
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.5,true,true,1024*1024*20,16,YCSB,false,0,1796594,0,0,10.632645,16.000000,15.000000,126867.000000,2.577438,1.809655,0.820225,2.627261,1.582467,4.413656,2.244153,0.000000,0.000000,0.000051,183.990309,135874.199727,104.893610,9.872900,2.068618,19.105416,137.800497,0.000000,0.106199,1562471
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.5,true,true,1024*1024*20,32,YCSB,false,0,6299283,0,0,33.735632,32.000000,31.000000,583979.000000,8.270255,11.183264,2.858579,21.905965,5.513872,19.668497,2.422426,0.000000,0.000000,0.000072,677.109018,147182.916423,452.536381,50.179811,3.323703,49.967782,484.497370,0.000000,10.967672,3114340
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.75,true,true,1024*1024*20,16,YCSB,false,0,2644315,0,0,11.820441,16.000000,15.000000,369714.000000,2.935062,2.229536,1.047901,3.490536,1.825141,9.246796,2.410926,0.000000,0.000000,0.000046,261.670175,95403.520748,189.864157,16.487599,2.198254,16.854488,202.887665,0.000000,0.089542,1560266
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.75,true,true,1024*1024*20,32,YCSB,false,0,8402571,0,0,32.460670,32.000000,29.000000,968135.000000,8.985861,10.689492,3.311220,24.053727,6.396516,27.033323,2.624229,0.000000,0.000000,0.000068,841.024853,104593.988787,655.322767,62.375502,3.423270,33.973398,644.933526,0.000000,4.067018,2748942
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,1,true,true,1024*1024*20,16,YCSB,false,0,4228589,0,0,13.680762,16.000000,15.000000,660815.000000,3.890903,3.760238,1.494981,9.706037,2.569362,34.783504,2.657431,0.000000,0.000000,0.000043,433.027526,56891.903008,367.482806,50.376467,3.838372,19.985663,325.145654,0.000000,0.185891,1539735
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,1,true,true,1024*1024*20,32,YCSB,false,0,11992009,0,0,45.095096,32.000000,31.000000,1443555.000000,11.779456,17.146736,4.701879,47.267575,8.635035,63.626886,2.730858,0.000000,0.000000,0.000062,1232.251593,80782.282280,1039.184349,126.816153,3.959351,37.944623,919.553977,0.000000,7.293264,3110753
50000,WOUND_WAIT,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0,true,true,1024*1024*20,16,YCSB,false,0,3,0,0,10.614995,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.942653,0.000000,0.000000,-nan,0.000000,0.000000,0.000379,606.455621,42212.038441,0.000945,1.695924,7.071031,21.810583,0.018443,0.188948,567.833069,1599983
50000,WOUND_WAIT,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.25,true,true,1024*1024*20,16,YCSB,false,0,1,0,0,10.341264,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.788869,0.000000,0.000000,-nan,0.000000,0.000000,0.000370,591.320269,43292.951934,0.000013,1.606369,6.820276,21.006531,0.017939,0.200212,553.710495,1600000
50000,WOUND_WAIT,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.5,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,10.310066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.798090,0.000000,0.000000,-nan,0.000000,0.000000,0.000362,578.788468,44230.321445,0.000000,1.623525,6.638631,20.542213,0.017815,0.216215,541.892512,1600000
50000,WOUND_WAIT,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.75,true,true,1024*1024*20,16,YCSB,false,0,1,0,0,10.526398,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.809950,0.000000,0.000000,-nan,0.000000,0.000000,0.000396,633.608218,40403.516332,0.000029,1.682710,7.906724,22.495875,0.017944,0.222207,593.504728,1600000
50000,WOUND_WAIT,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,1,true,true,1024*1024*20,16,YCSB,false,0,2,0,0,10.428423,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.796656,0.000000,0.000000,-nan,0.000000,0.000000,0.000410,655.355505,39062.767945,0.000060,1.637108,8.907722,23.149830,0.018294,0.194719,613.817447,1600000
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0,true,true,1024*1024*20,16,YCSB,false,0,3340,0,0,10.981168,9.000000,6.000000,144.000000,4.626187,1.373098,0.559058,1.831857,2.110373,56.816899,2.236111,0.000000,0.000000,0.000067,107.021656,238706.677862,0.048283,62.453262,5.313963,88.717624,0.280064,0.000000,0.045294,1596674
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0,true,true,1024*1024*20,32,YCSB,false,0,11058,0,0,21.540072,13.000000,10.000000,868.000000,11.957856,3.112478,1.236865,4.696957,4.447064,326.322959,2.457373,0.000000,0.000000,0.000135,431.195434,237363.329840,0.312196,338.746708,11.655177,392.964127,0.930729,0.000000,0.339612,3198437
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.25,true,true,1024*1024*20,16,YCSB,false,0,877460,0,0,10.052231,16.000000,15.000000,57464.000000,2.821079,1.753446,0.656052,2.400465,1.481561,10.552820,2.349436,0.000000,0.000000,0.000054,120.374037,180409.269136,46.490047,15.335386,2.986649,30.315939,67.518334,0.000000,0.202823,1357287
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.25,true,true,1024*1024*20,32,YCSB,false,0,2986529,0,0,32.373046,32.000000,31.000000,301467.000000,10.326103,11.030981,2.172886,19.492783,5.501445,101.637041,2.521165,0.000000,0.000000,0.000106,512.273497,173622.317924,217.402127,128.755505,6.002981,153.009653,231.545656,0.000000,18.820329,2779441
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.5,true,true,1024*1024*20,16,YCSB,false,0,1624947,0,0,9.603818,16.000000,15.000000,141205.000000,2.842003,1.995476,0.821018,3.280572,1.801404,6.858699,2.412344,0.000000,0.000000,0.000058,177.603382,113301.085780,104.542954,13.246158,2.574760,19.642545,125.375416,0.000000,0.208579,1257666
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.5,true,true,1024*1024*20,32,YCSB,false,0,6690484,0,0,32.632516,32.000000,31.000000,624016.000000,8.301192,9.550600,2.764252,18.699486,5.432115,20.878929,2.425563,0.000000,0.000000,0.000071,687.901526,147405.470351,463.955098,48.238496,3.254392,50.285577,514.771632,0.000000,4.375298,3168764
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.75,true,true,1024*1024*20,16,YCSB,false,0,2393321,0,0,10.772972,16.000000,15.000000,342511.000000,3.160818,2.288567,0.993062,5.051184,1.921823,17.934650,2.665401,0.000000,0.000000,0.000055,256.361284,74494.805541,191.029975,26.836786,2.861267,17.692555,184.244870,0.000000,0.120263,1193599
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,0.75,true,true,1024*1024*20,32,YCSB,false,0,9465491,0,0,34.806158,32.000000,31.000000,1083440.000000,9.628155,11.580137,3.647429,25.287829,7.070620,27.404192,2.573891,0.000000,0.000000,0.000066,935.597955,107382.398011,729.487350,65.211341,3.664330,36.602381,726.495588,0.000000,3.213121,3139586
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,1,true,true,1024*1024*20,16,YCSB,false,0,4127205,0,0,13.592286,16.000000,15.000000,629365.000000,3.879963,3.835778,1.491941,10.061443,2.622064,35.677171,2.631071,0.000000,0.000000,0.000044,427.706157,57592.661673,360.710115,51.662895,3.996944,19.561050,317.697940,0.000000,0.184779,1539546
50000,CLV,1,true,false,true,WR,0,0,false,100000,2,SPECIFIED,1,16,1,true,true,1024*1024*20,32,YCSB,false,0,12074604,0,0,38.442486,32.000000,31.000000,1439666.000000,10.760634,14.289081,4.428142,36.901013,8.273818,44.276388,2.682614,0.000000,0.000000,0.000060,1177.594207,84860.145723,990.873991,96.953059,3.013064,33.245770,928.003208,0.000000,2.958329,3122838
