cycle_detect,cascading_abort_times,time_abort,time_get_cs,MAX_TXN_PER_PART,DEBUG_CS_PROFILING,user_abort_cnt,PERC_PAYMENT,max_abort_length,time_index,BB_OPT_MAX_WAITER,LATCH,ABORT_PENALTY,CC_ALG,NUM_WH,latency,time_cleanup,WORKLOAD,txn_cnt,time_man,WW_STARV_FREE,time_wait,dl_detect_time,COMMUTATIVE_OPS,DEBUG_PROFILING,TPCC_USER_ABORT,THREAD_CNT,BB_OPT_RAW,dl_wait_time,time_release_cs,time_get_latch,run_time,deadlock_cnt,time_release_latch,time_query,wait_cnt,time_retire_latch,commit_latency,abort_cnt,time_commit,abort_length,RETIRE_ON,DYNAMIC_TS,throughput,time_retire_cs,time_ts_alloc
,,,,100000,false,,1,,,0,LH_MCSLOCK,50000,IC3,4,,,TPCC,,,false,,,false,true,false,8,true,,,,,,,,,,,,,,true,true,,,
,,,,100000,false,,1,,,0,LH_MCSLOCK,50000,IC3,8,,,TPCC,,,false,,,false,true,false,8,true,,,,,,,,,,,,,,true,true,,,
0, 0, 5.0812e-05, 0,100000,false, 0,1, 0, 0.154624,0,LH_MCSLOCK,50000,IC3,16, 5252, 0.421305,TPCC, 782878, 0.455731,false, 0.026403,0,false,true,false,8,true,0, 0, 0, 4.1119,0, 0, 0.0226046, 0, 0, 5252, 0, 0.00720236, 0,true,true,1.52314e+06, 0, 0
0, 0, 1.2751, 0,100000,false, 0,1, 0, 0.143564,0,LH_MCSLOCK,50000,IC3,1, 39787, 21.4724,TPCC, 1596440, -10.8058,false, 32.5121,0,false,true,false,16,true,0, 0, 0, 63.5185,0, 0, 0.0360531, 0, 0, 39787, 0, 18.801, 0,true,true,402135, 0, 0
0, 0, 0.764733, 0,100000,false, 0,1, 0, 0.131389,0,LH_MCSLOCK,50000,IC3,2, 20787, 3.82126,TPCC, 1580619, -16.4079,false, 20.4249,0,false,true,false,16,true,0, 0, 0, 32.8576,0, 0, 0.0358614, 0, 0, 20787, 0, 1.80891, 0,true,true,769683, 0, 0
0, 0, 0.313483, 0,100000,false, 0,1, 0, 0.120874,0,LH_MCSLOCK,50000,IC3,4, 10262, 1.97984,TPCC, 1545988, -4.53116,false, 6.63588,0,false,true,false,16,true,0, 0, 0, 15.8653,0, 0, 0.035276, 0, 0, 10262, 0, 0.596819, 0,true,true,1.55911e+06, 0, 0
0, 0, 0.0650708, 0,100000,false, 0,1, 0, 0.170678,0,LH_MCSLOCK,50000,IC3,8, 7430, 1.24822,TPCC, 1402241, -0.422218,false, 1.79085,0,false,true,false,16,true,0, 0, 0, 10.4195,0, 0, 0.0368646, 0, 0, 7430, 0, 0.261582, 0,true,true,2.15325e+06, 0, 0
0, 0, 0.000157456, 0,100000,false, 0,1, 0, 0.305381,0,LH_MCSLOCK,50000,IC3,16, 5719, 0.680987,TPCC, 1497698, 0.719194,false, 0.0516792,0,false,true,false,16,true,0, 0, 0, 8.56546,0, 0, 0.0349742, 0, 0, 5719, 0, 0.0140694, 0,true,true,2.79765e+06, 0, 0
0, 0, 3.3782, 0,100000,false, 0,1, 0, 0.314247,0,LH_MCSLOCK,50000,IC3,1, 91207, 239.888,TPCC, 3194323, 211.074,false, 29.3071,0,false,true,false,32,true,0, 0, 0, 291.345,0, 0, 0.075775, 0, 0, 91207, 0, 232.773, 0,true,true,350850, 0, 0
0, 0, 1.90392, 0,100000,false, 0,1, 0, 0.295387,0,LH_MCSLOCK,50000,IC3,2, 44588, 18.0004,TPCC, 3127319, -83.4472,false, 101.835,0,false,true,false,32,true,0, 0, 0, 139.441,0, 0, 0.0732312, 0, 0, 44588, 0, 12.9867, 0,true,true,717682, 0, 0
0, 0, 1.13417, 0,100000,false, 0,1, 0, 0.324126,0,LH_MCSLOCK,50000,IC3,4, 24890, 6.50171,TPCC, 3115972, -45.1423,false, 51.9788,0,false,true,false,32,true,0, 0, 0, 77.5571,0, 0, 0.0742371, 0, 0, 24890, 0, 2.56887, 0,true,true,1.28565e+06, 0, 0
0, 0, 0.601006, 0,100000,false, 0,1, 0, 0.434764,0,LH_MCSLOCK,50000,IC3,8, 14552, 4.57596,TPCC, 2902746, -14.0067,false, 18.8753,0,false,true,false,32,true,0, 0, 0, 42.243,0, 0, 0.0696981, 0, 0, 14552, 0, 1.45753, 0,true,true,2.19889e+06, 0, 0
0, 0, 0.283047, 0,100000,false, 0,1, 0, 0.592145,0,LH_MCSLOCK,50000,IC3,16, 10602, 3.87266,TPCC, 2603470, 0.384217,false, 3.77664,0,false,true,false,32,true,0, 0, 0, 27.603,0, 0, 0.0659899, 0, 0, 10602, 0, 1.11558, 0,true,true,3.01819e+06, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.00816132,0,LH_MCSLOCK,50000,BAMBOO,1, 1677, 0.00720743,TPCC, 100000, 0.0276547,false, 0,0,false,true,false,1,true,0, 0, 0, 0.167704,0, 0, 0.0021458, 0, 0, 1677, 0, 0.000758552, 0,true,true,596288, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.00838839,0,LH_MCSLOCK,50000,BAMBOO,2, 1778, 0.00713485,TPCC, 100000, 0.0302584,false, 0,0,false,true,false,1,true,0, 0, 0, 0.177891,0, 0, 0.00212886, 0, 0, 1778, 0, 0.000746546, 0,true,true,562143, 0, 0
0, 0, 0, 0,100000,false, 0,1, 0, 0.00942047,0,LH_MCSLOCK,50000,BAMBOO,4, 1910, 0.00719305,TPCC, 100000, 0.0339704,false, 0,0,false,true,false,1,true,0, 0, 0, 0.19107,0, 0, 0.00217581, 0, 0, 1910, 0, 0.000766605, 0,true,true,523369, 0, 0
