ABORT_PENALTY,BB_OPT_RAW,CC_ALG,COMMUTATIVE_LATCH,COMMUTATIVE_OPS,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,WORKLOAD,WW_STARV_FREE,abort_cnt,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,8,false,TPCC,false, 2, 8185,0,0,0,0, 8185, 6.17962,977367, 2.2313e-05, 0.532332, 0.00813657, 0, 0, 0.615579, 3.23879, 0.0149775, 0, 0, 0, 0, 0, 1.056e-06, 754969, 0, 2
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,8,false,TPCC,false, 3, 8879,0,0,0,0, 8880, 6.22022,900896, 6.4124e-05, 0.50071, 0.00772872, 0, 0, 0.711356, 3.01381, 0.0145433, 0, 0, 0, 0, 0, 1.22e-06, 700472, 0, 1
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,32,0.5,true,8,false,TPCC,false, 0, 13223,0,0,0,0, 13223, 9.27308,604990, 0, 0.59514, 0.00872586, 0, 0, 1.99573, 4.46459, 0.0165169, 0, 0, 0, 0, 0, 1.109e-06, 701265, 0, 1
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,1,0.5,true,16,false,TPCC,false, 6148, 8757,0,0,0,0, 8816, 13.6672,1.81484e+06, 0.0909903, 1.81361, 0.15232, 0, 0, 0.921275, 7.87165, 0.516584, 0, 0, 0, 0, 0, 0.000503463, 1550240, 0, 1007
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,16,false,TPCC,false, 3050, 8320,0,0,0,0, 8348, 12.2908,1.9165e+06, 0.040778, 1.30697, 0.078742, 0, 0, 1.1652, 7.07068, 0.267739, 0, 0, 0, 0, 0, 0.000198421, 1472213, 0, 446
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,16,false,TPCC,false, 1441, 8375,0,0,0,0, 8387, 12.8128,1.90751e+06, 0.0191371, 1.26796, 0.046145, 0, 0, 1.24197, 6.98102, 0.143357, 0, 0, 0, 0, 0, 0.000107816, 1527533, 0, 228
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,16,false,TPCC,false, 555, 9221,0,0,0,0, 9227, 13.6713,1.73403e+06, 0.00792603, 1.24094, 0.0265863, 0, 0, 1.24586, 7.14466, 0.0743212, 0, 0, 0, 0, 0, 7.6486e-05, 1481658, 0, 116
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,16,false,TPCC,false, 8, 9003,0,0,0,0, 9003, 12.7406,1.77715e+06, 0.000153676, 1.03771, 0.015628, 0, 0, 1.33142, 6.30365, 0.0291194, 0, 0, 0, 0, 0, 2.2e-06, 1415129, 0, 3
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,32,0.5,true,16,false,TPCC,false, 7, 13915,0,0,0,0, 13915, 18.9157,1.14981e+06, 0.000178298, 1.27718, 0.0177504, 0, 0, 3.48097, 9.67769, 0.0346367, 0, 0, 0, 0, 0, 9.6e-07, 1359340, 0, 1
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,1,0.5,true,32,false,TPCC,false, 29322, 15564,0,0,0,0, 15889, 48.6022,2.01399e+06, 0.992519, 10.9166, 1.4881, 0, 0, 2.49126, 32.6198, 2.4341, 0, 0, 0, 0, 0, 0.00428662, 3058881, 0, 5990
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,32,false,TPCC,false, 21792, 12431,0,0,0,0, 12574, 37.0919,2.54478e+06, 0.423401, 6.2208, 2.23035, 0, 0, 2.48929, 21.9779, 1.86876, 0, 0, 0, 0, 0, 0.0159635, 2949712, 0, 3605
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,32,false,TPCC,false, 11798, 13055,0,0,0,0, 13141, 38.6781,2.43513e+06, 0.252385, 4.36455, 0.303658, 0, 0, 2.90223, 21.439, 1.03567, 0, 0, 0, 0, 0, 0.00146254, 2943316, 0, 1896
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,32,false,TPCC,false, 5307, 13649,0,0,0,0, 13692, 38.758,2.33706e+06, 0.12175, 3.80498, 0.253072, 0, 0, 3.75202, 22.3966, 0.501097, 0, 0, 0, 0, 0, 0.00234307, 2830618, 0, 830
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,32,false,TPCC,false, 1885, 13798,0,0,0,0, 13813, 37.8261,2.31651e+06, 0.0424568, 3.37805, 0.0750729, 0, 0, 4.86394, 20.0977, 0.228733, 0, 0, 0, 0, 0, 0.000248946, 2738276, 0, 330
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,32,0.5,true,32,false,TPCC,false, 39, 20480,0,0,0,0, 20480, 49.8498,1.56243e+06, 0.0019791, 2.95266, 0.0379299, 0, 0, 9.86486, 25.8545, 0.0786081, 0, 0, 0, 0, 0, 1.7625e-05, 2433958, 0, 14
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,1,0.5,true,1,false,TPCC,false, 0, 3954,0,0,0,0, 3954, 0.39547,252864, 0, 0.0247883, 0.00106297, 0, 0, 0.0396238, 0.139029, 0.00220842, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,1,false,TPCC,false, 0, 4878,0,0,0,0, 4878, 0.487853,204980, 0, 0.0252606, 0.00107652, 0, 0, 0.0488645, 0.179165, 0.00225349, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,1,false,TPCC,false, 0, 4646,0,0,0,0, 4646, 0.464691,215197, 0, 0.0274545, 0.00116713, 0, 0, 0.0519081, 0.150819, 0.00239366, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,1,false,TPCC,false, 0, 5417,0,0,0,0, 5417, 0.541754,184586, 0, 0.0281883, 0.00116479, 0, 0, 0.0595239, 0.184639, 0.00241652, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,1,false,TPCC,false, 0, 9099,0,0,0,0, 9099, 0.909998,109890, 0, 0.0331642, 0.00113012, 0, 0, 0.131572, 0.331505, 0.00237138, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,32,0.5,true,1,false,TPCC,false, 0, 9254,0,0,0,0, 9254, 0.925432,108058, 0, 0.0300334, 0.00119054, 0, 0, 0.153038, 0.218319, 0.00251883, 0, 0, 0, 0, 0, 0, 100000, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,1,0.5,true,2,false,TPCC,false, 2, 7079,0,0,0,0, 7079, 1.40901,282494, 3.3706e-05, 0.153532, 0.00341663, 0, 0, 0.137735, 0.828109, 0.00408293, 0, 0, 0, 0, 0, 6.146e-06, 199019, 0, 8
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,2,false,TPCC,false, 0, 7010,0,0,0,0, 7010, 1.37895,285278, 0, 0.129036, 0.00210307, 0, 0, 0.143222, 0.765254, 0.0038379, 0, 0, 0, 0, 0, 0, 196692, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,2,false,TPCC,false, 0, 7325,0,0,0,0, 7325, 1.42294,273015, 0, 0.130106, 0.00212841, 0, 0, 0.14885, 0.752358, 0.00393573, 0, 0, 0, 0, 0, 0, 194242, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,2,false,TPCC,false, 0, 7575,0,0,0,0, 7575, 1.49421,264010, 0, 0.130085, 0.00209699, 0, 0, 0.153481, 0.755333, 0.00385353, 0, 0, 0, 0, 0, 0, 197243, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,2,false,TPCC,false, 0, 11182,0,0,0,0, 11182, 2.17186,178854, 0, 0.140834, 0.00218061, 0, 0, 0.298712, 1.07872, 0.00408666, 0, 0, 0, 0, 0, 0, 194223, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,32,0.5,true,2,false,TPCC,false, 0, 12624,0,0,0,0, 12624, 2.37671,158421, 0, 0.140014, 0.00220589, 0, 0, 0.481325, 1.04596, 0.00412195, 0, 0, 0, 0, 0, 0, 188261, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,1,0.5,true,4,false,TPCC,false, 71, 6687,0,0,0,0, 6689, 2.59178,597919, 0.000939975, 0.309074, 0.0105065, 0, 0, 0.271048, 1.47618, 0.0133622, 0, 0, 0, 0, 0, 2.1394e-05, 387419, 0, 41
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,4,false,TPCC,false, 31, 7549,0,0,0,0, 7550, 2.87715,529787, 0.000385894, 0.297945, 0.00649521, 0, 0, 0.300162, 1.63954, 0.00992947, 0, 0, 0, 0, 0, 1.1347e-05, 381069, 0, 17
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,4,false,TPCC,false, 1, 7764,0,0,0,0, 7764, 3.00441,515172, 2.4015e-05, 0.272423, 0.0042407, 0, 0, 0.321651, 1.63229, 0.00785215, 0, 0, 0, 0, 0, 7.62e-07, 386947, 0, 1
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,4,false,TPCC,false, 0, 7767,0,0,0,0, 7767, 3.0318,514985, 0, 0.264927, 0.00419521, 0, 0, 0.32782, 1.63036, 0.00766201, 0, 0, 0, 0, 0, 5.5e-07, 390333, 0, 1
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,4,false,TPCC,false, 0, 8971,0,0,0,0, 8971, 3.40536,445867, 0, 0.274277, 0.00435771, 0, 0, 0.394682, 1.66809, 0.00810055, 0, 0, 0, 0, 0, 0, 379584, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,32,0.5,true,4,false,TPCC,false, 0, 11595,0,0,0,0, 11595, 3.76424,344969, 0, 0.254401, 0.00390011, 0, 0, 0.651654, 1.83714, 0.00746102, 0, 0, 0, 0, 0, 0, 324637, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,1,0.5,true,8,false,TPCC,false, 783, 7236,0,0,0,0, 7249, 5.59221,1.10352e+06, 0.00969226, 0.680707, 0.0379613, 0, 0, 0.477725, 3.37594, 0.0768257, 0, 0, 0, 0, 0, 0.000140522, 771390, 0, 286
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,8,false,TPCC,false, 332, 8363,0,0,0,0, 8369, 6.28786,955855, 0.00462924, 0.643185, 0.0230579, 0, 0, 0.606189, 3.726, 0.0410183, 0, 0, 0, 0, 0, 7.3056e-05, 751286, 0, 136
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,8,false,TPCC,false, 125, 8179,0,0,0,0, 8182, 6.29298,977743, 0.00169416, 0.62012, 0.0133788, 0, 0, 0.635591, 3.5427, 0.0253198, 0, 0, 0, 0, 0, 2.4775e-05, 769114, 0, 41
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,8,false,TPCC,false, 1, 8689,0,0,0,0, 8690, 6.47228,920595, 2.1499e-05, 0.54112, 0.00811048, 0, 0, 0.72409, 3.44695, 0.0149336, 0, 0, 0, 0, 0, 2.283e-06, 744794, 0, 4
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,8,false,TPCC,false, 0, 11020,0,0,0,0, 11020, 7.98242,725925, 0, 0.607949, 0.00902743, 0, 0, 0.970044, 4.31538, 0.0168581, 0, 0, 0, 0, 0, 0, 724330, 0, 0
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,32,0.5,true,8,false,TPCC,false, 1, 12914,0,0,0,0, 12914, 8.88607,619460, 2.2334e-05, 0.589041, 0.00881255, 0, 0, 1.67152, 4.51948, 0.0168991, 0, 0, 0, 0, 0, 1.063e-06, 688071, 0, 1
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,1,0.5,true,16,false,TPCC,false, 6219, 8821,0,0,0,0, 8880, 13.8777,1.80168e+06, 0.0930535, 1.8386, 0.154882, 0, 0, 0.943577, 7.98674, 0.521925, 0, 0, 0, 0, 0, 0.000544962, 1562701, 0, 1015
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,2,0.5,true,16,false,TPCC,false, 2970, 8047,0,0,0,0, 8072, 12.3204,1.98208e+06, 0.0381465, 1.38197, 0.0788605, 0, 0, 1.09454, 7.10932, 0.263019, 0, 0, 0, 0, 0, 0.000222406, 1526257, 0, 485
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,4,0.5,true,16,false,TPCC,false, 1312, 8537,0,0,0,0, 8549, 12.9763,1.87149e+06, 0.017337, 1.28499, 0.0443766, 0, 0, 1.15449, 7.01601, 0.133712, 0, 0, 0, 0, 0, 0.000109231, 1517811, 0, 212
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,8,0.5,true,16,false,TPCC,false, 557, 9255,0,0,0,0, 9261, 13.7164,1.72762e+06, 0.00834338, 1.25889, 0.028027, 0, 0, 1.28822, 7.48596, 0.0731793, 0, 0, 0, 0, 0, 5.8413e-05, 1481051, 0, 109
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,16,0.5,true,16,false,TPCC,false, 11, 12332,0,0,0,0, 12332, 17.558,1.29736e+06, 0.000168216, 1.27842, 0.0180037, 0, 0, 2.00243, 9.47627, 0.0342654, 0, 0, 0, 0, 0, 1.5819e-05, 1423685, 0, 9
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,32,0.5,true,16,false,TPCC,false, 1, 13759,0,0,0,0, 13759, 17.5529,1.16287e+06, 2.6368e-05, 1.16731, 0.01665, 0, 0, 3.47773, 8.58616, 0.0314186, 0, 0, 0, 0, 0, 2.992e-06, 1275733, 0, 3
50000,false,BAMBOO,false,true,false,true,true,LH_MCSLOCK,100000,1,0.5,true,32,false,TPCC,false, 32748, 15072,0,0,0,0, 15338, 46.797,2.08627e+06, 0.809894, 10.7137, 2.12465, 0, 0, 2.52487, 31.0227, 2.74862, 0, 0, 0, 0, 0, 0.00402846, 3050979, 0, 6241
