ABORT_PENALTY,BB_OPT_RAW,CC_ALG,COMMUTATIVE_LATCH,COMMUTATIVE_OPS,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,WORKLOAD,WW_STARV_FREE,abort_cnt,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,False,BAMBOO,False,False,False,True,True,LH_SPINLOCK,100000,16,0.5,True,4,True,TPCC,False,1757,9939,0,0,0,0,9939,3.5181699999999996,399310.0,0.0,0.11666099999999999,0.00420128,0,0,0.531469,1.6905299999999999,0.00811703,0,0,0,0,0,0.0,351210,1757,0
50000,False,BAMBOO,False,False,False,True,True,LH_SPINLOCK,100000,32,0.5,True,4,True,TPCC,False,1454,11851,0,0,0,0,11851,3.5748699999999998,334891.0,0.0,0.10556099999999999,0.00373857,0,0,0.822666,1.5996700000000001,0.00722861,0,0,0,0,0,0.0,299298,1454,0
50000,False,BAMBOO,False,False,False,True,True,LH_SPINLOCK,100000,1,0.5,True,8,True,TPCC,False,20419,18835,0,0,0,0,19139,15.0295,415642.0,0.238823,3.8656599999999997,1.90166,0,0,0.6401720000000001,9.17124,1.29237,0,0,0,0,0,0.811707,780859,3966,236788
50000,False,BAMBOO,False,False,False,True,True,LH_SPINLOCK,100000,2,0.5,True,8,True,TPCC,False,14555,10492,0,0,0,0,10593,8.29747,750320.0,0.07970830000000001,1.2463799999999998,0.6060770000000001,0,0,0.6331899999999999,4.51405,0.8445229999999999,0,0,0,0,0,0.03791130000000001,778220,3899,41256
50000,False,BAMBOO,False,False,False,True,True,LH_SPINLOCK,100000,4,0.5,True,8,True,TPCC,False,9628,8442,0,0,0,0,8505,6.64053,933630.0,0.0490844,0.545195,0.19081099999999998,0,0,0.651734,3.32571,0.458654,0,0,0,0,0,0.00357177,774975,3928,7795
50000,False,BAMBOO,False,False,False,True,True,LH_SPINLOCK,100000,8,0.5,True,8,True,TPCC,False,3338,7723,0,0,0,0,7724,5.20889,1027670.0,4.3963e-05,0.231591,0.0075472,0,0,0.5601079999999999,2.59631,0.014193899999999999,0,0,0,0,0,5.052e-06,669127,3335,5
50000,False,BAMBOO,False,False,False,True,True,LH_SPINLOCK,100000,16,0.5,True,8,True,TPCC,False,3538,7716,0,0,0,0,7716,5.58173,1028720.0,3.8676999999999996e-05,0.22096500000000002,0.00791671,0,0,0.737066,2.39928,0.0149987,0,0,0,0,0,2.3069999999999997e-06,717752,3536,3
50000,False,BAMBOO,False,False,False,True,True,LH_SPINLOCK,100000,32,0.5,True,8,True,TPCC,False,3269,11116,0,0,0,0,11116,7.252789999999999,714032.0,2.815e-05,0.23409899999999997,0.00817881,0,0,1.63154,3.22051,0.0157868,0,0,0,0,0,0.0,647340,3268,0
50000,False,BAMBOO,False,False,False,True,True,LH_SPINLOCK,100000,1,0.5,True,16,True,TPCC,False,63135,43145,0,0,0,0,44343,69.5186,359110.0,1.8800599999999998,19.7506,11.572000000000001,0,0,1.14421,35.6693,4.31749,0,0,0,0,0,19.0517,1560301,7989,1295763
50000,False,BAMBOO,False,False,False,True,True,LH_SPINLOCK,100000,2,0.5,True,16,True,TPCC,False,46069,14365,0,0,0,0,14641,21.3696,1086710.0,0.401559,4.98686,2.78652,0,0,1.09256,11.797,3.03249,0,0,0,0,0,0.7127859999999999,1451415,7251,316555
50000,False,BAMBOO,False,False,False,True,True,LH_SPINLOCK,100000,4,0.5,True,16,True,TPCC,False,30081,11082,0,0,0,0,11214,16.6636,1417500.0,0.19555699999999998,2.47643,1.30818,0,0,1.20306,8.582980000000001,1.7913599999999998,0,0,0,0,0,0.060945900000000004,1476287,7296,65625
50000,False,BAMBOO,False,False,False,True,True,LH_SPINLOCK,100000,8,0.5,True,16,True,TPCC,False,26059,8909,0,0,0,0,9033,13.3805,1758400.0,0.18270799999999998,0.9841030000000001,0.326592,0,0,1.34695,5.95171,1.47403,0,0,0,0,0,0.00526223,1470519,7378,11889
50000,False,BAMBOO,False,False,False,True,True,LH_SPINLOCK,100000,16,0.5,True,16,True,TPCC,False,7143,7645,0,0,0,0,7645,10.7901,2076410.0,5.9037e-05,0.450909,0.015422899999999998,0,0,1.42536,4.8488,0.028743900000000003,0,0,0,0,0,5.662e-06,1400287,7138,6
50000,False,BAMBOO,False,False,False,True,True,LH_SPINLOCK,100000,32,0.5,True,16,True,TPCC,False,6542,12236,0,0,0,0,12236,15.9107,1297220.0,0.00027223,0.510033,0.0169709,0,0,3.6673199999999997,7.2111,0.0331353,0,0,0,0,0,2.448e-06,1289980,6533,3
50000,False,BAMBOO,False,False,False,True,True,LH_SPINLOCK,100000,1,0.5,True,32,True,TPCC,False,139844,108473,0,0,0,0,111885,350.631,284723.0,10.7099,76.8305,53.7774,0,0,2.3790400000000003,117.387,10.0372,0,0,0,0,0,191.394,3119768,15790,3288291
