ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_READ,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.1,16,False,0.1,True,False,1024*1024*10,8,YCSB,False,0.9,130169,0,0,3.855894,0.0,0.0,0.0,0.086582,0.23133299999999998,0.059262999999999996,0.573313,0.40019899999999997,0.652174,,0.0,0.0,2.8999999999999997e-05,26.693341999999998,235243.97813000003,4.312708,2.4841189999999997,1.306702,9.658278999999999,10.047129,0.0,0.017012,784931
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.1,16,False,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,373,0,0,10.877872,0.0,0.0,0.0,0.000401,0.003486,0.001105,0.680834,0.436679,0.01784,,0.0,0.0,2.2e-05,34.558492,716298.8504359999,0.00556,3.379088,2.1329279999999997,20.125193,0.047327999999999995,0.0,0.007573999999999999,1547138
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.1,16,False,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,14939,0,0,9.535435000000001,0.0,0.0,0.0,0.011537,0.08129700000000001,0.01934,0.708171,0.442547,0.144787,,0.0,0.0,2e-05,31.679759999999998,776935.181818,0.250789,3.4041309999999996,2.146194,17.457248,1.174225,0.0,0.021254,1538320
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.1,16,False,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,465251,0,0,6.871435000000001,0.0,0.0,0.0,0.220588,0.5588529999999999,0.14593299999999998,1.2209649999999999,0.843318,1.366666,,0.0,0.0,2.8999999999999997e-05,64.800115,392662.02125,18.962597,5.086399,1.502269,15.336762,35.854942,0.0,0.030991,1590284
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.1,16,False,0.1,True,False,1024*1024*10,32,YCSB,False,0.5,1371,0,0,15.125632000000001,0.0,0.0,0.0,0.001411,0.011172,0.004389,1.4917340000000001,0.9119659999999999,0.038189999999999995,,0.0,0.0,2e-05,61.531649,1579546.427231,0.016745,7.063917999999999,3.186985,34.826102,0.14495,0.0,0.013715999999999999,3037253
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.1,16,False,0.1,True,False,1024*1024*10,32,YCSB,False,0.7,62459,0,0,12.354038000000001,0.0,0.0,0.0,0.040422,0.178286,0.05678099999999999,1.619242,0.9875370000000001,0.42102,,0.0,0.0,2e-05,62.917021999999996,1574803.598867,1.3200379999999998,7.1283389999999995,4.565066000000001,30.307447999999997,5.009251,0.0,0.05535,3096311
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.1,16,False,0.1,True,False,1024*1024*10,32,YCSB,False,0.9,1533495,0,0,12.132877,0.0,0.0,0.0,0.7293970000000001,1.542243,0.400013,3.23433,1.9851729999999999,2.993242,,0.0,0.0,3.1e-05,170.135604,590449.674859,73.372603,11.434978,2.278808,24.830295,117.230777,0.0,0.105425,3139266
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.3,16,False,0.1,True,False,1024*1024*10,1,YCSB,False,0.5,0,0,0,0.298822,0.0,0.0,0.0,0.0,0.0,0.0,0.024697999999999998,0.020525,0.001114,,0.0,0.0,2.4e-05,2.363391,42312.085719999995,0.0,0.144538,0.359115,1.473765,0.001018,0.0,0.0,100000
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.3,16,False,0.1,True,False,1024*1024*10,1,YCSB,False,0.7,0,0,0,0.277332,0.0,0.0,0.0,0.0,0.0,0.0,0.024748,0.022139,0.001102,,0.0,0.0,2.2e-05,2.18187,45832.243284,0.0,0.140797,0.32452600000000004,1.359294,0.001027,0.0,0.0,100000
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.3,16,False,0.1,True,False,1024*1024*10,1,YCSB,False,0.9,0,0,0,0.198697,0.0,0.0,0.0,0.0,0.0,0.0,0.024714,0.020354,0.001097,,0.0,0.0,1.6e-05,1.605895,62270.58365,0.0,0.121931,0.25504099999999996,0.9876510000000001,0.001017,0.0,0.0,100000
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.3,16,False,0.1,True,False,1024*1024*10,2,YCSB,False,0.5,2,0,0,1.447117,0.0,0.0,0.0,6e-06,1.4000000000000001e-05,5e-06,0.087355,0.055628,0.002211,,0.0,0.0,3.9e-05,7.45285,50909.117948,6.1e-05,0.385251,1.075628,4.765626999999999,0.002314,0.0,3.8e-05,189709
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.3,16,False,0.1,True,False,1024*1024*10,2,YCSB,False,0.7,110,0,0,1.4454129999999998,0.0,0.0,0.0,0.000172,0.001811,0.0005650000000000001,0.092199,0.05530499999999999,0.009071,,0.0,0.0,3.8e-05,7.481051,53142.531144,0.002392,0.437349,1.172733,4.848706,0.010762,0.0,0.000696,198781
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.3,16,False,0.1,True,False,1024*1024*10,2,YCSB,False,0.9,5945,0,0,1.101975,0.0,0.0,0.0,0.0037979999999999997,0.020833,0.006346,0.104773,0.063679,0.069481,,0.0,0.0,3.3e-05,6.645638000000001,60019.521287,0.130279,0.44978500000000005,0.981649,3.959147,0.463491,0.0,0.002408,199434
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.3,16,False,0.1,True,False,1024*1024*10,4,YCSB,False,0.5,20,0,0,2.9807360000000003,0.0,0.0,0.0,3.5e-05,0.000105,4.6e-05,0.17973499999999998,0.115997,0.004542,,0.0,0.0,3.5e-05,13.72614,115765.68123199999,0.000324,0.824466,1.9704119999999998,8.56202,0.007547,0.0,0.000212,397254
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.3,16,False,0.1,True,False,1024*1024*10,4,YCSB,False,0.7,708,0,0,2.69037,0.0,0.0,0.0,0.0008960000000000001,0.006196,0.001812,0.17413299999999998,0.121879,0.029146,,0.0,0.0,3.3e-05,12.390083,121698.942368,0.018142,0.891975,1.7897560000000001,7.646975,0.061612,0.0,0.002152,376965
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.3,16,False,0.1,True,False,1024*1024*10,4,YCSB,False,0.9,30662,0,0,2.128407,0.0,0.0,0.0,0.028506,0.066177,0.018279,0.249585,0.174627,0.186281,,0.0,0.0,2.8999999999999997e-05,12.029415,129355.578469,0.788292,1.077001,1.037142,6.031414,2.378704,0.0,0.006687,389018
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.3,16,False,0.1,True,False,1024*1024*10,8,YCSB,False,0.5,78,0,0,5.0179160000000005,0.0,0.0,0.0,0.00014099999999999998,0.000522,0.000194,0.334642,0.21826500000000001,0.008685,,0.0,0.0,2.5e-05,18.648433999999998,321211.314236,0.001074,1.564173,1.9755169999999997,11.060514999999999,0.014924000000000002,0.0,0.003141,748761
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.3,16,False,0.1,True,False,1024*1024*10,8,YCSB,False,0.7,3135,0,0,4.633013,0.0,0.0,0.0,0.003503,0.019831,0.005448,0.34868000000000005,0.24548899999999999,0.03489,,0.0,0.0,2.4e-05,17.790513,337872.206158,0.047310000000000005,1.681034,1.840744,10.641046000000001,0.25502800000000003,0.0,0.005871,751365
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.3,16,False,0.1,True,False,1024*1024*10,8,YCSB,False,0.9,118632,0,0,3.4265489999999996,0.0,0.0,0.0,0.06972,0.178526,0.043755,0.5025930000000001,0.346348,0.493359,,0.0,0.0,2.6000000000000002e-05,23.958014000000002,264457.976989,3.626437,2.111516,1.5332780000000001,8.384378,9.172002,0.0,0.011789,791986
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.3,16,False,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,295,0,0,10.370909,0.0,0.0,0.0,0.000429,0.0024170000000000003,0.000834,0.673966,0.446283,0.017702000000000002,,0.0,0.0,2.2e-05,33.281379,738686.695388,0.0035479999999999995,3.2969769999999996,2.527341,19.420114,0.041226,0.0,0.014653,1536532
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.3,16,False,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,14104,0,0,9.69184,0.0,0.0,0.0,0.011775,0.060024,0.014889,0.710871,0.430991,0.037045999999999996,,0.0,0.0,1.9e-05,30.323375,823608.581005,0.21703499999999998,3.298333,1.642637,17.037748999999998,1.1133469999999999,0.0,0.009165999999999999,1560912
50000,CLV,0,True,False,False,WR,0,False,100000,0,SPECIFIED,0.3,16,False,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,433286,0,0,7.183125,0.0,0.0,0.0,0.257423,0.46173100000000006,0.117452,1.2280229999999999,0.79777,2.433655,,0.0,0.0,2.8999999999999997e-05,62.889466000000006,402613.693198,17.410743,6.073785,1.954034,16.073792,33.304790999999994,0.0,0.039106999999999996,1582510
