BB_ALWAYS_RETIRE_READ,cycle_detect,cascading_abort_times,time_abort,time_get_cs,PF_CS,MAX_TXN_PER_PART,MAX_RUNTIME,deadlock_cnt,user_abort_cnt,BB_PRECOMMIT,max_abort_length,COMPILE_ONLY,txn_cnt_long,time_index,ZIPF_THETA,LATCH,time_semaphore_cs,ABORT_PENALTY,CC_ALG,OUTPUT_TO_FILE,latency,time_cleanup,LONG_TXN_RATIO,TERMINATE_BY_COUNT,BB_AUTORETIRE,txn_cnt,READ_PERC,time_man,SYNTH_TABLE_SIZE,BB_LAST_RETIRE,time_release_cs,WW_STARV_FREE,time_wait,EXEC_ONLY,MAX_ROW_PER_TXN,UNSET_NUMA,time_copy,PF_BASIC,REQ_PER_QUERY,PF_ABORT,THREAD_CNT,BB_OPT_RAW,dl_wait_time,NDEBUG,time_get_latch,WORKLOAD,run_time,dl_detect_time,time_release_latch,time_query,wait_cnt,time_retire_latch,BB_DYNAMIC_TS,abort_cnt_long,commit_latency,abort_cnt,time_commit,abort_length,throughput,time_retire_cs,SYNTHETIC_YCSB,time_ts_alloc
true,0, 0, 0.553278, 0,false,1000000,10,0, 0,false, 0,false, 0, 0.719956,0.9,LH_MCSLOCK, 0,50000,WOUND_WAIT,true, 13356, 0.964495,0,true,false, 1992867,0.5, 12.6221,10000000,0, 0,false, 0.363847,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 26.6158,0, 0, 3.72994, 110140, 0,true, 0, 13077, 47449, 0, 0,149751, 0,false, 282405322
true,0, 0, 0.564707, 0,false,1000000,10,0, 0,false, 0,false, 0, 0.69919,0.9,LH_MCSLOCK, 0,50000,WOUND_WAIT,true, 13444, 0.973467,0,true,false, 1989588,0.5, 12.6699,10000000,0, 0,false, 0.369141,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 26.7479,0, 0, 3.72791, 110501, 0,true, 0, 13160, 47414, 0, 0,148766, 0,false, 280058430
true,0, 0, 0.570656, 0,false,1000000,10,0, 0,false, 0,false, 0, 0.711277,0.9,LH_MCSLOCK, 0,50000,WOUND_WAIT,true, 13419, 0.966349,0,true,false, 1996741,0.5, 12.7162,10000000,0, 0,false, 0.363337,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 26.7931,0, 0, 3.75701, 110578, 0,true, 0, 13132, 47814, 0, 0,149049, 0,false, 276035616
true,0, 0, 0.554709, 0,false,1000000,10,0, 0,false, 0,false, 0, 0.709759,0.9,LH_MCSLOCK, 0,50000,WOUND_WAIT,true, 13190, 0.961213,0,true,false, 1994666,0.5, 12.4539,10000000,0, 0,false, 0.359371,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 26.3091,0, 0, 3.72733, 110442, 0,true, 0, 12911, 47362, 0, 0,151633, 0,false, 235316898
true,0, 0, 0.559764, 0,false,1000000,10,0, 0,false, 0,false, 0, 0.722866,0.9,LH_MCSLOCK, 0,50000,WOUND_WAIT,true, 13356, 0.96692,0,true,false, 1989639,0.5, 12.6062,10000000,0, 0,false, 0.366271,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 26.5727,0, 0, 3.73835, 110844, 0,true, 0, 13074, 47539, 0, 0,149750, 0,false, 278213884
true,0, 0, 0.423684, 0,false,1000000,10,0, 0,false, 0,false, 0, 0.715677,0.9,LH_MCSLOCK, 0,50000,WAIT_DIE,true, 14659, 0.806688,0,true,false, 1996031,0.5, 12.1727,10000000,0, 0,false, 0.237091,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 29.2584,0, 0, 7.11119, 48576, 0,true, 0, 14446, 88580, 0, 0,136442, 0,false, 201109000
true,0, 0, 0.451107, 0,false,1000000,10,0, 0,false, 0,false, 0, 0.733614,0.9,LH_MCSLOCK, 0,50000,WAIT_DIE,true, 15035, 0.843469,0,true,false, 1999093,0.5, 12.6511,10000000,0, 0,false, 0.244791,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 30.0533,0, 0, 7.26194, 48656, 0,true, 0, 14807, 89585, 0, 0,133036, 0,false, 242521978
true,0, 0, 0.46561, 0,false,1000000,10,0, 0,false, 0,false, 0, 0.75262,0.9,LH_MCSLOCK, 0,50000,WAIT_DIE,true, 15197, 0.891571,0,true,false, 1995231,0.5, 12.792,10000000,0, 0,false, 0.244704,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 30.3196,0, 0, 7.26362, 48394, 0,true, 0, 14962, 89943, 0, 0,131613, 0,false, 212732958
true,0, 0, 0.455862, 0,false,1000000,10,0, 0,false, 0,false, 0, 0.740964,0.9,LH_MCSLOCK, 0,50000,WAIT_DIE,true, 15147, 0.853838,0,true,false, 1992279,0.5, 12.7355,10000000,0, 0,false, 0.24764,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 30.1752,0, 0, 7.2234, 49059, 0,true, 0, 14917, 89565, 0, 0,132047, 0,false, 215105770
true,0, 0, 0.444845, 0,false,1000000,10,0, 0,false, 0,false, 0, 0.712267,0.9,LH_MCSLOCK, 0,50000,WAIT_DIE,true, 14996, 0.817745,0,true,false, 1998815,0.5, 12.5574,10000000,0, 0,false, 0.244997,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 29.9723,0, 0, 7.15835, 49191, 0,true, 0, 14772, 88824, 0, 0,133377, 0,false, 210047280
true,0, 0, 2.11927, 0,false,1000000,10,0, 0,false, 0,false, 0, 0.712215,0.9,LH_MCSLOCK, 0,50000,NO_WAIT,true, 15947, 0.848442,0,true,false, 1996882,0.5, 12.3952,10000000,0, 0,false, 0,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 31.8398,0, 0, 9.49387, 0, 0,true, 0, 14883, 121603, 0, 0,125433, 0,false, 0
true,0, 0, 2.09884, 0,false,1000000,10,0, 0,false, 0,false, 0, 0.74253,0.9,LH_MCSLOCK, 0,50000,NO_WAIT,true, 16074, 0.855235,0,true,false, 1999747,0.5, 12.5519,10000000,0, 0,false, 0,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 32.1385,0, 0, 9.54261, 0, 0,true, 0, 15021, 121942, 0, 0,124446, 0,false, 0
true,0, 0, 1.79305, 0,false,1000000,10,0, 0,false, 0,false, 0, 0.612789,0.9,LH_MCSLOCK, 0,50000,NO_WAIT,true, 14030, 0.605089,0,true,false, 1992837,0.5, 10.3154,10000000,0, 0,false, 0,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 27.9553,0, 0, 8.75093, 0, 0,true, 0, 13128, 113282, 0, 0,142573, 0,false, 0
true,0, 0, 2.14121, 0,false,1000000,10,0, 0,false, 0,false, 0, 0.740272,0.9,LH_MCSLOCK, 0,50000,NO_WAIT,true, 16195, 0.877611,0,true,false, 1996866,0.5, 12.6101,10000000,0, 0,false, 0,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 32.3351,0, 0, 9.57924, 0, 0,true, 0, 15120, 122478, 0, 0,123511, 0,false, 0
true,0, 0, 1.79564, 0,false,1000000,10,0, 0,false, 0,false, 0, 0.61143,0.9,LH_MCSLOCK, 0,50000,NO_WAIT,true, 13903, 0.59898,0,true,false, 1999483,0.5, 10.247,10000000,0, 0,false, 0,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 27.7957,0, 0, 8.73902, 0, 0,true, 0, 13003, 113323, 0, 0,143870, 0,false, 0
true,0, 0, 0.656239, 0,false,1000000,10,0, 0,false, 0,false, 0, 1.25005,0.9,LH_MCSLOCK, 0,50000,BAMBOO,true, 13447, 3.67515,0,true,false, 3994214,0.5, 28.435,10000000,0, 0,false, 0.0222942,true,1000,false, 0,true,16,false,4,true,0,true, 0,YCSB, 53.7066,0, 0, 4.78628, 28672, 0,true, 0, 13281, 60896, 0.673549, 0,297484, 0,false, 0
true,0, 0, 0.678862, 0,false,1000000,10,0, 0,false, 0,false, 0, 1.27004,0.9,LH_MCSLOCK, 0,50000,BAMBOO,true, 13751, 3.89738,0,true,false, 3976965,0.5, 28.7492,10000000,0, 0,false, 0.0235013,true,1000,false, 0,true,16,false,4,true,0,true, 0,YCSB, 54.6846,0, 0, 4.84416, 30243, 0,true, 0, 13579, 61376, 0.686372, 0,290902, 0,false, 0
true,0, 0, 0.610961, 0,false,1000000,10,0, 0,false, 0,false, 0, 1.24675,0.9,LH_MCSLOCK, 0,50000,BAMBOO,true, 12838, 3.33067,0,true,false, 3946244,0.5, 27.5687,10000000,0, 0,false, 0.0215401,true,1000,false, 0,true,16,false,4,true,0,true, 0,YCSB, 50.6608,0, 0, 4.67487, 27050, 0,true, 0, 12682, 59396, 0.641435, 0,311582, 0,false, 0
true,0, 0, 0.627688, 0,false,1000000,10,0, 0,false, 0,false, 0, 1.27186,0.9,LH_MCSLOCK, 0,50000,BAMBOO,true, 12972, 3.4436,0,true,false, 3990774,0.5, 28.2301,10000000,0, 0,false, 0.0215303,true,1000,false, 0,true,16,false,4,true,0,true, 0,YCSB, 51.7663,0, 0, 4.75242, 27737, 0,true, 0, 12814, 60368, 0.655887, 0,308368, 0,false, 0
true,0, 0, 0.616093, 0,false,1000000,10,0, 0,false, 0,false, 0, 1.26717,0.9,LH_MCSLOCK, 0,50000,BAMBOO,true, 12945, 3.40389,0,true,false, 3959977,0.5, 27.9128,10000000,0, 0,false, 0.0208969,true,1000,false, 0,true,16,false,4,true,0,true, 0,YCSB, 51.2596,0, 0, 4.71242, 27599, 0,true, 0, 12788, 59766, 0.646701, 0,309014, 0,false, 0
