ABORT_PENALTY,CC_ALG,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,WOUND_WAIT,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,0.5,130,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000026,39.864553,611583.334957,0.001769,1.092690,4.967786,23.409819,0.032066,0.176391,0.053757,1523781
50000,WOUND_WAIT,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,0.7,7731,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000023,35.334384,683285.042634,0.126832,1.027807,3.836962,19.650214,0.627781,0.217655,0.237449,1508966
50000,WOUND_WAIT,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,0.9,227295,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000039,68.600343,362598.770260,8.218105,1.662518,3.484017,16.021240,17.641514,0.189936,19.826436,1554650
50000,WOUND_WAIT,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,1.1,1141971,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000049,133.723150,190191.272627,55.787088,2.275288,1.856349,8.703037,87.974395,0.223925,18.216639,1589561
50000,WOUND_WAIT,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,0.5,150,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000025,37.759252,649800.583130,0.001859,1.026607,4.481304,21.749269,0.032311,0.175200,0.002491,1533499
50000,WOUND_WAIT,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,0.7,7501,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000026,38.432012,620792.898729,0.131667,1.128497,4.885265,22.005860,0.611899,0.211342,0.251361,1491145
50000,WOUND_WAIT,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,0.9,228654,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000041,72.723157,341801.224472,8.638143,1.737713,3.582606,17.645809,17.724962,0.206658,21.444013,1553554
50000,WOUND_WAIT,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,1.1,1172008,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000051,140.447374,180734.685264,59.263420,2.332344,1.986072,9.136803,90.342091,0.235657,20.141884,1586482
50000,WOUND_WAIT,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,0.5,144,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000026,39.925419,612336.122760,0.002354,1.086775,4.736127,23.633055,0.032741,0.177079,0.003263,1527986
50000,WOUND_WAIT,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,0.7,7740,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-nan,0.000000,0.000000,0.000026,41.166881,602086.323955,0.141628,1.190520,5.080653,23.236048,0.628399,0.191622,1.253143,1549126
