ABORT_PENALTY,CC_ALG,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,BAMBOO,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,0.5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021796,-nan,0.000000,0.000000,0.000027,40.649279,585066.015775,0.000000,1.309167,5.462162,24.542620,0.021412,0.000000,0.000012,1486407
50000,BAMBOO,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,0.7,261,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.407425,-nan,0.000000,0.000000,0.000023,35.745316,704248.026412,0.004007,1.962550,3.958606,21.534479,0.041668,0.000000,0.000208,1573348
50000,BAMBOO,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,0.9,196004,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.817251,-nan,0.000000,0.000000,0.000032,54.390518,446863.183701,5.914418,6.164538,4.073811,24.193154,15.213182,0.000000,0.017627,1519070
50000,BAMBOO,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,1.1,963410,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.449637,-nan,0.000000,0.000000,0.000037,98.057559,257823.590040,39.942505,6.682175,1.527718,11.174636,74.233416,0.000000,0.040321,1580097
50000,BAMBOO,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,0.5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021112,-nan,0.000000,0.000000,0.000026,39.454557,618206.708546,0.000000,1.263114,5.243486,23.556951,0.020799,0.000000,0.000009,1524442
50000,BAMBOO,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,0.7,277,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.157501,-nan,0.000000,0.000000,0.000025,37.662263,652001.174695,0.032088,2.716467,4.910417,22.938360,0.044397,0.000000,0.000182,1534740
50000,BAMBOO,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,0.9,189520,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.941195,-nan,0.000000,0.000000,0.000031,52.194090,460768.791829,5.767840,6.178321,3.767764,22.991081,14.712670,0.000000,0.020769,1503088
50000,BAMBOO,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,1.1,1105202,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.633607,-nan,0.000000,0.000000,0.000041,115.821828,219191.706094,50.234169,9.347074,1.893337,14.211896,85.384826,0.000000,0.025527,1586699
50000,BAMBOO,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,0.5,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022159,-nan,0.000000,0.000000,0.000027,39.347155,600526.871631,0.000000,1.289201,5.178759,23.594367,0.021334,0.000000,0.000019,1476814
50000,BAMBOO,false,true,true,WR,1,0,false,100000,0,TOP,0.5,16,true,WR,0,true,false,1024*1024*20,16,YCSB,false,0.7,216,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.688047,-nan,0.000000,0.000000,0.000027,41.059925,593863.727868,0.004560,2.301471,5.312764,25.319008,0.039890,0.000000,0.000157,1524000
