ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LAST_RETIRE,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.5, 0, 0, 0, 19155,0,0,0,0, 19155, 0, 29.9337,835277, 0, 1.50367, 0.0238128, 0, 0, 2.12524, 16.6593, 0.0328492, 0, 0, 0, 0, 0, 1.9641e-05, 1562684, 0, 26
50000,0,false,BAMBOO,false,false,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.5, 187, 0, 0, 18004,0,0,0,0, 18006, 0, 28.0048,888574, 0.00219381, 1.45454, 0.0567747, 0, 0, 1.7868, 15.4396, 0.0480101, 0, 0, 0, 0, 0, 7.156e-06, 1555268, 0, 12
50000,0,false,BAMBOO,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.5, 279, 0, 0, 18618,0,0,0,0, 18620, 0, 28.2579,859249, 0.00314005, 1.39536, 0.018307, 0, 0, 1.99348, 15.673, 0.0552235, 0, 0, 0, 0, 0, 5.257e-06, 1517537, 0, 9
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.5, 0, 0, 0, 19425,0,0,0,0, 19425, 0, 29.681,823662, 0, 1.54878, 0.0183776, 0, 0, 2.22804, 16.6915, 0.0337749, 0, 0, 0, 0, 0, 3.3028e-05, 1527943, 0, 34
50000,0,false,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.5, 178, 0, 0, 19759,0,0,0,0, 19760, 0, 30.1677,809686, 0.00231919, 1.51994, 0.0268988, 0, 0, 2.51259, 16.9219, 0.0482326, 0, 0, 0, 0, 0, 9.431e-06, 1526647, 0, 8
50000,0,false,BAMBOO,false,false,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.5, 291, 0, 0, 19439,0,0,0,0, 19442, 0, 30.1414,822948, 0.00376536, 1.5566, 0.0228455, 0, 0, 2.17607, 16.9159, 0.0575912, 0, 0, 0, 0, 0, 2.1923e-05, 1550302, 0, 24
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.5, 0, 0, 0, 19023,0,0,0,0, 19023, 0, 29.0104,841071, 0, 1.46204, 0.0284572, 0, 0, 2.15378, 16.0649, 0.0320553, 0, 0, 0, 0, 0, 1.8021e-05, 1524987, 0, 28
50000,0,false,BAMBOO,false,false,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.5, 195, 0, 0, 20175,0,0,0,0, 20177, 0, 30.7935,792981, 0.00284124, 1.51217, 0.0232749, 0, 0, 2.57951, 16.9967, 0.051072, 0, 0, 0, 0, 0, 1.4359e-05, 1526165, 0, 16
50000,0,false,BAMBOO,false,false,true,false,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.5, 291, 0, 0, 19955,0,0,0,0, 19957, 0, 30.6152,801705, 0.00348524, 1.47255, 0.0190129, 0, 0, 2.39591, 17.022, 0.0581037, 0, 0, 0, 0, 0, 2.1232e-05, 1534021, 0, 26
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.5, 0, 0, 0, 19287,0,0,0,0, 19287, 0, 29.9487,829539, 0, 1.55004, 0.018434, 0, 0, 2.16084, 16.7346, 0.0331193, 0, 0, 0, 0, 0, 4.5084e-05, 1552729, 0, 33
50000,0,false,BAMBOO,false,false,true,true,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50000,0,true,BAMBOO,false,false,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.5, 189, 0, 0, 21687,0,0,0,0, 21689, 0, 33.8318,737701, 0.0025607, 1.65635, 0.0185385, 0, 0, 2.85276, 19.4722, 0.052533, 0, 0, 0, 0, 0, 1.8815e-05, 1559858, 0, 19
50000,0,false,BAMBOO,false,false,true,false,WR,1,0,false,0.15,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.5, 294, 0, 0, 19239,0,0,0,0, 19242, 0, 29.766,831510, 0.00358787, 1.51159, 0.016923, 0, 0, 2.14304, 16.8014, 0.0566137, 0, 0, 0, 0, 0, 1.6062e-05, 1546920, 0, 19
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.5, 2, 0, 0, 21793,0,0,0,0, 21793, 0, 33.9247,734174, 2.9518e-05, 1.72693, 0.114789, 0, 0, 2.86883, 19.7556, 0.0369909, 0, 0, 0, 0, 0, 3.2632e-05, 1556665, 0, 25
50000,0,false,BAMBOO,false,false,true,true,WR,1,0,false,0,LH_MCSLOCK,100000,0,TOP,0.5,16,true,WR,0,false,10000000,16,true,YCSB,false,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
