ABORT_PENALTY,CC_ALG,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,BAMBOO,false,true,true,WR,1,0,false,100000,2,SPECIFIED,1,16,true,WR,0,true,true,1024*1024*20,16,YCSB,false,0,29048,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.615265,-nan,0.000000,0.000000,0.000058,93.593177,272374.726743,0.582079,51.731557,4.712404,73.643578,2.275182,0.000000,0.316350,1593276
50000,BAMBOO,false,true,true,WR,1,0,false,100000,2,SPECIFIED,1,16,true,WR,0.25,true,true,1024*1024*20,16,YCSB,false,0,878630,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.988680,-nan,0.000000,0.000000,0.000043,112.462398,220334.763920,46.180675,10.410133,2.791455,24.154143,67.690971,0.000000,0.111427,1548711
50000,BAMBOO,false,true,true,WR,1,0,false,100000,2,SPECIFIED,1,16,true,WR,0.5,true,true,1024*1024*20,16,YCSB,false,0,1637989,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.123443,-nan,0.000000,0.000000,0.000046,168.545536,147541.469148,97.331283,9.234228,2.093864,17.135096,126.077958,0.000000,0.051866,1554216
50000,BAMBOO,false,true,true,WR,1,0,false,100000,2,SPECIFIED,1,16,true,WR,0.75,true,true,1024*1024*20,16,YCSB,false,0,2387876,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.688770,-nan,0.000000,0.000000,0.000040,236.406275,105696.754673,174.044132,16.104207,2.492195,14.152096,183.754238,0.000000,0.037021,1561711
50000,BAMBOO,false,true,true,WR,1,0,false,100000,2,SPECIFIED,1,16,true,WR,1,true,true,1024*1024*20,16,YCSB,false,0,3519520,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.668883,-nan,0.000000,0.000000,0.000039,366.943776,68306.747846,305.066703,47.999341,3.434807,16.144999,272.070779,0.000000,0.105117,1566546
50000,BAMBOO,false,true,true,WR,1,0,false,100000,2,SPECIFIED,1,16,true,WR,0,true,true,1024*1024*20,16,YCSB,false,0,28454,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.380393,-nan,0.000000,0.000000,0.000062,98.701763,257791.544173,0.600374,53.588775,5.266485,77.697371,2.241930,0.000000,0.431502,1590280
50000,BAMBOO,false,true,true,WR,1,0,false,100000,2,SPECIFIED,1,16,true,WR,0.25,true,true,1024*1024*20,16,YCSB,false,0,657959,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.653085,-nan,0.000000,0.000000,0.000055,89.047910,177378.491880,35.124801,11.000352,2.696698,20.969156,50.863174,0.000000,0.204323,987199
50000,BAMBOO,false,true,true,WR,1,0,false,100000,2,SPECIFIED,1,16,true,WR,0.5,true,true,1024*1024*20,16,YCSB,false,0,1634516,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.622193,-nan,0.000000,0.000000,0.000046,168.072865,146918.850087,97.072602,9.337896,2.134994,16.898742,125.758459,0.000000,0.034299,1543317
50000,BAMBOO,false,true,true,WR,1,0,false,100000,2,SPECIFIED,1,16,true,WR,0.75,true,true,1024*1024*20,16,YCSB,false,0,2600852,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.824953,-nan,0.000000,0.000000,0.000044,264.695318,93755.251047,197.020142,21.845979,3.067396,16.602011,200.951666,0.000000,0.057735,1551036
50000,BAMBOO,false,true,true,WR,1,0,false,100000,2,SPECIFIED,1,16,true,WR,1,true,true,1024*1024*20,16,YCSB,false,0,3830283,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.786908,-nan,0.000000,0.000000,0.000038,385.439626,65331.279684,325.177481,43.036147,3.791710,16.913863,295.272424,0.000000,0.051373,1573829
