ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,COMMUTATIVE_LATCH,COMMUTATIVE_OPS,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,LATCH,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,RETIRE_ON,THREAD_CNT,TPCC_USER_ABORT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,abort_cnt,abort_length,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,true,WOUND_WAIT,false,false,false,false,true,true,LH_MCSLOCK,100000,16,0.5,true,32,true,true,TPCC,false, 40242, 0, 20018,0,0,0,0, 20112, 55.1598,1.58182e+06, 0.258573, 3.80649, 0, 0, 0, 4.75798, 17.8197, 2.15355, 0, 0, 0, 0, 352577762, 15.7072, 2726655, 13687, 1915950
50000,0,true,WAIT_DIE,false,false,false,false,true,true,LH_MCSLOCK,100000,1,0.5,true,1,true,true,TPCC,false, 503, 0, 4950,0,0,0,0, 4950, 0.499046,200382, 0, 0.0495825, 0, 0, 0, 0.0610625, 0.264527, 0.00489141, 0, 0, 0, 0, 2125792, 0, 100000, 503, 0
50000,0,true,WAIT_DIE,false,false,false,false,true,true,LH_MCSLOCK,100000,1,0.5,true,2,true,true,TPCC,false, 14258, 0, 11063,0,0,0,0, 11098, 2.22423,179183, 0.00676478, 0.120955, 0, 0, 0, 0.144843, 0.628888, 1.02995, 0, 0, 0, 0, 6008418, 0.0456856, 199273, 1038, 9022
50000,0,true,WAIT_DIE,false,false,false,false,true,true,LH_MCSLOCK,100000,1,0.5,true,4,true,true,TPCC,false, 75987, 0, 20061,0,0,0,0, 20801, 8.30436,191428, 0.293689, 0.255796, 0, 0, 0, 0.253214, 1.22888, 5.72038, 0, 0, 0, 0, 15715401, 0.2552, 397421, 2020, 48777
50000,0,true,WAIT_DIE,false,false,false,false,true,true,LH_MCSLOCK,100000,1,0.5,true,8,true,true,TPCC,false, 326095, 0, 35199,0,0,0,0, 39306, 31.2438,202705, 3.25365, 0.580307, 0, 0, 0, 0.539918, 2.86942, 24.8413, 0, 0, 0, 0, 37483506, 1.39659, 791661, 3924, 196506
50000,0,true,WAIT_DIE,false,false,false,false,true,true,LH_MCSLOCK,100000,1,0.5,true,16,true,true,TPCC,false, 1225977, 0, 57553,0,0,0,0, 72763, 115.969,219155, 24.1967, 1.34375, 0, 0, 0, 0.954369, 6.49802, 94.3745, 0, 0, 0, 0, 101524624, 9.80288, 1588445, 7819, 667307
50000,0,true,WAIT_DIE,false,false,false,false,true,true,LH_MCSLOCK,100000,1,0.5,true,32,true,true,TPCC,false, 3928990, 0, 93109,0,0,0,0, 131154, 418.755,243311, 121.298, 3.14371, 0, 0, 0, 1.99811, 14.5448, 304.175, 0, 0, 0, 0, 232014781, 86.965, 3183995, 16055, 1804726
50000,0,true,WAIT_DIE,false,false,false,false,true,true,LH_MCSLOCK,100000,2,0.5,true,1,true,true,TPCC,false, 485, 0, 5167,0,0,0,0, 5167, 0.520735,192036, 0, 0.0498486, 0, 0, 0, 0.0614565, 0.271215, 0.0049511, 0, 0, 0, 0, 2178669, 0, 100000, 485, 0
50000,0,true,WAIT_DIE,false,false,false,false,true,true,LH_MCSLOCK,100000,2,0.5,true,2,true,true,TPCC,false, 997, 0, 6114,0,0,0,0, 6114, 1.18566,324453, 8.9371e-05, 0.101028, 0, 0, 0, 0.140158, 0.617167, 0.0180933, 0, 0, 0, 0, 11806524, 1.6799e-05, 192345, 984, 3
50000,0,true,WAIT_DIE,false,false,false,false,true,true,LH_MCSLOCK,100000,2,0.5,true,4,true,true,TPCC,false, 28776, 0, 12091,0,0,0,0, 12131, 4.53108,327807, 0.014619, 0.228684, 0, 0, 0, 0.291627, 1.21986, 2.10169, 0, 0, 0, 0, 19602215, 0.0901705, 371330, 1853, 18403
50000,0,true,WAIT_DIE,false,false,false,false,true,true,LH_MCSLOCK,100000,2,0.5,true,8,true,true,TPCC,false, 191236, 0, 26171,0,0,0,0, 27412, 21.7002,290444, 0.977725, 0.547376, 0, 0, 0, 0.604936, 3.4609, 14.5131, 0, 0, 0, 0, 47392351, 0.919825, 787836, 4061, 122660
50000,0,true,WAIT_DIE,false,false,false,false,true,true,LH_MCSLOCK,100000,2,0.5,true,16,true,true,TPCC,false, 768976, 0, 42774,0,0,0,0, 48712, 76.9904,327113, 9.35806, 1.22544, 0, 0, 0, 1.15223, 7.19876, 59.0265, 0, 0, 0, 0, 103708421, 4.91927, 1574036, 8143, 456946
50000,0,true,WAIT_DIE,false,false,false,false,true,true,LH_MCSLOCK,100000,2,0.5,true,32,true,true,TPCC,false, 2661584, 0, 65954,0,0,0,0, 85243, 264.597,374196, 59.7625, 2.8294, 0, 0, 0, 2.28221, 14.7746, 205.849, 0, 0, 0, 0, 234286209, 30.5266, 3094096, 15267, 1396609
50000,0,true,WAIT_DIE,false,false,false,false,true,true,LH_MCSLOCK,100000,4,0.5,true,1,true,true,TPCC,false, 485, 0, 5880,0,0,0,0, 5880, 0.592402,168804, 0, 0.0564954, 0, 0, 0, 0.0745401, 0.302492, 0.00516083, 0, 0, 0, 0, 2250936, 0, 100000, 485, 0
50000,0,true,WAIT_DIE,false,false,false,false,true,true,LH_MCSLOCK,100000,4,0.5,true,2,true,true,TPCC,false, 1038, 0, 6186,0,0,0,0, 6186, 1.24325,320595, 0, 0.105245, 0, 0, 0, 0.159035, 0.641955, 0.0196595, 0, 0, 0, 0, 14183225, 1.4096e-05, 199290, 1038, 4
