ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_CLV,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,REORDER_WH,RETIRE_ON,SPINLOCK,THREAD_CNT,WORKLOAD,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
0,CLV,1,false,false,true,true,true,100000,1,0,false,true,true,2,TPCC,98,0,0,1.240548,0.000000,0.000000,0.064496,0.336679,0.090320,0.257429,0.176672,0.052028,0.000000,0.000000,0.000000,0.000027,5.123428,74310.789647,0.001931,0.711469,0.152725,2.753539,0.005097,0.000000,0.000462,190363
0,CLV,1,false,false,true,true,true,100000,1,0.5,false,true,true,2,TPCC,957,0,0,0.795096,0.000000,0.000000,0.180414,0.275112,0.071378,0.209030,0.153008,0.898436,0.000000,0.000000,0.000000,0.000023,4.444134,88396.075182,0.007685,1.389129,0.118386,2.992877,0.006253,0.000000,0.002346,196422
0,CLV,1,false,false,true,true,true,100000,1,1,false,true,true,2,TPCC,2,0,0,0.066564,0.000000,0.000000,0.045859,0.057343,0.024629,0.073299,0.060015,0.014841,0.000000,0.000000,0.000000,0.000003,0.662120,604095.642315,0.000007,0.187222,0.021687,0.366355,0.006829,0.000000,0.001844,199992
0,CLV,1,false,false,true,true,true,100000,2,0,false,true,true,2,TPCC,0,0,0,0.952707,0.000000,0.000000,0.000069,0.005712,0.001992,0.181097,0.105047,0.002213,0.000000,0.000000,0.000000,0.000021,3.906042,96108.534108,0.000000,0.475674,0.153889,2.061677,0.004964,0.000000,0.000169,187702
0,CLV,1,false,false,true,true,true,100000,2,0.5,false,true,true,2,TPCC,0,0,0,0.594046,0.000000,0.000000,0.000024,0.000970,0.000309,0.098466,0.055861,0.002225,0.000000,0.000000,0.000000,0.000013,2.428713,154349.252131,0.000000,0.266388,0.086914,1.247475,0.004760,0.000000,0.000101,187435
0,CLV,1,false,false,true,true,true,100000,2,1,false,true,true,2,TPCC,0,0,0,0.055319,0.000000,0.000000,0.000002,0.000003,0.000003,0.021241,0.014464,0.002425,0.000000,0.000000,0.000000,0.000002,0.403992,988222.617337,0.000000,0.071759,0.017837,0.207003,0.005547,0.000000,0.000002,199617
0,CLV,1,false,false,true,true,true,100000,4,0,false,true,true,2,TPCC,0,0,0,1.030825,0.000000,0.000000,0.000028,0.001104,0.000409,0.189478,0.105110,0.002316,0.000000,0.000000,0.000000,0.000021,4.162904,94064.135911,0.000000,0.498404,0.179429,2.132390,0.005162,0.000000,0.000125,195790
0,CLV,1,false,false,true,true,true,100000,4,0.5,false,true,true,2,TPCC,0,0,0,0.612397,0.000000,0.000000,0.000005,0.000160,0.000069,0.104083,0.058798,0.002332,0.000000,0.000000,0.000000,0.000013,2.500948,150451.753028,0.000000,0.281541,0.107959,1.292212,0.005081,0.000000,0.000010,188136
0,CLV,1,false,false,true,true,true,100000,4,1,false,true,true,2,TPCC,0,0,0,0.064413,0.000000,0.000000,0.000000,0.000000,0.000000,0.022083,0.014805,0.002496,0.000000,0.000000,0.000000,0.000002,0.462716,860890.176885,0.000000,0.073752,0.020486,0.240768,0.005684,0.000000,0.000000,199174
0,CLV,1,false,false,true,true,true,100000,8,0,false,true,true,2,TPCC,0,0,0,0.993595,0.000000,0.000000,0.000008,0.000266,0.000108,0.182881,0.101126,0.002239,0.000000,0.000000,0.000000,0.000022,4.168095,91638.982550,0.000000,0.481151,0.237720,1.955819,0.005018,0.000000,0.000029,190980
