ABORT_PENALTY,CC_ALG,CLV_RETIRE_ON,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt,RETIRE_READ
50000,NO_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.5,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,930,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.7e-05,26.790176,927425.344288,0.011177,0.58292,2.34528,15.06052,0.090754,0.0,0.0,1552868,False
50000,NO_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.9,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,238,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.6e-05,25.318044,972723.482354,0.002408,0.591679,2.581785,13.821219,0.036718,0.0,0.0,1539216,False
50000,NO_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.1,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,50897,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.8e-05,29.08067,850931.156236,1.044392,0.6274270000000001,2.4607490000000003,13.766279999999998,3.951663,0.0,0.0,1546603,False
50000,NO_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.5,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,37845,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.6e-05,25.839729,958377.245995,0.650621,0.616004,2.229939,12.27562,2.943053,0.0,0.0,1547763,False
50000,NO_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.9,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,9539,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.8e-05,26.359564,890632.6451790001,0.140377,0.625436,2.907413,14.76044,0.7615609999999999,0.0,0.0,1467293,False
50000,NO_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.1,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,916239,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.1e-05,89.27286099999998,284671.151488,40.382807,0.888783,1.546347,8.384432,70.544241,0.0,0.0,1588338,False
50000,NO_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.5,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,696537,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.7e-05,70.09129300000001,360437.581442,27.88490800000001,0.8684790000000001,1.428042,7.881993,53.554937,0.0,0.0,1578971,False
50000,NO_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.9,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,334359,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.1e-05,46.180416,538272.1554350001,13.135629000000002,1.044047,1.994025,11.301522,25.851968,0.0,0.0,1553602,False
50000,SILO,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.1,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,1026,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.4e-05,21.747077,1139930.649956,0.014555000000000004,1.854513,1.945503,5.5259519999999975,0.0966,0.0,0.0,1549385,False
50000,SILO,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.5,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,605,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2e-05,29.934351,808176.526956,0.02837,1.205811,3.556382,12.972881,0.066636,0.0,0.0,1512015,False
50000,SILO,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.9,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,121,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.5e-05,23.194626,1068368.159041,0.029626,0.386581,2.178141,4.894902,0.0273,0.0,0.0,1548775,False
50000,SILO,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.1,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,39310,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.6e-05,24.935984,974122.517757,0.6782630000000001,1.965038,2.290089,6.262896,3.047299,0.0,0.0,1518169,False
50000,SILO,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.5,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,23591,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.8e-05,28.269463,875420.388119,0.459122,1.24883,2.694514,11.520267,1.846909,0.0,0.0,1546729,False
50000,SILO,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.9,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,4805,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.7e-05,26.284056,925062.090881,0.099758,0.464734,2.750396,7.356972,0.396371,0.0,0.0,1519649,False
50000,SILO,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.1,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,587007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.3e-05,64.725521,387692.760247,13.451533,2.489596,1.415963,4.494276,45.152989,0.0,0.0,1568351,False
50000,SILO,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.5,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,424852,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.9e-05,54.553024,451192.877734,9.600127,1.52214,1.670364,7.326822999999999,32.749315,0.0,0.0,1538371,False
50000,SILO,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.9,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,148663,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.7e-05,28.475626,869029.524384,2.293734,0.525985,1.986456,4.118044,11.474877,0.0,0.0,1546635,False
50000,WAIT_DIE,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.1,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,844,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.8e-05,28.223222,865507.984572,0.012342,0.580205,2.801047,15.531673,0.293796,0.195145,0.0033520000000000004,1526714,False
50000,WAIT_DIE,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.5,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,505,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.7e-05,25.490508,960216.888102,0.003592,0.56234,2.1660310000000003,13.949210999999998,0.263514,0.193654,0.002026,1529776,False
50000,WAIT_DIE,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.9,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,160,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.5e-05,22.326394,1093971.9230709998,0.000953,0.5483520000000001,1.7989700000000002,12.236616,0.193016,0.15002,0.000341,1526528,False
50000,WAIT_DIE,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.1,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,33105,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.8e-05,26.996748,900633.514575,0.317293,0.623779,2.519645,13.164257999999998,2.791643,0.189355,0.131445,1519636,False
50000,WAIT_DIE,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.5,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,25468,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.6e-05,25.774816,961571.798082,0.242708,0.607294,2.16825,13.213941,2.16587,0.163359,0.095402,1549021,False
50000,WAIT_DIE,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.9,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,6781,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.8e-05,27.985201,894467.030292,0.06763,0.665261,2.754489,16.145022,0.7426649999999999,0.176081,0.027419,1564490,False
50000,WAIT_DIE,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.1,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,785232,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.2e-05,90.304342,280064.319715,23.29365,1.082068,2.174596,11.553312,60.67522,0.153387,5.281262,1580689,False
50000,WAIT_DIE,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.5,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,604277,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.7e-05,73.49619200000002,344462.361422,14.497573999999998,1.095758,1.936586,11.815228,46.880873,0.144012,3.69556,1582292,False
50000,WAIT_DIE,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.9,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,217856,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.2e-05,38.035616,660649.432231,2.806848,1.013189,2.069677,11.220987,16.948579000000002,0.130184,1.110263,1570513,False
50000,WOUND_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.1,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,364,0,0,9.468134,1.0,1.0,0.0,0.0,0.0,0.0,0.622712,0.0,0.0,,0.0,0.0,1.9e-05,28.361207,848793.790241,0.004085,1.215635,1.618141,15.089263,0.04501,0.187562,0.0041600000000000005,1504551,False
50000,WOUND_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.5,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,251,0,0,10.691531,1.0,1.0,0.0,0.0,0.0,0.0,0.649564,0.0,0.0,,0.0,0.0,2e-05,30.825408000000003,815777.413212,0.003011,1.276095,2.087122,17.702745,0.036919,0.163501,0.004669,1571667,False
50000,WOUND_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.9,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,72,0,0,10.589273,1.0,1.0,0.0,0.0,0.0,0.0,0.650332,0.0,0.0,,0.0,0.0,1.9e-05,29.240712,852374.878388,0.0008230000000000001,1.293527,2.142671,17.197503,0.023318,0.171104,0.0008,1557753,False
50000,WOUND_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.1,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,15235,0,0,9.471984,2.0,2.0,0.0,0.0,0.0,0.0,0.686778,0.0,0.0,,0.0,0.0,1.9e-05,30.026362,830149.995934,0.23308,1.313857,2.1602,15.632691,1.195232,0.147874,0.266868,1557899,False
50000,WOUND_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.5,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,11381,0,0,8.639349000000001,3.0,3.0,0.0,0.0,0.0,0.0,0.677423,0.0,0.0,,0.0,0.0,1.7e-05,26.373264,928036.217446,0.155977,1.29974,1.74132,14.581937,0.901646,0.146367,0.3565,1529709,False
50000,WOUND_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.9,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,2954,0,0,10.354357,2.0,2.0,0.0,0.0,0.0,0.0,0.733305,0.0,0.0,,0.0,0.0,2.2e-05,33.64844,726891.113277,0.048047,1.462092,4.002235,19.92074,0.25263800000000003,0.187406,0.244101,1528672,False
50000,WOUND_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.1,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,323012,0,0,7.935237,4.0,4.0,0.0,0.0,0.0,0.0,1.435164,0.0,0.0,,0.0,0.0,4.6e-05,85.722178,289567.257247,14.129231,2.305542,2.717895,15.335311,24.922424,0.205961,27.685171,1551396,False
50000,WOUND_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.5,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,260981,0,0,8.648147,6.0,6.0,0.0,0.0,0.0,0.0,1.463849,0.0,0.0,,0.0,0.0,4.2e-05,76.538578,326770.637804,10.276569,2.381271,2.843312,17.491177,20.133627,0.21733,23.27229800000001,1563160,False
50000,WOUND_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.9,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,89508,0,0,8.519606,6.0,6.0,0.0,0.0,0.0,0.0,1.593583,0.0,0.0,,0.0,0.0,2.3e-05,38.29013,652794.443369,1.995399,2.543053,2.533018,16.218973000000002,6.933017,0.186602,4.9862910000000005,1562224,False
50000,NO_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.1,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,1119,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.4e-05,21.294752,1140071.2946209998,0.008348999999999999,0.550908,1.880045,10.749064,0.103629,0.0,0.0,1517346,False
50000,NO_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.5,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,1029,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.6e-05,25.720141,979309.097699,0.018001,0.577663,2.001587,14.297794,0.097568,0.0,0.0,1574248,False
50000,NO_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.9,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,222,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.6e-05,25.258744,976734.539044,0.001908,0.581762,2.2913810000000003,14.201873,0.034249,0.0,0.0,1541943,False
50000,NO_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.1,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,48981,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.7e-05,26.756967,907309.403311,0.963144,0.610783,2.340848,12.158167,3.799481,0.0,0.0,1517303,False
50000,NO_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.5,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,38321,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.9e-05,30.014947,829997.1282060002,0.703984,0.636054,2.885488,15.378656,2.9843,0.0,0.0,1557020,False
50000,NO_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.9,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,10116,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.6e-05,24.458911,1011209.054564,0.14913900000000002,0.613486,2.319139,13.418762,0.8053359999999999,0.0,0.0,1545817,False
50000,NO_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.1,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,926143,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.1e-05,90.597933,279336.705321,41.78397800000001,0.89028,1.878513,8.800642,71.151987,0.0,0.0,1581708,False
50000,NO_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.5,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,702213,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.7e-05,70.904322,354622.782629,28.272871,0.886911,1.455831,8.061961,53.975608,0.0,0.0,1571518,False
50000,NO_WAIT,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.9,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,330500,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.1e-05,45.14799,554220.020859,12.851891,1.018244,1.96495,10.755591,25.496593,0.0,0.0,1563870,False
50000,SILO,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.1,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,1063,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.7e-05,25.951292,947369.243476,0.025978,1.956277,2.729919,7.555156,0.101199,0.0,0.0,1536591,False
50000,SILO,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.5,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,580,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.7e-05,26.779895,928553.917353,0.010748,1.1672870000000002,3.087708,11.088664,0.064657,0.0,0.0,1554161,False
50000,SILO,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.9,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,131,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.5e-05,23.148134,1065383.151537,0.001778,0.374937,1.877861,4.625591,0.027523,0.0,0.0,1541352,False
50000,SILO,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.1,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,39322,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.6e-05,24.862104,978978.11852,0.6642170000000001,1.944972,1.990205,6.128298,3.058638,0.0,0.0,1521216,False
50000,SILO,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.5,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,23504,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.7e-05,27.030916,914117.148714,0.447471,1.202706,2.573778,10.664727,1.839498,0.0,0.0,1544339,False
50000,SILO,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.9,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,4688,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.7e-05,25.306335,933447.83274,0.094434,0.472887,3.128366,6.955809,0.386342,0.0,0.0,1476384,False
50000,SILO,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.1,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,582754,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.2e-05,63.84875600000001,395737.452023,13.134783,2.477799,1.28485,4.421853,44.767149,0.0,0.0,1579209,False
50000,SILO,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.5,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,414025,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.7e-05,50.46559600000001,493070.963413,8.271325,1.4285709999999998,1.416799,5.923238,31.846771,0.0,0.0,1555195,False
50000,SILO,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.9,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.9,152608,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.9e-05,32.051748,764976.930991,2.719938,0.582079,2.103841,5.634271,11.786493,0.0,0.0,1532428,False
50000,WAIT_DIE,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.1,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,836,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.6e-05,24.962568,988605.336784,0.016272,0.571674,2.014795,13.78849,0.2567,0.159726,0.002784,1542383,False
50000,WAIT_DIE,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.5,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,644,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.8e-05,28.575885,868155.218035,0.008784,0.59485,2.698208,16.146103,0.246402,0.162941,0.002434,1550519,False
50000,WAIT_DIE,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.9,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.5,174,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.8e-05,27.313901,913907.095531,0.001465,0.597225,2.619338,15.404644,0.212136,0.165497,0.00058,1560148,False
50000,WAIT_DIE,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.1,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,32519,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.6e-05,25.598485,980626.159184,0.243218,0.6160220000000001,1.630622,12.620079,2.707598,0.16204200000000002,0.125361,1568909,False
50000,WAIT_DIE,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.5,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,24285,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.5e-05,23.569156,1033921.44208,0.167442,0.588431,1.743152,11.891554,2.083225,0.174557,0.084526,1523041,False
50000,WAIT_DIE,1,True,False,True,WR,0,False,100000,0,SPECIFIED,0.9,16,0.1,True,False,1024*1024*10,16,YCSB,False,0.7,6484,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.5e-05,22.980117,1045014.709159,0.056745,0.593236,2.2787,12.575909,0.693476,0.15363800000000002,0.022972,1500910,False
