ABORT_PENALTY,CC_ALG,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,0,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.020052,-nan,0.000000,0.000000,0.000058,92.635239,274718.434779,0.000000,43.956190,5.751665,69.016066,0.019431,0.000000,4.862186,1590538
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,0.25,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.854991,-nan,0.000000,0.000000,0.000051,80.843470,314643.199185,0.000000,34.448060,4.032812,58.051372,0.017891,0.000000,6.006705,1589803
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,0.5,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.185966,-nan,0.000000,0.000000,0.000052,81.121983,310486.689724,0.000000,28.020630,4.405733,53.097281,0.018380,0.000000,10.184622,1574206
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,0.75,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.650460,-nan,0.000000,0.000000,0.000049,77.125030,326913.326162,0.000000,20.298656,5.178482,46.763451,0.019930,0.000000,12.374387,1575825
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,1,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.817980,-nan,0.000000,0.000000,0.000037,56.304200,430676.789369,0.000000,6.991773,4.852788,30.782148,0.020577,0.000000,8.711008,1515557
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,0,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.555484,-nan,0.000000,0.000000,0.000058,93.000229,274640.183992,0.000000,44.441678,5.820209,69.742468,0.020699,0.000000,4.303824,1596350
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,0.25,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.639060,-nan,0.000000,0.000000,0.000056,88.905519,286201.894881,0.000000,40.644161,4.385966,64.955500,0.018324,0.000000,6.192758,1590308
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,0.5,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.732057,-nan,0.000000,0.000000,0.000054,84.610796,298983.878799,0.000000,31.784081,4.355793,56.481480,0.017469,0.000000,10.600849,1581079
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,0.75,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.613744,-nan,0.000000,0.000000,0.000048,75.269484,332928.123823,0.000000,19.260307,4.588883,44.415324,0.020068,0.000000,12.743996,1566208
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,1,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.699076,-nan,0.000000,0.000000,0.000040,63.610257,398794.050480,0.000000,9.619060,4.791496,33.897499,0.019595,0.000000,12.685474,1585462
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,0,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.666715,-nan,0.000000,0.000000,0.000053,84.332533,302460.545881,0.000000,39.409711,4.029203,62.537395,0.018442,0.000000,4.742399,1594204
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,0.25,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.073212,-nan,0.000000,0.000000,0.000053,83.209629,304083.078095,0.000000,35.870373,4.340179,59.552876,0.016828,0.000000,6.438286,1581415
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,0.5,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.473397,-nan,0.000000,0.000000,0.000052,81.442566,310324.604177,0.000000,28.345532,4.882460,53.565408,0.018745,0.000000,9.998529,1579602
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,0.75,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.458182,-nan,0.000000,0.000000,0.000049,77.063052,327454.041896,0.000000,20.143503,5.296927,45.882135,0.019267,0.000000,13.050464,1577163
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,1,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.802788,-nan,0.000000,0.000000,0.000037,57.687584,434459.380443,0.000000,8.342709,3.488996,30.409787,0.019180,0.000000,11.959409,1566432
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,0,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.707096,-nan,0.000000,0.000000,0.000052,83.300438,306077.428649,0.000000,38.434331,4.781264,61.179781,0.017822,0.000000,4.909231,1593524
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,0.25,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.724011,-nan,0.000000,0.000000,0.000051,81.714049,312020.177062,0.000000,36.330893,4.106791,59.620203,0.018252,0.000000,5.337733,1593527
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,0.5,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.824680,-nan,0.000000,0.000000,0.000047,74.107091,340211.438796,0.000000,26.326079,3.605551,48.726859,0.019858,0.000000,9.384187,1575755
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,0.75,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.712986,-nan,0.000000,0.000000,0.000047,73.770200,342810.726848,0.000000,19.203910,4.849148,44.529616,0.020654,0.000000,11.593461,1580576
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,1,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.358916,-nan,0.000000,0.000000,0.000043,68.664053,368164.692803,0.000000,11.749808,4.643175,36.574487,0.019442,0.000000,14.755149,1579980
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,0,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.918222,-nan,0.000000,0.000000,0.000056,88.451861,287878.171971,0.000000,40.796219,4.724593,65.371956,0.017702,0.000000,5.671362,1591460
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,0.25,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.633745,-nan,0.000000,0.000000,0.000053,84.292299,301751.125098,0.000000,36.418914,4.157009,60.872443,0.018081,0.000000,6.214099,1589706
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,0.5,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.848007,-nan,0.000000,0.000000,0.000053,82.482712,303712.420035,0.000000,28.808407,4.665503,53.702951,0.018350,0.000000,10.508685,1565689
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,0.75,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.974838,-nan,0.000000,0.000000,0.000048,74.204709,335237.376971,0.000000,19.766393,3.660278,43.368320,0.017214,0.000000,14.582035,1554762
50000,BAMBOO,false,true,true,WR,1,0,false,100000,1,SPECIFIED,1,16,true,WR,1,true,true,1024*1024*20,16,YCSB,false,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.596065,-nan,0.000000,0.000000,0.000033,52.392487,482913.208999,0.000000,6.608345,4.270011,28.961090,0.019942,0.000000,7.991761,1581314
