ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,12,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.5, 45, 0, 24521,0,0,0,0, 24521, 37.0172,652489, 0.000649893, 1.78717, 0.0213157, 0, 0, 4.34466, 22.8826, 0.0447634, 0, 0, 0, 0, 0, 9.917e-06, 1509582, 0, 7
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 20, 0, 20295,0,0,0,0, 20295, 31.6434,788347, 0.000330742, 1.77864, 0.0383047, 0, 0, 3.31371, 19.5853, 0.0443254, 0, 0, 0, 0, 0, 0.000205367, 1559123, 0, 215
50000,0,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 1552, 0, 17431,0,0,0,0, 17444, 26.3468,917198, 0.0193188, 1.5798, 0.0269246, 0, 0, 2.26829, 15.814, 0.157753, 0, 0, 0, 0, 0, 0.000102871, 1510325, 0, 130
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 26, 0, 21993,0,0,0,0, 21993, 33.6252,727485, 0.000555251, 1.82331, 0.0668024, 0, 0, 4.01133, 20.5943, 0.0434074, 0, 0, 0, 0, 0, 0.000209334, 1528865, 0, 206
50000,4,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 1661, 0, 20610,0,0,0,0, 20626, 31.8416,775714, 0.0241105, 1.79656, 0.0449315, 0, 0, 3.07453, 19.7912, 0.17074, 0, 0, 0, 0, 0, 0.000124615, 1543747, 0, 128
50000,8,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 19, 0, 21255,0,0,0,0, 21255, 32.4799,752754, 0.000332235, 1.76431, 0.0530668, 0, 0, 3.79056, 19.7678, 0.0418307, 0, 0, 0, 0, 0, 0.000200773, 1528087, 0, 206
50000,8,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 1659, 0, 19414,0,0,0,0, 19430, 30.1255,823443, 0.0243962, 1.65754, 0.0257708, 0, 0, 2.56155, 18.6943, 0.167954, 0, 0, 0, 0, 0, 0.00012613, 1550417, 0, 148
50000,12,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 21, 0, 20620,0,0,0,0, 20621, 31.5139,775900, 0.000363645, 1.76034, 0.0752954, 0, 0, 2.99535, 19.5763, 0.0415648, 0, 0, 0, 0, 0, 0.00020101, 1528228, 0, 206
50000,12,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 1596, 0, 21188,0,0,0,0, 21205, 32.5041,754517, 0.0260855, 1.80068, 0.027232, 0, 0, 3.35786, 20.2793, 0.166439, 0, 0, 0, 0, 0, 0.00010542, 1532805, 0, 113
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 24062, 0, 17518,0,0,0,0, 17768, 27.0497,900488, 0.380344, 3.35828, 0.675979, 0, 0, 2.24455, 16.2375, 1.9134, 0, 0, 0, 0, 0, 0.021641, 1522369, 0, 22015
50000,0,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 68391, 0, 21652,0,0,0,0, 22515, 34.6863,710636, 1.32849, 3.27834, 0.455091, 0, 0, 2.90993, 18.9887, 5.35357, 0, 0, 0, 0, 0, 0.0128095, 1540584, 0, 10721
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 23701, 0, 21421,0,0,0,0, 21730, 32.8939,736300, 0.467732, 4.04584, 1.0308, 0, 0, 3.29286, 20.7275, 1.8847, 0, 0, 0, 0, 0, 0.0237877, 1513737, 0, 21547
50000,4,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 66861, 0, 17909,0,0,0,0, 18634, 28.7535,858644, 1.11829, 2.68807, 0.354846, 0, 0, 2.12922, 14.8302, 5.2054, 0, 0, 0, 0, 0, 0.00805127, 1543061, 0, 10300
50000,8,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 23865, 0, 16886,0,0,0,0, 17128, 25.7985,934105, 0.364943, 3.35914, 0.730146, 0, 0, 2.05835, 15.6426, 1.89611, 0, 0, 0, 0, 0, 0.0212005, 1506155, 0, 22451
50000,8,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 67421, 0, 21976,0,0,0,0, 22838, 34.8663,700577, 1.31598, 3.30641, 0.420111, 0, 0, 2.92297, 19.2592, 5.27374, 0, 0, 0, 0, 0, 0.0110729, 1526658, 0, 11100
50000,12,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 24807, 0, 21138,0,0,0,0, 21446, 33.1075,746039, 0.475847, 4.0564, 0.948431, 0, 0, 2.9312, 20.8734, 1.97062, 0, 0, 0, 0, 0, 0.024719, 1543717, 0, 21983
50000,12,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 68375, 0, 18467,0,0,0,0, 19209, 29.9274,832936, 1.15489, 2.9148, 0.510475, 0, 0, 2.20666, 15.6206, 5.31536, 0, 0, 0, 0, 0, 0.00760342, 1557977, 0, 9873
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 269129, 0, 27525,0,0,0,0, 31998, 49.4088,500054, 6.90338, 8.92316, 3.39099, 0, 0, 1.88678, 19.4934, 20.8159, 0, 0, 0, 0, 0, 0.109243, 1544194, 0, 129221
50000,0,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 303867, 0, 26578,0,0,0,0, 31535, 49.168,507401, 7.72535, 7.61659, 2.31092, 0, 0, 1.82363, 17.2909, 23.4927, 0, 0, 0, 0, 0, 0.0677993, 1559244, 0, 86132
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 276047, 0, 29488,0,0,0,0, 34622, 53.0913,462153, 7.86949, 10.3594, 4.23779, 0, 0, 2.052, 21.376, 21.3878, 0, 0, 0, 0, 0, 0.126583, 1533518, 0, 134903
50000,4,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 313342, 0, 28443,0,0,0,0, 33996, 53.0446,470668, 8.66161, 8.87739, 3.23622, 0, 0, 2.18254, 19.2327, 24.2388, 0, 0, 0, 0, 0, 0.0768852, 1560400, 0, 90459
50000,8,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 261745, 0, 25783,0,0,0,0, 29766, 46.0938,537558, 6.16434, 8.33111, 2.92595, 0, 0, 1.65409, 17.6416, 20.246, 0, 0, 0, 0, 0, 0.106677, 1548629, 0, 130241
50000,8,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 309796, 0, 27646,0,0,0,0, 32713, 51.1807,489133, 7.92434, 8.6457, 2.99873, 0, 0, 1.75021, 18.6643, 23.9654, 0, 0, 0, 0, 0, 0.0796322, 1564636, 0, 93453
50000,12,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 268099, 0, 27084,0,0,0,0, 31384, 48.553,509839, 6.64894, 8.79574, 3.1233, 0, 0, 1.94012, 18.8739, 20.7463, 0, 0, 0, 0, 0, 0.113953, 1547137, 0, 131964
50000,12,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 305143, 0, 27305,0,0,0,0, 32444, 50.5891,493186, 8.00968, 8.1813, 2.67879, 0, 0, 1.97127, 18.1859, 23.6066, 0, 0, 0, 0, 0, 0.0724078, 1559366, 0, 87209
50000,12,true,SILO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.5, 102, 0, 17006,0,0,0,0, 17008, 26.1729,940726, 0.00221294, 0.456171, 0, 0, 0, 2.40646, 6.06169, 0.0420936, 0, 0, 0, 0, 0, 0, 1538846, 0, 0
50000,12,true,SILO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 5076, 0, 16635,0,0,0,0, 16711, 26.0058,957425, 0.118299, 0.529231, 0, 0, 0, 2.54759, 6.58149, 0.435486, 0, 0, 0, 0, 0, 0, 1556162, 0, 0
50000,12,true,SILO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 155378, 0, 19635,0,0,0,0, 21507, 32.9368,743980, 2.86396, 0.677772, 0, 0, 0, 2.2763, 5.7104, 12.0562, 0, 0, 0, 0, 0, 0, 1531519, 0, 0
50000,12,true,SILO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 413811, 0, 23425,0,0,0,0, 28548, 42.5999,560535, 7.63976, 0.713996, 0, 0, 0, 0.971527, 2.13648, 32.0793, 0, 0, 0, 0, 0, 0, 1492422, 0, 0
50000,12,true,WAIT_DIE,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.5, 156, 0, 18505,0,0,0,0, 18505, 28.3671,864590, 0.0012255, 1.02677, 0, 0, 0, 2.75309, 16.2869, 0.224627, 0, 0, 0, 0, 159822115, 0.000513787, 1532870, 0, 63
50000,12,true,WAIT_DIE,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 6680, 0, 16574,0,0,0,0, 16608, 24.8573,963387, 0.050451, 1.04922, 0, 0, 0, 2.43571, 13.835, 0.760458, 0, 0, 0, 0, 188554704, 0.0262682, 1496703, 0, 3203
50000,12,true,WAIT_DIE,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 230185, 0, 23867,0,0,0,0, 25881, 40.6475,618240, 3.16009, 1.72578, 0, 0, 0, 1.71018, 12.711, 17.9646, 0, 0, 0, 0, 141625555, 1.24551, 1570620, 0, 112331
50000,12,true,WAIT_DIE,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 783733, 0, 39184,0,0,0,0, 50875, 80.7418,314524, 18.5481, 2.63312, 0, 0, 0, 1.55752, 9.17343, 60.5245, 0, 0, 0, 0, 120566748, 3.61649, 1587202, 0, 408714
50000,12,true,NO_WAIT,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.5, 280, 0, 23189,0,0,0,0, 23195, 34.4709,689800, 0.00761939, 1.21993, 0, 0, 0, 4.38157, 20.7095, 0.0622387, 0, 0, 0, 0, 0, 0, 1486129, 0, 0
50000,12,true,NO_WAIT,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 9809, 0, 19290,0,0,0,0, 19403, 27.7027,824605, 0.160417, 1.15842, 0, 0, 0, 2.80824, 15.8088, 0.804525, 0, 0, 0, 0, 0, 0, 1427736, 0, 0
50000,12,true,NO_WAIT,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 383451, 0, 25168,0,0,0,0, 35735, 55.9131,447776, 16.5298, 1.91412, 0, 0, 0, 2.58095, 15.2029, 29.7334, 0, 0, 0, 0, 0, 0, 1564785, 0, 0
50000,12,true,NO_WAIT,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 1127189, 0, 29310,0,0,0,0, 66087, 104.172,242139, 57.9633, 2.39717, 0, 0, 0, 1.74854, 9.13692, 87.1067, 0, 0, 0, 0, 0, 0, 1576510, 0, 0
50000,12,true,WOUND_WAIT,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.5, 72, 0, 18540,0,0,0,0, 18540, 28.2372,862953, 0.000802572, 1.15994, 0, 0, 0, 2.64553, 16.2781, 0.0418553, 0, 0, 0, 0, 170837801, 0.0365163, 1522961, 0, 149
50000,12,true,WOUND_WAIT,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 2931, 0, 21351,0,0,0,0, 21380, 31.8969,748344, 0.0431576, 1.26122, 0, 0, 0, 3.70254, 18.5944, 0.268081, 0, 0, 0, 0, 180598132, 0.591329, 1491866, 0, 6921
50000,12,true,WOUND_WAIT,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 88231, 0, 21833,0,0,0,0, 23071, 35.6143,693517, 1.90988, 2.25492, 0, 0, 0, 2.47187, 14.7247, 6.86449, 0, 0, 0, 0, 187817271, 4.65131, 1543696, 0, 373138
50000,12,true,WOUND_WAIT,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 425854, 0, 37670,0,0,0,0, 48071, 75.0051,332859, 16.2243, 4.20171, 0, 0, 0, 2.0426, 13.4335, 32.8619, 0, 0, 0, 0, 187401185, 16.7161, 1560384, 0, 1606864
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.5, 0, 0, 17758,0,0,0,0, 17758, 27.2869,900975, 0, 1.46242, 0.0201387, 0, 0, 2.07428, 15.9948, 0.0361004, 0, 0, 0, 0, 0, 6.932e-06, 1536550, 0, 7
50000,0,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.5, 41, 0, 19320,0,0,0,0, 19320, 29.1113,828142, 0.00053825, 1.57495, 0.0201884, 0, 0, 2.75982, 17.1816, 0.0402877, 0, 0, 0, 0, 0, 2.7368e-05, 1506770, 0, 3
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.5, 0, 0, 19355,0,0,0,0, 19355, 29.8595,826646, 0, 1.58927, 0.0260463, 0, 0, 2.77355, 17.2414, 0.037806, 0, 0, 0, 0, 0, 1.5143e-05, 1542700, 0, 10
50000,4,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.5, 26, 0, 21104,0,0,0,0, 21104, 32.6423,758133, 0.00034711, 1.66233, 0.0215045, 0, 0, 2.80963, 19.7571, 0.0403175, 0, 0, 0, 0, 0, 1.5383e-05, 1546699, 0, 6
50000,8,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.5, 0, 0, 17722,0,0,0,0, 17722, 26.7389,902821, 0, 1.47236, 0.0196097, 0, 0, 2.13145, 15.8941, 0.0355147, 0, 0, 0, 0, 0, 1.176e-05, 1508776, 0, 5
50000,8,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.5, 45, 0, 20323,0,0,0,0, 20324, 30.9231,787236, 0.000719194, 1.67018, 0.0210861, 0, 0, 2.91537, 18.8401, 0.043011, 0, 0, 0, 0, 0, 6.788e-06, 1521487, 0, 2
50000,12,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.5, 0, 0, 19418,0,0,0,0, 19418, 29.4685,823972, 0, 1.52832, 0.0199033, 0, 0, 2.87545, 17.3032, 0.0360693, 0, 0, 0, 0, 0, 1.1537e-05, 1517578, 0, 7
50000,12,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.5, 23, 0, 18217,0,0,0,0, 18218, 27.6315,878251, 0.000217742, 1.49839, 0.0195044, 0, 0, 2.11814, 16.191, 0.0374767, 0, 0, 0, 0, 0, 1.4518e-05, 1516713, 0, 3
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 17, 0, 23785,0,0,0,0, 23785, 35.1138,672683, 0.000249567, 1.94202, 0.186968, 0, 0, 4.20937, 21.8071, 0.0429234, 0, 0, 0, 0, 0, 0.000217291, 1476280, 0, 211
50000,0,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 1631, 0, 20591,0,0,0,0, 20607, 31.7497,776434, 0.024372, 1.75835, 0.0252519, 0, 0, 3.01627, 19.6839, 0.168225, 0, 0, 0, 0, 0, 0.000110712, 1540721, 0, 125
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 16, 0, 19088,0,0,0,0, 19088, 29.3286,838201, 0.000245825, 1.66945, 0.0350866, 0, 0, 2.91363, 17.7471, 0.0401282, 0, 0, 0, 0, 0, 0.000176829, 1536457, 0, 213
50000,4,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 1584, 0, 17726,0,0,0,0, 17740, 27.1009,901916, 0.0204886, 1.62385, 0.0234046, 0, 0, 2.68621, 15.8399, 0.161996, 0, 0, 0, 0, 0, 9.8681e-05, 1527668, 0, 126
50000,8,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 25, 0, 17761,0,0,0,0, 17762, 27.1541,900790, 0.000332826, 1.61152, 0.0345161, 0, 0, 2.52703, 16.3059, 0.0399957, 0, 0, 0, 0, 0, 0.000188221, 1528761, 0, 213
50000,8,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 1617, 0, 16922,0,0,0,0, 16935, 25.8996,944772, 0.0196644, 1.55183, 0.0227055, 0, 0, 2.38953, 15.2316, 0.16238, 0, 0, 0, 0, 0, 9.5462e-05, 1529327, 0, 128
50000,12,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 25, 0, 19091,0,0,0,0, 19091, 29.4928,838052, 0.000408645, 1.66587, 0.0340583, 0, 0, 2.8901, 17.8559, 0.0408656, 0, 0, 0, 0, 0, 0.000179687, 1544782, 0, 230
50000,12,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.7, 1617, 0, 17189,0,0,0,0, 17202, 26.16,930075, 0.0197467, 1.55548, 0.0225501, 0, 0, 2.02178, 15.7658, 0.161769, 0, 0, 0, 0, 0, 9.2434e-05, 1520671, 0, 119
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 24022, 0, 21045,0,0,0,0, 21339, 32.3775,749802, 0.445695, 3.95409, 1.09449, 0, 0, 2.97574, 20.564, 1.91397, 0, 0, 0, 0, 0, 0.0206716, 1517296, 0, 19974
50000,0,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 66828, 0, 21769,0,0,0,0, 22621, 34.5708,707322, 1.30019, 3.49304, 0.535409, 0, 0, 3.0809, 18.6856, 5.22942, 0, 0, 0, 0, 0, 0.0120863, 1528295, 0, 11595
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 23743, 0, 15948,0,0,0,0, 16169, 24.8944,989519, 0.340473, 3.00454, 0.632785, 0, 0, 2.23024, 14.7224, 1.88214, 0, 0, 0, 0, 0, 0.0147378, 1539595, 0, 19087
50000,4,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 68670, 0, 20286,0,0,0,0, 21105, 32.6463,758110, 1.26597, 3.16813, 0.341232, 0, 0, 2.49113, 17.6085, 5.3632, 0, 0, 0, 0, 0, 0.0114471, 1546843, 0, 11835
50000,8,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 23999, 0, 17717,0,0,0,0, 17969, 27.4421,890404, 0.38515, 3.40794, 0.647554, 0, 0, 2.25138, 16.7318, 1.90354, 0, 0, 0, 0, 0, 0.0219857, 1527161, 0, 22425
50000,8,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 66172, 0, 17677,0,0,0,0, 18382, 28.2734,870421, 1.08367, 2.73962, 0.345305, 0, 0, 2.07508, 14.5687, 5.16104, 0, 0, 0, 0, 0, 0.00836828, 1538110, 0, 10568
50000,12,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 23601, 0, 19929,0,0,0,0, 20206, 30.49,791839, 0.417106, 3.54418, 0.842439, 0, 0, 2.72642, 19.1488, 1.87512, 0, 0, 0, 0, 0, 0.0185087, 1508947, 0, 19052
50000,12,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,0.9, 66660, 0, 17870,0,0,0,0, 18593, 28.4869,860522, 1.10707, 2.76283, 0.247659, 0, 0, 1.86328, 14.8633, 5.19218, 0, 0, 0, 0, 0, 0.00983614, 1532103, 0, 11553
50000,0,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 255220, 0, 24193,0,0,0,0, 27896, 43.2033,573586, 5.7325, 7.41324, 2.22044, 0, 0, 1.45764, 15.9613, 19.7796, 0, 0, 0, 0, 0, 0.105634, 1548801, 0, 133859
50000,0,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 309484, 0, 27976,0,0,0,0, 33179, 51.8998,482262, 8.13489, 8.89279, 3.22707, 0, 0, 1.9024, 18.9679, 23.9769, 0, 0, 0, 0, 0, 0.0841903, 1564330, 0, 90507
50000,4,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 270765, 0, 28095,0,0,0,0, 32680, 50.1308,489627, 7.02951, 9.56123, 3.6455, 0, 0, 1.97908, 19.8445, 20.9537, 0, 0, 0, 0, 0, 0.125863, 1534088, 0, 136743
50000,4,true,BAMBOO,false,false,true,false,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 308596, 0, 26619,0,0,0,0, 31735, 49.8915,504208, 8.03925, 7.49641, 2.56421, 0, 0, 1.78519, 17.4615, 23.842, 0, 0, 0, 0, 0, 0.0579154, 1572230, 0, 79238
50000,8,true,BAMBOO,false,false,true,true,WR,1,0,false,LH_MCSLOCK,100000,0,TOP,0.9,16,true,WR,0,,false,10000000,16,YCSB,false,1.1, 274686, 0, 29023,0,0,0,0, 33663, 51.8703,475326, 7.14691, 9.7833, 4.04122, 0, 0, 1.96115, 20.7046, 21.2956, 0, 0, 0, 0, 0, 0.112373, 1540956, 0, 127356
