ABORT_PENALTY,BB_ALWAYS_RETIRE_READ,BB_AUTORETIRE,BB_DYNAMIC_TS,BB_LAST_RETIRE,BB_OPT_RAW,BB_PRECOMMIT,CC_ALG,COMPILE_ONLY,CPU_FREQ,LATCH,LONG_TXN_RATIO,LONG_TXN_READ_RATIO,MAX_ROW_PER_TXN,MAX_RUNTIME,MAX_TXN_PER_PART,NDEBUG,OUTPUT_TO_FILE,PF_ABORT,PF_BASIC,PF_CS,READ_PERC,REQ_PER_QUERY,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,TERMINATE_BY_COUNT,THREAD_CNT,UNSET_NUMA,WARMUP,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_cnt_long,abort_length,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,user_abort_cnt,wait_cnt
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.01,1,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,1,false,100,YCSB,false,0.9, 0, 0, 0, 0, 30479,0,0,0,0, 30479, 0, 30.4796,32808.8, 0, 0.869486, 0.0116794, 0, 0, 0, 0.716711, 9.7179, 0.020775, 0, 0, 0, 0, 0, 0, 0, 1000000, 10036, 0, 0
50000,true,false,true,0,true,false,SILO,false,2.8,LH_MCSLOCK,0.01,1,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,1,false,100,YCSB,false,0.9, 0, 0, 0, 0, 35595,0,0,0,0, 35595, 0, 35.5951,28093.7, 0, 1.2167, 0, 0, 0, 0, 0.670875, 11.0465, 0.0210597, 0, 0, 0, 0, 0, 0, 0, 1000000, 10036, 0, 0
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,LH_MCSLOCK,0.01,1,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,1,false,100,YCSB,false,0.9, 0, 0, 0, 0, 29315,0,0,0,0, 29315, 0, 29.3157,34111.4, 0, 0.707387, 0, 0, 0, 0, 0.726569, 8.19095, 0.0215199, 0, 0, 0, 0, 0, 25992778, 0, 1000000, 10036, 0, 0
50000,true,false,true,0,true,false,WAIT_DIE,false,2.8,LH_MCSLOCK,0.01,1,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,1,false,100,YCSB,false,0.9, 0, 0, 0, 0, 28865,0,0,0,0, 28865, 0, 28.8658,34643.1, 0, 0.561775, 0, 0, 0, 0, 0.638389, 7.95491, 0.0560229, 0, 0, 0, 0, 0, 26924422, 0, 1000000, 10036, 0, 0
50000,true,false,true,0,true,false,NO_WAIT,false,2.8,LH_MCSLOCK,0.01,1,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,1,false,100,YCSB,false,0.9, 0, 0, 0, 0, 29166,0,0,0,0, 29166, 0, 29.1668,34285.6, 0, 0.561964, 0, 0, 0, 0, 0.656271, 7.50215, 0.0211658, 0, 0, 0, 0, 0, 0, 0, 1000000, 10036, 0, 0
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.01,1,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,2,false,100,YCSB,false,0.9, 933, 77, 0, 0, 35882,0,0,0,0, 35901, 0, 71.4497,55708.5, 0.0372395, 3.25287, 0.111551, 0, 0, 0, 1.41404, 41.2146, 0.116898, 0, 0, 0, 0, 0, 0, 0.00109426, 1990178, 20056, 0, 789
50000,true,false,true,0,true,false,SILO,false,2.8,LH_MCSLOCK,0.01,1,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,2,false,100,YCSB,false,0.9, 113065, 112459, 0, 0, 23363,0,0,0,0, 48863, 0, 97.2883,40943.2, 50.7556, 4.32621, 0, 0, 0, 0, 1.16565, 17.6012, 8.93431, 0, 0, 0, 0, 0, 0, 0, 1991646, 20072, 0, 0
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,LH_MCSLOCK,0.01,1,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,2,false,100,YCSB,false,0.9, 37649, 221, 0, 0, 44414,0,0,0,0, 45411, 0, 90.3151,44044.7, 1.97638, 2.63617, 0, 0, 0, 0, 1.35914, 36.5209, 3.00684, 0, 0, 0, 0, 0, 340425096, 20.7337, 1988951, 20045, 0, 95873
50000,true,false,true,0,true,false,WAIT_DIE,false,2.8,LH_MCSLOCK,0.01,1,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,2,false,100,YCSB,false,0.9, 377932, 755, 0, 0, 40674,0,0,0,0, 52937, 0, 105.701,37796.4, 24.4518, 3.02839, 0, 0, 0, 0, 1.44006, 41.3552, 29.8523, 0, 0, 0, 0, 0, 276207174, 1.42449, 1997569, 20126, 0, 38782
50000,true,false,true,0,true,false,NO_WAIT,false,2.8,LH_MCSLOCK,0.01,1,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,2,false,100,YCSB,false,0.9, 431705, 2685, 0, 0, 41072,0,0,0,0, 54853, 0, 109.533,36478.3, 27.4789, 3.10409, 0, 0, 0, 0, 1.52439, 41.5976, 33.7844, 0, 0, 0, 0, 0, 0, 0, 1997787, 20142, 0, 0
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.01,1,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,4,false,100,YCSB,false,0.9, 36793, 6751, 0, 0, 28525,0,0,0,0, 29011, 0, 114.604,137886, 1.9111, 7.2447, 0.378415, 0, 0, 0, 2.38843, 60.3593, 2.9911, 0, 0, 0, 0, 0, 0, 0.00911004, 3950569, 39602, 0, 7870
50000,true,false,true,0,true,false,SILO,false,2.8,LH_MCSLOCK,0.01,1,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,4,false,100,YCSB,false,0.9, 513348, 478423, 0, 0, 19025,0,0,0,0, 61249, 0, 231.214,65354.3, 159.342, 10.6392, 0, 0, 0, 0, 2.21322, 23.6799, 40.5156, 0, 0, 0, 0, 0, 0, 0, 3777705, 37852, 0, 0
50000,true,false,true,0,true,false,WOUND_WAIT,false,2.8,LH_MCSLOCK,0.01,1,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,4,false,100,YCSB,false,0.9, 186957, 1368, 0, 0, 50215,0,0,0,0, 53232, 0, 212.024,75150.6, 11.9954, 5.53857, 0, 0, 0, 0, 2.4534, 51.4047, 14.7436, 0, 0, 0, 0, 0, 599662278, 89.5468, 3983439, 39961, 0, 547052
50000,true,false,true,0,true,false,WAIT_DIE,false,2.8,LH_MCSLOCK,0.01,1,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,4,false,100,YCSB,false,0.9, 1830618, 7415, 0, 0, 43606,0,0,0,0, 73618, 0, 293.631,54386.8, 119.534, 7.59256, 0, 0, 0, 0, 3.06619, 67.4911, 144.988, 0, 0, 0, 0, 0, 710496146, 12.7833, 3992415, 40034, 0, 214651
