ABORT_PENALTY,BB_ALWAYS_RETIRE_READ,BB_AUTORETIRE,BB_DYNAMIC_TS,BB_LAST_RETIRE,BB_OPT_RAW,BB_PRECOMMIT,CC_ALG,COMPILE_ONLY,CPU_FREQ,LATCH,LONG_TXN_RATIO,LONG_TXN_READ_RATIO,MAX_ROW_PER_TXN,MAX_RUNTIME,MAX_TXN_PER_PART,NDEBUG,OUTPUT_TO_FILE,PF_ABORT,PF_BASIC,PF_CS,READ_PERC,REQ_PER_QUERY,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,TERMINATE_BY_COUNT,THREAD_CNT,UNSET_NUMA,WARMUP,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_cnt_long,abort_length,cascading_abort_cnt,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,lock_acquire_cnt,lock_directly_cnt,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,user_abort_cnt,wait_cnt
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,8,false,100,YCSB,false,0.9, 8565, 999, 0, 0, 0, 134067,0,0,0,0, 135673, 0, 0, 0, 79.8318,70873.7, 1.1345, 32.5816, 27.6329, 0, 0, 0, 0.982144, 57.4714, 0.701505, 0, 0, 0, 0, 0, 0, 0.00315979, 707247, 35190, 0, 2951
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,8,false,100,YCSB,false,0.9, 8720, 1068, 0, 0, 0, 134686,0,0,0,0, 136397, 0, 0, 0, 79.7727,70243.2, 1.1966, 33.0002, 28.1069, 0, 0, 0, 0.983044, 57.5952, 0.711342, 0, 0, 0, 0, 0, 0, 0.00328257, 700437, 34867, 0, 3041
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,8,false,100,YCSB,false,0.9, 8907, 1096, 0, 0, 0, 133758,0,0,0,0, 135576, 0, 0, 0, 79.7095,70822.7, 1.28087, 32.6351, 27.7214, 0, 0, 0, 0.982047, 57.3316, 0.727344, 0, 0, 0, 0, 0, 0, 0.00323318, 705655, 35097, 0, 3089
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,8,false,100,YCSB,false,0.9, 8522, 1020, 0, 0, 0, 134314,0,0,0,0, 135935, 0, 0, 0, 79.6743,70604.1, 1.13829, 32.7809, 27.852, 0, 0, 0, 0.971814, 57.4679, 0.695503, 0, 0, 0, 0, 0, 0, 0.00328757, 703166, 34981, 0, 2998
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,8,false,100,YCSB,false,0.9, 8509, 1000, 0, 0, 0, 134456,0,0,0,0, 136079, 0, 0, 0, 79.6079,70681.9, 1.13952, 32.9807, 28.0357, 0, 0, 0, 0.941839, 57.4932, 0.698045, 0, 0, 0, 0, 0, 0, 0.0033336, 703354, 35014, 0, 3063
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,4,false,100,YCSB,false,0.9, 1784, 673, 0, 0, 0, 114444,0,0,0,0, 116388, 0, 0, 0, 39.8579,42591.8, 0.824256, 12.096, 9.40525, 0, 0, 0, 0.5682, 26.6561, 0.154416, 0, 0, 0, 0, 0, 0, 0.000560707, 424405, 21331, 0, 496
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,4,false,100,YCSB,false,0.9, 1728, 582, 0, 0, 0, 116036,0,0,0,0, 117751, 0, 0, 0, 39.8151,41995.9, 0.71642, 12.1145, 9.47048, 0, 0, 0, 0.572859, 26.6877, 0.147907, 0, 0, 0, 0, 0, 0, 0.000530745, 418018, 21025, 0, 494
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,4,false,100,YCSB,false,0.9, 1707, 618, 0, 0, 0, 114052,0,0,0,0, 115784, 0, 0, 0, 39.8001,42830.8, 0.737592, 12.0959, 9.41577, 0, 0, 0, 0.568875, 26.67, 0.147458, 0, 0, 0, 0, 0, 0, 0.000555122, 426167, 21411, 0, 498
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,4,false,100,YCSB,false,0.9, 1734, 617, 0, 0, 0, 113041,0,0,0,0, 114745, 0, 0, 0, 39.8774,43224.4, 0.733814, 11.9903, 9.26329, 0, 0, 0, 0.575259, 26.6579, 0.149692, 0, 0, 0, 0, 0, 0, 0.000536522, 430920, 21656, 0, 499
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0.05,1,1000,10,100000,true,true,false,true,false,0.5,16,false,100000000,false,4,false,100,YCSB,false,0.9, 1700, 563, 0, 0, 0, 114576,0,0,0,0, 116184, 0, 0, 0, 39.8547,42688, 0.683576, 12.049, 9.34569, 0, 0, 0, 0.571888, 26.6971, 0.146076, 0, 0, 0, 0, 0, 0, 0.000632843, 425330, 21381, 0, 547
