ABORT_PENALTY,BB_ALWAYS_RETIRE_READ,BB_AUTORETIRE,BB_DYNAMIC_TS,BB_LAST_RETIRE,BB_OPT_RAW,BB_PRECOMMIT,CC_ALG,COMPILE_ONLY,CPU_FREQ,LATCH,LONG_TXN_RATIO,MAX_ROW_PER_TXN,MAX_RUNTIME,MAX_TXN_PER_PART,NDEBUG,OUTPUT_TO_FILE,PF_ABORT,PF_BASIC,PF_CS,READ_PERC,REQ_PER_QUERY,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,TERMINATE_BY_COUNT,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_cnt_long,abort_length,cascading_abort_cnt,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,lock_acquire_cnt,lock_directly_cnt,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,user_abort_cnt,wait_cnt
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,120,false,YCSB,false,0.9, 4818622, 0, 0, 0, 0, 160779,0,0,0,0, 201033, 0, 0, 0, 1799.54,597232, 359.573, 1012.07, 963.945, 0, 0, 0, 8.8964, 1077.32, 380.834, 0, 0, 0, 0, 0, 0, 93.1557, 8956199, 0, 0, 5155565
50000,true,false,true,0.1,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,120,false,YCSB,false,0.9, 3756280, 0, 0, 0, 0, 169754,0,0,0,0, 196297, 0, 0, 0, 1799.61,611554, 242.738, 1149.32, 1103.21, 0, 0, 0, 9.23992, 1244.2, 297.759, 0, 0, 0, 0, 0, 0, 59.3599, 9171324, 0, 0, 4162868
50000,true,false,true,0.2,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,120,false,YCSB,false,0.9, 7656859, 0, 0, 0, 0, 135354,0,0,0,0, 221847, 0, 0, 0, 1799.53,541361, 700.686, 634.196, 581.979, 0, 0, 0, 8.25937, 618.244, 605.754, 0, 0, 0, 0, 0, 0, 184.035, 8118313, 0, 0, 7658480
50000,true,false,true,0.05,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,120,false,YCSB,false,0.9, 3534858, 0, 0, 0, 0, 171970,0,0,0,0, 196240, 0, 0, 0, 1799.61,611727, 221.965, 1176.63, 1130.87, 0, 0, 0, 9.16375, 1277.53, 279.918, 0, 0, 0, 0, 0, 0, 51.4912, 9173896, 0, 0, 3923151
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,120,false,YCSB,false,0.9, 3482029, 0, 0, 0, 0, 173952,0,0,0,0, 198199, 0, 0, 0, 1799.61,605665, 219.597, 1182.23, 1136.72, 0, 0, 0, 8.91169, 1282.57, 275.758, 0, 0, 0, 0, 0, 0, 51.632, 9083017, 0, 0, 3874766
