ABORT_PENALTY,BB_ALWAYS_RETIRE_READ,BB_AUTORETIRE,BB_DYNAMIC_TS,BB_LAST_RETIRE,BB_OPT_RAW,BB_PRECOMMIT,CC_ALG,COMPILE_ONLY,CPU_FREQ,LATCH,LONG_TXN_RATIO,MAX_ROW_PER_TXN,MAX_RUNTIME,MAX_TXN_PER_PART,NDEBUG,OUTPUT_TO_FILE,PF_ABORT,PF_BASIC,PF_CS,READ_PERC,REQ_PER_QUERY,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,TERMINATE_BY_COUNT,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_cnt_long,abort_length,cascading_abort_cnt,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,lock_acquire_cnt,lock_directly_cnt,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,user_abort_cnt,wait_cnt
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.99, 3313096, 0, 0, 0, 0, 67554,0,0,0,0, 112251, 0, 0, 0, 479.754,285469, 190.634, 69.2076, 41.112, 0, 0, 0, 2.12995, 109.037, 261.88, 0, 0, 0, 0, 0, 0, 7.21118, 4279840, 0, 0, 2222486
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.5, 1, 0, 0, 0, 0, 24111,0,0,0,0, 24111, 0, 0, 0, 479.986,1.32719e+06, 1.2734e-05, 8.1348, 0.535625, 0, 0, 0, 10.0085, 232.955, 0.494902, 0, 0, 0, 0, 0, 0, 0.00010099, 19907184, 0, 0, 90
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.7, 1333, 0, 0, 0, 0, 22361,0,0,0,0, 22362, 0, 0, 0, 479.989,1.43095e+06, 0.021902, 9.8617, 1.17993, 0, 0, 0, 9.11622, 234.755, 0.640273, 0, 0, 0, 0, 0, 0, 0.00581316, 21463701, 0, 0, 5604
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.8, 137308, 0, 0, 0, 0, 21491,0,0,0,0, 21592, 0, 0, 0, 479.908,1.48212e+06, 2.20842, 20.6585, 7.58724, 0, 0, 0, 8.90451, 236.779, 11.433, 0, 0, 0, 0, 0, 0, 0.16372, 22227599, 0, 0, 138281
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.9, 1984289, 0, 0, 0, 0, 31397,0,0,0,0, 35761, 0, 0, 0, 479.73,895487, 58.2236, 54.0509, 30.5057, 0, 0, 0, 5.64691, 174.099, 155.73, 0, 0, 0, 0, 0, 0, 3.76812, 13424744, 0, 0, 1604145
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.99, 3305930, 0, 0, 0, 0, 67748,0,0,0,0, 112313, 0, 0, 0, 479.764,285294, 189.985, 69.766, 41.5396, 0, 0, 0, 2.24474, 109.686, 261.826, 0, 0, 0, 0, 0, 0, 7.08108, 4277305, 0, 0, 2222432
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.5, 0, 0, 0, 0, 0, 23997,0,0,0,0, 23997, 0, 0, 0, 479.987,1.33347e+06, 0, 8.15785, 0.538891, 0, 0, 0, 9.69, 232.916, 0.492538, 0, 0, 0, 0, 0, 0, 0.000117664, 20001468, 0, 0, 91
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.7, 1335, 0, 0, 0, 0, 22419,0,0,0,0, 22420, 0, 0, 0, 479.986,1.42727e+06, 0.0217182, 9.83989, 1.18093, 0, 0, 0, 9.41183, 234.782, 0.642335, 0, 0, 0, 0, 0, 0, 0.00562461, 21408440, 0, 0, 5420
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.8, 137623, 0, 0, 0, 0, 21508,0,0,0,0, 21609, 0, 0, 0, 479.893,1.48092e+06, 2.20995, 20.7574, 7.6174, 0, 0, 0, 9.60966, 237.166, 11.4725, 0, 0, 0, 0, 0, 0, 0.166934, 22208760, 0, 0, 139940
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.9, 1975744, 0, 0, 0, 0, 31646,0,0,0,0, 36061, 0, 0, 0, 479.806,888013, 58.4352, 54.4892, 30.6651, 0, 0, 0, 5.40189, 174.765, 155.156, 0, 0, 0, 0, 0, 0, 3.80541, 13314830, 0, 0, 1606303
50000,true,false,true,0,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.99, 3316565, 0, 0, 0, 0, 67285,0,0,0,0, 111420, 0, 0, 0, 479.82,287587, 189.672, 69.2701, 41.2156, 0, 0, 0, 2.30904, 109.204, 262.574, 0, 0, 0, 0, 0, 0, 7.11432, 4312189, 0, 0, 2219390
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.5, 0, 0, 0, 0, 0, 24083,0,0,0,0, 24083, 0, 0, 0, 479.993,1.32872e+06, 0, 8.20342, 0.530256, 0, 0, 0, 9.2283, 233.033, 0.483691, 0, 0, 0, 0, 0, 0, 0.000129003, 19930449, 0, 0, 101
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.7, 1275, 0, 0, 0, 0, 22563,0,0,0,0, 22564, 0, 0, 0, 479.983,1.41814e+06, 0.0211879, 10.0266, 1.1702, 0, 0, 0, 11.2223, 235.529, 0.626579, 0, 0, 0, 0, 0, 0, 0.0103189, 21271363, 0, 0, 7748
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.8, 136159, 0, 0, 0, 0, 21654,0,0,0,0, 21756, 0, 0, 0, 479.91,1.47093e+06, 2.20601, 20.9421, 7.66916, 0, 0, 0, 9.03121, 237.377, 11.34, 0, 0, 0, 0, 0, 0, 0.341183, 22059858, 0, 0, 199652
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.9, 1963993, 0, 0, 0, 0, 31502,0,0,0,0, 35815, 0, 0, 0, 479.804,894096, 57.4867, 55.0528, 31.1626, 0, 0, 0, 5.53258, 175.366, 154.264, 0, 0, 0, 0, 0, 0, 5.19399, 13405953, 0, 0, 1882140
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.99, 3316149, 0, 0, 0, 0, 67021,0,0,0,0, 110847, 0, 0, 0, 479.831,289099, 189.298, 68.7096, 40.7491, 0, 0, 0, 2.32516, 108.572, 262.565, 0, 0, 0, 0, 0, 0, 8.42416, 4334961, 0, 0, 2452925
