BB_ALWAYS_RETIRE_READ,cycle_detect,cascading_abort_times,time_abort,time_get_cs,PF_CS,MAX_TXN_PER_PART,MAX_RUNTIME,deadlock_cnt,user_abort_cnt,BB_PRECOMMIT,max_abort_length,COMPILE_ONLY,txn_cnt_long,time_index,ZIPF_THETA,LATCH,time_semaphore_cs,ABORT_PENALTY,CC_ALG,OUTPUT_TO_FILE,latency,time_cleanup,LONG_TXN_RATIO,TERMINATE_BY_COUNT,BB_AUTORETIRE,txn_cnt,READ_PERC,time_man,SYNTH_TABLE_SIZE,BB_LAST_RETIRE,time_release_cs,WW_STARV_FREE,time_wait,EXEC_ONLY,MAX_ROW_PER_TXN,UNSET_NUMA,time_copy,PF_BASIC,REQ_PER_QUERY,PF_ABORT,THREAD_CNT,BB_OPT_RAW,dl_wait_time,NDEBUG,time_get_latch,WORKLOAD,run_time,dl_detect_time,time_release_latch,time_query,wait_cnt,time_retire_latch,BB_DYNAMIC_TS,abort_cnt_long,commit_latency,abort_cnt,time_commit,abort_length,throughput,time_retire_cs,SYNTHETIC_YCSB,time_ts_alloc
true,0, 0, 0, 0,false,1000000,10,0, 0,false, 0,false, 0, 0.386548,0,LH_MCSLOCK, 0,50000,NO_WAIT,true, 12947, 0.536517,0,true,false, 1000000,0.5, 7.49869,10000000,0, 0,false, 0,true,1000,false, 0,true,16,false,1,true,0,true, 0,YCSB, 12.948,0, 0, 0.0180626, 0, 0,true, 0, 12947, 0, 0, 0,77232.1, 0,false, 0
true,0, 0, 0, 0,false,1000000,10,0, 0,false, 0,false, 0, 0.367684,0,LH_MCSLOCK, 0,50000,NO_WAIT,true, 13138, 0.511676,0,true,false, 1000000,0.5, 7.58699,10000000,0, 0,false, 0,true,1000,false, 0,true,16,false,1,true,0,true, 0,YCSB, 13.1382,0, 0, 0.0175411, 0, 0,true, 0, 13138, 0, 0, 0,76114.1, 0,false, 0
true,0, 0, 0, 0,false,1000000,10,0, 0,false, 0,false, 0, 4.6943,0,LH_MCSLOCK, 0,50000,BAMBOO,true, 26176, 1.3668,0,true,false, 1947765,0.5, 31.9719,10000000,0, 0,false, 5.104e-06,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 50.9862,0, 0, 0.035827, 2, 0,true, 0, 26176, 0, 0.0284837, 0,76403.6, 0,false, 0
true,0, 0, 0, 0,false,1000000,10,0, 0,false, 0,false, 0, 5.91384,0,LH_MCSLOCK, 0,50000,BAMBOO,true, 28572, 1.40704,0,true,false, 1941113,0.5, 34.9564,10000000,0, 0,false, 0,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 55.463,0, 0, 0.0377633, 0, 0,true, 0, 28572, 0, 0.0208295, 0,69996.7, 0,false, 0
true,0, 0, 0, 0,false,1000000,10,0, 0,false, 0,false, 0, 5.53752,0,LH_MCSLOCK, 0,50000,BAMBOO,true, 28157, 1.38239,0,true,false, 1937722,0.5, 34.1803,10000000,0, 0,false, 1.108e-06,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 54.5618,0, 0, 0.037046, 1, 0,true, 0, 28157, 0, 0.0203683, 0,71028.5, 0,false, 0
true,0, 0, 0, 0,false,1000000,10,0, 0,false, 0,false, 0, 4.66498,0,LH_MCSLOCK, 0,50000,BAMBOO,true, 25888, 1.36184,0,true,false, 1954805,0.5, 31.6941,10000000,0, 0,false, 0,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 50.6066,0, 0, 0.0407168, 0, 0,true, 0, 25888, 0, 0.0206538, 0,77255, 0,false, 0
true,0, 0, 0, 0,false,1000000,10,0, 0,false, 0,false, 0, 5.9218,0,LH_MCSLOCK, 0,50000,BAMBOO,true, 28822, 1.49652,0,true,false, 1952400,0.5, 35.534,10000000,0, 0,false, 8.38e-07,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 56.2726,0, 0, 0.0421478, 1, 0,true, 0, 28822, 0, 0.0225778, 0,69390.8, 0,false, 0
true,0, 0, 0.000287568, 0,false,1000000,10,0, 0,false, 0,false, 0, 5.66268,0,LH_MCSLOCK, 0,50000,SILO,true, 23013, 1.57293,0,true,false, 1957825,0.5, 20.8851,10000000,0, 0,false, 0,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 45.0558,0, 0, 0.0406245, 0, 0,true, 0, 23013, 13, 0, 0,86906.7, 0,false, 0
true,0, 0, 0.00036108, 0,false,1000000,10,0, 0,false, 0,false, 0, 6.26099,0,LH_MCSLOCK, 0,50000,SILO,true, 23792, 1.57325,0,true,false, 1946312,0.5, 21.7713,10000000,0, 0,false, 0,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 46.3076,0, 0, 0.0459635, 0, 0,true, 0, 23792, 13, 0, 0,84060.1, 0,false, 0
true,0, 0, 0.000424982, 0,false,1000000,10,0, 0,false, 0,false, 0, 5.53747,0,LH_MCSLOCK, 0,50000,SILO,true, 22822, 1.56055,0,true,false, 1937780,0.5, 20.2198,10000000,0, 0,false, 0,true,1000,false, 0,true,16,false,2,true,0,true, 0,YCSB, 44.2249,0, 0, 0.0408739, 0, 0,true, 0, 22822, 16, 0, 0,87632.9, 0,false, 0
