ABORT_PENALTY,BB_ALWAYS_RETIRE_READ,BB_AUTORETIRE,BB_DYNAMIC_TS,BB_LAST_RETIRE,BB_OPT_RAW,BB_PRECOMMIT,CC_ALG,COMPILE_ONLY,CPU_FREQ,LATCH,LONG_TXN_RATIO,MAX_ROW_PER_TXN,MAX_RUNTIME,MAX_TXN_PER_PART,NDEBUG,OUTPUT_TO_FILE,PF_ABORT,PF_BASIC,PF_CS,READ_PERC,REQ_PER_QUERY,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,TERMINATE_BY_COUNT,THREAD_CNT,UNSET_NUMA,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_cnt_long,abort_length,cascading_abort_cnt,cascading_abort_times,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,lock_acquire_cnt,lock_directly_cnt,max_abort_length,run_time,throughput,time_abort,time_cleanup,time_commit,time_copy,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_semaphore_cs,time_ts_alloc,time_wait,txn_cnt,txn_cnt_long,user_abort_cnt,wait_cnt
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,96,false,YCSB,false,0.9, 5012361, 0, 0, 0, 0, 107712,0,0,0,0, 140938, 0, 0, 0, 1439.57,681591, 338.657, 629.488, 581.67, 0, 0, 0, 11.6278, 707.205, 394.734, 0, 0, 0, 0, 0, 0, 93.3274, 10220787, 0, 0, 5460362
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,64,false,YCSB,false,0.9, 4121267, 0, 0, 0, 0, 59219,0,0,0,0, 75479, 0, 0, 0, 959.607,848547, 206.159, 256.843, 213.898, 0, 0, 0, 8.1037, 372.26, 323.403, 0, 0, 0, 0, 0, 0, 59.1363, 12722995, 0, 0, 4968207
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.9, 1959403, 0, 0, 0, 0, 31554,0,0,0,0, 35862, 0, 0, 0, 479.846,892907, 57.3526, 55.6176, 31.4975, 0, 0, 0, 5.45102, 175.934, 153.769, 0, 0, 0, 0, 0, 0, 5.34864, 13389307, 0, 0, 1904348
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,16,false,YCSB,false,0.9, 606758, 0, 0, 0, 0, 23951,0,0,0,0, 25227, 0, 0, 0, 239.894,634515, 12.034, 20.5164, 9.75516, 0, 0, 0, 3.45559, 102.614, 47.9046, 0, 0, 0, 0, 0, 0, 0.654951, 9513512, 0, 0, 415859
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,8,false,YCSB,false,0.9, 139685, 0, 0, 0, 0, 20213,0,0,0,0, 20588, 0, 0, 0, 119.961,388651, 2.16194, 8.0793, 3.27559, 0, 0, 0, 2.24851, 57.8072, 11.1646, 0, 0, 0, 0, 0, 0, 0.110958, 5827859, 0, 0, 79876
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,4,false,YCSB,false,0.9, 20785, 0, 0, 0, 0, 18096,0,0,0,0, 18184, 0, 0, 0, 59.9905,219979, 0.287605, 3.02643, 0.946293, 0, 0, 0, 1.2376, 30.5388, 1.72072, 0, 0, 0, 0, 0, 0, 0.0164494, 3299158, 0, 0, 13066
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,2,false,YCSB,false,0.9, 960, 0, 0, 0, 0, 22219,0,0,0,0, 22232, 0, 0, 0, 29.9993,89958.5, 0.0174198, 0.948144, 0.19459, 0, 0, 0, 0.573003, 16.4962, 0.107182, 0, 0, 0, 0, 0, 0, 0.00136518, 1349347, 0, 0, 1279
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,1,false,YCSB,false,0.9, 0, 0, 0, 0, 0, 18501,0,0,0,0, 18501, 0, 0, 0, 15,54050, 0, 0.265596, 0.0202635, 0, 0, 0, 0.381591, 6.13088, 0.0195653, 0, 0, 0, 0, 0, 0, 0, 810751, 0, 0, 0
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,120,false,YCSB,false,0.9, 4867192, 0, 0, 0, 0, 160670,0,0,0,0, 201828, 0, 0, 0, 1799.58,594863, 366.261, 1005.7, 957.51, 0, 0, 0, 9.13622, 1068.44, 384.916, 0, 0, 0, 0, 0, 0, 94.9085, 8920878, 0, 0, 5192663
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,96,false,YCSB,false,0.9, 5008884, 0, 0, 0, 0, 107521,0,0,0,0, 140460, 0, 0, 0, 1439.53,683933, 336.824, 630.188, 582.274, 0, 0, 0, 9.83635, 708.73, 394.406, 0, 0, 0, 0, 0, 0, 93.186, 10255608, 0, 0, 5466022
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,64,false,YCSB,false,0.9, 4133161, 0, 0, 0, 0, 59015,0,0,0,0, 75250, 0, 0, 0, 959.639,851158, 206.45, 254.338, 211.386, 0, 0, 0, 10.025, 371.342, 324.709, 0, 0, 0, 0, 0, 0, 58.3636, 12762570, 0, 0, 4959796
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,32,false,YCSB,false,0.9, 1960014, 0, 0, 0, 0, 31519,0,0,0,0, 35831, 0, 0, 0, 479.764,893715, 57.4298, 54.9672, 31.1647, 0, 0, 0, 5.49522, 175.457, 153.878, 0, 0, 0, 0, 0, 0, 5.26243, 13399146, 0, 0, 1879780
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,16,false,YCSB,false,0.9, 607942, 0, 0, 0, 0, 23836,0,0,0,0, 25107, 0, 0, 0, 239.919,637564, 12.0353, 20.4649, 9.71026, 0, 0, 0, 3.45314, 102.535, 47.997, 0, 0, 0, 0, 0, 0, 0.641573, 9560244, 0, 0, 412777
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,8,false,YCSB,false,0.9, 139149, 0, 0, 0, 0, 20240,0,0,0,0, 20615, 0, 0, 0, 119.958,388138, 2.15943, 8.03261, 3.2496, 0, 0, 0, 2.21071, 57.7486, 11.1221, 0, 0, 0, 0, 0, 0, 0.112511, 5820009, 0, 0, 80530
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,4,false,YCSB,false,0.9, 20872, 0, 0, 0, 0, 18014,0,0,0,0, 18102, 0, 0, 0, 59.9879,220980, 0.288509, 3.01856, 0.944498, 0, 0, 0, 1.24737, 30.5108, 1.72526, 0, 0, 0, 0, 0, 0, 0.0168466, 3314023, 0, 0, 13042
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,2,false,YCSB,false,0.9, 1021, 0, 0, 0, 0, 21806,0,0,0,0, 21820, 0, 0, 0, 29.9949,91659, 0.0183888, 0.908806, 0.199117, 0, 0, 0, 0.567536, 16.4872, 0.111385, 0, 0, 0, 0, 0, 0, 0.00121061, 1374650, 0, 0, 1069
50000,true,false,true,0.15,true,false,BAMBOO,false,2.8,LH_MCSLOCK,0,1000,15,1000000,true,true,false,true,false,0.5,16,false,100000000,false,1,false,YCSB,false,0.9, 0, 0, 0, 0, 0, 18374,0,0,0,0, 18374, 0, 0, 0, 15,54424.7, 0, 0.266776, 0.0203078, 0, 0, 0, 0.36486, 6.13039, 0.0196916, 0, 0, 0, 0, 0, 0, 0, 816373, 0, 0, 0
