ABORT_PENALTY,BB_OPT_MAX_WAITER,BB_OPT_RAW,CC_ALG,DEBUG_ABORT_LENGTH,DEBUG_CS_PROFILING,DEBUG_PROFILING,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,LATCH,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_ON,SECOND_HS,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,abort_length,commit_latency,cycle_detect,deadlock_cnt,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_commit,time_get_cs,time_get_latch,time_index,time_man,time_query,time_release_cs,time_release_latch,time_retire_cs,time_retire_latch,time_ts_alloc,time_wait,txn_cnt,user_abort_cnt,wait_cnt
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.9,256690,0,38806,0,0,0,0,44919,70.1439,356210.0,9.54244,2.39698,0.0,0,0,2.6360900000000003,16.0724,19.8663,0,0,0,0,186139193,20.1626,1561622,0,1029337
50000,0,True,WOUND_WAIT,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,1.1,1172587,0,51274,0,0,0,0,88842,141.15,180111.0,59.6797,3.27596,0.0,0,0,1.6153600000000001,10.3565,90.198,0,0,0,0,221745144,19.9732,1588925,0,3053594
50000,0,True,SILO,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.3,178,0,17139,0,0,0,0,17141,26.3275,933412.0,0.00330016,1.34975,0.0,0,0,2.61707,10.3882,0.0508078,0,0,0,0,0,0.0,1535902,0,0
50000,0,True,SILO,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.5,579,0,16248,0,0,0,0,16254,24.9101,984325.0,0.0103637,1.36419,0.0,0,0,2.4321900000000003,9.94398,0.08260060000000001,0,0,0,0,0,0.0,1532477,0,0
50000,0,True,SILO,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.7,23966,0,16935,0,0,0,0,17210,26.5509,929666.0,0.42434700000000003,1.4880000000000002,0.0,0,0,2.52368,10.1962,1.89871,0,0,0,0,0,0.0,1542715,0,0
50000,0,True,SILO,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.9,427781,0,28410,0,0,0,0,34384,53.339,465370.0,9.2634,1.8217400000000001,0.0,0,0,1.4091,6.62338,33.0106,0,0,0,0,0,0.0,1551400,0,0
50000,0,True,SILO,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,1.1,908277,0,39761,0,0,0,0,59332,84.0855,269701.0,27.7292,1.8621599999999998,0.0,0,0,0.710925,3.25179,70.3603,0,0,0,0,0,0.0,1417372,0,0
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.3,197,0,17395,0,0,0,0,17396,26.6422,919746.0,0.00140724,0.98013,0.0,0,0,1.95337,14.1952,0.225273,0,0,0,0,162509451,0.000586656,1531506,0,73
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.5,723,0,18732,0,0,0,0,18741,29.1331,853731.0,0.013941899999999998,1.02206,0.0,0,0,2.46318,16.2732,0.272986,0,0,0,0,166387944,0.00236341,1554488,0,290
50000,0,True,WAIT_DIE,False,False,True,False,WR,1,0,False,LH_MCSLOCK,100000,0,TOP,0.5,16,True,WR,0,,False,10000000,16,YCSB,False,0.7,25448,0,17569,0,0,0,0,17714,26.5804,903206.0,0.217621,0.980008,0.0,0,0,1.5842,13.5177,2.20479,0,0,0,0,193388836,0.101917,1500475,0,12812
