ABORT_PENALTY,CC_ALG,CLV_RETIRE_OFF,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_CLV,DEBUG_PROFILING,DYNAMIC_TS,MAX_TXN_PER_PART,NUM_WH,PERC_PAYMENT,REORDER_WH,RETIRE_ON,SPINLOCK,THREAD_CNT,WORKLOAD,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
0,WAIT_DIE,,,false,false,false,false,100000,16,0,false,true,true,4,TPCC,30,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000016,5.766186,248464.409922,0.000116,0.288035,0.910335,2.641061,0.067231,0.053227,0.000034,358173
0,NO_WAIT,,,false,false,false,false,100000,16,0,false,true,true,4,TPCC,36,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000016,4.914169,256618.745093,0.000140,0.251067,0.837580,2.255509,0.012680,0.000000,0.000000,315267
0,CLV,,,false,false,false,false,100000,16,0.5,false,true,true,4,TPCC,0,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000012,4.188035,324231.283570,0.000000,0.146871,0.439581,2.025463,0.009769,0.000000,0.000001,339473
0,WOUND_WAIT,,,false,false,false,false,100000,16,0.5,false,true,true,4,TPCC,4,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000011,4.203986,357827.041775,0.000055,0.192291,0.640420,1.951254,0.059935,0.043490,0.000057,376075
0,WAIT_DIE,,,false,false,false,false,100000,16,0.5,false,true,true,4,TPCC,6,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000010,3.408048,406825.300389,0.000038,0.160784,0.607158,1.423725,0.054237,0.039756,0.000010,346620
0,NO_WAIT,,,false,false,false,false,100000,16,0.5,false,true,true,4,TPCC,27,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000009,3.099656,438853.805545,0.000080,0.161333,0.575603,1.348599,0.011149,0.000000,0.000000,340074
0,CLV,,,false,false,false,false,100000,16,1,false,true,true,4,TPCC,0,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000003,0.942535,1472789.776117,0.000000,0.048773,0.095133,0.393452,0.010425,0.000000,0.000001,347039
0,WOUND_WAIT,,,false,false,false,false,100000,16,1,false,true,true,4,TPCC,0,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000002,0.845681,1822829.253137,0.000000,0.045847,0.096006,0.287468,0.053227,0.036265,0.000001,385383
0,WAIT_DIE,,,false,false,false,false,100000,16,1,false,true,true,4,TPCC,0,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000003,0.943637,1539689.089684,0.000000,0.044409,0.102838,0.320338,0.076536,0.058394,0.000000,363227
0,NO_WAIT,,,false,false,false,false,100000,16,1,false,true,true,4,TPCC,1,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000002,0.652670,2337174.014875,0.000002,0.039225,0.092795,0.182525,0.011391,0.000000,0.000000,381351
0,CLV,,,false,false,false,false,100000,1,0,false,true,true,8,TPCC,1077,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000018,13.629042,439759.157035,0.006765,0.978571,0.594919,8.011799,0.022077,0.000000,0.002648,749187
0,WOUND_WAIT,,,false,false,false,false,100000,1,0,false,true,true,8,TPCC,18785,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000026,20.046498,303945.356226,0.273288,1.635708,1.223087,8.992539,0.187399,0.148922,5.317755,761630
0,WAIT_DIE,,,false,false,false,false,100000,1,0,false,true,true,8,TPCC,1349911,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000026,19.815978,311204.621105,4.302201,4.249356,1.093113,10.050781,0.305867,0.217474,0.869696,770853
0,NO_WAIT,,,false,false,false,false,100000,1,0,false,true,true,8,TPCC,1351739,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000027,21.518811,292572.674513,5.801162,5.382945,1.024830,10.941345,0.101407,0.000000,0.000000,786977
0,CLV,,,false,false,false,false,100000,1,0.5,false,true,true,8,TPCC,2021,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000015,11.319097,541831.205999,0.017988,1.399347,0.355699,6.412381,0.023436,0.000000,0.623808,766630
0,WOUND_WAIT,,,false,false,false,false,100000,1,0.5,false,true,true,8,TPCC,10688,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000058,46.490302,137013.694138,0.393965,0.714578,0.828669,5.388926,0.182676,0.142823,36.960906,796226
0,WAIT_DIE,,,false,false,false,false,100000,1,0.5,false,true,true,8,TPCC,9482478,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000060,46.183769,132825.712995,18.782639,3.290036,0.744406,10.774908,0.631310,0.266778,13.212545,766799
0,NO_WAIT,,,false,false,false,false,100000,1,0.5,false,true,true,8,TPCC,10133066,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000086,60.686439,92974.577047,45.940302,4.588482,0.605604,11.457986,0.372641,0.000000,0.000000,705287
0,CLV,,,false,false,false,false,100000,1,1,false,true,true,8,TPCC,1195,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000021,16.826970,372405.012854,0.026713,2.696861,0.290606,7.082083,0.025238,0.000000,6.597578,783306
0,WOUND_WAIT,,,false,false,false,false,100000,1,1,false,true,true,8,TPCC,4,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000020,16.142047,396479.582810,0.000081,0.262302,0.202679,1.233900,0.151552,0.113775,13.669623,799999
0,WAIT_DIE,,,false,false,false,false,100000,1,1,false,true,true,8,TPCC,5725571,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000058,43.421608,139053.347790,24.823343,4.123654,0.131783,11.096706,0.571207,0.335076,6.206188,754740
0,NO_WAIT,,,false,false,false,false,100000,1,1,false,true,true,8,TPCC,7071228,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000068,44.301621,116926.467724,36.009274,3.567538,0.059289,7.268662,0.250725,0.000000,0.000000,647504
0,CLV,,,false,false,false,false,100000,2,0,false,true,true,8,TPCC,443,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000018,13.142099,448197.500347,0.002492,0.782396,0.618370,7.575519,0.020440,0.000000,0.000882,736282
0,WOUND_WAIT,,,false,false,false,false,100000,2,0,false,true,true,8,TPCC,7226,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000020,14.905698,393351.315702,0.083512,1.047474,1.179626,7.616589,0.148591,0.113127,2.023248,732897
0,WAIT_DIE,,,false,false,false,false,100000,2,0,false,true,true,8,TPCC,1915598,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000016,12.143147,487324.726245,1.676475,1.292140,1.061727,6.154959,0.209881,0.111575,0.183587,739707
0,NO_WAIT,,,false,false,false,false,100000,2,0,false,true,true,8,TPCC,2343039,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000017,12.372391,480987.055555,1.926085,1.351469,0.986204,6.132865,0.119043,0.000000,0.000000,743870
0,CLV,,,false,false,false,false,100000,2,0.5,false,true,true,8,TPCC,666,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000010,7.636572,773410.940683,0.002460,0.497068,0.297816,4.126762,0.021054,0.000000,0.018095,738276
0,WOUND_WAIT,,,false,false,false,false,100000,2,0.5,false,true,true,8,TPCC,10741,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000031,23.950456,256877.611309,0.127440,0.662759,0.849361,5.096980,0.161223,0.119389,14.709805,769042
0,WAIT_DIE,,,false,false,false,false,100000,2,0.5,false,true,true,8,TPCC,12028441,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000028,20.119497,283758.979878,7.228898,1.595487,0.758389,5.602352,0.705656,0.218590,4.000789,713636
0,NO_WAIT,,,false,false,false,false,100000,2,0.5,false,true,true,8,TPCC,19193638,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000029,16.710099,275151.453802,10.084983,1.135692,0.510018,4.066748,0.686203,0.000000,0.000000,574726
0,CLV,,,false,false,false,false,100000,2,1,false,true,true,8,TPCC,161,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000005,3.550185,1596394.708771,0.000796,0.596579,0.106486,1.834444,0.032022,0.000000,0.267263,708437
0,WOUND_WAIT,,,false,false,false,false,100000,2,1,false,true,true,8,TPCC,62,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000009,6.835500,851225.555704,0.000545,0.212888,0.145037,0.881968,0.122053,0.088200,4.926215,727319
0,WAIT_DIE,,,false,false,false,false,100000,2,1,false,true,true,8,TPCC,4803169,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000014,9.523865,581211.110801,4.928044,1.139928,0.117623,2.541212,0.434588,0.206719,1.031386,691922
0,NO_WAIT,,,false,false,false,false,100000,2,1,false,true,true,8,TPCC,5684709,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000012,7.488681,650118.243496,5.265872,0.773751,0.056907,1.559921,0.203107,0.000000,0.000000,608566
0,CLV,,,false,false,false,false,100000,4,0,false,true,true,8,TPCC,100,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000019,13.667807,418412.694625,0.000641,0.712816,0.720912,7.601932,0.019683,0.000000,0.000255,714848
0,WOUND_WAIT,,,false,false,false,false,100000,4,0,false,true,true,8,TPCC,2538,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000019,14.178364,424757.615903,0.026127,0.907571,1.373936,7.456098,0.146354,0.109365,0.696526,752796
0,WAIT_DIE,,,false,false,false,false,100000,4,0,false,true,true,8,TPCC,854173,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000017,12.483189,477137.704560,0.676026,0.953951,1.333474,6.469737,0.179138,0.116245,0.028191,744525
0,NO_WAIT,,,false,false,false,false,100000,4,0,false,true,true,8,TPCC,1031236,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000018,12.873126,454953.996843,0.746938,0.958424,1.301668,6.482006,0.060452,0.000000,0.000000,732085
0,CLV,,,false,false,false,false,100000,4,0.5,false,true,true,8,TPCC,188,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000011,8.080047,731909.576454,0.000765,0.432695,0.361823,4.015654,0.022252,0.000000,0.003943,739233
0,WOUND_WAIT,,,false,false,false,false,100000,4,0.5,false,true,true,8,TPCC,3456,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000016,12.071199,504054.652411,0.017350,0.512753,0.788991,4.281977,0.115308,0.075756,3.852991,760568
0,WAIT_DIE,,,false,false,false,false,100000,4,0.5,false,true,true,8,TPCC,9639859,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000014,9.698443,581511.098422,3.003115,0.793363,0.712250,3.301040,0.515394,0.115436,0.090152,704969
0,NO_WAIT,,,false,false,false,false,100000,4,0.5,false,true,true,8,TPCC,12511506,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000011,8.838763,704605.396696,2.738920,0.602728,0.552516,2.934011,0.428851,0.000000,0.000000,778480
0,CLV,,,false,false,false,false,100000,4,1,false,true,true,8,TPCC,35,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000003,2.317034,2586333.732290,0.000091,0.208390,0.098126,1.009887,0.034868,0.000000,0.017578,749078
0,WOUND_WAIT,,,false,false,false,false,100000,4,1,false,true,true,8,TPCC,26,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000005,3.737740,1627980.385852,0.000171,0.200926,0.126458,0.817271,0.131477,0.089057,1.613140,760621
0,WAIT_DIE,,,false,false,false,false,100000,4,1,false,true,true,8,TPCC,3299402,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000004,3.203059,1890437.727354,1.383631,0.300151,0.117708,0.759732,0.286636,0.095021,0.054889,756898
0,NO_WAIT,,,false,false,false,false,100000,4,1,false,true,true,8,TPCC,4236456,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000003,2.362820,2333618.161332,1.103319,0.187947,0.060982,0.576148,0.181436,0.000000,0.000000,689240
0,CLV,,,false,false,false,false,100000,8,0,false,true,true,8,TPCC,2,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000019,13.498943,417002.138741,0.000016,0.565371,0.847225,7.094755,0.020265,0.000000,0.000000,703636
0,WOUND_WAIT,,,false,false,false,false,100000,8,0,false,true,true,8,TPCC,26,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000018,12.563078,445566.619727,0.000375,0.673867,1.452572,6.735823,0.129585,0.099632,0.001520,699711
0,WAIT_DIE,,,false,false,false,false,100000,8,0,false,true,true,8,TPCC,204,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000012,9.143040,652719.418197,0.000682,0.578749,1.022333,4.473845,0.098536,0.071423,0.000227,745980
0,NO_WAIT,,,false,false,false,false,100000,8,0,false,true,true,8,TPCC,312,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000015,10.546234,535501.855928,0.001695,0.607421,1.213616,5.214031,0.023238,0.000000,0.000000,705941
0,CLV,,,false,false,false,false,100000,8,0.5,false,true,true,8,TPCC,0,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000010,7.484160,823888.311310,0.000000,0.332390,0.410786,3.555727,0.021120,0.000000,0.000001,770764
0,WOUND_WAIT,,,false,false,false,false,100000,8,0.5,false,true,true,8,TPCC,14,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000010,7.063769,832446.274286,0.000155,0.410840,0.727447,3.397894,0.101512,0.069587,0.000197,735026
0,WAIT_DIE,,,false,false,false,false,100000,8,0.5,false,true,true,8,TPCC,171,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000009,6.576125,875598.925810,0.000407,0.365654,0.787920,2.994285,0.116111,0.084583,0.000110,719756
0,NO_WAIT,,,false,false,false,false,100000,8,0.5,false,true,true,8,TPCC,234,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000008,5.749807,1014692.827582,0.000548,0.336806,0.588536,2.573339,0.027627,0.000000,0.000000,729286
0,CLV,,,false,false,false,false,100000,8,1,false,true,true,8,TPCC,0,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000002,1.879873,3202412.670664,0.000000,0.090426,0.128763,0.752220,0.026290,0.000000,0.000002,752516
0,WOUND_WAIT,,,false,false,false,false,100000,8,1,false,true,true,8,TPCC,2,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000002,1.830330,3230883.426884,0.000008,0.104785,0.139918,0.651984,0.122792,0.086055,0.000007,739198
0,WAIT_DIE,,,false,false,false,false,100000,8,1,false,true,true,8,TPCC,7,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000003,2.263147,2648888.257194,0.000028,0.103498,0.172131,0.789318,0.154536,0.106945,0.000004,749353
0,NO_WAIT,,,false,false,false,false,100000,8,1,false,true,true,8,TPCC,16,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000002,1.571304,3502437.066892,0.000040,0.083327,0.133517,0.570959,0.032491,0.000000,0.000000,687924
0,CLV,,,false,false,false,false,100000,16,0,false,true,true,8,TPCC,0,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000023,16.589557,346298.809589,0.000000,0.537898,2.553141,8.156872,0.020676,0.000000,0.000001,718118
0,WOUND_WAIT,,,false,false,false,false,100000,16,0,false,true,true,8,TPCC,15,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000020,13.959607,407873.951971,0.000235,0.647525,2.164315,6.825642,0.133763,0.104126,0.000327,711720
0,WAIT_DIE,,,false,false,false,false,100000,16,0,false,true,true,8,TPCC,85,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000016,10.903062,512937.726467,0.000380,0.577116,1.690117,5.152942,0.119821,0.092884,0.000069,699074
0,NO_WAIT,,,false,false,false,false,100000,16,0,false,true,true,8,TPCC,190,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000021,14.425119,385266.828791,0.000979,0.656050,2.590145,7.071527,0.038133,0.000000,0.000000,694690
0,CLV,,,false,false,false,false,100000,16,0.5,false,true,true,8,TPCC,0,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000013,8.458564,622790.372774,0.000000,0.294838,1.000107,4.002011,0.019214,0.000000,0.000000,658489
0,WOUND_WAIT,,,false,false,false,false,100000,16,0.5,false,true,true,8,TPCC,7,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000013,8.080989,616346.307522,0.000109,0.332216,1.170001,3.637220,0.110432,0.081935,0.000246,622586
0,WAIT_DIE,,,false,false,false,false,100000,16,0.5,false,true,true,8,TPCC,156,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000009,6.341319,844259.724675,0.000286,0.315182,1.005713,2.783902,0.108950,0.080698,0.000069,669215
0,NO_WAIT,,,false,false,false,false,100000,16,0.5,false,true,true,8,TPCC,130,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000010,6.704813,819294.482668,0.000433,0.326425,0.999929,2.946492,0.022915,0.000000,0.000000,686652
0,CLV,,,false,false,false,false,100000,16,1,false,true,true,8,TPCC,1,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000002,1.807935,3225885.979167,0.000003,0.081302,0.177697,0.686457,0.021301,0.000000,0.000001,729024
0,WOUND_WAIT,,,false,false,false,false,100000,16,1,false,true,true,8,TPCC,2,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000003,1.882086,3096241.355487,0.000007,0.091679,0.200581,0.621833,0.106114,0.072957,0.000005,728424
0,WAIT_DIE,,,false,false,false,false,100000,16,1,false,true,true,8,TPCC,3,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000002,1.663858,3386620.570427,0.000007,0.091280,0.188731,0.563725,0.109925,0.074767,0.000000,704357
0,NO_WAIT,,,false,false,false,false,100000,16,1,false,true,true,8,TPCC,6,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000002,1.385906,4271419.450708,0.000025,0.078270,0.195498,0.396281,0.031245,0.000000,0.000000,739973
0,CLV,,,false,false,false,false,100000,1,0,false,true,true,16,TPCC,5183,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000028,39.450123,571214.853693,0.081056,6.838381,1.403177,25.091717,0.062743,0.000000,0.015076,1408406
0,WOUND_WAIT,,,false,false,false,false,100000,1,0,false,true,true,16,TPCC,152580,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000051,77.197373,316514.813532,5.416045,15.511922,2.622074,40.000952,0.634848,0.547647,19.428172,1527132
0,WAIT_DIE,,,false,false,false,false,100000,1,0,false,true,true,16,TPCC,764227,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000057,82.418327,278439.818502,17.002865,29.668210,2.159709,52.589737,0.851402,0.753935,3.172885,1434284
0,NO_WAIT,,,false,false,false,false,100000,1,0,false,true,true,16,TPCC,972740,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000066,89.952657,242994.311143,28.374814,35.772400,1.865281,52.255146,0.092052,0.000000,0.000000,1366124
0,CLV,,,false,false,false,false,100000,1,0.5,false,true,true,16,TPCC,13516,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000052,81.497691,306393.956008,0.587667,10.031983,1.063845,30.014661,0.062560,0.000000,35.506635,1560650
0,WOUND_WAIT,,,false,false,false,false,100000,1,0.5,false,true,true,16,TPCC,18458,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000117,186.459878,136930.863105,1.784949,1.605693,1.610717,11.614631,0.362112,0.284095,165.511177,1595757
0,WAIT_DIE,,,false,false,false,false,100000,1,0.5,false,true,true,16,TPCC,16880279,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000157,246.988820,101734.936754,109.175702,14.926456,1.484706,47.478098,1.428400,0.785137,83.199088,1570462
0,NO_WAIT,,,false,false,false,false,100000,1,0.5,false,true,true,16,TPCC,27486108,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000300,456.692339,53377.518945,390.649854,26.714179,1.370047,58.466021,0.940827,0.000000,0.000000,1523569
0,CLV,,,false,false,false,false,100000,1,1,false,true,true,16,TPCC,2030,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000051,79.749009,316248.796507,0.118276,6.431531,0.502938,16.289775,0.056171,0.000000,56.254590,1576283
0,WOUND_WAIT,,,false,false,false,false,100000,1,1,false,true,true,16,TPCC,29,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000042,67.289765,380174.072852,0.001639,0.750723,0.389946,3.252284,0.291345,0.215481,61.341736,1598864
0,WAIT_DIE,,,false,false,false,false,100000,1,1,false,true,true,16,TPCC,20651539,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000230,356.956285,69447.786771,228.703830,19.043812,0.237227,62.739048,1.806623,1.039922,62.361064,1549364
0,NO_WAIT,,,false,false,false,false,100000,1,1,false,true,true,16,TPCC,27861856,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000296,415.736517,54111.580420,372.421011,20.603172,0.142598,40.461412,1.850666,0.000000,0.000000,1406010
0,CLV,,,false,false,false,false,100000,2,0,false,true,true,16,TPCC,2294,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000021,31.080643,770604.917933,0.016175,2.240706,1.493645,18.199791,0.046377,0.000000,0.005400,1496931
0,WOUND_WAIT,,,false,false,false,false,100000,2,0,false,true,true,16,TPCC,36186,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000029,43.238815,561215.015311,0.581013,3.551526,2.621327,19.154612,0.384862,0.307505,11.544892,1516642
0,WAIT_DIE,,,false,false,false,false,100000,2,0,false,true,true,16,TPCC,3175561,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000030,44.595975,540520.527730,10.010173,9.016285,2.507901,21.173580,0.642783,0.443054,2.054403,1506565
0,NO_WAIT,,,false,false,false,false,100000,2,0,false,true,true,16,TPCC,3568010,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000031,47.620045,522237.896403,13.592436,11.142711,2.470502,22.253082,0.208495,0.000000,0.000000,1554312
0,CLV,,,false,false,false,false,100000,2,0.5,false,true,true,16,TPCC,3820,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000018,26.207384,896141.932438,0.036394,3.152865,0.854133,15.269567,0.046708,0.000000,1.605436,1467846
0,WOUND_WAIT,,,false,false,false,false,100000,2,0.5,false,true,true,16,TPCC,22609,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000061,93.245029,260820.937959,0.863812,1.480586,1.613704,10.566556,0.340447,0.263361,74.086223,1520016
0,WAIT_DIE,,,false,false,false,false,100000,2,0.5,false,true,true,16,TPCC,19598465,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000061,93.441584,263962.818599,37.255601,6.338034,1.496714,21.530997,1.273269,0.516426,27.413968,1541569
0,NO_WAIT,,,false,false,false,false,100000,2,0.5,false,true,true,16,TPCC,19759355,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000081,100.916378,198590.400867,76.179337,7.088292,1.133327,18.424104,0.727545,0.000000,0.000000,1252564
0,CLV,,,false,false,false,false,100000,2,1,false,true,true,16,TPCC,1701,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000016,21.940556,999447.423115,0.026722,3.371263,0.316206,8.684821,0.047879,0.000000,9.062432,1370527
0,WOUND_WAIT,,,false,false,false,false,100000,2,1,false,true,true,16,TPCC,225,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000021,32.789264,754803.153838,0.005564,0.608960,0.345431,2.585022,0.291222,0.216072,27.756018,1546840
0,WAIT_DIE,,,false,false,false,false,100000,2,1,false,true,true,16,TPCC,11186243,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000050,73.876694,319372.170884,41.610631,6.434683,0.212020,19.146189,1.044401,0.587268,10.722531,1474635
0,NO_WAIT,,,false,false,false,false,100000,2,1,false,true,true,16,TPCC,11450095,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000061,66.834714,261467.956832,54.099142,5.311277,0.110775,10.955906,0.397789,0.000000,0.000000,1092196
0,CLV,,,false,false,false,false,100000,4,0,false,true,true,16,TPCC,811,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000020,28.211240,808586.656582,0.005276,1.873156,1.474194,15.177871,0.043083,0.000000,0.001384,1425702
0,WOUND_WAIT,,,false,false,false,false,100000,4,0,false,true,true,16,TPCC,14425,0,0,0.000000,,0.000000,0.000000,0.000000,0.000000,,,,,0.000000,0.000000,0.000023,35.140918,682695.880132,0.183531,2.822532,2.850679,16.704128,0.270179,0.191804,4.913375,1499410
