ABORT_PENALTY,CC_ALG,CLV_RETIRE_OFF,CLV_RETIRE_ON,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,FIRST_HS,FIXED_HS,FLIP_RATIO,KEY_ORDER,MAX_TXN_PER_PART,NUM_HS,POS_HS,READ_PERC,REQ_PER_QUERY,RETIRE_READ,SPECIFIED_RATIO,SPINLOCK,SYNTHETIC_YCSB,SYNTH_TABLE_SIZE,THREAD_CNT,WORKLOAD,WW_STARV_FREE,ZIPF_THETA,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug11,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
50000,CLV,0,0,true,false,false,WR,1,0,false,100000,1,SPECIFIED,1,16,false,1,true,true,1024*1024*20,16,YCSB,false,0,201168,0,0,11.871467,0.000000,0.000000,0.000000,0.118424,0.606790,0.067887,1.252007,0.518585,0.282108,-nan,0.000000,0.000000,0.000029,51.207178,485231.971757,6.829921,4.178838,2.695599,19.019740,15.488396,0.000000,0.447675,1552960
50000,CLV,0,0,true,false,false,WR,1,0,false,100000,1,SPECIFIED,1,16,false,0,true,true,1024*1024*20,16,YCSB,false,0,8041,0,0,11.378828,0.000000,0.000000,0.000000,1.155101,0.654874,0.165488,2.108373,1.267986,56.419654,-nan,0.000000,0.000000,0.000064,102.349181,248809.259483,0.123324,62.212312,5.359313,83.929960,0.648067,0.000000,0.098001,1591589
50000,CLV,0,0,true,false,false,WR,1,0,false,100000,1,SPECIFIED,1,16,false,0.25,true,true,1024*1024*20,16,YCSB,false,0,365634,0,0,11.464951,0.000000,0.000000,0.000000,1.176934,0.984612,0.185933,2.424496,1.107777,19.308228,-nan,0.000000,0.000000,0.000045,87.487983,272913.732025,20.654042,24.899025,2.944683,40.630971,28.225806,0.000000,0.622374,1492292
50000,CLV,0,0,true,false,false,WR,1,0,false,100000,1,SPECIFIED,1,16,false,0.5,true,true,1024*1024*20,16,YCSB,false,0,883933,0,0,11.506907,0.000000,0.000000,0.000000,0.689623,0.681169,0.153915,2.197553,1.035633,4.970125,-nan,0.000000,0.000000,0.000035,113.596241,215538.682040,59.918568,10.433893,2.685113,22.718568,67.986997,0.000000,0.225179,1530274
50000,CLV,0,0,true,false,false,WR,1,0,false,100000,1,SPECIFIED,1,16,false,0.75,true,true,1024*1024*20,16,YCSB,false,0,731458,0,0,11.083645,0.000000,0.000000,0.000000,0.431251,0.617787,0.124267,1.965325,0.944078,1.586270,-nan,0.000000,0.000000,0.000038,96.562836,249619.346937,39.304896,6.665955,2.420664,18.132238,56.376141,0.000000,0.156479,1506497
50000,CLV,0,0,true,false,false,WR,1,0,false,100000,1,SPECIFIED,1,16,false,1,true,true,1024*1024*20,16,YCSB,false,0,199768,0,0,11.787249,0.000000,0.000000,0.000000,0.115141,0.588996,0.065433,1.247660,0.530732,0.277009,-nan,0.000000,0.000000,0.000029,51.883118,470924.047375,6.959067,4.171351,3.106618,19.297706,15.404182,0.000000,0.426716,1527063
50000,CLV,0,0,true,false,false,WR,1,0,false,100000,1,SPECIFIED,1,16,false,0,true,true,1024*1024*20,16,YCSB,false,0,5554,0,0,11.398707,0.000000,0.000000,0.000000,1.101569,0.656742,0.167626,2.084822,1.236314,55.269066,-nan,0.000000,0.000000,0.000062,99.772114,256169.213790,0.079152,60.994356,4.884904,82.585500,0.451553,0.000000,0.081264,1597409
50000,CLV,0,0,true,false,false,WR,1,0,false,100000,1,SPECIFIED,1,16,false,0.25,true,true,1024*1024*20,16,YCSB,false,0,340278,0,0,10.513562,0.000000,0.000000,0.000000,1.098095,0.841550,0.168863,2.200739,1.043127,17.848475,-nan,0.000000,0.000000,0.000044,80.568808,277352.198446,19.171737,23.016612,2.551684,37.544687,26.244256,0.000000,0.543398,1396621
50000,CLV,0,0,true,false,false,WR,1,0,false,100000,1,SPECIFIED,1,16,false,0.5,true,true,1024*1024*20,16,YCSB,false,0,917323,0,0,11.755342,0.000000,0.000000,0.000000,0.659311,0.587367,0.137039,2.074022,1.035133,4.894919,-nan,0.000000,0.000000,0.000036,117.157429,211532.808428,61.374175,10.326950,2.751522,22.870189,70.579362,0.000000,0.141433,1548915
50000,CLV,0,0,true,false,false,WR,1,0,false,100000,1,SPECIFIED,1,16,false,0.75,true,true,1024*1024*20,16,YCSB,false,0,695344,0,0,11.175592,0.000000,0.000000,0.000000,0.349182,0.439308,0.097466,1.612518,0.861025,1.319168,-nan,0.000000,0.000000,0.000035,91.899570,267051.348808,37.568022,6.020101,2.269603,17.631299,53.521600,0.000000,0.084663,1533869
50000,CLV,0,0,true,false,false,WR,1,0,false,100000,1,SPECIFIED,1,16,false,1,true,true,1024*1024*20,16,YCSB,false,0,167506,0,0,11.334853,0.000000,0.000000,0.000000,0.082627,0.473590,0.051867,1.028678,0.537574,0.143004,-nan,0.000000,0.000000,0.000028,48.490964,506286.158136,5.496397,3.780387,3.078507,19.376682,12.923410,0.000000,0.239752,1534394
