ABORT_PENALTY,CC_ALG,MAX_TXN_PER_PART,NUM_WH,SPINLOCK,THREAD_CNT,WORKLOAD,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug2,debug3,debug4,debug5,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
1,CLV,1000,16,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000098,0.182167,20354.939197,0.000000,0.001509,0.050483,0.100758,0.000089,0.000000,0.000000,1854
1,CLV,1000,16,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000058,0.058029,17232.875778,0.000000,0.000502,0.025093,0.022428,0.000030,0.000000,0.000000,1000
1,CLV,100000,16,true,16,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,19.807274,1124632.522014,0.000000,1.100031,2.975548,9.791075,0.045957,0.000000,0.001367,1392244
1,CLV,100000,16,true,8,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,9.456332,548457.065691,0.000000,0.406646,1.490327,4.666909,0.020746,0.000000,0.000303,648299
1,CLV,100000,16,true,4,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,4.276766,324135.544971,0.000000,0.185495,0.669280,2.078118,0.009904,0.000000,0.000026,346563
1,CLV,100000,16,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,2.135174,174546.892214,0.000000,0.095359,0.383298,1.060070,0.005223,0.000000,0.000016,186344
1,CLV,100000,16,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,0.857219,116656.358133,0.000000,0.034339,0.130197,0.232036,0.002534,0.000000,0.000000,100000
1,CLV,1000,8,true,16,TPCC,115,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000073,0.793589,218269.145635,0.002382,0.209754,0.097312,0.568006,0.000734,0.000000,0.003068,10826
1,CLV,1000,8,true,8,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000041,0.284243,197099.268978,0.000000,0.007831,0.036722,0.157110,0.000444,0.000000,0.000000,7003
1,CLV,1000,8,true,4,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000055,0.190034,72934.224906,0.000000,0.003276,0.035911,0.128916,0.000164,0.000000,0.000000,3465
1,CLV,1000,8,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,0.041118,94071.153397,0.000000,0.001666,0.004324,0.019660,0.000093,0.000000,0.000000,1934
1,CLV,1000,8,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000035,0.034676,28838.412951,0.000000,0.000555,0.006680,0.017981,0.000037,0.000000,0.000000,1000
1,CLV,100000,8,true,16,TPCC,11251,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,29.279445,773342.515558,0.082789,7.662480,1.796908,18.261666,0.049407,0.000000,0.057579,1415190
1,CLV,100000,8,true,8,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,7.800317,777154.092555,0.000000,0.396405,0.862864,3.710878,0.019671,0.000000,0.000363,757756
1,CLV,100000,8,true,4,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,4.077192,376078.428705,0.000000,0.201747,0.468256,2.021852,0.010706,0.000000,0.000098,383336
1,CLV,100000,8,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,1.991660,190683.108136,0.000000,0.096487,0.227468,1.021423,0.005285,0.000000,0.000010,189888
1,CLV,100000,8,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,0.769776,129907.869287,0.000000,0.034897,0.113538,0.251069,0.002535,0.000000,0.000000,100000
1,CLV,1000,4,true,16,TPCC,505,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000043,0.526823,368396.838775,0.010584,0.213296,0.021689,0.372342,0.000723,0.000000,0.002391,12130
1,CLV,1000,4,true,8,TPCC,62,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.206089,254530.616837,0.001276,0.047090,0.013664,0.124998,0.000379,0.000000,0.000760,6557
1,CLV,1000,4,true,4,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000029,0.071570,138772.755896,0.000000,0.002648,0.007304,0.038421,0.000139,0.000000,0.000000,2483
1,CLV,1000,4,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000041,0.067359,48872.363735,0.000000,0.001236,0.011249,0.043642,0.000064,0.000000,0.000000,1646
1,CLV,1000,4,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000028,0.027789,35985.104470,0.000000,0.000614,0.004034,0.014815,0.000042,0.000000,0.000000,1000
1,CLV,100000,4,true,16,TPCC,31136,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000025,35.970961,632121.451338,0.329322,14.194711,1.109485,24.663392,0.048729,0.000000,0.181390,1421126
1,CLV,100000,4,true,8,TPCC,5202,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000018,13.191460,444474.850515,0.036850,3.434613,0.543612,8.132404,0.023754,0.000000,0.027202,732909
1,CLV,100000,4,true,4,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,3.741636,416512.968310,0.000000,0.212796,0.363617,1.888522,0.010558,0.000000,0.000282,389610
1,CLV,100000,4,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,1.922872,202274.467245,0.000000,0.102119,0.205595,1.053009,0.005471,0.000000,0.000022,194474
1,CLV,100000,4,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000007,0.740050,135126.002078,0.000000,0.034776,0.104838,0.250595,0.002557,0.000000,0.000000,100000
1,CLV,1000,2,true,16,TPCC,2787,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000066,0.962402,243141.693927,0.073187,0.438932,0.040067,0.686680,0.000896,0.000000,0.010152,14625
1,CLV,1000,2,true,8,TPCC,350,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000054,0.317111,147658.166828,0.007082,0.105843,0.022489,0.222768,0.000313,0.000000,0.001351,5853
1,CLV,1000,2,true,4,TPCC,32,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000059,0.167340,67335.864528,0.000852,0.036487,0.019212,0.118976,0.000128,0.000000,0.001067,2817
1,CLV,1000,2,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000046,0.069290,43411.835440,0.000000,0.001305,0.009791,0.044349,0.000070,0.000000,0.000014,1504
1,CLV,1000,2,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000017,0.017137,58352.889332,0.000000,0.000438,0.002173,0.008094,0.000029,0.000000,0.000000,1000
1,CLV,100000,2,true,16,TPCC,85783,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000033,50.831635,491758.959418,1.766453,24.520103,1.003294,36.679336,0.055176,0.000000,1.078103,1562307
1,CLV,100000,2,true,8,TPCC,17179,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000023,17.604258,349905.807321,0.167998,6.744251,0.436268,12.060320,0.027274,0.000000,0.116919,769979
1,CLV,100000,2,true,4,TPCC,2508,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,6.287825,249664.071124,0.018283,1.650814,0.253471,3.886752,0.012266,0.000000,0.016016,392461
1,CLV,100000,2,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,1.799991,217156.695869,0.000000,0.097366,0.174556,0.958086,0.005342,0.000000,0.000105,195440
1,CLV,100000,2,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,0.753287,132751.532573,0.000000,0.036001,0.088602,0.274268,0.002828,0.000000,0.000000,100000
1,CLV,1000,1,true,16,TPCC,2694,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000045,0.715610,352974.160568,0.061513,0.378624,0.008996,0.497313,0.000667,0.000000,0.041429,15787
1,CLV,1000,1,true,8,TPCC,649,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000032,0.254524,250695.817620,0.008814,0.121549,0.004235,0.180340,0.000367,0.000000,0.003137,7976
1,CLV,1000,1,true,4,TPCC,110,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000025,0.100296,158411.178948,0.000975,0.038525,0.002317,0.065930,0.000185,0.000000,0.000364,3972
1,CLV,1000,1,true,2,TPCC,11,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000018,0.036632,108321.173590,0.000049,0.009855,0.001621,0.022689,0.000104,0.000000,0.000068,1984
1,CLV,1000,1,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000008,0.008250,121217.880898,0.000000,0.000385,0.000783,0.002758,0.000029,0.000000,0.000000,1000
1,CLV,100000,1,true,16,TPCC,177086,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000073,116.328805,219131.281197,7.367857,58.055249,0.843421,75.187752,0.059493,0.000000,18.837501,1593205
1,CLV,100000,1,true,8,TPCC,43114,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000032,25.193127,253307.494397,0.772586,11.837038,0.398457,17.976358,0.031056,0.000000,0.599139,797701
1,CLV,100000,1,true,4,TPCC,6507,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,8.928818,177950.088389,0.069568,3.516287,0.218181,6.131545,0.012834,0.000000,0.063585,397221
1,CLV,100000,1,true,2,TPCC,1039,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,2.961784,134220.455232,0.007041,0.790112,0.097914,1.878851,0.005799,0.000000,0.004559,198766
1,CLV,100000,1,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000006,0.564516,177142.864998,0.000000,0.034757,0.065725,0.187205,0.002634,0.000000,0.000000,100000
1,WOUND_WAIT,1000,16,true,16,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000158,1.464168,101321.698502,0.000000,0.023199,0.424599,0.899100,0.003578,0.001892,0.000070,9272
1,WOUND_WAIT,1000,16,true,8,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000108,0.666832,73781.687090,0.000000,0.010883,0.153728,0.448361,0.001722,0.000910,0.000000,6150
1,WOUND_WAIT,1000,16,true,4,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000104,0.384881,38297.511113,0.000000,0.004265,0.143048,0.185670,0.000749,0.000380,0.000000,3685
1,WOUND_WAIT,1000,16,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000103,0.193378,19485.118768,0.000000,0.001756,0.076600,0.084764,0.000278,0.000147,0.000000,1884
1,WOUND_WAIT,1000,16,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000058,0.058400,17123.408473,0.000000,0.007871,0.013951,0.035566,0.000089,0.000042,0.000000,1000
1,WOUND_WAIT,100000,16,true,16,TPCC,24,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000017,24.399281,919723.492417,0.000577,1.290242,3.562848,12.479957,0.315561,0.238300,0.001092,1402537
1,WOUND_WAIT,100000,16,true,8,TPCC,3,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,9.411658,615427.359622,0.000053,0.516323,1.345857,4.824442,0.139945,0.106983,0.000341,724024
1,WOUND_WAIT,100000,16,true,4,TPCC,3,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000014,4.825967,291002.429611,0.000116,0.231588,0.756617,2.326620,0.061083,0.046567,0.000028,351092
1,WOUND_WAIT,100000,16,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,2.317470,160748.558585,0.000000,0.118565,0.444806,1.107756,0.029180,0.021861,0.000000,186265
1,WOUND_WAIT,100000,16,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000024,2.413143,41439.735767,0.000000,0.627248,0.186008,1.715941,0.006753,0.003169,0.000000,100000
1,WOUND_WAIT,1000,8,true,16,TPCC,75,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000053,0.629183,304241.964927,0.001638,0.026142,0.057862,0.213184,0.003116,0.001956,0.225369,11964
1,WOUND_WAIT,1000,8,true,8,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000019,0.138804,421142.008947,0.000000,0.009068,0.014487,0.071490,0.001607,0.001024,0.000005,7307
1,WOUND_WAIT,1000,8,true,4,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000036,0.124927,111649.617820,0.000000,0.004584,0.016079,0.066015,0.000844,0.000471,0.000000,3487
1,WOUND_WAIT,1000,8,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000046,0.079828,43092.424632,0.000000,0.001684,0.015524,0.046016,0.000258,0.000146,0.000000,1720
1,WOUND_WAIT,1000,8,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000049,0.049241,20308.284635,0.000000,0.007915,0.005950,0.035025,0.000099,0.000045,0.000000,1000
1,WOUND_WAIT,100000,8,true,16,TPCC,8806,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000023,34.773988,689307.416244,0.081367,1.933440,2.686699,13.234103,0.332899,0.259842,10.975463,1498123
1,WOUND_WAIT,100000,8,true,8,TPCC,12,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,9.721280,593601.690782,0.000200,0.539925,1.131683,5.139156,0.153529,0.118430,0.000338,721321
1,WOUND_WAIT,100000,8,true,4,TPCC,3,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,4.171652,371766.397863,0.000051,0.249534,0.424181,2.092502,0.067987,0.052613,0.000135,387720
1,WOUND_WAIT,100000,8,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,2.022964,197051.434152,0.000000,0.122967,0.208194,1.018056,0.030009,0.022445,0.000000,199314
1,WOUND_WAIT,100000,8,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000024,2.350898,42536.929422,0.000000,0.623816,0.161239,1.770705,0.006951,0.003252,0.000000,100000
1,WOUND_WAIT,1000,4,true,16,TPCC,181,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000065,0.766163,246046.832504,0.005333,0.022147,0.024591,0.151975,0.002533,0.001625,0.488262,11782
1,WOUND_WAIT,1000,4,true,8,TPCC,37,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000035,0.227729,228868.563752,0.000449,0.010066,0.014280,0.083834,0.001315,0.000837,0.079207,6515
1,WOUND_WAIT,1000,4,true,4,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000111,0.319639,35878.003575,0.000000,0.003691,0.059583,0.206663,0.000556,0.000303,0.000052,2867
1,WOUND_WAIT,1000,4,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,0.037961,91988.090229,0.000000,0.001962,0.003163,0.019393,0.000309,0.000179,0.000000,1746
1,WOUND_WAIT,1000,4,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000033,0.033136,30178.956383,0.000000,0.008934,0.001455,0.024925,0.000101,0.000047,0.000000,1000
1,WOUND_WAIT,100000,4,true,16,TPCC,23221,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000036,54.962636,447052.503411,0.334382,2.133679,2.058388,12.320203,0.293552,0.222862,33.224799,1535699
1,WOUND_WAIT,100000,4,true,8,TPCC,3027,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000019,13.918906,426943.902741,0.021456,0.842393,0.986689,5.439902,0.147738,0.109775,4.303243,742824
1,WOUND_WAIT,100000,4,true,4,TPCC,9,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,3.891993,405107.665325,0.000111,0.258961,0.355327,2.014636,0.062602,0.047456,0.000070,394169
1,WOUND_WAIT,100000,4,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000009,1.804747,220559.486433,0.000000,0.121133,0.172948,0.939118,0.028792,0.021360,0.000007,199027
1,WOUND_WAIT,100000,4,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,2.209885,45251.231179,0.000000,0.636544,0.138464,1.734314,0.007055,0.003442,0.000000,100000
1,WOUND_WAIT,1000,2,true,16,TPCC,270,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000121,1.613808,131901.666197,0.023360,0.022783,0.029111,0.179434,0.002376,0.001493,1.285288,13304
1,WOUND_WAIT,1000,2,true,8,TPCC,105,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000073,0.433811,109651.427958,0.003228,0.008128,0.019789,0.098258,0.001078,0.000706,0.267704,5946
1,WOUND_WAIT,1000,2,true,4,TPCC,22,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000047,0.142144,84421.400904,0.000389,0.004107,0.011809,0.053915,0.000583,0.000358,0.050281,3000
1,WOUND_WAIT,1000,2,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000039,0.060117,50734.502522,0.000000,0.001705,0.007929,0.035752,0.000254,0.000139,0.000000,1525
1,WOUND_WAIT,1000,2,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000026,0.026146,38246.914430,0.000000,0.006588,0.001327,0.020524,0.000069,0.000032,0.000000,1000
1,WOUND_WAIT,100000,2,true,16,TPCC,21816,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000065,101.962817,245225.708892,0.905987,2.354166,1.731908,12.980791,0.328200,0.260751,80.125349,1562744
1,WOUND_WAIT,100000,2,true,8,TPCC,12322,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,24.436909,256299.195235,0.150158,0.971894,0.837963,5.641593,0.149651,0.113990,14.691015,782895
1,WOUND_WAIT,100000,2,true,4,TPCC,1813,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,6.290583,251768.698907,0.010315,0.396877,0.446648,2.512208,0.071883,0.055102,1.927432,395943
1,WOUND_WAIT,100000,2,true,2,TPCC,3,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,1.835462,201984.064578,0.000049,0.114728,0.177520,1.066735,0.026771,0.019722,0.000101,185367
1,WOUND_WAIT,100000,2,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,2.102820,47555.179925,0.000000,0.632912,0.117730,1.684127,0.006760,0.003114,0.000000,100000
1,WOUND_WAIT,1000,1,true,16,TPCC,278,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000173,2.747316,92378.175073,0.027983,0.045295,0.016555,0.146608,0.002651,0.001766,2.493435,15862
1,WOUND_WAIT,1000,1,true,8,TPCC,120,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000058,0.462613,137566.449848,0.004094,0.010651,0.008378,0.057472,0.001251,0.000861,0.365529,7955
1,WOUND_WAIT,1000,1,true,4,TPCC,43,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000031,0.125363,127150.823180,0.000537,0.005767,0.004593,0.027935,0.000721,0.000480,0.076225,3985
1,WOUND_WAIT,1000,1,true,2,TPCC,6,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000019,0.037258,106607.610559,0.000091,0.002795,0.002363,0.014837,0.000365,0.000236,0.011251,1986
1,WOUND_WAIT,1000,1,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000022,0.021698,46087.732238,0.000000,0.005850,0.000958,0.017017,0.000067,0.000030,0.000000,1000
1,WOUND_WAIT,100000,1,true,16,TPCC,18494,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000128,204.615058,124845.239980,1.977216,2.860495,1.674128,14.472543,0.304699,0.236519,180.592970,1596576
1,WOUND_WAIT,100000,1,true,8,TPCC,10721,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,47.912813,133030.134739,0.416143,1.173629,0.808036,6.277311,0.159820,0.125159,37.520442,796731
1,WOUND_WAIT,100000,1,true,4,TPCC,5880,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000030,12.023914,132368.549420,0.071158,0.518601,0.443908,2.805976,0.077894,0.060772,7.180590,397897
1,WOUND_WAIT,100000,1,true,2,TPCC,1275,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000017,3.371342,116717.927566,0.008192,0.214765,0.219251,1.365811,0.042135,0.034605,1.026618,196748
1,WOUND_WAIT,100000,1,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000020,2.018698,49536.883442,0.000000,0.647314,0.100738,1.638049,0.006933,0.003178,0.000000,100000
1,WAIT_DIE,1000,16,true,16,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000153,1.689372,104351.219991,0.000000,0.021262,0.441917,1.066907,0.003310,0.001997,0.000000,11018
1,WAIT_DIE,1000,16,true,8,TPCC,2,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000072,0.495074,110528.931922,0.000085,0.007799,0.173831,0.265492,0.001494,0.000852,0.000000,6840
1,WAIT_DIE,1000,16,true,4,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000118,0.390279,33985.916220,0.000000,0.003909,0.141045,0.197238,0.000649,0.000321,0.000000,3316
1,WAIT_DIE,1000,16,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000089,0.164876,22416.819951,0.000000,0.001741,0.048967,0.084998,0.000288,0.000143,0.000000,1848
1,WAIT_DIE,1000,16,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000048,0.047879,20885.838591,0.000000,0.000712,0.020498,0.018973,0.000080,0.000039,0.000000,1000
1,WAIT_DIE,100000,16,true,16,TPCC,433,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000016,20.842175,977380.519826,0.001745,1.007927,3.221940,10.841453,0.275639,0.211878,0.000250,1273171
1,WAIT_DIE,100000,16,true,8,TPCC,52,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000015,10.758129,536714.894861,0.000238,0.512984,1.720132,5.406406,0.137965,0.103811,0.000032,721756
1,WAIT_DIE,100000,16,true,4,TPCC,20,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000013,4.626353,315373.267412,0.000104,0.235215,0.649987,2.374659,0.065106,0.049454,0.000016,364757
1,WAIT_DIE,100000,16,true,2,TPCC,10,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000012,2.223686,167344.707092,0.000050,0.117280,0.397124,1.110863,0.031923,0.024359,0.000000,186061
1,WAIT_DIE,100000,16,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,1.080666,92535.495450,0.000000,0.064564,0.151969,0.474847,0.006786,0.003189,0.000000,100000
1,WAIT_DIE,1000,8,true,16,TPCC,546650,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000077,1.020588,207425.424144,0.298863,0.047707,0.088481,0.399749,0.036853,0.002080,0.058064,13231
1,WAIT_DIE,1000,8,true,8,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000060,0.405052,132249.736088,0.000000,0.008995,0.066640,0.238715,0.001692,0.000938,0.000000,6696
1,WAIT_DIE,1000,8,true,4,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000032,0.107669,126795.914786,0.000000,0.003655,0.018965,0.063508,0.000592,0.000379,0.000000,3413
1,WAIT_DIE,1000,8,true,2,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000026,0.046260,78339.771001,0.000000,0.001912,0.007229,0.026237,0.000301,0.000180,0.000000,1812
1,WAIT_DIE,1000,8,true,1,TPCC,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000044,0.044170,22639.934036,0.000000,0.000781,0.009232,0.026199,0.000092,0.000046,0.000000,1000
1,WAIT_DIE,100000,8,true,16,TPCC,29842273,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000021,30.893135,777089.665622,9.314829,2.524107,2.141407,12.083320,1.414931,0.210586,0.323065,1500421
1,WAIT_DIE,100000,8,true,8,TPCC,94,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000011,8.604367,707173.020166,0.000406,0.506931,0.976866,4.285737,0.138145,0.105281,0.000134,760597
1,WAIT_DIE,100000,8,true,4,TPCC,18,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,3.979201,383452.905258,0.000102,0.234132,0.424306,2.053567,0.064563,0.049589,0.000025,381459
1,WAIT_DIE,100000,8,true,2,TPCC,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000010,1.859472,206771.647273,0.000012,0.115043,0.177446,0.918566,0.028157,0.020889,0.000000,192243
