ABORT_PENALTY,CC_ALG,CLV_RETIRE_OFF,CLV_RETIRE_ON,DEBUG_BENCHMARK,DEBUG_CLV,DEBUG_PROFILING,DEBUG_TMP,DYNAMIC_TS,MAX_TXN_PER_PART,NUM_WH,PRIORITIZE_HS,SPINLOCK,THREAD_CNT,WORKLOAD,abort_cnt,cycle_detect,deadlock_cnt,debug1,debug10,debug2,debug3,debug4,debug5,debug6,debug7,debug8,debug9,dl_detect_time,dl_wait_time,latency,run_time,throughput,time_abort,time_cleanup,time_index,time_man,time_query,time_ts_alloc,time_wait,txn_cnt
1,CLV,17,2,true,false,true,false,true,100000,1,true,true,16,TPCC,27,0,0,14.604728,0.000000,11.000000,5.721006,5.954998,0.679173,8.488890,1.593602,35.965976,13913275.000000,0.000000,0.000000,0.000068,108.036248,233656.392529,0.001253,47.223443,0.704271,69.635474,0.050723,0.000000,23.896599,1577710
1,CLV,17,2,true,false,true,false,true,100000,1,true,true,8,TPCC,4,0,0,4.899059,0.000000,1.000000,2.097801,1.108770,0.215191,1.833820,0.718299,7.556615,3802778.000000,0.000000,0.000000,0.000032,25.364852,249893.828949,0.000089,10.638517,0.347218,18.728407,0.022803,0.000000,1.267758,792315
1,CLV,17,2,true,false,true,false,true,100000,1,true,true,4,TPCC,1,0,0,1.918419,0.000000,1.000000,0.784433,0.263548,0.076596,0.507491,0.312817,2.344127,646224.000000,0.000000,0.000000,0.000023,9.120352,173683.212375,0.000079,3.401260,0.192336,6.496204,0.011069,0.000000,0.177324,396013
1,CLV,17,2,true,false,true,false,true,100000,1,true,true,2,TPCC,0,0,0,0.816320,0.000000,0.000000,0.226943,0.000000,0.000000,0.172212,0.069093,0.002484,116373.000000,0.000000,0.000000,0.000019,3.821844,103684.516283,0.000000,0.372006,0.107334,1.718045,0.005643,0.000000,0.972687,198133
1,CLV,17,2,true,false,true,false,true,100000,1,true,true,1,TPCC,0,0,0,0.073525,0.000000,0.000000,0.000000,0.000000,0.000000,0.017356,0.025473,0.001167,0.000000,0.000000,0.000000,0.000006,0.648289,154252.289207,0.000000,0.089932,0.031573,0.268432,0.002428,0.000000,0.000000,100000
