IC3_EAGER_EXEC,cycle_detect,cascading_abort_times,IC3_FIELD_LOCKING,time_abort,time_get_cs,MAX_TXN_PER_PART,DEBUG_CS_PROFILING,user_abort_cnt,PERC_PAYMENT,max_abort_length,time_index,BB_OPT_MAX_WAITER,LATCH,ABORT_PENALTY,CC_ALG,NUM_WH,latency,time_cleanup,WORKLOAD,txn_cnt,time_man,WW_STARV_FREE,time_wait,IC3_RENDEZVOUS,dl_detect_time,COMMUTATIVE_OPS,DEBUG_PROFILING,TPCC_USER_ABORT,THREAD_CNT,BB_OPT_RAW,dl_wait_time,time_release_cs,time_get_latch,run_time,deadlock_cnt,time_release_latch,time_query,wait_cnt,time_retire_latch,commit_latency,abort_cnt,time_commit,abort_length,RETIRE_ON,DYNAMIC_TS,throughput,time_retire_cs,time_ts_alloc
true,0, 0,false, 0.00431326, 0,100000,false, 970,0.5, 0, 0.0486978,0,LH_MCSLOCK,50000,IC3,8, 6494, 0.103289,TPCC, 199426, 0.239454,false, 0.0119148,true,0,false,true,true,2,true,0, 0, 0, 1.29932,0, 0, 0.00340557, 0, 0, 6494, 970, 0.00152958, 0,true,true,306970, 0, 0
false,0, 0,false, 0.00420985, 0,100000,false, 972,0.5, 0, 0.0601873,0,LH_MCSLOCK,50000,IC3,8, 6584, 0.104482,TPCC, 198440, 0.238482,false, 0.0073362,false,0,false,true,true,2,true,0, 0, 0, 1.31073,0, 0, 0.00354503, 0, 0, 6584, 972, 0.00164441, 0,true,true,302794, 0, 0
true,0, 0,false, 0.00424545, 0,100000,false, 845,0.5, 0, 0.124878,0,LH_MCSLOCK,50000,IC3,16, 8860, 0.104786,TPCC, 176072, 0.413088,false, 0.0103504,true,0,false,true,true,2,true,0, 0, 0, 1.56427,0, 0, 0.00327401, 0, 0, 8860, 845, 0.00150607, 0,true,true,225117, 0, 0
false,0, 0,false, 0.00444522, 0,100000,false, 942,0.5, 0, 0.178709,0,LH_MCSLOCK,50000,IC3,16, 8432, 0.107758,TPCC, 198236, 0.375087,false, 0.00713769,false,0,false,true,true,2,true,0, 0, 0, 1.67598,0, 0, 0.00346366, 0, 0, 8432, 942, 0.00161727, 0,true,true,236562, 0, 0
true,0, 0,false, 0.175462, 0,100000,false, 2001,0.5, 0, 0.0790556,0,LH_MCSLOCK,50000,IC3,1, 8451, 0.43594,TPCC, 393032, 0.321173,false, 0.360867,true,0,false,true,true,4,true,0, 0, 0, 3.33167,0, 0, 0.0521043, 0, 0, 8439, 2579, 0.052014, 0,true,true,471873, 0, 0
false,0, 0,false, 0.137489, 0,100000,false, 1962,0.5, 0, 0.0884902,0,LH_MCSLOCK,50000,IC3,1, 8188, 0.363911,TPCC, 392418, 0.00156267,false, 0.557859,false,0,false,true,true,4,true,0, 0, 0, 3.22208,0, 0, 0.0539708, 0, 0, 8176, 2562, 0.0186065, 0,true,true,487161, 0, 0
true,0, 0,false, 0.0698414, 0,100000,false, 1919,0.5, 0, 0.0725397,0,LH_MCSLOCK,50000,IC3,2, 7355, 0.300835,TPCC, 388147, 0.409082,false, 0.115639,true,0,false,true,true,4,true,0, 0, 0, 2.86393,0, 0, 0.0158471, 0, 0, 7353, 2031, 0.0117334, 0,true,true,542118, 0, 0
false,0, 0,false, 0.059863, 0,100000,false, 1921,0.5, 0, 0.0776099,0,LH_MCSLOCK,50000,IC3,2, 7295, 0.293846,TPCC, 373381, 0.331625,false, 0.167892,false,0,false,true,true,4,true,0, 0, 0, 2.73234,0, 0, 0.0184892, 0, 0, 7292, 2070, 0.00783604, 0,true,true,546610, 0, 0
true,0, 0,false, 0.00893649, 0,100000,false, 1863,0.5, 0, 0.0716401,0,LH_MCSLOCK,50000,IC3,4, 6457, 0.204991,TPCC, 369324, 0.386461,false, 0.0218884,true,0,false,true,true,4,true,0, 0, 0, 2.39281,0, 0, 0.00660371, 0, 0, 6457, 1863, 0.00292512, 0,true,true,617391, 0, 0
false,0, 0,false, 0.00953227, 0,100000,false, 1853,0.5, 0, 0.082916,0,LH_MCSLOCK,50000,IC3,4, 6834, 0.207342,TPCC, 385668, 0.407115,false, 0.013833,false,0,false,true,true,4,true,0, 0, 0, 2.6438,0, 0, 0.00675591, 0, 0, 6834, 1853, 0.0031809, 0,true,true,583506, 0, 0
true,0, 0,false, 0.00892638, 0,100000,false, 1890,0.5, 0, 0.110128,0,LH_MCSLOCK,50000,IC3,8, 6797, 0.206225,TPCC, 371642, 0.455646,false, 0.0224419,true,0,false,true,true,4,true,0, 0, 0, 2.53459,0, 0, 0.00659167, 0, 0, 6797, 1890, 0.00290026, 0,true,true,586513, 0, 0
false,0, 0,false, 0.00879962, 0,100000,false, 1736,0.5, 0, 0.113284,0,LH_MCSLOCK,50000,IC3,8, 7328, 0.197117,TPCC, 352247, 0.481743,false, 0.0131534,false,0,false,true,true,4,true,0, 0, 0, 2.58946,0, 0, 0.00644657, 0, 0, 7328, 1736, 0.00297551, 0,true,true,544123, 0, 0
true,0, 0,false, 0.00877386, 0,100000,false, 1871,0.5, 0, 0.2796,0,LH_MCSLOCK,50000,IC3,16, 7771, 0.207451,TPCC, 362889, 0.53254,false, 0.0225583,true,0,false,true,true,4,true,0, 0, 0, 2.82849,0, 0, 0.00656001, 0, 0, 7771, 1871, 0.00289601, 0,true,true,513190, 0, 0
false,0, 0,false, 0.00949692, 0,100000,false, 1836,0.5, 0, 0.303846,0,LH_MCSLOCK,50000,IC3,16, 8412, 0.221873,TPCC, 361549, 0.647144,false, 0.0143729,false,0,false,true,true,4,true,0, 0, 0, 3.05045,0, 0, 0.00708517, 0, 0, 8412, 1836, 0.00325065, 0,true,true,474092, 0, 0
true,0, 0,false, 0.765672, 0,100000,false, 3888,0.5, 0, 0.179841,0,LH_MCSLOCK,50000,IC3,1, 12208, 1.40108,TPCC, 783818, 0.114472,false, 2.03987,true,0,false,true,true,8,true,0, 0, 0, 9.59385,0, 0, 0.437504, 0, 0, 12135, 9301, 0.40236, 0,true,true,653600, 0, 0
false,0, 0,false, 0.54118, 0,100000,false, 3869,0.5, 0, 0.154792,0,LH_MCSLOCK,50000,IC3,1, 12734, 0.858452,TPCC, 778401, -1.82856,false, 3.31625,false,0,false,true,true,8,true,0, 0, 0, 9.93572,0, 0, 0.441096, 0, 0, 12660, 9335, 0.0609976, 0,true,true,626749, 0, 0
true,0, 0,false, 0.378874, 0,100000,false, 3708,0.5, 0, 0.177707,0,LH_MCSLOCK,50000,IC3,2, 9145, 0.834379,TPCC, 749854, 0.7229,false, 0.746954,true,0,false,true,true,8,true,0, 0, 0, 6.87769,0, 0, 0.0968316, 0, 0, 9133, 4774, 0.0954059, 0,true,true,872216, 0, 0
false,0, 0,false, 0.324624, 0,100000,false, 3957,0.5, 0, 0.151439,0,LH_MCSLOCK,50000,IC3,2, 9432, 0.694145,TPCC, 784093, 0.0108376,false, 1.31861,false,0,false,true,true,8,true,0, 0, 0, 7.41652,0, 0, 0.116767, 0, 0, 9417, 5267, 0.0299858, 0,true,true,845780, 0, 0
true,0, 0,false, 0.134684, 0,100000,false, 3625,0.5, 0, 0.166012,0,LH_MCSLOCK,50000,IC3,4, 7650, 0.557325,TPCC, 725029, 0.867417,false, 0.217165,true,0,false,true,true,8,true,0, 0, 0, 5.5643,0, 0, 0.0334132, 0, 0, 7648, 3879, 0.0215816, 0,true,true,1.0424e+06, 0, 0
false,0, 0,false, 0.143758, 0,100000,false, 3789,0.5, 0, 0.147419,0,LH_MCSLOCK,50000,IC3,4, 8283, 0.586991,TPCC, 740077, 0.682239,false, 0.388881,false,0,false,true,true,8,true,0, 0, 0, 6.14784,0, 0, 0.0373115, 0, 0, 8279, 4089, 0.0140501, 0,true,true,963040, 0, 0
true,0, 0,false, 0.0183703, 0,100000,false, 3439,0.5, 0, 0.222608,0,LH_MCSLOCK,50000,IC3,8, 7899, 0.422697,TPCC, 689590, 1.0113,false, 0.0412371,true,0,false,true,true,8,true,0, 0, 0, 5.46374,0, 0, 0.0132948, 0, 0, 7899, 3439, 0.0058961, 0,true,true,1.0097e+06, 0, 0
