IC3_EAGER_EXEC,cycle_detect,cascading_abort_times,IC3_FIELD_LOCKING,time_abort,time_get_cs,MAX_TXN_PER_PART,DEBUG_CS_PROFILING,user_abort_cnt,PERC_PAYMENT,max_abort_length,time_index,BB_OPT_MAX_WAITER,LATCH,ABORT_PENALTY,CC_ALG,NUM_WH,latency,time_cleanup,WORKLOAD,txn_cnt,time_man,WW_STARV_FREE,time_wait,IC3_MODIFIED_TPCC,dl_detect_time,COMMUTATIVE_OPS,DEBUG_PROFILING,IC3_RENDEZVOUS,TPCC_USER_ABORT,THREAD_CNT,BB_OPT_RAW,dl_wait_time,time_release_cs,time_get_latch,run_time,deadlock_cnt,time_release_latch,time_query,wait_cnt,time_retire_latch,commit_latency,abort_cnt,time_commit,abort_length,RETIRE_ON,DYNAMIC_TS,throughput,time_retire_cs,time_ts_alloc
false,0, 0,false, 15.722, 0,100000,false, 7791,0.5, 0, 1.1879,0,LH_MCSLOCK,50000,WAIT_DIE,2, 60054, 1.50386,TPCC, 1569915, 8.79745,false, 7.06155,true,0,false,true,false,true,16,true,0, 0, 0, 94.5939,0, 0, 71.2826, 527189, 0, 50239, 927107, 0, 0,true,true,265542, 0, 167323733
false,0, 0,false, 2.96845, 0,100000,false, 7131,0.5, 0, 1.00016,0,LH_MCSLOCK,50000,WAIT_DIE,4, 31966, 1.03721,TPCC, 1418296, 6.8046,false, 2.08025,true,0,false,true,false,true,16,true,0, 0, 0, 45.5238,0, 0, 30.3036, 254611, 0, 30004, 396292, 0, 0,true,true,498480, 0, 170217389
false,0, 0,false, 0.229809, 0,100000,false, 6925,0.5, 0, 1.36646,0,LH_MCSLOCK,50000,WAIT_DIE,8, 17739, 0.899032,TPCC, 1390859, 6.14183,false, 0.704841,true,0,false,true,false,true,16,true,0, 0, 0, 24.801,0, 0, 11.1158, 99962, 0, 17666, 148447, 0, 0,true,true,897293, 0, 140278372
false,0, 0,false, 0.117167, 0,100000,false, 6470,0.5, 0, 2.2059,0,LH_MCSLOCK,50000,WAIT_DIE,16, 11974, 0.886882,TPCC, 1302727, 7.18576,false, 0.000260243,true,0,false,true,false,true,16,true,0, 0, 0, 15.7165,0, 0, 0.218171, 24, 0, 11974, 6554, 0, 0,true,true,1.32622e+06, 0, 170368616
false,0, 0,false, 176.769, 0,100000,false, 15960,0.5, 0, 2.18858,0,LH_MCSLOCK,50000,WAIT_DIE,1, 168591, 3.67995,TPCC, 3177384, 17.6901,false, 137.707,true,0,false,true,false,true,32,true,0, 0, 0, 536.884,0, 0, 365.267, 1901934, 0, 113337, 4732260, 0, 0,true,true,189382, 0, 307111001
false,0, 0,false, 91.1557, 0,100000,false, 15736,0.5, 0, 2.33896,0,LH_MCSLOCK,50000,WAIT_DIE,2, 103403, 3.39966,TPCC, 3146434, 17.8893,false, 42.1687,true,0,false,true,false,true,32,true,0, 0, 0, 326.217,0, 0, 249.865, 1551419, 0, 74707, 3235998, 0, 0,true,true,308647, 0, 353383617
false,0, 0,false, 33.0508, 0,100000,false, 15202,0.5, 0, 2.34897,0,LH_MCSLOCK,50000,WAIT_DIE,4, 63127, 2.9304,TPCC, 3025877, 17.145,false, 15.3062,true,0,false,true,false,true,32,true,0, 0, 0, 191.633,0, 0, 143.272, 1046085, 0, 52408, 1856935, 0, 0,true,true,505278, 0, 367799765
false,0, 0,false, 8.03898, 0,100000,false, 13878,0.5, 0, 2.77664,0,LH_MCSLOCK,50000,WAIT_DIE,8, 37962, 2.38865,TPCC, 2781461, 15.351,false, 6.31885,true,0,false,true,false,true,32,true,0, 0, 0, 106.007,0, 0, 68.2434, 562039, 0, 35221, 886759, 0, 0,true,true,839630, 0, 319229459
false,0, 0,false, 0.607861, 0,100000,false, 14020,0.5, 0, 3.46868,0,LH_MCSLOCK,50000,WAIT_DIE,16, 21574, 2.03007,TPCC, 2793134, 14.8413,false, 2.02861,true,0,false,true,false,true,32,true,0, 0, 0, 60.5844,0, 0, 26.5173, 237933, 0, 21472, 350706, 0, 0,true,true,1.4753e+06, 0, 374451067
false,0, 0,false, 0.00386261, 0,100000,false, 503,0.5, 0, 0.0480703,0,LH_MCSLOCK,50000,NO_WAIT,1, 5218, 0.0464331,TPCC, 100000, 0.256792,false, 0,true,0,false,true,false,true,1,true,0, 0, 0, 0.525744,0, 0, 0.00171519, 0, 0, 5218, 503, 0, 0,true,true,190206, 0, 0
false,0, 0,false, 0.00359268, 0,100000,false, 468,0.5, 0, 0.0499941,0,LH_MCSLOCK,50000,NO_WAIT,2, 5365, 0.0460459,TPCC, 100000, 0.259618,false, 0,true,0,false,true,false,true,1,true,0, 0, 0, 0.540155,0, 0, 0.00170327, 0, 0, 5365, 468, 0, 0,true,true,185132, 0, 0
false,0, 0,false, 0.00416252, 0,100000,false, 514,0.5, 0, 0.0520499,0,LH_MCSLOCK,50000,NO_WAIT,4, 5616, 0.0464543,TPCC, 100000, 0.274172,false, 0,true,0,false,true,false,true,1,true,0, 0, 0, 0.565828,0, 0, 0.00170871, 0, 0, 5616, 514, 0, 0,true,true,176732, 0, 0
false,0, 0,false, 0.00616498, 0,100000,false, 524,0.5, 0, 0.0781812,0,LH_MCSLOCK,50000,NO_WAIT,8, 7554, 0.0486096,TPCC, 100000, 0.363391,false, 0,true,0,false,true,false,true,1,true,0, 0, 0, 0.761603,0, 0, 0.00170108, 0, 0, 7554, 524, 0, 0,true,true,131302, 0, 0
false,0, 0,false, 0.00668796, 0,100000,false, 522,0.5, 0, 0.10221,0,LH_MCSLOCK,50000,NO_WAIT,16, 8646, 0.0478681,TPCC, 100000, 0.353886,false, 0,true,0,false,true,false,true,1,true,0, 0, 0, 0.871348,0, 0, 0.00170386, 0, 0, 8646, 522, 0, 0,true,true,114765, 0, 0
false,0, 0,false, 1.42836, 0,100000,false, 959,0.5, 0, 0.119913,0,LH_MCSLOCK,50000,NO_WAIT,1, 15157, 0.114055,TPCC, 197864, 0.823424,false, 0,true,0,false,true,false,true,2,true,0, 0, 0, 3.01014,0, 0, 1.48971, 0, 0, 7994, 19566, 0, 0,true,true,131465, 0, 0
false,0, 0,false, 0.0103741, 0,100000,false, 971,0.5, 0, 0.113882,0,LH_MCSLOCK,50000,NO_WAIT,2, 6794, 0.0928753,TPCC, 192806, 0.680558,false, 0,true,0,false,true,false,true,2,true,0, 0, 0, 1.32025,0, 0, 0.00526003, 0, 0, 6793, 995, 0, 0,true,true,292074, 0, 0
false,0, 0,false, 0.00958352, 0,100000,false, 913,0.5, 0, 0.121262,0,LH_MCSLOCK,50000,NO_WAIT,4, 6778, 0.103217,TPCC, 196575, 0.657915,false, 0,true,0,false,true,false,true,2,true,0, 0, 0, 1.3421,0, 0, 0.00383697, 0, 0, 6778, 918, 0, 0,true,true,292937, 0, 0
false,0, 0,false, 0.0104809, 0,100000,false, 1001,0.5, 0, 0.133889,0,LH_MCSLOCK,50000,NO_WAIT,8, 7034, 0.0991981,TPCC, 199231, 0.6843,false, 0,true,0,false,true,false,true,2,true,0, 0, 0, 1.41197,0, 0, 0.00350333, 0, 0, 7034, 1001, 0, 0,true,true,282203, 0, 0
false,0, 0,false, 0.0112874, 0,100000,false, 909,0.5, 0, 0.199211,0,LH_MCSLOCK,50000,NO_WAIT,16, 8203, 0.0912691,TPCC, 175499, 0.629449,false, 0,true,0,false,true,false,true,2,true,0, 0, 0, 1.45094,0, 0, 0.00319883, 0, 0, 8203, 909, 0, 0,true,true,241910, 0, 0
false,0, 0,false, 7.61388, 0,100000,false, 1937,0.5, 0, 0.212102,0,LH_MCSLOCK,50000,NO_WAIT,1, 28168, 0.220955,TPCC, 383021, 1.4369,false, 0,true,0,false,true,false,true,4,true,0, 0, 0, 10.8089,0, 0, 8.04323, 0, 0, 8341, 106321, 0, 0,true,true,141742, 0, 0
false,0, 0,false, 2.20661, 0,100000,false, 1594,0.5, 0, 0.18727,0,LH_MCSLOCK,50000,NO_WAIT,2, 14222, 0.170715,TPCC, 324652, 1.17417,false, 0,true,0,false,true,false,true,4,true,0, 0, 0, 4.63428,0, 0, 2.30643, 0, 0, 7477, 31525, 0, 0,true,true,280218, 0, 0
false,0, 0,false, 0.018553, 0,100000,false, 1743,0.5, 0, 0.21809,0,LH_MCSLOCK,50000,NO_WAIT,4, 6885, 0.175183,TPCC, 360169, 1.23053,false, 0,true,0,false,true,false,true,4,true,0, 0, 0, 2.49821,0, 0, 0.00841816, 0, 0, 6884, 1772, 0, 0,true,true,576682, 0, 0
false,0, 0,false, 0.0189498, 0,100000,false, 1675,0.5, 0, 0.262667,0,LH_MCSLOCK,50000,NO_WAIT,8, 7651, 0.178465,TPCC, 350059, 1.29747,false, 0,true,0,false,true,false,true,4,true,0, 0, 0, 2.69732,0, 0, 0.007258, 0, 0, 7651, 1686, 0, 0,true,true,519121, 0, 0
false,0, 0,false, 0.0275077, 0,100000,false, 1847,0.5, 0, 0.48724,0,LH_MCSLOCK,50000,NO_WAIT,16, 9645, 0.201829,TPCC, 373607, 1.73601,false, 0,true,0,false,true,false,true,4,true,0, 0, 0, 3.63091,0, 0, 0.00788364, 0, 0, 9644, 1853, 0, 0,true,true,411585, 0, 0
false,0, 0,false, 33.7749, 0,100000,false, 3566,0.5, 0, 0.416145,0,LH_MCSLOCK,50000,NO_WAIT,1, 58225, 0.436475,TPCC, 708494, 2.90219,false, 0,true,0,false,true,false,true,8,true,0, 0, 0, 41.2797,0, 0, 35.8419, 0, 0, 10592, 468811, 0, 0,true,true,137306, 0, 0
false,0, 0,false, 16.0137, 0,100000,false, 3578,0.5, 0, 0.412795,0,LH_MCSLOCK,50000,NO_WAIT,2, 31667, 0.422629,TPCC, 713441, 3.06383,false, 0,true,0,false,true,false,true,8,true,0, 0, 0, 22.627,0, 0, 16.8398, 0, 0, 9269, 220966, 0, 0,true,true,252245, 0, 0
false,0, 0,false, 5.08516, 0,100000,false, 3542,0.5, 0, 0.421239,0,LH_MCSLOCK,50000,NO_WAIT,4, 15494, 0.419933,TPCC, 692571, 2.73506,false, 0,true,0,false,true,false,true,8,true,0, 0, 0, 10.7704,0, 0, 5.35431, 0, 0, 8208, 72913, 0, 0,true,true,514425, 0, 0
false,0, 0,false, 0.0451599, 0,100000,false, 3618,0.5, 0, 0.52455,0,LH_MCSLOCK,50000,NO_WAIT,8, 8289, 0.411072,TPCC, 721071, 2.87291,false, 0,true,0,false,true,false,true,8,true,0, 0, 0, 6.02232,0, 0, 0.016823, 0, 0, 8289, 3655, 0, 0,true,true,957865, 0, 0
false,0, 0,false, 0.0509516, 0,100000,false, 3335,0.5, 0, 0.88023,0,LH_MCSLOCK,50000,NO_WAIT,16, 10008, 0.39292,TPCC, 669369, 3.26985,false, 0,true,0,false,true,false,true,8,true,0, 0, 0, 6.74996,0, 0, 0.0153833, 0, 0, 10007, 3355, 0, 0,true,true,793331, 0, 0
false,0, 0,false, 147.777, 0,100000,false, 7111,0.5, 0, 0.772881,0,LH_MCSLOCK,50000,NO_WAIT,1, 119525, 1.09782,TPCC, 1420400, 6.35953,false, 0,true,0,false,true,false,true,16,true,0, 0, 0, 169.803,0, 0, 157.541, 0, 0, 15506, 2039306, 0, 0,true,true,133840, 0, 0
false,0, 0,false, 77.2328, 0,100000,false, 7217,0.5, 0, 0.812374,0,LH_MCSLOCK,50000,NO_WAIT,2, 66728, 0.977908,TPCC, 1419114, 6.69398,false, 0,true,0,false,true,false,true,16,true,0, 0, 0, 94.7764,0, 0, 82.0961, 0, 0, 12362, 1071072, 0, 0,true,true,239573, 0, 0
false,0, 0,false, 33.0666, 0,100000,false, 6664,0.5, 0, 0.815833,0,LH_MCSLOCK,50000,NO_WAIT,4, 34927, 0.867053,TPCC, 1342685, 6.16714,false, 0,true,0,false,true,false,true,16,true,0, 0, 0, 46.9709,0, 0, 34.8909, 0, 0, 10355, 457774, 0, 0,true,true,457367, 0, 0
false,0, 0,false, 11.4018, 0,100000,false, 6376,0.5, 0, 1.03694,0,LH_MCSLOCK,50000,NO_WAIT,8, 18741, 0.799354,TPCC, 1268971, 6.06811,false, 0,true,0,false,true,false,true,16,true,0, 0, 0, 23.8732,0, 0, 11.8497, 0, 0, 9827, 159575, 0, 0,true,true,850474, 0, 0
false,0, 0,false, 0.102074, 0,100000,false, 6747,0.5, 0, 1.61708,0,LH_MCSLOCK,50000,NO_WAIT,16, 10095, 0.842191,TPCC, 1348951, 6.27284,false, 0,true,0,false,true,false,true,16,true,0, 0, 0, 13.7191,0, 0, 0.0344053, 0, 0, 10094, 6836, 0, 0,true,true,1.57323e+06, 0, 0
false,0, 0,false, 662.355, 0,100000,false, 15383,0.5, 0, 1.79203,0,LH_MCSLOCK,50000,NO_WAIT,1, 241585, 2.7193,TPCC, 3049364, 14.9739,false, 0,true,0,false,true,false,true,32,true,0, 0, 0, 736.523,0, 0, 705.588, 0, 0, 24322, 9124073, 0, 0,true,true,132487, 0, 0
false,0, 0,false, 332.591, 0,100000,false, 14745,0.5, 0, 1.70816,0,LH_MCSLOCK,50000,NO_WAIT,2, 130271, 2.35009,TPCC, 2941002, 14.3052,false, 0,true,0,false,true,false,true,32,true,0, 0, 0, 383.159,0, 0, 355.269, 0, 0, 17194, 4607435, 0, 0,true,true,245622, 0, 0
false,0, 0,false, 148.471, 0,100000,false, 12848,0.5, 0, 1.62094,0,LH_MCSLOCK,50000,NO_WAIT,4, 71325, 1.84542,TPCC, 2552772, 12.4827,false, 0,true,0,false,true,false,true,32,true,0, 0, 0, 182.177,0, 0, 157.583, 0, 0, 13203, 2048073, 0, 0,true,true,448403, 0, 0
false,0, 0,false, 69.418, 0,100000,false, 11863,0.5, 0, 1.90511,0,LH_MCSLOCK,50000,NO_WAIT,8, 41501, 1.76781,TPCC, 2385549, 12.4308,false, 0,true,0,false,true,false,true,32,true,0, 0, 0, 99.1569,0, 0, 73.391, 0, 0, 12466, 958174, 0, 0,true,true,769867, 0, 0
false,0, 0,false, 21.3163, 0,100000,false, 10877,0.5, 0, 1.9585,0,LH_MCSLOCK,50000,NO_WAIT,16, 20299, 1.44766,TPCC, 2189828, 10.3292,false, 0,true,0,false,true,false,true,32,true,0, 0, 0, 44.6116,0, 0, 22.152, 0, 0, 10637, 297179, 0, 0,true,true,1.57077e+06, 0, 0
true,0, 0,false, 0.0018057, 0,100000,false, 503,0.5, 0, 0.0186338,0,LH_MCSLOCK,50000,IC3,1, 5233, 0.0488699,TPCC, 100000, 0.1245,false, 0.00561587,true,0,false,true,true,true,1,true,0, 0, 0, 0.525154,0, 0, 0.00168431, 0, 0, 5233, 503, 0.000738073, 0,true,true,190420, 0, 0
false,0, 0,false, 0.00177449, 0,100000,false, 503,0.5, 0, 0.0167134,0,LH_MCSLOCK,50000,IC3,1, 5266, 0.0486117,TPCC, 100000, 0.119988,false, 0.00407434,true,0,false,true,false,true,1,true,0, 0, 0, 0.528419,0, 0, 0.00168072, 0, 0, 5266, 503, 0.000773769, 0,true,true,189244, 0, 0
true,0, 0,false, 0.00166831, 0,100000,false, 468,0.5, 0, 0.0198564,0,LH_MCSLOCK,50000,IC3,2, 5482, 0.049945,TPCC, 100000, 0.122933,false, 0.00799385,true,0,false,true,true,true,1,true,0, 0, 0, 0.54992,0, 0, 0.00169272, 0, 0, 5482, 468, 0.000723221, 0,true,true,181845, 0, 0
false,0, 0,false, 0.00194027, 0,100000,false, 524,0.5, 0, 0.0173345,0,LH_MCSLOCK,50000,IC3,2, 5570, 0.0498993,TPCC, 100000, 0.129491,false, 0.00396372,true,0,false,true,false,true,1,true,0, 0, 0, 0.558983,0, 0, 0.0016889, 0, 0, 5570, 524, 0.000768817, 0,true,true,178896, 0, 0
true,0, 0,false, 0.00190584, 0,100000,false, 514,0.5, 0, 0.0216904,0,LH_MCSLOCK,50000,IC3,4, 5587, 0.0502419,TPCC, 100000, 0.128644,false, 0.00559483,true,0,false,true,true,true,1,true,0, 0, 0, 0.560627,0, 0, 0.00169325, 0, 0, 5587, 514, 0.000691582, 0,true,true,178372, 0, 0
false,0, 0,false, 0.00186801, 0,100000,false, 514,0.5, 0, 0.0213906,0,LH_MCSLOCK,50000,IC3,4, 5615, 0.0495255,TPCC, 100000, 0.130913,false, 0.00403791,true,0,false,true,false,true,1,true,0, 0, 0, 0.563379,0, 0, 0.00168325, 0, 0, 5615, 514, 0.000771942, 0,true,true,177500, 0, 0
true,0, 0,false, 0.00251656, 0,100000,false, 524,0.5, 0, 0.045992,0,LH_MCSLOCK,50000,IC3,8, 7507, 0.0539876,TPCC, 100000, 0.207518,false, 0.00605681,true,0,false,true,true,true,1,true,0, 0, 0, 0.753224,0, 0, 0.00172096, 0, 0, 7507, 524, 0.000746768, 0,true,true,132763, 0, 0
false,0, 0,false, 0.00230504, 0,100000,false, 499,0.5, 0, 0.0396084,0,LH_MCSLOCK,50000,IC3,8, 7513, 0.0526396,TPCC, 100000, 0.209195,false, 0.00400093,true,0,false,true,false,true,1,true,0, 0, 0, 0.753623,0, 0, 0.00168617, 0, 0, 7513, 499, 0.000760416, 0,true,true,132692, 0, 0
true,0, 0,false, 0.00218622, 0,100000,false, 522,0.5, 0, 0.063505,0,LH_MCSLOCK,50000,IC3,16, 7762, 0.0547223,TPCC, 100000, 0.169899,false, 0.0062604,true,0,false,true,true,true,1,true,0, 0, 0, 0.7784,0, 0, 0.00181544, 0, 0, 7762, 522, 0.000790817, 0,true,true,128469, 0, 0
false,0, 0,false, 0.00259701, 0,100000,false, 522,0.5, 0, 0.0854273,0,LH_MCSLOCK,50000,IC3,16, 9069, 0.0563385,TPCC, 100000, 0.230675,false, 0.00429093,true,0,false,true,false,true,1,true,0, 0, 0, 0.909574,0, 0, 0.00180429, 0, 0, 9069, 522, 0.000810391, 0,true,true,109942, 0, 0
true,0, 0,false, 0.0566078, 0,100000,false, 1037,0.5, 0, 0.0469189,0,LH_MCSLOCK,50000,IC3,1, 10483, 0.211239,TPCC, 198407, -0.0192504,false, 0.450463,true,0,false,true,true,true,2,true,0, 0, 0, 2.08655,0, 0, 0.0282901, 0, 0, 10473, 1350, 0.0130455, 0,true,true,190177, 0, 0
false,0, 0,false, 0.0383461, 0,100000,false, 1016,0.5, 0, 0.0554318,0,LH_MCSLOCK,50000,IC3,1, 12006, 0.200081,TPCC, 196944, -0.252866,false, 0.691096,true,0,false,true,false,true,2,true,0, 0, 0, 2.3717,0, 0, 0.0114274, 0, 0, 12001, 1115, 0.00680985, 0,true,true,166079, 0, 0
true,0, 0,false, 0.00412907, 0,100000,false, 894,0.5, 0, 0.0317471,0,LH_MCSLOCK,50000,IC3,2, 5990, 0.099246,TPCC, 190779, 0.223236,false, 0.0118344,true,0,false,true,true,true,2,true,0, 0, 0, 1.14645,0, 0, 0.00323056, 0, 0, 5990, 894, 0.00143303, 0,true,true,332816, 0, 0
false,0, 0,false, 0.00474912, 0,100000,false, 966,0.5, 0, 0.0345039,0,LH_MCSLOCK,50000,IC3,2, 6441, 0.09725,TPCC, 194042, 0.24982,false, 0.00757462,true,0,false,true,false,true,2,true,0, 0, 0, 1.25424,0, 0, 0.00328091, 0, 0, 6441, 966, 0.00148457, 0,true,true,309419, 0, 0
true,0, 0,false, 0.00369096, 0,100000,false, 918,0.5, 0, 0.0356106,0,LH_MCSLOCK,50000,IC3,4, 6149, 0.105902,TPCC, 195206, 0.219094,false, 0.0127348,true,0,false,true,true,true,2,true,0, 0, 0, 1.20398,0, 0, 0.00343278, 0, 0, 6149, 918, 0.00153243, 0,true,true,324267, 0, 0
false,0, 0,false, 0.00456799, 0,100000,false, 1004,0.5, 0, 0.037162,0,LH_MCSLOCK,50000,IC3,4, 6406, 0.102464,TPCC, 199628, 0.220372,false, 0.00798922,true,0,false,true,false,true,2,true,0, 0, 0, 1.2832,0, 0, 0.00342733, 0, 0, 6406, 1004, 0.00159873, 0,true,true,311141, 0, 0
true,0, 0,false, 0.00407268, 0,100000,false, 950,0.5, 0, 0.047503,0,LH_MCSLOCK,50000,IC3,8, 6463, 0.1081,TPCC, 199083, 0.228991,false, 0.0136896,true,0,false,true,true,true,2,true,0, 0, 0, 1.29091,0, 0, 0.00354894, 0, 0, 6463, 950, 0.00155643, 0,true,true,308438, 0, 0
false,0, 0,false, 0.00431924, 0,100000,false, 993,0.5, 0, 0.0792505,0,LH_MCSLOCK,50000,IC3,8, 6839, 0.098983,TPCC, 195002, 0.269424,false, 0.00778017,true,0,false,true,false,true,2,true,0, 0, 0, 1.33813,0, 0, 0.00333695, 0, 0, 6839, 993, 0.00145236, 0,true,true,291455, 0, 0
true,0, 0,false, 0.00459567, 0,100000,false, 892,0.5, 0, 0.17312,0,LH_MCSLOCK,50000,IC3,16, 8762, 0.104613,TPCC, 188295, 0.349074,false, 0.0128321,true,0,false,true,true,true,2,true,0, 0, 0, 1.65449,0, 0, 0.00337958, 0, 0, 8762, 892, 0.00147838, 0,true,true,227617, 0, 0
false,0, 0,false, 0.00458161, 0,100000,false, 908,0.5, 0, 0.135486,0,LH_MCSLOCK,50000,IC3,16, 7754, 0.0990375,TPCC, 180280, 0.298208,false, 0.00749455,true,0,false,true,false,true,2,true,0, 0, 0, 1.40245,0, 0, 0.00327299, 0, 0, 7754, 908, 0.00144074, 0,true,true,257092, 0, 0
true,0, 0,false, 0.4763, 0,100000,false, 2066,0.5, 0, 0.0998157,0,LH_MCSLOCK,50000,IC3,1, 14556, 0.475195,TPCC, 396858, -1.67948,false, 2.43441,true,0,false,true,true,true,4,true,0, 0, 0, 5.79759,0, 0, 0.211705, 0, 0, 14486, 4682, 0.0756921, 0,true,true,273809, 0, 0
false,0, 0,false, 0.193385, 0,100000,false, 2090,0.5, 0, 0.134046,0,LH_MCSLOCK,50000,IC3,1, 20036, 0.425237,TPCC, 395138, -3.46031,false, 4.31217,true,0,false,true,false,true,4,true,0, 0, 0, 7.94694,0, 0, 0.112025, 0, 0, 19988, 3324, 0.0232042, 0,true,true,198888, 0, 0
true,0, 0,false, 0.107783, 0,100000,false, 1975,0.5, 0, 0.0858164,0,LH_MCSLOCK,50000,IC3,2, 10227, 0.395953,TPCC, 388753, -0.183381,false, 0.846361,true,0,false,true,true,true,4,true,0, 0, 0, 3.98729,0, 0, 0.0462469, 0, 0, 10219, 2472, 0.0216823, 0,true,true,389992, 0, 0
false,0, 0,false, 0.0720863, 0,100000,false, 1926,0.5, 0, 0.0931476,0,LH_MCSLOCK,50000,IC3,2, 11242, 0.372395,TPCC, 379907, -0.580309,false, 1.2382,true,0,false,true,false,true,4,true,0, 0, 0, 4.28331,0, 0, 0.0317638, 0, 0, 11237, 2131, 0.0127663, 0,true,true,354779, 0, 0
true,0, 0,false, 0.00857005, 0,100000,false, 1914,0.5, 0, 0.0750807,0,LH_MCSLOCK,50000,IC3,4, 6055, 0.209573,TPCC, 388615, 0.389171,false, 0.0246249,true,0,false,true,true,true,4,true,0, 0, 0, 2.36115,0, 0, 0.00683972, 0, 0, 6055, 1914, 0.00315808, 0,true,true,658348, 0, 0
false,0, 0,false, 0.00938547, 0,100000,false, 1962,0.5, 0, 0.0753159,0,LH_MCSLOCK,50000,IC3,4, 6581, 0.211263,TPCC, 382913, 0.394712,false, 0.0158965,true,0,false,true,false,true,4,true,0, 0, 0, 2.52852,0, 0, 0.00712007, 0, 0, 6581, 1962, 0.00306107, 0,true,true,605750, 0, 0
true,0, 0,false, 0.00952761, 0,100000,false, 1906,0.5, 0, 0.136628,0,LH_MCSLOCK,50000,IC3,8, 7381, 0.201353,TPCC, 369300, 0.466783,false, 0.0248606,true,0,false,true,true,true,4,true,0, 0, 0, 2.73487,0, 0, 0.00659118, 0, 0, 7381, 1906, 0.00292609, 0,true,true,540136, 0, 0
false,0, 0,false, 0.0098271, 0,100000,false, 1963,0.5, 0, 0.147529,0,LH_MCSLOCK,50000,IC3,8, 7624, 0.210265,TPCC, 385581, 0.552638,false, 0.0157883,true,0,false,true,false,true,4,true,0, 0, 0, 2.94892,0, 0, 0.00730593, 0, 0, 7624, 1963, 0.00306418, 0,true,true,523012, 0, 0
true,0, 0,false, 0.00970769, 0,100000,false, 1799,0.5, 0, 0.253753,0,LH_MCSLOCK,50000,IC3,16, 7807, 0.208305,TPCC, 368758, 0.56705,false, 0.0246469,true,0,false,true,true,true,4,true,0, 0, 0, 2.8876,0, 0, 0.00674544, 0, 0, 7807, 1799, 0.00298609, 0,true,true,510815, 0, 0
false,0, 0,false, 0.00843745, 0,100000,false, 1727,0.5, 0, 0.229753,0,LH_MCSLOCK,50000,IC3,16, 8021, 0.212712,TPCC, 358422, 0.639927,false, 0.0156973,true,0,false,true,false,true,4,true,0, 0, 0, 2.88332,0, 0, 0.00691977, 0, 0, 8021, 1727, 0.00291199, 0,true,true,497235, 0, 0
true,0, 0,false, 6.98601, 0,100000,false, 4043,0.5, 0, 0.285087,0,LH_MCSLOCK,50000,IC3,1, 34384, 1.22869,TPCC, 793406, -15.5146,false, 17.8386,true,0,false,true,true,true,8,true,0, 0, 0, 27.3939,0, 0, 0.935016, 0, 0, 34040, 15837, 0.285436, 0,true,true,231703, 0, 0
false,0, 0,false, 0.896372, 0,100000,false, 3870,0.5, 0, 0.306902,0,LH_MCSLOCK,50000,IC3,1, 38348, 0.84678,TPCC, 792581, -20.5512,false, 22.4121,true,0,false,true,false,true,8,true,0, 0, 0, 30.5182,0, 0, 0.470171, 0, 0, 38169, 9558, 0.0448233, 0,true,true,207766, 0, 0
true,0, 0,false, 1.10199, 0,100000,false, 3862,0.5, 0, 0.229413,0,LH_MCSLOCK,50000,IC3,2, 17611, 0.99449,TPCC, 763205, -3.93753,false, 5.82251,true,0,false,true,true,true,8,true,0, 0, 0, 13.4879,0, 0, 0.347148, 0, 0, 17537, 8087, 0.158515, 0,true,true,452676, 0, 0
false,0, 0,false, 0.417893, 0,100000,false, 3844,0.5, 0, 0.317775,0,LH_MCSLOCK,50000,IC3,2, 22357, 0.829363,TPCC, 767371, -7.43138,false, 9.40319,true,0,false,true,false,true,8,true,0, 0, 0, 17.2171,0, 0, 0.19978, 0, 0, 22310, 5900, 0.0426456, 0,true,true,356562, 0, 0
true,0, 0,false, 0.182881, 0,100000,false, 3698,0.5, 0, 0.15854,0,LH_MCSLOCK,50000,IC3,4, 10146, 0.637713,TPCC, 721931, -0.278906,false, 1.50822,true,0,false,true,true,true,8,true,0, 0, 0, 7.34674,0, 0, 0.0707001, 0, 0, 10140, 4417, 0.0324621, 0,true,true,786124, 0, 0
false,0, 0,false, 0.118922, 0,100000,false, 3422,0.5, 0, 0.197865,0,LH_MCSLOCK,50000,IC3,4, 10894, 0.618689,TPCC, 678326, -1.02841,false, 2.08727,true,0,false,true,false,true,8,true,0, 0, 0, 7.41131,0, 0, 0.0789926, 0, 0, 10889, 3812, 0.0209172, 0,true,true,732206, 0, 0
true,0, 0,false, 0.0193143, 0,100000,false, 3483,0.5, 0, 0.208907,0,LH_MCSLOCK,50000,IC3,8, 7940, 0.425941,TPCC, 700518, 0.998904,false, 0.0489232,true,0,false,true,true,true,8,true,0, 0, 0, 5.57914,0, 0, 0.0135098, 0, 0, 7940, 3483, 0.00624568, 0,true,true,1.00448e+06, 0, 0
false,0, 0,false, 0.0199964, 0,100000,false, 3495,0.5, 0, 0.299859,0,LH_MCSLOCK,50000,IC3,8, 7920, 0.428593,TPCC, 698392, 1.03883,false, 0.0309254,true,0,false,true,false,true,8,true,0, 0, 0, 5.54905,0, 0, 0.0137298, 0, 0, 7920, 3495, 0.00562984, 0,true,true,1.00686e+06, 0, 0
